reconstructed_claim_id,policy_number,residual_amount,unexplained_residual,gap_direction,expected_net_payment,payout_total,clearing_total,decomposition_status,residual_explained_by,confidence_level
RC-9010445074-1-DEATH_CLAIM-C0-20231220,9010445074,-6637.79,-6637.79,PAYOUT_EXCESS,8009.0,14646.79,8.99,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010445074-2-DEATH_CLAIM-C0-20231220,9010445074,6628.8,6628.8,PAYOUT_SHORTFALL,6628.8,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010459653-1-DEATH_CLAIM-C0-20240313,9010459653,-6596.37,-6596.37,PAYOUT_EXCESS,8296.41,14892.78,96.39,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010459653-2-DEATH_CLAIM-C0-20240313,9010459653,6499.98,6499.98,PAYOUT_SHORTFALL,6499.98,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,6498.69,6498.69,PAYOUT_SHORTFALL,10511.0,4012.31,16293.69,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010371171-1-DEATH_CLAIM-C0-20240624,9010371171,-6404.01,-6404.01,PAYOUT_EXCESS,6430.0,12834.01,22.33,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010371171-2-DEATH_CLAIM-C0-20240624,9010371171,6381.68,6381.68,PAYOUT_SHORTFALL,6381.68,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010478285-2-DEATH_CLAIM-C0-20200405,9010478285,6311.39,6311.39,PAYOUT_SHORTFALL,6311.39,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010796554-1-DEATH_CLAIM-C0-20231120,9010796554,6306.67,6306.67,PAYOUT_SHORTFALL,12579.44,6272.77,12593.01,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9011194064-1-DEATH_CLAIM-C0-20220123,9011194064,-6277.76,-6277.76,PAYOUT_EXCESS,15000.0,21277.76,26.84,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010477513-2-DEATH_CLAIM-C0-20200430,9010477513,6271.46,6271.46,PAYOUT_SHORTFALL,6271.46,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,-6179.15,-6179.15,PAYOUT_EXCESS,6865.0,13044.15,36.29,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,6142.86,6142.86,PAYOUT_SHORTFALL,6142.86,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011212602-1-DEATH_CLAIM-C1-20210119,9011212602,-6077.68,-6077.68,PAYOUT_EXCESS,0.0,6077.68,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010368703-1-DEATH_CLAIM-C0-20210114,9010368703,-6025.67,-6025.67,PAYOUT_EXCESS,6865.0,12890.67,5.81,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010368703-2-DEATH_CLAIM-C0-20210114,9010368703,6019.86,6019.86,PAYOUT_SHORTFALL,6019.86,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,-5999.58,-5999.58,PAYOUT_EXCESS,0.0,5999.58,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010445351-1-DEATH_CLAIM-C0-20181121,9010445351,-5953.38,-5953.38,PAYOUT_EXCESS,7209.0,13162.38,42.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010445351-2-DEATH_CLAIM-C0-20181121,9010445351,5911.38,5911.38,PAYOUT_SHORTFALL,5911.38,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010426858-1-DEATH_CLAIM-C0-20181213,9010426858,-5847.78,-5847.78,PAYOUT_EXCESS,8454.0,14301.78,6.13,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010426858-2-DEATH_CLAIM-C0-20181213,9010426858,5841.65,5841.65,PAYOUT_SHORTFALL,5841.65,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010417200-2-DEATH_CLAIM-C0-20200521,9010417200,5836.13,5836.13,PAYOUT_SHORTFALL,5836.13,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010376540-1-DEATH_CLAIM-C1-20190220,9010376540,-5810.61,-5810.61,PAYOUT_EXCESS,0.0,5810.61,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010466458-2-DEATH_CLAIM-C0-20190511,9010466458,5737.86,5737.86,PAYOUT_SHORTFALL,5737.86,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010466458-1-DEATH_CLAIM-C0-20190511,9010466458,-5737.86,-5737.86,PAYOUT_EXCESS,7219.0,12956.86,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010477512-2-DEATH_CLAIM-C0-20201122,9010477512,5721.88,5721.88,PAYOUT_SHORTFALL,5721.88,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010444207-1-DEATH_CLAIM-C0-20220316,9010444207,-5689.15,-5689.15,PAYOUT_EXCESS,6902.83,12591.98,5.16,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,5686.91,5686.91,PAYOUT_SHORTFALL,5686.91,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,-5686.91,-5686.91,PAYOUT_EXCESS,8627.86,14314.77,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010444207-2-DEATH_CLAIM-C0-20220316,9010444207,5683.99,5683.99,PAYOUT_SHORTFALL,5683.99,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010430296-1-DEATH_CLAIM-C0-20230726,9010430296,-5537.87,-5537.87,PAYOUT_EXCESS,6101.67,11639.54,11.94,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010430296-2-DEATH_CLAIM-C0-20230726,9010430296,5525.93,5525.93,PAYOUT_SHORTFALL,5525.93,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010446852-2-DEATH_CLAIM-C0-20251222,9010446852,5513.17,5513.17,PAYOUT_SHORTFALL,5513.17,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010427723-1-DEATH_CLAIM-C0-20180117,9010427723,-5484.33,-5484.33,PAYOUT_EXCESS,8019.18,13503.51,15.19,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010488274-2-DEATH_CLAIM-C0-20180422,9010488274,5476.05,5476.05,PAYOUT_SHORTFALL,5476.05,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010427723-2-DEATH_CLAIM-C0-20180117,9010427723,5469.14,5469.14,PAYOUT_SHORTFALL,5469.14,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010469430-1-DEATH_CLAIM-C1-20210830,9010469430,-5459.07,-5459.07,PAYOUT_EXCESS,0.0,5459.07,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010469430-1-DEATH_CLAIM-C2-20211207,9010469430,-5459.07,-5459.07,PAYOUT_EXCESS,34.73,5493.8,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,-5458.11,-5458.11,PAYOUT_EXCESS,6225.0,11683.11,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010398591-2-DEATH_CLAIM-C0-20190827,9010398591,5458.11,5458.11,PAYOUT_SHORTFALL,5458.11,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010425928-1-DEATH_CLAIM-C0-20231017,9010425928,-5435.05,-5435.05,PAYOUT_EXCESS,5601.0,11036.05,4.84,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010425928-2-DEATH_CLAIM-C0-20231017,9010425928,5430.21,5430.21,PAYOUT_SHORTFALL,5430.21,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010502820-1-DEATH_CLAIM-C0-20241123,9010502820,-5411.88,-5411.88,PAYOUT_EXCESS,10000.0,15411.88,28.29,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,5383.59,5383.59,PAYOUT_SHORTFALL,5383.59,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010426657-2-DEATH_CLAIM-C0-20220923,9010426657,5380.41,5380.41,PAYOUT_SHORTFALL,5380.41,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010811204-1-DEATH_CLAIM-C0-20230824,9010811204,5376.96,5376.96,PAYOUT_SHORTFALL,25000.0,19623.04,5391.64,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010429558-1-DEATH_CLAIM-C0-20210821,9010429558,-5365.91,-5365.91,PAYOUT_EXCESS,7238.53,12604.44,43.55,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010457603-1-DEATH_CLAIM-C0-20181008,9010457603,-5360.89,-5360.89,PAYOUT_EXCESS,8264.75,13625.64,7.74,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010457603-2-DEATH_CLAIM-C0-20181008,9010457603,5353.15,5353.15,PAYOUT_SHORTFALL,5353.15,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,5335.11,5335.11,PAYOUT_SHORTFALL,5335.11,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011257043-1-DEATH_CLAIM-C0-20201115,9011257043,5323.17,5323.17,PAYOUT_SHORTFALL,15007.3,9684.13,5473.71,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010429558-2-DEATH_CLAIM-C0-20210821,9010429558,5322.36,5322.36,PAYOUT_SHORTFALL,5322.36,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010445719-2-DEATH_CLAIM-C0-20180329,9010445719,5318.21,5318.21,PAYOUT_SHORTFALL,5318.21,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010445719-1-DEATH_CLAIM-C0-20180329,9010445719,-5318.21,-5318.21,PAYOUT_EXCESS,6978.48,12296.69,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,-5314.7,-5314.7,PAYOUT_EXCESS,6007.0,11321.7,18.73,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-901ML8570-2-DEATH_CLAIM-C0-20181101,901ML8570,5312.96,5312.96,PAYOUT_SHORTFALL,5312.96,0.0,15.66,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,5295.97,5295.97,PAYOUT_SHORTFALL,5295.97,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011191578-1-DEATH_CLAIM-C1-20201013,9011191578,-5230.1,-5230.1,PAYOUT_EXCESS,0.0,5230.1,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011040826-1-DEATH_CLAIM-C0-20200323,9011040826,5193.91,5193.91,PAYOUT_SHORTFALL,15588.1,10394.19,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011040826-1-DEATH_CLAIM-C1-20201228,9011040826,-5193.91,-5193.91,PAYOUT_EXCESS,0.0,5193.91,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,5131.33,5131.33,PAYOUT_SHORTFALL,5131.33,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,5117.83,5117.83,PAYOUT_SHORTFALL,5117.83,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,-5117.83,-5117.83,PAYOUT_EXCESS,5016.0,10133.83,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011104342-1-DEATH_CLAIM-C1-20240105,9011104342,-5115.47,-5115.47,PAYOUT_EXCESS,0.0,5115.47,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011261618-1-DEATH_CLAIM-C1-20220316,9011261618,-5094.34,-5094.34,PAYOUT_EXCESS,0.0,5094.34,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C1-20180710,9011162387,-5080.76,-5080.76,PAYOUT_EXCESS,0.0,5080.76,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011261618-1-DEATH_CLAIM-C0-20210924,9011261618,5066.98,5066.98,PAYOUT_SHORTFALL,15174.82,10107.84,18.24,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011181053-1-DEATH_CLAIM-C1-20210216,9011181053,-5061.86,-5061.86,PAYOUT_EXCESS,0.0,5061.86,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011191578-1-DEATH_CLAIM-C0-20200531,9011191578,5043.8,5043.8,PAYOUT_SHORTFALL,15504.0,10460.2,124.2,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,9011090414,-5028.28,-5028.28,PAYOUT_EXCESS,10000.0,15028.28,5044.82,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011140913-1-DEATH_CLAIM-C1-20191217,9011140913,-5012.13,-5012.13,PAYOUT_EXCESS,0.0,5012.13,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011261538-1-DEATH_CLAIM-C1-20181226,9011261538,5006.46,5006.46,PAYOUT_SHORTFALL,5006.46,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011198532-1-DEATH_CLAIM-C1-20230926,9011198532,-5000.0,-5000.0,PAYOUT_EXCESS,5000.0,10000.0,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010469430-1-DEATH_CLAIM-C0-20210130,9010469430,5000.0,5000.0,PAYOUT_SHORTFALL,5000.0,0.0,16836.28,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011198532-1-DEATH_CLAIM-C0-20220926,9011198532,5000.0,5000.0,PAYOUT_SHORTFALL,10000.0,5000.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010759559-1-DEATH_CLAIM-C0-20190525,9010759559,5000.0,5000.0,PAYOUT_SHORTFALL,15019.36,10019.36,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011115534-1-DEATH_CLAIM-C1-20220407,9011115534,-5000.0,-5000.0,PAYOUT_EXCESS,0.0,5000.0,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9011115534-1-DEATH_CLAIM-C0-20211119,9011115534,5000.0,5000.0,PAYOUT_SHORTFALL,15000.0,10000.0,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011153243-1-DEATH_CLAIM-C0-20191208,9011153243,4982.94,4982.94,PAYOUT_SHORTFALL,9652.5,4669.56,9722.5,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010447574-1-DEATH_CLAIM-C0-20210322,9010447574,-4960.57,-4960.57,PAYOUT_EXCESS,6678.21,11638.78,0.0,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010447574-2-DEATH_CLAIM-C0-20210322,9010447574,4960.57,4960.57,PAYOUT_SHORTFALL,4960.57,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011104342-1-DEATH_CLAIM-C0-20230613,9011104342,4955.96,4955.96,PAYOUT_SHORTFALL,15186.9,10230.94,106.34,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,-4934.6,-4934.6,PAYOUT_EXCESS,10000.0,14934.6,214.03,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010440370-1-DEATH_CLAIM-C0-20220129,9010440370,-4894.17,-4894.17,PAYOUT_EXCESS,5651.57,10545.74,10.97,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010440370-2-DEATH_CLAIM-C0-20220129,9010440370,4883.2,4883.2,PAYOUT_SHORTFALL,4883.2,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010437335-2-DEATH_CLAIM-C0-20240324,9010437335,4852.02,4852.02,PAYOUT_SHORTFALL,4852.02,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010437335-1-DEATH_CLAIM-C0-20240324,9010437335,-4852.02,-4852.02,PAYOUT_EXCESS,4878.57,9730.59,0.0,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010403922-1-DEATH_CLAIM-C0-20240412,9010403922,-4835.78,-4835.78,PAYOUT_EXCESS,4831.0,9666.78,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010403922-2-DEATH_CLAIM-C0-20240412,9010403922,4835.78,4835.78,PAYOUT_SHORTFALL,4835.78,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010433786-1-DEATH_CLAIM-C0-20180514,9010433786,-4801.35,-4801.35,PAYOUT_EXCESS,5790.93,10592.28,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010433786-2-DEATH_CLAIM-C0-20180514,9010433786,4801.35,4801.35,PAYOUT_SHORTFALL,4801.35,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9011194768-1-DEATH_CLAIM-C0-20210415,9011194768,4783.56,4783.56,PAYOUT_SHORTFALL,50000.0,45216.44,5279.66,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010430023-1-DEATH_CLAIM-C0-20201201,9010430023,-4763.61,-4763.61,PAYOUT_EXCESS,5462.54,10226.15,10.0,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010430023-2-DEATH_CLAIM-C0-20201201,9010430023,4753.61,4753.61,PAYOUT_SHORTFALL,4753.61,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010486919-1-DEATH_CLAIM-C0-20250602,9010486919,4752.11,4752.11,PAYOUT_SHORTFALL,6115.72,1363.61,8725.88,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010461689-1-DEATH_CLAIM-C0-20210923,9010461689,-4670.07,-4670.07,PAYOUT_EXCESS,7259.41,11929.48,0.0,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010461689-2-DEATH_CLAIM-C0-20210923,9010461689,4670.07,4670.07,PAYOUT_SHORTFALL,4670.07,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,-4648.2,-4648.2,PAYOUT_EXCESS,6031.95,10680.15,8.71,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,4639.49,4639.49,PAYOUT_SHORTFALL,4639.49,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010413628-1-DEATH_CLAIM-C0-20210531,9010413628,-4633.54,-4633.54,PAYOUT_EXCESS,5601.0,10234.54,20.32,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010413417-2-DEATH_CLAIM-C0-20181227,9010413417,4632.2,4632.2,PAYOUT_SHORTFALL,4632.2,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010413417-1-DEATH_CLAIM-C0-20181227,9010413417,-4632.2,-4632.2,PAYOUT_EXCESS,6931.0,11563.2,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010413628-2-DEATH_CLAIM-C0-20210531,9010413628,4613.22,4613.22,PAYOUT_SHORTFALL,4613.22,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010731970-1-DEATH_CLAIM-C0-20220829,9010731970,4575.18,4575.18,PAYOUT_SHORTFALL,25000.0,20424.82,4586.76,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010415834-1-DEATH_CLAIM-C0-20200601,9010415834,-4549.63,-4549.63,PAYOUT_EXCESS,4831.0,9380.63,10.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010407533-1-DEATH_CLAIM-C0-20250911,9010407533,-4548.17,-4548.17,PAYOUT_EXCESS,4658.0,9206.17,0.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010407533-2-DEATH_CLAIM-C0-20250911,9010407533,4548.17,4548.17,PAYOUT_SHORTFALL,4548.17,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,-4542.1,-4542.1,PAYOUT_EXCESS,7514.54,12056.64,0.0,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,4542.1,4542.1,PAYOUT_SHORTFALL,4542.1,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010445091-1-DEATH_CLAIM-C0-20210908,9010445091,-4424.16,-4424.16,PAYOUT_EXCESS,6007.0,10431.16,2.26,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010445091-2-DEATH_CLAIM-C0-20210908,9010445091,4421.9,4421.9,PAYOUT_SHORTFALL,4421.9,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010414235-1-DEATH_CLAIM-C0-20201120,9010414235,-4402.74,-4402.74,PAYOUT_EXCESS,4658.0,9060.74,163.67,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010412526-1-DEATH_CLAIM-C0-20200727,9010412526,-4366.24,-4366.24,PAYOUT_EXCESS,4831.0,9197.24,11.61,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010415834-2-DEATH_CLAIM-C0-20200601,9010415834,4354.63,4354.63,PAYOUT_SHORTFALL,4354.63,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010412526-2-DEATH_CLAIM-C0-20200727,9010412526,4354.63,4354.63,PAYOUT_SHORTFALL,4354.63,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010441927-1-DEATH_CLAIM-C0-20210221,9010441927,-4336.26,-4336.26,PAYOUT_EXCESS,5016.0,9352.26,7.86,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010441927-2-DEATH_CLAIM-C0-20210221,9010441927,4328.4,4328.4,PAYOUT_SHORTFALL,4328.4,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010425720-1-DEATH_CLAIM-C0-20201105,9010425720,4306.01,4306.01,PAYOUT_SHORTFALL,6225.0,1918.99,8451.13,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9010449959-1-DEATH_CLAIM-C0-20200508,9010449959,-4285.25,-4285.25,PAYOUT_EXCESS,6112.0,10397.25,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010449959-2-DEATH_CLAIM-C0-20200508,9010449959,4285.25,4285.25,PAYOUT_SHORTFALL,4285.25,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010414235-2-DEATH_CLAIM-C0-20201120,9010414235,4239.07,4239.07,PAYOUT_SHORTFALL,4239.07,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010460652-2-DEATH_CLAIM-C0-20190706,9010460652,4223.68,4223.68,PAYOUT_SHORTFALL,4223.68,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010460652-1-DEATH_CLAIM-C0-20190706,9010460652,-4223.68,-4223.68,PAYOUT_EXCESS,5366.29,9589.97,0.0,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9011105839-1-DEATH_CLAIM-C0-20190424,9011105839,4219.67,4219.67,PAYOUT_SHORTFALL,8000.0,3780.33,4271.01,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010425720-2-DEATH_CLAIM-C0-20201105,9010425720,4145.12,4145.12,PAYOUT_SHORTFALL,4145.12,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010457291-1-DEATH_CLAIM-C0-20211126,9010457291,-4132.1,-4132.1,PAYOUT_EXCESS,4697.02,8829.12,1.67,PARTIAL_DECOMPOSITION,none,MODERATE_CONFIDENCE
RC-9010411499-1-DEATH_CLAIM-C0-20200830,9010411499,-4131.25,-4131.25,PAYOUT_EXCESS,16803.0,20934.25,0.97,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010457291-2-DEATH_CLAIM-C0-20211126,9010457291,4130.43,4130.43,PAYOUT_SHORTFALL,4130.43,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,-4093.4,-4093.4,PAYOUT_EXCESS,11383.07,15476.47,4156.11,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,-4083.81,-4083.81,PAYOUT_EXCESS,5000.0,9083.81,4083.81,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011193421-1-DEATH_CLAIM-C1-20231227,9011193421,-4047.45,-4047.45,PAYOUT_EXCESS,0.0,4047.45,0.0,RESIDUAL_REMAINS,none,LOW_CONFIDENCE
RC-9010424798-1-DEATH_CLAIM-C0-20230921,9010424798,-4041.72,-4041.72,PAYOUT_EXCESS,4348.0,8389.72,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
RC-9010424798-2-DEATH_CLAIM-C0-20230921,9010424798,4041.72,4041.72,PAYOUT_SHORTFALL,4041.72,0.0,0.0,PARTIAL_DECOMPOSITION,none,LOW_CONFIDENCE
