reconstructed_claim_id,policy_number,layer_name,layer_label,layer_codes,layer_total,event_count,codes_present,exclude_from_financial_rollup,decomposition_status
RC-9010382931-1-DEATH_CLAIM-C0-20220210,9010382931,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010382931-1-DEATH_CLAIM-C0-20220210,9010382931,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,funding,Funding Layer,0530|0519,7603.4,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,funding,Funding Layer,0530|0519,9510.0,3,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,interest,Interest Layer,0630,1490.33,3,0630,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,payout,Payout Layer,0094|0567|1900,11999.81,4,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,RESIDUAL_REMAINS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,funding,Funding Layer,0530|0519,0.0,0,,N,RESIDUAL_REMAINS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,payout,Payout Layer,0094|0567|1900,5999.58,1,0094,N,RESIDUAL_REMAINS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,funding,Funding Layer,0530|0519,6999.06,3,0530,N,PARTIAL_DECOMPOSITION
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,funding,Funding Layer,0530|0519,10931.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,payout,Payout Layer,0094|0567|1900,22352.18,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,funding,Funding Layer,0530|0519,11421.18,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,clearing,Clearing/Lifecycle Layer,0038,1860.21,2,0038,Y,CLEARING_ONLY_DISTORTION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,funding,Funding Layer,0530|0519,2000.0,1,0530,N,CLEARING_ONLY_DISTORTION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,interest,Interest Layer,0630,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,payout,Payout Layer,0094|0567|1900,1260.06,1,0094,N,CLEARING_ONLY_DISTORTION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,funding,Funding Layer,0530|0519,1118.65,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,clearing,Clearing/Lifecycle Layer,0038,0.1,1,0038,Y,CLEARING_ONLY_DISTORTION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,funding,Funding Layer,0530|0519,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,interest,Interest Layer,0630,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,payout,Payout Layer,0094|0567|1900,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,funding,Funding Layer,0530|0519,4188.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,payout,Payout Layer,0094|0567|1900,5098.01,4,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,funding,Funding Layer,0530|0519,910.01,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,clearing,Clearing/Lifecycle Layer,0038,18.73,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,funding,Funding Layer,0530|0519,6007.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,payout,Payout Layer,0094|0567|1900,11321.7,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,funding,Funding Layer,0530|0519,5295.97,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,clearing,Clearing/Lifecycle Layer,0038,36.29,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,funding,Funding Layer,0530|0519,6865.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,payout,Payout Layer,0094|0567|1900,13044.15,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,funding,Funding Layer,0530|0519,6142.86,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,funding,Funding Layer,0530|0519,2917.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,payout,Payout Layer,0094|0567|1900,4928.4,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,funding,Funding Layer,0530|0519,2011.4,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,clearing,Clearing/Lifecycle Layer,0038,16293.69,1,0038,Y,CLEARING_ONLY_DISTORTION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,funding,Funding Layer,0530|0519,10511.0,1,0530,N,CLEARING_ONLY_DISTORTION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,interest,Interest Layer,0630,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,payout,Payout Layer,0094|0567|1900,4012.31,1,0094,N,CLEARING_ONLY_DISTORTION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,funding,Funding Layer,0530|0519,9795.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,funding,Funding Layer,0530|0519,3869.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,payout,Payout Layer,0094|0567|1900,7158.62,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,funding,Funding Layer,0530|0519,3289.62,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,clearing,Clearing/Lifecycle Layer,0038,4916.26,1,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,funding,Funding Layer,0530|0519,4348.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,interest,Interest Layer,0630,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,payout,Payout Layer,0094|0567|1900,4916.26,7,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,funding,Funding Layer,0530|0519,568.26,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,funding,Funding Layer,0530|0519,5016.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,payout,Payout Layer,0094|0567|1900,10133.83,1,0094,N,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,funding,Funding Layer,0530|0519,5117.83,1,0530,N,PARTIAL_DECOMPOSITION
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
