INVENTORY_ID,SOURCE_FULL_PATH,SOURCE_RELATIVE_PATH,FILENAME,EXTENSION,FILE_SIZE_BYTES,LAST_MODIFIED_UTC,SOURCE_SHA256,CATEGORY,PROBABLE_PURPOSE,PROBABLE_SOURCE_AUTHORITY,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,APPROVAL_STATUS,PROPOSED_DESTINATION_RELATIVE_PATH,MIGRATION_ACTION,CLASSIFICATION_CONFIDENCE,CLASSIFICATION_BASIS,DUPLICATE_GROUP_ID,CASE_COLLISION_STATUS,FILENAME_COLLISION_STATUS,PATH_LENGTH_RISK,HARDCODED_PATH_INDICATOR,CSO_REFERENCE_INDICATOR,QLA_CORE_REFERENCE_INDICATOR,SENSITIVE_DATA_INDICATOR,DEPENDS_ON,RISK,COPY_APPROVED,NOTES,STAGE2B_REVIEW_STATUS,STAGE2B_DECISION,CANONICAL_FILE_INDICATOR,FINAL_DESTINATION_RELATIVE_PATH,COPY_RESULT,DESTINATION_SHA256,COPY_VERIFICATION_STATUS,COPY_TIMESTAMP_UTC
CIT-INV-00037,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_pdfs\P7MN_18_p0_header.png,CFIC_Cash_Values/_sample_pdfs/P7MN_18_p0_header.png,P7MN_18_p0_header.png,.png,1405680,2026-07-11T21:39:55Z,b0e1f823b37f0aea2d161c07e41b571dd1d10ef1eeb8f32e6812ad98fda6a408,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_pdfs/P7MN_18_p0_header.png,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00038,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\0.pdf,CFIC_Cash_Values/_sample_PLP/PLP/0.pdf,0.pdf,.pdf,4694469,2025-09-15T19:51:06Z,26ced7c456cb940f72cebfbf7a203f07ba04245fa7c3bbce0ff79f4c1fbfa8b7,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/0.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00039,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\01.pdf,CFIC_Cash_Values/_sample_PLP/PLP/01.pdf,01.pdf,.pdf,4567539,2025-09-15T19:51:08Z,cba65b16c9f41fef1edac55c3c2cf9030729ed1f3da0632362e509ba941feef3,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/01.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00040,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\02.pdf,CFIC_Cash_Values/_sample_PLP/PLP/02.pdf,02.pdf,.pdf,4869357,2025-09-15T19:51:12Z,a22281a4346df0f88ffe1c67c4374d654717cc94162bf7fb1b3e597df3ab17be,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/02.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00041,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\03.pdf,CFIC_Cash_Values/_sample_PLP/PLP/03.pdf,03.pdf,.pdf,4631010,2025-09-15T19:51:16Z,d02ba8ac4b04f3f702921fd861b7b197ea63e51187a0ea81aa2ed454d6824b51,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/03.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00042,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\04.pdf,CFIC_Cash_Values/_sample_PLP/PLP/04.pdf,04.pdf,.pdf,4826157,2025-09-15T19:51:18Z,1253327de86432c250361fa7ea490a2b75240f6f2ead1084705a2bf6051857c3,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/04.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00043,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\05.pdf,CFIC_Cash_Values/_sample_PLP/PLP/05.pdf,05.pdf,.pdf,4818141,2025-09-15T19:51:22Z,e30fc13eeeb82560ee423e3de0678f796be3ed13d203f47f65e4014cb6e3aee4,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/05.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00044,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\06.pdf,CFIC_Cash_Values/_sample_PLP/PLP/06.pdf,06.pdf,.pdf,4929793,2025-09-15T19:51:26Z,6fcd4e9e9c8602837b069ef2f54c66cb83b71c1b4b2356df80e260f5b25b7bf9,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/06.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00045,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\07.pdf,CFIC_Cash_Values/_sample_PLP/PLP/07.pdf,07.pdf,.pdf,4713570,2025-09-15T19:51:30Z,2a89a90f8f467c8be10462e22cbd2427b7dd5347b19d421e7106f4bc3ecbf172,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/07.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00046,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\08.pdf,CFIC_Cash_Values/_sample_PLP/PLP/08.pdf,08.pdf,.pdf,4729105,2025-09-15T19:51:32Z,aa5ec380f9824d1ce3e0081c9096334d942be0ede057ae704619e6babf011f36,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/08.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00047,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\09.pdf,CFIC_Cash_Values/_sample_PLP/PLP/09.pdf,09.pdf,.pdf,4762307,2025-09-15T19:51:36Z,ec7cbece8fbded592b7292372d6212b1cc23ffc0c6be74d2f1ae014089a5ae10,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/09.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00048,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\10.pdf,CFIC_Cash_Values/_sample_PLP/PLP/10.pdf,10.pdf,.pdf,4826129,2025-09-15T19:51:40Z,eeaff206ea6e0e8886d69b3285f4a1d8d4b6d2d444664f7915054ade531656ab,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/10.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00049,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\11.pdf,CFIC_Cash_Values/_sample_PLP/PLP/11.pdf,11.pdf,.pdf,4735343,2025-09-15T19:51:42Z,f88e32b4b1d4ecd2a2bfdb6eb89f709c64f65995824f1499379d4b363c73222f,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/11.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00050,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\12.pdf,CFIC_Cash_Values/_sample_PLP/PLP/12.pdf,12.pdf,.pdf,4903911,2025-09-15T19:51:46Z,72d282dcf0330eb3c6bef25c9b0c7f42dddf10801081feebf56431a37a86eaf3,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/12.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00051,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\13.pdf,CFIC_Cash_Values/_sample_PLP/PLP/13.pdf,13.pdf,.pdf,4815739,2025-09-15T19:51:50Z,021a44ff6efbded8a802a38b72167c4680d866eaf3c6a5b676ec30a6938705a2,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/13.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00052,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\14.pdf,CFIC_Cash_Values/_sample_PLP/PLP/14.pdf,14.pdf,.pdf,4944159,2025-09-15T19:51:54Z,b752d1d3867026308c87165f738afb4aec2044b4dcee0ece4f24019e6de1e1da,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/14.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00053,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\15.pdf,CFIC_Cash_Values/_sample_PLP/PLP/15.pdf,15.pdf,.pdf,4616365,2025-09-15T19:51:56Z,a6875c6a1262a4e8c61aefdc843ec7143ebc491134edd85d83b134016228ae15,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/15.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00054,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\16.pdf,CFIC_Cash_Values/_sample_PLP/PLP/16.pdf,16.pdf,.pdf,4850533,2025-09-15T19:52:00Z,8b93e7487cb7e7b1999df6056d369d0fc2ed9f238e569db1df8a57a73c60271c,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/16.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00055,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\17.pdf,CFIC_Cash_Values/_sample_PLP/PLP/17.pdf,17.pdf,.pdf,4787985,2025-09-15T19:52:04Z,a00453b3e961038acfb6fc13698aa76cf25566cf6267fcd790b8061d62ee7840,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/17.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00056,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\18.pdf,CFIC_Cash_Values/_sample_PLP/PLP/18.pdf,18.pdf,.pdf,4878991,2025-09-15T19:52:06Z,37ecdb8d6a69900d84eeca9d06a82b75fcf43ec2751697515a2b484983cb1e46,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/18.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00057,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\19.pdf,CFIC_Cash_Values/_sample_PLP/PLP/19.pdf,19.pdf,.pdf,3247413,2025-09-15T19:52:10Z,31a7bb30e43ac8098e6717d8a2d62c667239b2c529dc457cfc4bdccd477e7ac4,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/19.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00058,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\20.pdf,CFIC_Cash_Values/_sample_PLP/PLP/20.pdf,20.pdf,.pdf,3223268,2025-09-15T19:52:12Z,17406f972521864dff52afc8906fd9227f74f67ae0ea463f4483f1aa57acd9d1,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/20.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00059,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\21.pdf,CFIC_Cash_Values/_sample_PLP/PLP/21.pdf,21.pdf,.pdf,3302095,2025-09-15T19:52:16Z,150712ca5aa7ec171bdf102e1224fe0a9ae933fbc0a4fcae915e46c802fa4b53,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/21.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00060,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\22.pdf,CFIC_Cash_Values/_sample_PLP/PLP/22.pdf,22.pdf,.pdf,3274689,2025-09-15T19:52:18Z,c0e24498e3dc5bb89e14e9c2e274bd8a337f3dc161898febcec541153f03a164,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/22.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00061,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\23.pdf,CFIC_Cash_Values/_sample_PLP/PLP/23.pdf,23.pdf,.pdf,3160795,2025-09-15T19:52:20Z,aca727aa4648974e008ddebadc8edb23c502442914ced93d398b7a0d4f4507c5,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/23.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00062,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\24.pdf,CFIC_Cash_Values/_sample_PLP/PLP/24.pdf,24.pdf,.pdf,3375692,2025-09-15T19:52:24Z,64bb952290fe9b8d79368efcbc3ece4bb57cfa67d8d2ae74df1304be23a2fad9,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/24.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00063,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\25.pdf,CFIC_Cash_Values/_sample_PLP/PLP/25.pdf,25.pdf,.pdf,3190065,2025-09-15T19:52:26Z,3c32987a2d922cd8e31d98a69b8fdffa331367ae8314f7dd9b1ef97bcec09485,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/25.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00064,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\26.pdf,CFIC_Cash_Values/_sample_PLP/PLP/26.pdf,26.pdf,.pdf,3266342,2025-09-15T19:52:28Z,bbdae0bbce4d884cab491c053d0d38025a04fbcfde3ffaa595815c791d4d120a,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/26.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00065,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\27.pdf,CFIC_Cash_Values/_sample_PLP/PLP/27.pdf,27.pdf,.pdf,3256210,2025-09-15T19:52:32Z,e88b10727a0f0ac35de77d662b03b917455199f91856f2ce652afdd0775bc114,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/27.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00066,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\28.pdf,CFIC_Cash_Values/_sample_PLP/PLP/28.pdf,28.pdf,.pdf,3345153,2025-09-15T19:52:34Z,b9ac02fad417c7cf9b16e5e243e37229422c90b2a71a3c66b262e5a3b30beb56,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/28.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00067,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\29.pdf,CFIC_Cash_Values/_sample_PLP/PLP/29.pdf,29.pdf,.pdf,3312901,2025-09-15T19:52:38Z,603adc4deb6c49908eaa130779a0f2a3cdf1668e2a6fc06052eadf5be483f600,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/29.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00068,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\30.pdf,CFIC_Cash_Values/_sample_PLP/PLP/30.pdf,30.pdf,.pdf,3365250,2025-09-15T19:52:40Z,7ecc2fa327b5617463294e36ebda51ecb01ed63f4a04c0015fb8c33a4531b967,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/30.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00069,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\31.pdf,CFIC_Cash_Values/_sample_PLP/PLP/31.pdf,31.pdf,.pdf,3305795,2025-09-15T19:52:42Z,4d323a711f93994cf1372b745d2eebf5f084fa996952a798fb7d3c4e3043c780,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/31.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00070,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\32.pdf,CFIC_Cash_Values/_sample_PLP/PLP/32.pdf,32.pdf,.pdf,3157256,2025-09-15T19:52:46Z,a5dad7ad4267de47cd22181b8734f47516a60d38d4b55892049d1d1fd15cad61,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/32.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00071,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\33.pdf,CFIC_Cash_Values/_sample_PLP/PLP/33.pdf,33.pdf,.pdf,3316277,2025-09-15T19:52:48Z,54a8a6652993f8b2d497aed929b0712be01bee8ea6b8cb0e292cd2941154efc3,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/33.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00072,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\34.pdf,CFIC_Cash_Values/_sample_PLP/PLP/34.pdf,34.pdf,.pdf,3132157,2025-09-15T19:52:52Z,e31cc010227a386bbfd384f2f58445417947615683a56f56577ccad4f3358dcd,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/34.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00073,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\35.pdf,CFIC_Cash_Values/_sample_PLP/PLP/35.pdf,35.pdf,.pdf,3211912,2025-09-15T19:52:54Z,761596e2e24fe44c3102f9a68880f229fd58000d5874002b1d0399292c681ea4,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/35.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
CIT-INV-00074,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\CFIC_Cash_Values\_sample_PLP\PLP\36.pdf,CFIC_Cash_Values/_sample_PLP/PLP/36.pdf,36.pdf,.pdf,3148537,2025-09-15T19:52:56Z,5e07bf53868ab7290714b815dec98c4f753862e42dcc01471103713f2e1e1036,Temporary files,Development or sample artifact,derived,generated,historical,unknown,archive/legacy_cfic_rates/dev_samples/CFIC_Cash_Values/_sample_PLP/PLP/36.pdf,EXCLUDE_GENERATED,HIGH,dev or sample path segment,,NONE,NONE,LOW,N,N,N,N,,,NO,,EXCLUDED,Migration action EXCLUDE_GENERATED per inventory,N,,,,,
