reconstructed_claim_id,claim_family,revised_net_payment,revised_balancing_difference,revised_balancing_status,applied_balancing_profile,lifecycle_only_amount_excluded,excluded_transaction_codes,optional_components_missing,balancing_confidence,balancing_notes
RC-9010391004-1-SURRENDER_CLAIM-C7-20250501,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C0-20180421,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C1-20181021,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C10-20230421,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C11-20231021,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C12-20240319,SURRENDER_CLAIM,3997.03,3997.03,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C2-20190421,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C3-20191021,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C4-20200421,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C5-20201021,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C6-20210421,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C7-20211021,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C8-20220421,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391228-1-SURRENDER_CLAIM-C9-20221021,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391359-1-DEATH_CLAIM-C0-20211119,DEATH_CLAIM,2000.0,739.94,UNBALANCED,DEATH_CLAIM,1860.21,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 1860.21; Optional components absent (not forced)
RC-9010391359-1-SURRENDER_CLAIM-C0-20180426,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391359-1-SURRENDER_CLAIM-C1-20190426,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391359-1-SURRENDER_CLAIM-C2-20200426,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391359-1-SURRENDER_CLAIM-C3-20210426,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391359-1-SURRENDER_CLAIM-C4-20211119,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391359-2-DEATH_CLAIM-C0-20211119,DEATH_CLAIM,1118.65,1118.65,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010391359-3-DEATH_CLAIM-C0-20211119,DEATH_CLAIM,0.0,0.0,BALANCED,DEATH_CLAIM,0.1,0038,0810|0820|0411|0412|1020|0630,HIGH,Excluded lifecycle-only amount 0.1; Optional components absent (not forced)
RC-9010391422-1-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391422-1-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010391422-1-SURRENDER_CLAIM-C2-20191120,SURRENDER_CLAIM,2418.29,2418.29,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C2-20200529,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C3-20210601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C4-20220601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C5-20230601,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010392138-1-SURRENDER_CLAIM-C6-20231206,SURRENDER_CLAIM,8174.98,8174.98,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,DISBURSEMENT_CLAIM,18738.3,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,SURRENDER_CLAIM,3422.27,3422.27,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010392763-1-DEATH_CLAIM-C0-20220408,DEATH_CLAIM,4188.0,-910.01,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010392763-2-DEATH_CLAIM-C0-20220408,DEATH_CLAIM,910.01,910.01,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010393158-1-DEATH_CLAIM-C0-20210207,DEATH_CLAIM,6007.0,-5314.7,UNBALANCED,DEATH_CLAIM,18.73,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 18.73; Optional components absent (not forced)
RC-9010393158-2-DEATH_CLAIM-C0-20210207,DEATH_CLAIM,5295.97,5295.97,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,DISBURSEMENT_CLAIM,2393.21,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,SURRENDER_CLAIM,2504.5,2504.5,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,DISBURSEMENT_CLAIM,9141.86,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,SURRENDER_CLAIM,9141.86,9141.86,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010394249-1-DEATH_CLAIM-C0-20240916,DEATH_CLAIM,6865.0,-6179.15,UNBALANCED,DEATH_CLAIM,36.29,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 36.29; Optional components absent (not forced)
RC-9010394249-2-DEATH_CLAIM-C0-20240916,DEATH_CLAIM,6142.86,6142.86,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010394662-1-DEATH_CLAIM-C0-20211009,DEATH_CLAIM,2917.0,-2011.4,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010394662-2-DEATH_CLAIM-C0-20211009,DEATH_CLAIM,2011.4,2011.4,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010395382-1-DEATH_CLAIM-C0-20240528,DEATH_CLAIM,10511.0,6498.69,UNBALANCED,DEATH_CLAIM,16293.69,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 16293.69; Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395382-2-DEATH_CLAIM-C0-20240528,DEATH_CLAIM,9795.0,9795.0,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,SURRENDER_CLAIM,6088.47,6088.47,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010395878-1-DEATH_CLAIM-C0-20180113,DEATH_CLAIM,3869.0,-3289.62,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010395878-2-DEATH_CLAIM-C0-20180113,DEATH_CLAIM,3289.62,3289.62,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010395879-1-DEATH_CLAIM-C0-20230114,DEATH_CLAIM,4348.0,-568.26,UNBALANCED,DEATH_CLAIM,4916.26,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 4916.26; Optional components absent (not forced)
RC-9010395879-2-DEATH_CLAIM-C0-20230114,DEATH_CLAIM,568.26,568.26,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010396147-1-DEATH_CLAIM-C0-20250106,DEATH_CLAIM,5016.0,-5117.83,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010396147-2-DEATH_CLAIM-C0-20250106,DEATH_CLAIM,5117.83,5117.83,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,DISBURSEMENT_CLAIM,30.0,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010397318-1-DEATH_CLAIM-C0-20200409,DEATH_CLAIM,3626.03,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,SURRENDER_CLAIM,8295.9,8295.9,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010397945-1-DEATH_CLAIM-C0-20211113,DEATH_CLAIM,4188.0,-1179.56,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010397945-2-DEATH_CLAIM-C0-20211113,DEATH_CLAIM,1179.56,1179.56,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010398274-1-DEATH_CLAIM-C0-20240313,DEATH_CLAIM,8009.0,-7079.91,UNBALANCED,DEATH_CLAIM,6.13,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 6.13; Optional components absent (not forced)
RC-9010398274-2-DEATH_CLAIM-C0-20240313,DEATH_CLAIM,7073.78,7073.78,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010398591-1-DEATH_CLAIM-C0-20190827,DEATH_CLAIM,6225.0,-5458.11,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010398591-2-DEATH_CLAIM-C0-20190827,DEATH_CLAIM,5458.11,5458.11,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,SURRENDER_CLAIM,5125.38,5125.38,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010401181-1-DEATH_CLAIM-C0-20180316,DEATH_CLAIM,4658.0,-3942.48,UNBALANCED,DEATH_CLAIM,5.16,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 5.16; Optional components absent (not forced)
RC-9010401181-2-DEATH_CLAIM-C0-20180316,DEATH_CLAIM,3937.32,3937.32,UNBALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,LOW,Optional components absent (not forced)
RC-9010402010-1-DEATH_CLAIM-C0-20221021,DEATH_CLAIM,8920.15,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9010402014-1-DEATH_CLAIM-C0-20230913,DEATH_CLAIM,4290.22,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,SURRENDER_CLAIM,5178.89,5178.89,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,SURRENDER_CLAIM,7197.72,7197.72,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,DISBURSEMENT_CLAIM,24.42,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
