COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ   ,VALUE_INFO      ,VALUE_FLOAT             ,AAGE_KEY0                                   
667 ART CR ,NP       ,F  ,1   ,P    ,         1,     9,        .7100000,                     0.0,0x363637204152542043524E50463150303130303039
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    10,        .6900000,                     0.0,0x363637204152542043524E50463150303130303130
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    11,        .7100000,                     0.0,0x363637204152542043524E50463150303130303131
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    12,        .7600000,                     0.0,0x363637204152542043524E50463150303130303132
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    13,        .8700000,                     0.0,0x363637204152542043524E50463150303130303133
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    14,       1.0100000,                     0.0,0x363637204152542043524E50463150303130303134
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    15,       1.1700000,                     0.0,0x363637204152542043524E50463150303130303135
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    16,       1.3400000,                     0.0,0x363637204152542043524E50463150303130303136
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    17,       1.5000000,                     0.0,0x363637204152542043524E50463150303130303137
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    18,       1.6300000,                     0.0,0x363637204152542043524E50463150303130303138
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    19,       1.7200000,                     0.0,0x363637204152542043524E50463150303130303139
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    20,       1.7700000,                     0.0,0x363637204152542043524E50463150303130303230
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    21,       1.8000000,                     0.0,0x363637204152542043524E50463150303130303231
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    22,       1.7900000,                     0.0,0x363637204152542043524E50463150303130303232
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    23,       1.7700000,                     0.0,0x363637204152542043524E50463150303130303233
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    24,       1.7400000,                     0.0,0x363637204152542043524E50463150303130303234
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    25,       1.6900000,                     0.0,0x363637204152542043524E50463150303130303235
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    26,       1.6500000,                     0.0,0x363637204152542043524E50463150303130303236
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    27,       1.6200000,                     0.0,0x363637204152542043524E50463150303130303237
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    28,       1.6100000,                     0.0,0x363637204152542043524E50463150303130303238
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    29,       1.6100000,                     0.0,0x363637204152542043524E50463150303130303239
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    30,       1.6200000,                     0.0,0x363637204152542043524E50463150303130303330
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    31,       1.6600000,                     0.0,0x363637204152542043524E50463150303130303331
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    32,       1.7000000,                     0.0,0x363637204152542043524E50463150303130303332
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    33,       1.7600000,                     0.0,0x363637204152542043524E50463150303130303333
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    34,       1.8400000,                     0.0,0x363637204152542043524E50463150303130303334
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    35,       1.9400000,                     0.0,0x363637204152542043524E50463150303130303335
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    36,       2.0500000,                     0.0,0x363637204152542043524E50463150303130303336
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    37,       2.1900000,                     0.0,0x363637204152542043524E50463150303130303337
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    38,       2.3500000,                     0.0,0x363637204152542043524E50463150303130303338
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    39,       2.5300000,                     0.0,0x363637204152542043524E50463150303130303339
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    40,       2.7400000,                     0.0,0x363637204152542043524E50463150303130303430
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    41,       2.9800000,                     0.0,0x363637204152542043524E50463150303130303431
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    42,       3.2300000,                     0.0,0x363637204152542043524E50463150303130303432
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    43,       3.5000000,                     0.0,0x363637204152542043524E50463150303130303433
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    44,       3.8000000,                     0.0,0x363637204152542043524E50463150303130303434
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    45,       4.1200000,                     0.0,0x363637204152542043524E50463150303130303435
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    46,       4.4700000,                     0.0,0x363637204152542043524E50463150303130303436
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    47,       4.8300000,                     0.0,0x363637204152542043524E50463150303130303437
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    48,       5.2200000,                     0.0,0x363637204152542043524E50463150303130303438
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    49,       5.6400000,                     0.0,0x363637204152542043524E50463150303130303439
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    50,       6.0900000,                     0.0,0x363637204152542043524E50463150303130303530
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    51,       6.6100000,                     0.0,0x363637204152542043524E50463150303130303531
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    52,       7.2000000,                     0.0,0x363637204152542043524E50463150303130303532
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    53,       7.8600000,                     0.0,0x363637204152542043524E50463150303130303533
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    54,       8.6200000,                     0.0,0x363637204152542043524E50463150303130303534
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    55,       9.4500000,                     0.0,0x363637204152542043524E50463150303130303535
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    56,      10.3400000,                     0.0,0x363637204152542043524E50463150303130303536
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    57,      11.2900000,                     0.0,0x363637204152542043524E50463150303130303537
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    58,      12.3000000,                     0.0,0x363637204152542043524E50463150303130303538
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    59,      13.3700000,                     0.0,0x363637204152542043524E50463150303130303539
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    60,      14.5500000,                     0.0,0x363637204152542043524E50463150303130303630
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    61,      15.8500000,                     0.0,0x363637204152542043524E50463150303130303631
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    62,      17.3200000,                     0.0,0x363637204152542043524E50463150303130303632
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    63,      18.9800000,                     0.0,0x363637204152542043524E50463150303130303633
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    64,      20.8400000,                     0.0,0x363637204152542043524E50463150303130303634
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    65,      22.8900000,                     0.0,0x363637204152542043524E50463150303130303635
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    66,      25.1100000,                     0.0,0x363637204152542043524E50463150303130303636
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    67,      27.4800000,                     0.0,0x363637204152542043524E50463150303130303637
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    68,      29.9900000,                     0.0,0x363637204152542043524E50463150303130303638
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    69,      32.6900000,                     0.0,0x363637204152542043524E50463150303130303639
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    70,      35.6700000,                     0.0,0x363637204152542043524E50463150303130303730
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    71,      39.0200000,                     0.0,0x363637204152542043524E50463150303130303731
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    72,      42.8500000,                     0.0,0x363637204152542043524E50463150303130303732
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    73,      47.2500000,                     0.0,0x363637204152542043524E50463150303130303733
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    74,      52.2100000,                     0.0,0x363637204152542043524E50463150303130303734
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    75,      57.6400000,                     0.0,0x363637204152542043524E50463150303130303735
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    76,      63.4500000,                     0.0,0x363637204152542043524E50463150303130303736
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    77,      69.5400000,                     0.0,0x363637204152542043524E50463150303130303737
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    78,      75.8100000,                     0.0,0x363637204152542043524E50463150303130303738
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    79,      82.3900000,                     0.0,0x363637204152542043524E50463150303130303739
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    80,      89.3900000,                     0.0,0x363637204152542043524E50463150303130303830
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    81,      97.1000000,                     0.0,0x363637204152542043524E50463150303130303831
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    82,     105.7500000,                     0.0,0x363637204152542043524E50463150303130303832
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    83,     115.4900000,                     0.0,0x363637204152542043524E50463150303130303833
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    84,     126.2500000,                     0.0,0x363637204152542043524E50463150303130303834
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    85,     137.8500000,                     0.0,0x363637204152542043524E50463150303130303835
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    86,     149.9900000,                     0.0,0x363637204152542043524E50463150303130303836
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    87,     162.4400000,                     0.0,0x363637204152542043524E50463150303130303837
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    88,     175.2200000,                     0.0,0x363637204152542043524E50463150303130303838
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    89,     188.2500000,                     0.0,0x363637204152542043524E50463150303130303839
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    90,     201.5500000,                     0.0,0x363637204152542043524E50463150303130303930
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    91,     215.4800000,                     0.0,0x363637204152542043524E50463150303130303931
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    92,     230.2400000,                     0.0,0x363637204152542043524E50463150303130303932
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    93,     246.6800000,                     0.0,0x363637204152542043524E50463150303130303933
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    94,     266.1100000,                     0.0,0x363637204152542043524E50463150303130303934
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    95,     292.3700000,                     0.0,0x363637204152542043524E50463150303130303935
667 ART CR ,NP       ,F  ,1   ,P    ,         1,    96,     332.1300000,                     0.0,0x363637204152542043524E50463150303130303936
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     1,       2.4800000,                     0.0,0x363637204152542043524E50463153303130303031
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     2,        .9700000,                     0.0,0x363637204152542043524E50463153303130303032
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     3,        .9300000,                     0.0,0x363637204152542043524E50463153303130303033
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     4,        .9100000,                     0.0,0x363637204152542043524E50463153303130303034
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     5,        .8700000,                     0.0,0x363637204152542043524E50463153303130303035
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     6,        .8300000,                     0.0,0x363637204152542043524E50463153303130303036
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     7,        .7800000,                     0.0,0x363637204152542043524E50463153303130303037
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     8,        .7400000,                     0.0,0x363637204152542043524E50463153303130303038
667 ART CR ,NP       ,F  ,1   ,S    ,         1,     9,        .7100000,                     0.0,0x363637204152542043524E50463153303130303039
