PLAN,FIELD_NAME,OLD_VALUE,NEW_VALUE,REASON
7686S3,BDVARYGP,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,BDVARYDB,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,BDVARYCV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,BDVARYTV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,BDVARYDV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,STVARYGP,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,STVARYDB,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,STVARYCV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,STVARYTV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7686S3,STVARYDV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7687J3,PLANVALOPT,F,Y,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,GDVARYGP,0,Y,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,GDVARYDB,0,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,GDVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,GDVARYTV,,Y,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,GDVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,UWVARYGP,,Y,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,UWVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,UWVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,UWVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,UWVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,BDVARYGP,,Y,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,BDVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,BDVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,BDVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,BDVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,STVARYGP,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,STVARYDB,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,STVARYCV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,STVARYTV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7687J3,STVARYDV,,N,"rate segmentation: BDVARYGP,GDVARYGP,GDVARYTV,UWVARYGP"
7690DT,PLANVALOPT,F,Y,rate segmentation: GDVARYTV
7690DT,GDVARYGP,0,N,rate segmentation: GDVARYTV
7690DT,GDVARYDB,0,N,rate segmentation: GDVARYTV
7690DT,GDVARYCV,,N,rate segmentation: GDVARYTV
7690DT,GDVARYTV,,Y,rate segmentation: GDVARYTV
7690DT,GDVARYDV,,N,rate segmentation: GDVARYTV
7690DT,UWVARYGP,,N,rate segmentation: GDVARYTV
7690DT,UWVARYDB,,N,rate segmentation: GDVARYTV
7690DT,UWVARYCV,,N,rate segmentation: GDVARYTV
7690DT,UWVARYTV,,N,rate segmentation: GDVARYTV
7690DT,UWVARYDV,,N,rate segmentation: GDVARYTV
7690DT,BDVARYGP,,N,rate segmentation: GDVARYTV
7690DT,BDVARYDB,,N,rate segmentation: GDVARYTV
7690DT,BDVARYCV,,N,rate segmentation: GDVARYTV
7690DT,BDVARYTV,,N,rate segmentation: GDVARYTV
7690DT,BDVARYDV,,N,rate segmentation: GDVARYTV
7690DT,STVARYGP,,N,rate segmentation: GDVARYTV
7690DT,STVARYDB,,N,rate segmentation: GDVARYTV
7690DT,STVARYCV,,N,rate segmentation: GDVARYTV
7690DT,STVARYTV,,N,rate segmentation: GDVARYTV
7690DT,STVARYDV,,N,rate segmentation: GDVARYTV
778FTR,PLANVALOPT,F,Y,rate segmentation: UWVARYTV
778FTR,GDVARYGP,0,N,rate segmentation: UWVARYTV
778FTR,GDVARYDB,0,N,rate segmentation: UWVARYTV
778FTR,GDVARYCV,,N,rate segmentation: UWVARYTV
778FTR,GDVARYTV,,N,rate segmentation: UWVARYTV
778FTR,GDVARYDV,,N,rate segmentation: UWVARYTV
778FTR,UWVARYGP,,N,rate segmentation: UWVARYTV
778FTR,UWVARYDB,,N,rate segmentation: UWVARYTV
778FTR,UWVARYCV,,N,rate segmentation: UWVARYTV
778FTR,UWVARYTV,,Y,rate segmentation: UWVARYTV
778FTR,UWVARYDV,,N,rate segmentation: UWVARYTV
778FTR,BDVARYGP,,N,rate segmentation: UWVARYTV
778FTR,BDVARYDB,,N,rate segmentation: UWVARYTV
778FTR,BDVARYCV,,N,rate segmentation: UWVARYTV
778FTR,BDVARYTV,,N,rate segmentation: UWVARYTV
778FTR,BDVARYDV,,N,rate segmentation: UWVARYTV
778FTR,STVARYGP,,N,rate segmentation: UWVARYTV
778FTR,STVARYDB,,N,rate segmentation: UWVARYTV
778FTR,STVARYCV,,N,rate segmentation: UWVARYTV
778FTR,STVARYTV,,N,rate segmentation: UWVARYTV
778FTR,STVARYDV,,N,rate segmentation: UWVARYTV
7SDT10,PLANVALOPT,F,Y,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,GDVARYGP,0,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,GDVARYDB,0,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,GDVARYCV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,GDVARYTV,,Y,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,GDVARYDV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,UWVARYGP,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,UWVARYDB,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,UWVARYCV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,UWVARYTV,,Y,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,UWVARYDV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,BDVARYGP,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,BDVARYDB,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,BDVARYCV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,BDVARYTV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,BDVARYDV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,STVARYGP,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,STVARYDB,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,STVARYCV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,STVARYTV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
7SDT10,STVARYDV,,N,"rate segmentation: GDVARYTV,UWVARYTV"
901ADB,PLANVALOPT,F,N,no variation detected
901ADB,GDVARYGP,0,N,no variation detected
901ADB,GDVARYDB,0,N,no variation detected
901ADB,GDVARYCV,,N,no variation detected
901ADB,GDVARYTV,,N,no variation detected
901ADB,GDVARYDV,,N,no variation detected
901ADB,UWVARYGP,,N,no variation detected
901ADB,UWVARYDB,,N,no variation detected
901ADB,UWVARYCV,,N,no variation detected
901ADB,UWVARYTV,,N,no variation detected
901ADB,UWVARYDV,,N,no variation detected
901ADB,BDVARYGP,,N,no variation detected
901ADB,BDVARYDB,,N,no variation detected
901ADB,BDVARYCV,,N,no variation detected
901ADB,BDVARYTV,,N,no variation detected
901ADB,BDVARYDV,,N,no variation detected
901ADB,STVARYGP,,N,no variation detected
901ADB,STVARYDB,,N,no variation detected
901ADB,STVARYCV,,N,no variation detected
901ADB,STVARYTV,,N,no variation detected
901ADB,STVARYDV,,N,no variation detected
9065WP,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
9065WP,GDVARYGP,0,Y,rate segmentation: GDVARYGP
9065WP,GDVARYDB,0,N,rate segmentation: GDVARYGP
9065WP,GDVARYCV,,N,rate segmentation: GDVARYGP
9065WP,GDVARYTV,,N,rate segmentation: GDVARYGP
9065WP,GDVARYDV,,N,rate segmentation: GDVARYGP
9065WP,UWVARYGP,,N,rate segmentation: GDVARYGP
9065WP,UWVARYDB,,N,rate segmentation: GDVARYGP
9065WP,UWVARYCV,,N,rate segmentation: GDVARYGP
9065WP,UWVARYTV,,N,rate segmentation: GDVARYGP
9065WP,UWVARYDV,,N,rate segmentation: GDVARYGP
9065WP,BDVARYGP,,N,rate segmentation: GDVARYGP
9065WP,BDVARYDB,,N,rate segmentation: GDVARYGP
9065WP,BDVARYCV,,N,rate segmentation: GDVARYGP
9065WP,BDVARYTV,,N,rate segmentation: GDVARYGP
9065WP,BDVARYDV,,N,rate segmentation: GDVARYGP
9065WP,STVARYGP,,N,rate segmentation: GDVARYGP
9065WP,STVARYDB,,N,rate segmentation: GDVARYGP
9065WP,STVARYCV,,N,rate segmentation: GDVARYGP
9065WP,STVARYTV,,N,rate segmentation: GDVARYGP
9065WP,STVARYDV,,N,rate segmentation: GDVARYGP
9085WP,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
9085WP,GDVARYGP,0,Y,rate segmentation: GDVARYGP
9085WP,GDVARYDB,0,N,rate segmentation: GDVARYGP
9085WP,GDVARYCV,,N,rate segmentation: GDVARYGP
9085WP,GDVARYTV,,N,rate segmentation: GDVARYGP
9085WP,GDVARYDV,,N,rate segmentation: GDVARYGP
9085WP,UWVARYGP,,N,rate segmentation: GDVARYGP
9085WP,UWVARYDB,,N,rate segmentation: GDVARYGP
9085WP,UWVARYCV,,N,rate segmentation: GDVARYGP
9085WP,UWVARYTV,,N,rate segmentation: GDVARYGP
9085WP,UWVARYDV,,N,rate segmentation: GDVARYGP
9085WP,BDVARYGP,,N,rate segmentation: GDVARYGP
9085WP,BDVARYDB,,N,rate segmentation: GDVARYGP
9085WP,BDVARYCV,,N,rate segmentation: GDVARYGP
9085WP,BDVARYTV,,N,rate segmentation: GDVARYGP
9085WP,BDVARYDV,,N,rate segmentation: GDVARYGP
9085WP,STVARYGP,,N,rate segmentation: GDVARYGP
9085WP,STVARYDB,,N,rate segmentation: GDVARYGP
9085WP,STVARYCV,,N,rate segmentation: GDVARYGP
9085WP,STVARYTV,,N,rate segmentation: GDVARYGP
9085WP,STVARYDV,,N,rate segmentation: GDVARYGP
90OLWP,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
90OLWP,GDVARYGP,0,Y,rate segmentation: GDVARYGP
90OLWP,GDVARYDB,0,N,rate segmentation: GDVARYGP
90OLWP,GDVARYCV,,N,rate segmentation: GDVARYGP
90OLWP,GDVARYTV,,N,rate segmentation: GDVARYGP
90OLWP,GDVARYDV,,N,rate segmentation: GDVARYGP
90OLWP,UWVARYGP,,N,rate segmentation: GDVARYGP
90OLWP,UWVARYDB,,N,rate segmentation: GDVARYGP
90OLWP,UWVARYCV,,N,rate segmentation: GDVARYGP
90OLWP,UWVARYTV,,N,rate segmentation: GDVARYGP
90OLWP,UWVARYDV,,N,rate segmentation: GDVARYGP
90OLWP,BDVARYGP,,N,rate segmentation: GDVARYGP
90OLWP,BDVARYDB,,N,rate segmentation: GDVARYGP
90OLWP,BDVARYCV,,N,rate segmentation: GDVARYGP
90OLWP,BDVARYTV,,N,rate segmentation: GDVARYGP
90OLWP,BDVARYDV,,N,rate segmentation: GDVARYGP
90OLWP,STVARYGP,,N,rate segmentation: GDVARYGP
90OLWP,STVARYDB,,N,rate segmentation: GDVARYGP
90OLWP,STVARYCV,,N,rate segmentation: GDVARYGP
90OLWP,STVARYTV,,N,rate segmentation: GDVARYGP
90OLWP,STVARYDV,,N,rate segmentation: GDVARYGP
90PDTH,PLANVALOPT,F,N,no variation detected
90PDTH,GDVARYGP,0,N,no variation detected
90PDTH,GDVARYDB,0,N,no variation detected
90PDTH,GDVARYCV,,N,no variation detected
90PDTH,GDVARYTV,,N,no variation detected
90PDTH,GDVARYDV,,N,no variation detected
90PDTH,UWVARYGP,,N,no variation detected
90PDTH,UWVARYDB,,N,no variation detected
90PDTH,UWVARYCV,,N,no variation detected
90PDTH,UWVARYTV,,N,no variation detected
90PDTH,UWVARYDV,,N,no variation detected
90PDTH,BDVARYGP,,N,no variation detected
90PDTH,BDVARYDB,,N,no variation detected
90PDTH,BDVARYCV,,N,no variation detected
90PDTH,BDVARYTV,,N,no variation detected
90PDTH,BDVARYDV,,N,no variation detected
90PDTH,STVARYGP,,N,no variation detected
90PDTH,STVARYDB,,N,no variation detected
90PDTH,STVARYCV,,N,no variation detected
90PDTH,STVARYTV,,N,no variation detected
90PDTH,STVARYDV,,N,no variation detected
910RWP,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
910RWP,GDVARYGP,0,Y,rate segmentation: GDVARYGP
910RWP,GDVARYDB,0,N,rate segmentation: GDVARYGP
910RWP,GDVARYCV,,N,rate segmentation: GDVARYGP
910RWP,GDVARYTV,,N,rate segmentation: GDVARYGP
910RWP,GDVARYDV,,N,rate segmentation: GDVARYGP
910RWP,UWVARYGP,,N,rate segmentation: GDVARYGP
910RWP,UWVARYDB,,N,rate segmentation: GDVARYGP
910RWP,UWVARYCV,,N,rate segmentation: GDVARYGP
910RWP,UWVARYTV,,N,rate segmentation: GDVARYGP
910RWP,UWVARYDV,,N,rate segmentation: GDVARYGP
910RWP,BDVARYGP,,N,rate segmentation: GDVARYGP
910RWP,BDVARYDB,,N,rate segmentation: GDVARYGP
910RWP,BDVARYCV,,N,rate segmentation: GDVARYGP
910RWP,BDVARYTV,,N,rate segmentation: GDVARYGP
910RWP,BDVARYDV,,N,rate segmentation: GDVARYGP
910RWP,STVARYGP,,N,rate segmentation: GDVARYGP
910RWP,STVARYDB,,N,rate segmentation: GDVARYGP
910RWP,STVARYCV,,N,rate segmentation: GDVARYGP
910RWP,STVARYTV,,N,rate segmentation: GDVARYGP
910RWP,STVARYDV,,N,rate segmentation: GDVARYGP
910SWP,PLANVALOPT,F,N,no variation detected
910SWP,GDVARYGP,0,N,no variation detected
910SWP,GDVARYDB,0,N,no variation detected
910SWP,GDVARYCV,,N,no variation detected
910SWP,GDVARYTV,,N,no variation detected
910SWP,GDVARYDV,,N,no variation detected
910SWP,UWVARYGP,,N,no variation detected
910SWP,UWVARYDB,,N,no variation detected
910SWP,UWVARYCV,,N,no variation detected
910SWP,UWVARYTV,,N,no variation detected
910SWP,UWVARYDV,,N,no variation detected
910SWP,BDVARYGP,,N,no variation detected
910SWP,BDVARYDB,,N,no variation detected
910SWP,BDVARYCV,,N,no variation detected
910SWP,BDVARYTV,,N,no variation detected
910SWP,BDVARYDV,,N,no variation detected
910SWP,STVARYGP,,N,no variation detected
910SWP,STVARYDB,,N,no variation detected
910SWP,STVARYCV,,N,no variation detected
910SWP,STVARYTV,,N,no variation detected
910SWP,STVARYDV,,N,no variation detected
920ADB,PLANVALOPT,F,N,no variation detected
920ADB,GDVARYGP,0,N,no variation detected
920ADB,GDVARYDB,0,N,no variation detected
920ADB,GDVARYCV,,N,no variation detected
920ADB,GDVARYTV,,N,no variation detected
920ADB,GDVARYDV,,N,no variation detected
920ADB,UWVARYGP,,N,no variation detected
920ADB,UWVARYDB,,N,no variation detected
920ADB,UWVARYCV,,N,no variation detected
920ADB,UWVARYTV,,N,no variation detected
920ADB,UWVARYDV,,N,no variation detected
920ADB,BDVARYGP,,N,no variation detected
920ADB,BDVARYDB,,N,no variation detected
920ADB,BDVARYCV,,N,no variation detected
920ADB,BDVARYTV,,N,no variation detected
920ADB,BDVARYDV,,N,no variation detected
920ADB,STVARYGP,,N,no variation detected
920ADB,STVARYDB,,N,no variation detected
920ADB,STVARYCV,,N,no variation detected
920ADB,STVARYTV,,N,no variation detected
920ADB,STVARYDV,,N,no variation detected
934JWP,PLANVALOPT,F,Y,rate segmentation: UWVARYGP
934JWP,GDVARYGP,0,N,rate segmentation: UWVARYGP
934JWP,GDVARYDB,0,N,rate segmentation: UWVARYGP
934JWP,GDVARYCV,,N,rate segmentation: UWVARYGP
934JWP,GDVARYTV,,N,rate segmentation: UWVARYGP
934JWP,GDVARYDV,,N,rate segmentation: UWVARYGP
934JWP,UWVARYGP,,Y,rate segmentation: UWVARYGP
934JWP,UWVARYDB,,N,rate segmentation: UWVARYGP
934JWP,UWVARYCV,,N,rate segmentation: UWVARYGP
934JWP,UWVARYTV,,N,rate segmentation: UWVARYGP
934JWP,UWVARYDV,,N,rate segmentation: UWVARYGP
934JWP,BDVARYGP,,N,rate segmentation: UWVARYGP
934JWP,BDVARYDB,,N,rate segmentation: UWVARYGP
934JWP,BDVARYCV,,N,rate segmentation: UWVARYGP
934JWP,BDVARYTV,,N,rate segmentation: UWVARYGP
934JWP,BDVARYDV,,N,rate segmentation: UWVARYGP
934JWP,STVARYGP,,N,rate segmentation: UWVARYGP
934JWP,STVARYDB,,N,rate segmentation: UWVARYGP
934JWP,STVARYCV,,N,rate segmentation: UWVARYGP
934JWP,STVARYTV,,N,rate segmentation: UWVARYGP
934JWP,STVARYDV,,N,rate segmentation: UWVARYGP
934SWP,PLANVALOPT,F,Y,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,GDVARYGP,0,Y,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,GDVARYDB,0,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,GDVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,GDVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,GDVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,UWVARYGP,,Y,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,UWVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,UWVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,UWVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,UWVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,BDVARYGP,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,BDVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,BDVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,BDVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,BDVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,STVARYGP,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,STVARYDB,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,STVARYCV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,STVARYTV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
934SWP,STVARYDV,,N,"rate segmentation: GDVARYGP,UWVARYGP"
943CWP,PLANVALOPT,F,N,no variation detected
943CWP,GDVARYGP,0,N,no variation detected
943CWP,GDVARYDB,0,N,no variation detected
943CWP,GDVARYCV,,N,no variation detected
943CWP,GDVARYTV,,N,no variation detected
943CWP,GDVARYDV,,N,no variation detected
943CWP,UWVARYGP,,N,no variation detected
943CWP,UWVARYDB,,N,no variation detected
943CWP,UWVARYCV,,N,no variation detected
943CWP,UWVARYTV,,N,no variation detected
943CWP,UWVARYDV,,N,no variation detected
943CWP,BDVARYGP,,N,no variation detected
943CWP,BDVARYDB,,N,no variation detected
943CWP,BDVARYCV,,N,no variation detected
943CWP,BDVARYTV,,N,no variation detected
943CWP,BDVARYDV,,N,no variation detected
943CWP,STVARYGP,,N,no variation detected
943CWP,STVARYDB,,N,no variation detected
943CWP,STVARYCV,,N,no variation detected
943CWP,STVARYTV,,N,no variation detected
943CWP,STVARYDV,,N,no variation detected
9595WP,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
9595WP,GDVARYGP,0,Y,rate segmentation: GDVARYGP
9595WP,GDVARYDB,0,N,rate segmentation: GDVARYGP
9595WP,GDVARYCV,,N,rate segmentation: GDVARYGP
9595WP,GDVARYTV,,N,rate segmentation: GDVARYGP
9595WP,GDVARYDV,,N,rate segmentation: GDVARYGP
9595WP,UWVARYGP,,N,rate segmentation: GDVARYGP
9595WP,UWVARYDB,,N,rate segmentation: GDVARYGP
9595WP,UWVARYCV,,N,rate segmentation: GDVARYGP
9595WP,UWVARYTV,,N,rate segmentation: GDVARYGP
9595WP,UWVARYDV,,N,rate segmentation: GDVARYGP
9595WP,BDVARYGP,,N,rate segmentation: GDVARYGP
9595WP,BDVARYDB,,N,rate segmentation: GDVARYGP
9595WP,BDVARYCV,,N,rate segmentation: GDVARYGP
9595WP,BDVARYTV,,N,rate segmentation: GDVARYGP
9595WP,BDVARYDV,,N,rate segmentation: GDVARYGP
9595WP,STVARYGP,,N,rate segmentation: GDVARYGP
9595WP,STVARYDB,,N,rate segmentation: GDVARYGP
9595WP,STVARYCV,,N,rate segmentation: GDVARYGP
9595WP,STVARYTV,,N,rate segmentation: GDVARYGP
9595WP,STVARYDV,,N,rate segmentation: GDVARYGP
960CWP,PLANVALOPT,F,N,no variation detected
960CWP,GDVARYGP,0,N,no variation detected
960CWP,GDVARYDB,0,N,no variation detected
960CWP,GDVARYCV,,N,no variation detected
960CWP,GDVARYTV,,N,no variation detected
960CWP,GDVARYDV,,N,no variation detected
960CWP,UWVARYGP,,N,no variation detected
960CWP,UWVARYDB,,N,no variation detected
960CWP,UWVARYCV,,N,no variation detected
960CWP,UWVARYTV,,N,no variation detected
960CWP,UWVARYDV,,N,no variation detected
960CWP,BDVARYGP,,N,no variation detected
960CWP,BDVARYDB,,N,no variation detected
960CWP,BDVARYCV,,N,no variation detected
960CWP,BDVARYTV,,N,no variation detected
960CWP,BDVARYDV,,N,no variation detected
960CWP,STVARYGP,,N,no variation detected
960CWP,STVARYDB,,N,no variation detected
960CWP,STVARYCV,,N,no variation detected
960CWP,STVARYTV,,N,no variation detected
960CWP,STVARYDV,,N,no variation detected
960GIO,PLANVALOPT,F,N,no variation detected
960GIO,GDVARYGP,0,N,no variation detected
960GIO,GDVARYDB,0,N,no variation detected
960GIO,GDVARYCV,,N,no variation detected
960GIO,GDVARYTV,,N,no variation detected
960GIO,GDVARYDV,,N,no variation detected
960GIO,UWVARYGP,,N,no variation detected
960GIO,UWVARYDB,,N,no variation detected
960GIO,UWVARYCV,,N,no variation detected
960GIO,UWVARYTV,,N,no variation detected
960GIO,UWVARYDV,,N,no variation detected
960GIO,BDVARYGP,,N,no variation detected
960GIO,BDVARYDB,,N,no variation detected
960GIO,BDVARYCV,,N,no variation detected
960GIO,BDVARYTV,,N,no variation detected
960GIO,BDVARYDV,,N,no variation detected
960GIO,STVARYGP,,N,no variation detected
960GIO,STVARYDB,,N,no variation detected
960GIO,STVARYCV,,N,no variation detected
960GIO,STVARYTV,,N,no variation detected
960GIO,STVARYDV,,N,no variation detected
960SWP,PLANVALOPT,F,N,no variation detected
960SWP,GDVARYGP,0,N,no variation detected
960SWP,GDVARYDB,0,N,no variation detected
960SWP,GDVARYCV,,N,no variation detected
960SWP,GDVARYTV,,N,no variation detected
960SWP,GDVARYDV,,N,no variation detected
960SWP,UWVARYGP,,N,no variation detected
960SWP,UWVARYDB,,N,no variation detected
960SWP,UWVARYCV,,N,no variation detected
960SWP,UWVARYTV,,N,no variation detected
960SWP,UWVARYDV,,N,no variation detected
960SWP,BDVARYGP,,N,no variation detected
960SWP,BDVARYDB,,N,no variation detected
960SWP,BDVARYCV,,N,no variation detected
960SWP,BDVARYTV,,N,no variation detected
960SWP,BDVARYDV,,N,no variation detected
960SWP,STVARYGP,,N,no variation detected
960SWP,STVARYDB,,N,no variation detected
960SWP,STVARYCV,,N,no variation detected
960SWP,STVARYTV,,N,no variation detected
960SWP,STVARYDV,,N,no variation detected
965ADB,PLANVALOPT,F,N,no variation detected
965ADB,GDVARYGP,0,N,no variation detected
965ADB,GDVARYDB,0,N,no variation detected
965ADB,GDVARYCV,,N,no variation detected
965ADB,GDVARYTV,,N,no variation detected
965ADB,GDVARYDV,,N,no variation detected
965ADB,UWVARYGP,,N,no variation detected
965ADB,UWVARYDB,,N,no variation detected
965ADB,UWVARYCV,,N,no variation detected
965ADB,UWVARYTV,,N,no variation detected
965ADB,UWVARYDV,,N,no variation detected
965ADB,BDVARYGP,,N,no variation detected
965ADB,BDVARYDB,,N,no variation detected
965ADB,BDVARYCV,,N,no variation detected
965ADB,BDVARYTV,,N,no variation detected
965ADB,BDVARYDV,,N,no variation detected
965ADB,STVARYGP,,N,no variation detected
965ADB,STVARYDB,,N,no variation detected
965ADB,STVARYCV,,N,no variation detected
965ADB,STVARYTV,,N,no variation detected
965ADB,STVARYDV,,N,no variation detected
9665WP,PLANVALOPT,F,Y,rate segmentation: GDVARYGP
9665WP,GDVARYGP,0,Y,rate segmentation: GDVARYGP
9665WP,GDVARYDB,0,N,rate segmentation: GDVARYGP
9665WP,GDVARYCV,,N,rate segmentation: GDVARYGP
9665WP,GDVARYTV,,N,rate segmentation: GDVARYGP
9665WP,GDVARYDV,,N,rate segmentation: GDVARYGP
9665WP,UWVARYGP,,N,rate segmentation: GDVARYGP
9665WP,UWVARYDB,,N,rate segmentation: GDVARYGP
9665WP,UWVARYCV,,N,rate segmentation: GDVARYGP
9665WP,UWVARYTV,,N,rate segmentation: GDVARYGP
9665WP,UWVARYDV,,N,rate segmentation: GDVARYGP
9665WP,BDVARYGP,,N,rate segmentation: GDVARYGP
9665WP,BDVARYDB,,N,rate segmentation: GDVARYGP
9665WP,BDVARYCV,,N,rate segmentation: GDVARYGP
9665WP,BDVARYTV,,N,rate segmentation: GDVARYGP
9665WP,BDVARYDV,,N,rate segmentation: GDVARYGP
9665WP,STVARYGP,,N,rate segmentation: GDVARYGP
9665WP,STVARYDB,,N,rate segmentation: GDVARYGP
9665WP,STVARYCV,,N,rate segmentation: GDVARYGP
9665WP,STVARYTV,,N,rate segmentation: GDVARYGP
9665WP,STVARYDV,,N,rate segmentation: GDVARYGP
967ADB,PLANVALOPT,F,N,no variation detected
967ADB,GDVARYGP,0,N,no variation detected
967ADB,GDVARYDB,0,N,no variation detected
967ADB,GDVARYCV,,N,no variation detected
967ADB,GDVARYTV,,N,no variation detected
967ADB,GDVARYDV,,N,no variation detected
967ADB,UWVARYGP,,N,no variation detected
967ADB,UWVARYDB,,N,no variation detected
967ADB,UWVARYCV,,N,no variation detected
967ADB,UWVARYTV,,N,no variation detected
967ADB,UWVARYDV,,N,no variation detected
967ADB,BDVARYGP,,N,no variation detected
967ADB,BDVARYDB,,N,no variation detected
967ADB,BDVARYCV,,N,no variation detected
967ADB,BDVARYTV,,N,no variation detected
967ADB,BDVARYDV,,N,no variation detected
967ADB,STVARYGP,,N,no variation detected
967ADB,STVARYDB,,N,no variation detected
967ADB,STVARYCV,,N,no variation detected
967ADB,STVARYTV,,N,no variation detected
967ADB,STVARYDV,,N,no variation detected
977ADB,PLANVALOPT,F,N,no variation detected
977ADB,GDVARYGP,0,N,no variation detected
977ADB,GDVARYDB,0,N,no variation detected
