TABLE,TREATY_CODE,MREINCO,MREINNAME,MTYPE,MTYPE_SOURCE,REINSURANCE_CODE,MCEDED_SOURCE,MCEDED_VALUE,CROSSWALK_CONFIDENCE,CROSSWALK_SOURCE,CROSSWALK_NOTES,SOURCE_ROW,SOURCE_POLICY,MPOLICY,MPOLICY_SOURCE,BENEFIT_SEQ,MPHASE,MPHASE_SOURCE,MTREATY,MRETAINED_SOURCE,MRETAINED_VALUE,MSTATUS_SOURCE,MPLAN_SOURCE
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,70.0,9011211326,011211326C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2333.10,Manual Placeholder,User Provided,,71.0,9011211451,011211451C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2333.10,Manual Placeholder,User Provided,,72.0,9011211451,011211451C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,2333.80,Manual Placeholder,User Provided,,73.0,9011211451,011211451C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,74.0,9011212034,011212034C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,75.0,9011212034,011212034C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,76.0,9011212034,011212034C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,77.0,9011212050,011212050C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,78.0,9011212050,011212050C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,79.0,9011212050,011212050C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,80.0,9011212151,011212151C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,81.0,9011212151,011212151C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,82.0,9011212151,011212151C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,83.0,9011212602,011212602C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,84.0,9011212602,011212602C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,85.0,9011212602,011212602C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,86.0,9011212753,011212753C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,87.0,9011212753,011212753C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1667.00,Manual Placeholder,User Provided,,88.0,9011212753,011212753C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,89.0,9011212754,011212754C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,90.0,9011212754,011212754C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,91.0,9011212754,011212754C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,92.0,9011213238,011213238C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,93.0,9011213238,011213238C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,94.0,9011213238,011213238C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,95.0,9011213262,011213262C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,96.0,9011213262,011213262C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,97.0,9011213262,011213262C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,98.0,9011213264,011213264C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3333.00,Manual Placeholder,User Provided,,99.0,9011213264,011213264C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,3334.00,Manual Placeholder,User Provided,,100.0,9011213264,011213264C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,101.0,9011214181,011214181C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1666.50,Manual Placeholder,User Provided,,102.0,9011214181,011214181C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1667.00,Manual Placeholder,User Provided,,103.0,9011214181,011214181C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,104.0,9011214229,011214229C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,105.0,9011214229,011214229C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,106.0,9011214229,011214229C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,107.0,9011214314,011214314C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,4999.50,Manual Placeholder,User Provided,,108.0,9011214314,011214314C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5001.00,Manual Placeholder,User Provided,,109.0,9011214314,011214314C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5999.40,Manual Placeholder,User Provided,,110.0,9011214731,011214731C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5999.40,Manual Placeholder,User Provided,,111.0,9011214731,011214731C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,6001.20,Manual Placeholder,User Provided,,112.0,9011214731,011214731C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,113.0,9011215363,011215363C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,114.0,9011215363,011215363C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,115.0,9011215363,011215363C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,116.0,9011215543,011215543C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,117.0,9011215543,011215543C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,118.0,9011215543,011215543C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,119.0,9011215550,011215550C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,120.0,9011215550,011215550C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,121.0,9011215550,011215550C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,122.0,9011215896,011215896C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,123.0,9011215896,011215896C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,124.0,9011215896,011215896C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,125.0,9011215903,011215903C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,126.0,9011215903,011215903C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,127.0,9011215903,011215903C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16665.00,Manual Placeholder,User Provided,,128.0,9011216178,011216178C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16665.00,Manual Placeholder,User Provided,,129.0,9011216178,011216178C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,16670.00,Manual Placeholder,User Provided,,130.0,9011216178,011216178C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,131.0,9011216179,011216179C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,132.0,9011216179,011216179C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,133.0,9011216179,011216179C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,134.0,9011216497,011216497C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,135.0,9011216497,011216497C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,136.0,9011216497,011216497C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,137.0,9011216545,011216545C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,138.0,9011216545,011216545C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8335.00,Manual Placeholder,User Provided,,139.0,9011216545,011216545C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,11966.25,Manual Placeholder,User Provided,,140.0,9011216680,011216680C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1516.65,Manual Placeholder,User Provided,,141.0,9011216680,011216680C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSI,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,1517.10,Manual Placeholder,User Provided,,142.0,9011216680,011216680C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,F,Company L 15,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,5000.00,Manual Placeholder,User Provided,,143.0,9011216797,011216797C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L15CSO,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
QUIKRMST,,L,Company L 14,,TYPE_CROSSWALK,,PREINTRT.AMOUNT_REINSURED,8332.50,Manual Placeholder,User Provided,,144.0,9011217116,011217116C,CROSSWALK_APPLIED,1,1,BENEFIT_SEQ_CANDIDATE,L14,PREIN.RETENTION_AMOUNT,0.00,QUIKRIDR.MPHSTAT,QUIKRIDR.MPLAN
