reconstructed_claim_id,derivation_candidate_id,policy_number,transaction_codes,current_misroute,recommended_qladmin_domain,recommended_quikloan_fields,mintamt_misinterpretation,mapping_status,conversion_phase,governance_status,production_dbf_flag,rulebook_lineage,qladmin_manual_reference,lifepro_manual_reference
RC-9010380627-1-SURRENDER_CLAIM-C2-20191125,QDC-RC-9010380627-1-SURRENDER_CLAIM-C2-20191125,9010380627,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,2.42,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C3-20200825,QDC-RC-9010380627-1-SURRENDER_CLAIM-C3-20200825,9010380627,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,1.77,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C4-20201125,QDC-RC-9010380627-1-SURRENDER_CLAIM-C4-20201125,9010380627,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,4.73,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C5-20211125,QDC-RC-9010380627-1-SURRENDER_CLAIM-C5-20211125,9010380627,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,4.98,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C6-20230825,QDC-RC-9010380627-1-SURRENDER_CLAIM-C6-20230825,9010380627,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,1.83,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C7-20231125,QDC-RC-9010380627-1-SURRENDER_CLAIM-C7-20231125,9010380627,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,7.49,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C8-20240814,QDC-RC-9010380627-1-SURRENDER_CLAIM-C8-20240814,9010380627,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,4.19,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010380627-1-SURRENDER_CLAIM-C9-20241120,QDC-RC-9010380627-1-SURRENDER_CLAIM-C9-20241120,9010380627,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,7.7,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010381745-1-SURRENDER_CLAIM-C0-20180101,QDC-RC-9010381745-1-SURRENDER_CLAIM-C0-20180101,9010381745,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,341.04,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010381745-1-SURRENDER_CLAIM-C1-20190101,QDC-RC-9010381745-1-SURRENDER_CLAIM-C1-20190101,9010381745,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,358.99,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C0-20180112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C0-20180112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,144.91,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C1-20180404,QDC-RC-9010382426-1-SURRENDER_CLAIM-C1-20180404,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,220.12,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C10-20230112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C10-20230112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,143.37,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C11-20230322,QDC-RC-9010382426-1-SURRENDER_CLAIM-C11-20230322,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,227.57,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C12-20240112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C12-20240112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,385.94,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C13-20250112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C13-20250112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,388.66,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C14-20260112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C14-20260112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,385.47,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C2-20190112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C2-20190112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,144.6,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C3-20190405,QDC-RC-9010382426-1-SURRENDER_CLAIM-C3-20190405,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,218.89,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C4-20200112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C4-20200112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,144.29,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C5-20200412,QDC-RC-9010382426-1-SURRENDER_CLAIM-C5-20200412,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,212.53,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C6-20210112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C6-20210112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,143.99,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C7-20210322,QDC-RC-9010382426-1-SURRENDER_CLAIM-C7-20210322,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,228.55,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C8-20220112,QDC-RC-9010382426-1-SURRENDER_CLAIM-C8-20220112,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,143.67,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382426-1-SURRENDER_CLAIM-C9-20220412,QDC-RC-9010382426-1-SURRENDER_CLAIM-C9-20220412,9010382426,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,212.19,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382931-1-SURRENDER_CLAIM-C0-20180115,QDC-RC-9010382931-1-SURRENDER_CLAIM-C0-20180115,9010382931,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,17.98,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382931-1-SURRENDER_CLAIM-C1-20190117,QDC-RC-9010382931-1-SURRENDER_CLAIM-C1-20190117,9010382931,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,55.23,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382931-1-SURRENDER_CLAIM-C2-20200117,QDC-RC-9010382931-1-SURRENDER_CLAIM-C2-20200117,9010382931,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,54.06,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382931-1-SURRENDER_CLAIM-C3-20210114,QDC-RC-9010382931-1-SURRENDER_CLAIM-C3-20210114,9010382931,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,18.08,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010382931-1-SURRENDER_CLAIM-C4-20220117,QDC-RC-9010382931-1-SURRENDER_CLAIM-C4-20220117,9010382931,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,71.0,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010385636-1-SURRENDER_CLAIM-C0-20180209,QDC-RC-9010385636-1-SURRENDER_CLAIM-C0-20180209,9010385636,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,720.87,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C0-20180501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C0-20180501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,695.95,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C1-20190501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C1-20190501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,699.87,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C2-20200501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C2-20200501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,693.56,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C3-20210501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C3-20210501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,693.65,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C4-20220501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C4-20220501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,687.42,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C5-20230501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C5-20230501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,701.47,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C6-20240501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C6-20240501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,698.96,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9010391004-1-SURRENDER_CLAIM-C7-20250501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C7-20250501,9010391004,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,681.32,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
