SOURCE_SEGMENT_ID,PARENT_COVERAGE_ID,PLAN,RESOLUTION_PATH,PCOVR_DESCRIPTION,SEX,BAND,UWCLASS,ATTAINED_AGE_SEQ,QL_AGE,VALUE,LINENO
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,PR,97,97,377.32,782
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,PR,98,98,490.59,783
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,PR,99,99,501.23,784
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,PR,100,99,533.17,785
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,19,19,2.75,786
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,20,20,2.75,787
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,21,21,2.75,788
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,22,22,2.75,789
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,23,23,2.75,790
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,24,24,2.75,791
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,25,25,2.75,792
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,26,26,2.75,793
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,27,27,2.81,794
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,28,28,2.85,795
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,29,29,2.89,796
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,30,30,2.92,797
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,31,31,2.96,798
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,32,32,2.99,799
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,33,33,3.04,800
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,34,34,3.09,801
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,35,35,3.16,802
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,36,36,3.24,803
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,37,37,3.34,804
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,38,38,3.47,805
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,39,39,3.62,806
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,40,40,3.81,807
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,41,41,4.03,808
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,42,42,4.28,809
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,43,43,4.58,810
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,44,44,4.92,811
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,45,45,5.31,812
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,46,46,5.75,813
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,47,47,6.24,814
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,48,48,6.8,815
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,49,49,7.41,816
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,50,50,8.09,817
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,51,51,8.84,818
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,52,52,9.66,819
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,53,53,10.56,820
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,54,54,11.53,821
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,55,55,12.59,822
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,56,56,13.73,823
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,57,57,14.96,824
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,58,58,16.29,825
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,59,59,17.7,826
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,60,60,19.22,827
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,61,61,20.84,828
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,62,62,22.57,829
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,63,63,24.41,830
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,64,64,26.36,831
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,65,65,28.43,832
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,66,66,30.62,833
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,67,67,33.37,834
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,68,68,36.21,835
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,69,69,39.44,836
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,70,70,43.13,837
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,71,71,48.3,838
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,72,72,54.2,839
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,73,73,60.95,840
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,74,74,68.54,841
667 ART,667 ART,5667AT,SEGMENT,Annual Renewable Term,M,02,SM,75,75,76.91,842
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,16,16,0.51,913
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,17,17,0.525,914
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,18,18,0.54,915
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,19,19,0.555,916
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,20,20,0.57,917
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,21,21,0.585,918
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,22,22,0.6,919
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,23,23,0.63,920
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,24,24,0.66,921
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,25,25,0.69,922
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,26,26,0.72,923
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,27,27,0.75,924
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,28,28,0.78,925
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,29,29,0.81,926
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,30,30,0.855,927
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,31,31,0.9,928
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,32,32,0.96,929
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,33,33,1.005,930
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,34,34,1.065,931
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,35,35,1.14,932
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,36,36,1.215,933
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,37,37,1.29,934
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,38,38,1.38,935
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,39,39,1.485,936
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,40,40,1.605,937
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,41,41,1.74,938
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,42,42,1.875,939
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,43,43,2.04,940
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,44,44,2.22,941
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,45,45,2.43,942
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,46,46,2.67,943
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,47,47,2.94,944
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,48,48,3.255,945
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,49,49,3.63,946
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,50,50,4.065,947
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,51,51,4.575,948
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,52,52,5.175,949
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,53,53,5.88,950
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,54,54,6.705,951
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,55,55,7.68,952
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,F,01,00,56,56,8.835,953
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,16,16,0.34,954
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,17,17,0.35,955
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,18,18,0.36,956
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,19,19,0.37,957
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,20,20,0.38,958
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,21,21,0.39,959
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,22,22,0.4,960
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,23,23,0.42,961
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,24,24,0.44,962
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,25,25,0.46,963
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,26,26,0.48,964
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,27,27,0.5,965
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,28,28,0.52,966
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,29,29,0.54,967
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,30,30,0.57,968
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,31,31,0.6,969
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,32,32,0.64,970
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,33,33,0.67,971
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,34,34,0.71,972
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,35,35,0.76,973
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,36,36,0.81,974
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,37,37,0.86,975
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,38,38,0.92,976
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,39,39,0.99,977
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,40,40,1.07,978
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,41,41,1.16,979
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,42,42,1.25,980
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,43,43,1.36,981
0823 960LP,0823 960LP,9065WP,SEGMENT,Waiver of Premium,M,01,00,44,44,1.48,982
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,5,05,216.0,983
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,6,06,216.0,984
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,7,07,216.0,985
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,8,08,216.0,986
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,9,09,216.0,987
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,10,10,216.0,988
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,11,11,216.0,989
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,12,12,216.0,990
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,13,13,216.0,991
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,14,14,216.0,992
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,15,15,216.0,993
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,16,16,216.0,994
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,17,17,216.0,995
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,18,18,216.0,996
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,19,19,216.0,997
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,20,20,216.0,998
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,21,21,216.0,999
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,22,22,216.0,1000
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,23,23,216.0,1001
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,24,24,216.0,1002
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,25,25,216.0,1003
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,26,26,216.0,1004
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,27,27,216.0,1005
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,28,28,216.0,1006
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,29,29,216.0,1007
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,30,30,216.0,1008
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,31,31,216.0,1009
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,32,32,216.0,1010
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,33,33,216.0,1011
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,34,34,216.0,1012
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,35,35,216.0,1013
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,36,36,216.0,1014
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,37,37,216.0,1015
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,38,38,216.0,1016
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,39,39,216.0,1017
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,40,40,216.0,1018
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,41,41,216.0,1019
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,42,42,216.0,1020
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,43,43,216.0,1021
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,44,44,216.0,1022
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,45,45,216.0,1023
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,46,46,216.0,1024
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,47,47,216.0,1025
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,48,48,216.0,1026
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,49,49,216.0,1027
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,50,50,216.0,1028
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,51,51,216.0,1029
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,52,52,216.0,1030
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,53,53,216.0,1031
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,54,54,216.0,1032
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,55,55,216.0,1033
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,56,56,216.0,1034
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,57,57,216.0,1035
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,58,58,216.0,1036
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,59,59,216.0,1037
619 DT,619 DT,7619DT,SEGMENT,Decreasing Term,M,01,00,60,60,216.0,1038
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,19,19,20.0,1171
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,20,20,20.0,1172
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,21,21,20.0,1173
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,22,22,20.0,1174
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,23,23,20.0,1175
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,24,24,20.0,1176
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,25,25,20.0,1177
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,26,26,20.0,1178
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,27,27,20.0,1179
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,28,28,20.0,1180
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,29,29,20.0,1181
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,30,30,20.0,1182
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,31,31,20.0,1183
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,32,32,20.0,1184
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,33,33,20.0,1185
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,34,34,20.0,1186
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,35,35,20.0,1187
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,36,36,20.0,1188
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,37,37,20.0,1189
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,38,38,20.0,1190
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,39,39,20.0,1191
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,40,40,20.0,1192
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,41,41,20.0,1263
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,42,42,20.0,1264
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,43,43,20.0,1265
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,44,44,20.0,1266
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,45,45,20.0,1267
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,46,46,20.0,1268
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,47,47,20.0,1269
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,48,48,20.0,1270
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,49,49,20.0,1271
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,50,50,20.0,1272
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,51,51,20.0,1273
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,52,52,20.0,1274
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,53,53,20.0,1275
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,54,54,20.0,1276
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,55,55,20.0,1277
8042 STR,8042 STR,542STR,SEGMENT,Spouse Term Rider,M,01,SM,56,56,20.0,1278
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,1,01,1.0,1279
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,2,02,1.0,1280
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,3,03,1.0,1281
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,4,04,1.0,1282
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,5,05,1.0,1283
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,6,06,1.0,1284
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,7,07,1.0,1285
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,8,08,1.0,1286
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,9,09,1.0,1287
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,10,10,1.0,1288
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,11,11,1.0,1289
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,12,12,1.0,1290
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,13,13,1.0,1291
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,14,14,1.0,1292
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,15,15,1.0,1293
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,16,16,1.0,1294
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,17,17,1.0,1295
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,18,18,1.0,1296
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,19,19,1.0,1297
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,20,20,1.0,1298
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,21,21,1.0,1299
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,22,22,1.0,1300
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,23,23,1.0,1301
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,24,24,1.0,1302
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,25,25,1.0,1303
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,26,26,1.0,1304
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,27,27,1.0,1305
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,28,28,1.0,1306
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,29,29,1.0,1307
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,30,30,1.0,1308
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,31,31,1.0,1309
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,32,32,1.0,1310
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,33,33,1.0,1311
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,34,34,1.0,1312
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,35,35,1.0,1313
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,36,36,1.0,1314
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,37,37,1.0,1315
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,38,38,1.0,1316
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,39,39,1.0,1317
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,40,40,1.0,1318
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,41,41,1.0,1319
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,42,42,1.0,1320
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,43,43,1.0,1321
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,44,44,1.0,1322
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,45,45,1.0,1323
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,46,46,1.0,1324
8042STR WP,8042STR WP,9STRWP,SEGMENT,8042 STR Waiver of Premium,M,01,SM,47,47,1.0,1325
