PLAN,AGE,CNTL,QX0,QX1,QX2,QX3,QX4,QX5,QX6,QX7,QX8,QX9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE,SOURCE,SEGMENT_TYPE
1679CS,72,00,3.54,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,73,00,3.87,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,74,00,4.24,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,75,00,4.95,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,76,00,5.74,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,77,00,6.25,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,78,00,6.78,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,79,00,7.32,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,80,00,7.89,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,81,00,8.51,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,82,00,9.20,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,83,00,9.97,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,84,00,10.81,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,85,00,11.69,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,86,00,12.60,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,87,00,13.50,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,88,00,14.51,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,89,00,15.65,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,90,00,16.84,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,91,00,18.19,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,92,00,19.37,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,93,00,20.68,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,94,00,22.25,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,95,00,24.42,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,96,00,27.74,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,97,00,33.40,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,98,00,43.73,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,99,00,66.89,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,70,00,2.98,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,71,00,3.24,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,72,00,3.54,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,73,00,3.87,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,74,00,4.24,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,75,00,4.95,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,76,00,5.74,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,77,00,6.25,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,78,00,6.78,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,79,00,7.32,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,80,00,7.89,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,81,00,8.51,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,82,00,9.20,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,83,00,9.97,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,84,00,10.81,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,85,00,11.69,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,86,00,12.60,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,87,00,13.50,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,88,00,14.51,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,89,00,15.65,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,90,00,16.84,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,91,00,18.19,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,92,00,19.37,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,93,00,20.68,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,94,00,22.25,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,95,00,24.42,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,96,00,27.74,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,97,00,33.40,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,98,00,43.73,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1658CS,99,00,66.89,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
