MPOLICY,MBENTYP,MDATE,MBEN
010420983C,12,20181106,203.83
010420983C,12,20181106,45.00
010420983C,11,20181106,202.51
010420983C,12,20181206,173.52
010420983C,12,20181206,45.00
010420983C,11,20181206,172.39
010420983C,12,20190107,141.54
010420983C,12,20190107,45.00
010420983C,11,20190107,140.61
010420983C,12,20190206,111.75
010420983C,12,20190206,45.00
010420983C,11,20190206,111.02
010420983C,12,20190306,84.15
010420983C,12,20190306,45.00
010420983C,11,20190306,83.60
010420983C,12,20190408,52.01
010420983C,12,20190408,45.00
010420983C,11,20190408,51.67
010420983C,12,20190506,24.93
010420983C,12,20190506,45.00
010420983C,11,20190506,24.76
010420983C,11,20190601,357.34
010420983C,12,20190606,352.58
010420983C,12,20190606,45.00
010420983C,11,20190606,350.25
010420983C,12,20190708,319.91
010420983C,12,20190708,45.00
010420983C,11,20190708,317.79
010420983C,12,20190806,290.36
010420983C,12,20190806,45.00
010420983C,11,20190806,288.43
010420983C,12,20190906,259.18
010420983C,12,20190906,45.00
010420983C,11,20190906,257.45
010420983C,12,20190909,254.63
010420983C,12,20190909,6704.08
010422033C,11,20180601,71.64
010422033C,11,20190601,75.41
010422033C,12,20190604,74.81
010422033C,12,20190604,71.64
010422033C,11,20190604,71.07
010422033C,11,20200601,75.41
010422033C,12,20200630,69.56
010422033C,12,20200630,191.64
010422033C,11,20200630,60.30
010422033C,11,20210601,68.81
010422033C,12,20210601,68.81
010422033C,12,20210601,1307.37
010422722C,11,20180701,273.91
010422722C,11,20190701,288.33
010422722C,11,20200701,303.50
010422722C,11,20210701,319.48
010422722C,11,20220701,336.29
010422722C,11,20230701,353.99
010422722C,11,20240701,372.62
010422722C,11,20250701,392.23
010425720C,12,20180614,20.93
010425720C,12,20180614,45.00
010425720C,11,20180614,20.82
010425720C,11,20180701,459.15
010425720C,12,20180701,459.15
010425720C,12,20180701,45.00
010425720C,11,20180701,456.78
010425720C,12,20180701,456.78
010425720C,12,20180701,45.00
010425720C,11,20180701,454.41
010425720C,12,20180919,356.80
010425720C,12,20180919,45.00
010425720C,11,20180919,354.96
010425720C,12,20181108,293.71
010425720C,12,20181108,45.00
010425720C,11,20181108,292.20
010425720C,12,20181212,250.52
010425720C,12,20181212,90.00
010425720C,11,20181212,247.94
010425720C,12,20190110,212.60
010425720C,12,20190110,45.00
010425720C,11,20190110,211.50
010425720C,12,20190207,177.42
010425720C,12,20190207,45.00
010425720C,11,20190207,176.50
010425720C,12,20190304,146.11
010425720C,12,20190304,45.00
010425720C,11,20190304,145.35
010425720C,12,20190314,133.23
010425720C,12,20190314,45.00
010425720C,11,20190314,132.53
010425720C,12,20190404,107.15
010425720C,12,20190404,45.00
010425720C,11,20190404,106.60
010425720C,12,20190509,64.36
010425720C,12,20190509,45.00
010425720C,11,20190509,64.02
010425720C,12,20190609,26.63
010425720C,12,20190609,45.00
010425720C,11,20190609,26.49
010425720C,12,20190621,12.05
010425720C,12,20190621,45.00
010425720C,11,20190621,11.99
010425720C,11,20190701,449.35
010425720C,12,20190702,448.15
010425720C,12,20190702,45.00
010425720C,11,20190702,445.80
010425720C,12,20190808,401.64
010425720C,12,20190808,45.00
010425720C,11,20190808,399.52
010425720C,12,20191010,324.20
010425720C,12,20191010,45.00
010425720C,11,20191010,322.50
010425720C,12,20191011,321.31
010425720C,12,20191011,45.00
010425720C,11,20191011,319.61
010425720C,12,20191205,254.00
010425720C,12,20191205,45.00
010425720C,11,20191205,252.66
010425720C,12,20200110,209.67
010425720C,12,20200110,45.00
010425720C,11,20200110,208.56
010425720C,12,20200217,163.18
010425720C,12,20200217,45.00
010425720C,11,20200217,162.32
010425720C,12,20200306,140.85
010425720C,12,20200306,45.00
010425720C,11,20200306,140.11
010425720C,12,20200406,103.21
010425720C,12,20200406,45.00
010425720C,11,20200406,102.67
010425720C,12,20200507,65.80
010425720C,12,20200507,45.00
010425720C,11,20200507,65.45
010425720C,11,20200701,448.65
010425720C,12,20200710,437.86
010425720C,12,20200710,45.00
010425720C,11,20200710,435.55
010425720C,12,20200813,394.89
010425720C,12,20200813,45.00
010425720C,11,20200813,392.80
010425720C,12,20200910,359.34
010425720C,12,20200910,45.00
010425720C,11,20200910,357.45
010425720C,12,20201105,290.50
010425720C,12,20201105,90.00
010425720C,11,20201105,287.44
010425720C,12,20201105,287.44
010425720C,12,20201105,8451.13
010425941C,12,20171213,32.88
010425941C,10,20171213,63.91
010425941C,11,20171213,34.54
010425941C,11,20180613,71.98
010425941C,12,20181213,36.35
010425941C,10,20181213,63.91
010425941C,11,20181213,38.01
010425941C,11,20190613,79.22
010425941C,12,20190613,79.22
010425941C,10,20190613,63.91
010425941C,11,20190613,82.59
010425941C,12,20191213,41.83
010425941C,10,20191213,63.91
010425941C,11,20191213,43.48
010425941C,11,20200613,90.39
010425941C,12,20201213,45.65
010425941C,10,20201213,63.91
010425941C,11,20201213,47.30
010425941C,11,20210613,98.59
010425941C,12,20210613,98.59
010425941C,10,20210613,63.91
010425941C,11,20210613,101.96
010425941C,11,20220613,107.32
010425941C,12,20220623,104.45
010425941C,12,20220623,101.96
010425941C,11,20220623,99.24
010425941C,11,20230613,107.33
010425941C,12,20230705,101.03
010425941C,12,20230705,101.96
010425941C,11,20230705,96.00
010425941C,11,20240613,107.35
010425941C,12,20240618,105.92
010425941C,12,20240618,101.98
010425941C,11,20240618,100.62
010425941C,11,20250613,107.35
010425941C,12,20250701,102.18
010425941C,12,20250701,101.99
010425941C,11,20250701,97.09
010425941C,11,20260613,107.37
010425942C,12,20180226,13.60
010425942C,12,20180226,897.80
010426657C,11,20180801,486.31
010426657C,11,20190801,511.90
010426657C,11,20200801,538.85
010426657C,11,20210801,567.21
010426657C,11,20220801,597.06
010426657C,12,20220923,512.25
010426657C,12,20220923,11428.93
010426747C,11,20180701,656.13
010426747C,11,20190701,690.66
010426747C,12,20200312,213.22
010426747C,12,20200312,13600.04
010429710C,11,20180901,75.86
010429710C,11,20190901,79.85
010429710C,12,20190905,79.00
010429710C,12,20190905,75.86
010429710C,11,20190905,75.05
010429710C,11,20200901,79.85
010429710C,12,20200910,77.93
010429710C,12,20200910,80.86
010429710C,11,20200910,73.78
010429710C,11,20210901,79.58
010429710C,12,20210915,76.60
010429710C,12,20210915,75.60
010429710C,11,20210915,72.78
010429710C,11,20220901,79.59
010429710C,12,20220916,76.40
010429710C,12,20220916,75.61
010429710C,11,20220916,72.59
010429710C,12,20230405,31.34
010429710C,12,20230405,1481.04
010429711C,11,20180901,87.93
010429711C,11,20190901,92.56
010429711C,12,20190905,91.57
010429711C,12,20190905,87.93
010429711C,11,20190905,87.00
010429711C,11,20200901,92.56
010429711C,12,20200910,90.33
010429711C,12,20200910,92.94
010429711C,11,20200910,85.57
010429711C,11,20210901,92.29
010429711C,12,20210915,88.84
010429711C,12,20210915,87.68
010429711C,11,20210915,84.41
010429711C,11,20220901,92.30
010429711C,12,20220916,88.60
010429711C,12,20220916,87.69
010429711C,11,20220916,84.18
010429711C,11,20230901,92.31
010429711C,12,20230906,91.08
010429711C,12,20230906,87.70
010429711C,11,20230906,86.53
010429711C,11,20240901,92.32
010429711C,12,20240904,91.58
010429711C,12,20240904,87.70
010429711C,11,20240904,87.00
010429711C,11,20250901,92.32
010429711C,12,20250923,86.89
010429711C,12,20250923,87.70
010429711C,11,20250923,82.56
010429711C,12,20260413,34.42
010429711C,12,20260413,1719.93
010434092C,11,20181201,128.87
010434092C,11,20191201,135.66
010434092C,11,20201201,142.80
010434092C,11,20211201,150.31
010434092C,11,20221201,158.22
010434092C,11,20231201,166.55
010434092C,11,20241201,175.32
010434092C,11,20251201,184.54
010434421C,12,20180108,26.31
010434421C,12,20180108,25.00
010434421C,11,20180108,25.13
010434421C,12,20180208,22.80
010434421C,12,20180208,25.00
010434421C,11,20180208,21.74
010434421C,12,20180308,19.72
010434421C,12,20180308,25.00
010434421C,11,20180308,18.76
010434421C,12,20180409,16.56
010434421C,12,20180409,25.00
010434421C,11,20180409,15.71
010434421C,12,20180508,13.81
010434421C,12,20180508,25.00
010434421C,11,20180508,13.07
010434421C,12,20180608,11.14
010434421C,12,20180608,25.00
010434421C,11,20180608,10.51
010434421C,12,20180709,8.68
010434421C,12,20180709,25.00
010434421C,11,20180709,8.17
010434421C,12,20180808,25.00
010434421C,12,20180808,6.49
010434421C,11,20180808,6.08
010434421C,12,20180910,4.34
010434421C,12,20180910,25.00
010434421C,11,20180910,4.06
010434421C,12,20181008,2.68
010434421C,12,20181008,25.00
010434421C,11,20181008,2.49
010434421C,12,20181108,1.06
010434421C,12,20181108,25.00
010434421C,11,20181108,0.98
010434421C,11,20181201,15.99
010434421C,12,20181210,15.61
010434421C,12,20181210,25.00
010434421C,11,20181210,14.33
010434421C,12,20181226,13.70
010434421C,12,20181226,15.19
010434421C,11,20181226,12.95
010434421C,12,20190108,12.47
010434421C,12,20190108,25.00
010434421C,11,20190108,11.29
010434421C,12,20190208,10.24
010434421C,12,20190208,25.00
010434421C,11,20190208,9.18
010434421C,12,20190308,8.33
010434421C,12,20190308,25.00
010434421C,11,20190308,7.37
010434421C,12,20190408,6.53
010434421C,12,20190408,25.00
010434421C,11,20190408,5.69
010434421C,12,20190508,4.98
010434421C,12,20190508,25.00
010434421C,11,20190508,4.24
010434421C,12,20190610,3.57
010434421C,12,20190610,25.00
010434421C,11,20190610,2.95
010434421C,12,20190708,2.48
010434421C,12,20190708,25.00
010434421C,11,20190708,1.96
010434421C,12,20190808,1.55
010434421C,12,20190808,25.00
010434421C,11,20190808,1.14
010434421C,12,20190909,0.82
010434421C,12,20190909,25.00
010434421C,11,20190909,0.53
010434421C,12,20191008,0.34
010434421C,12,20191008,25.00
010434421C,11,20191008,0.16
010434421C,12,20191108,0.07
010434421C,12,20191108,20.77
010435671C,11,20181207,466.69
010435671C,11,20191207,491.25
010435671C,11,20201207,517.11
010435671C,11,20211207,544.33
010435671C,11,20221207,572.97
010435671C,11,20231207,603.13
010435671C,11,20241207,634.87
010435671C,11,20251207,668.29
010435672C,11,20181207,70.88
010435672C,11,20191207,74.61
010435672C,11,20201207,78.54
010435672C,11,20211207,82.67
010435672C,11,20221207,87.02
010435672C,11,20231207,91.60
010435672C,11,20241207,96.42
010435672C,11,20251207,101.50
010437232C,11,20180215,518.80
010437232C,11,20190215,546.11
010437232C,11,20200215,574.85
010437232C,11,20210215,605.10
010437232C,11,20220215,636.95
010437232C,11,20230215,670.48
010437232C,11,20240215,705.76
010437232C,11,20250215,742.91
010437232C,11,20260215,782.01
010438556C,12,20180307,0.35
010438556C,12,20180307,61.13
010438556C,11,20180307,0.33
010438556C,11,20180309,61.13
010438556C,11,20190309,64.34
010438556C,12,20190311,64.00
010438556C,12,20190311,61.13
010438556C,11,20190311,60.80
010438556C,12,20200226,2.05
010438556C,12,20200226,61.13
010438556C,11,20200226,1.95
010438556C,11,20200309,61.12
010438556C,12,20210304,0.86
010438556C,12,20210304,61.12
010438556C,11,20210304,0.82
010438556C,11,20210309,61.12
010438556C,12,20220302,1.20
010438556C,12,20220302,61.12
010438556C,11,20220302,1.14
010438556C,11,20220309,61.12
010438556C,12,20230227,1.72
010438556C,12,20230227,61.12
010438556C,11,20230227,1.63
010438556C,11,20230309,61.11
010438556C,12,20240227,1.88
010438556C,12,20240227,61.11
010438556C,11,20240227,1.79
010438556C,11,20240309,61.11
010438556C,12,20250225,2.06
010438556C,12,20250225,61.11
010438556C,11,20250225,1.96
010438556C,11,20250309,61.10
010438556C,12,20260224,2.23
010438556C,12,20260224,61.10
010438556C,11,20260224,2.12
010438556C,11,20260309,61.10
010438821C,11,20180315,205.87
010438821C,11,20190315,216.70
010438821C,12,20190402,206.30
010438821C,12,20190402,4127.72
010439128C,11,20180401,76.10
010439128C,12,20180401,76.10
010439128C,12,20180401,158.68
010439128C,11,20180401,67.75
010439128C,11,20190401,71.32
010439128C,12,20190401,71.32
010439128C,12,20190401,163.58
010439128C,11,20190401,62.71
010439128C,11,20200401,66.01
010439128C,12,20200401,66.01
010439128C,12,20200401,168.32
010439128C,11,20200401,57.15
010439128C,11,20210401,60.16
010439128C,12,20210401,60.16
010439128C,12,20210401,173.14
010439128C,11,20210401,51.04
010439128C,11,20220401,53.73
010439128C,12,20220401,53.73
010439128C,12,20220401,177.96
010439128C,11,20220401,44.36
010439128C,11,20230401,46.70
010439128C,12,20230401,46.70
010439128C,12,20230401,182.78
010439128C,11,20230401,37.08
010439128C,11,20240401,39.03
010439128C,12,20240401,39.03
010439128C,12,20240401,187.51
010439128C,11,20240401,29.16
010439128C,11,20250401,30.69
010439128C,12,20250401,30.69
010439128C,12,20250401,192.24
010439128C,11,20250401,20.58
010439128C,11,20260401,21.66
010439128C,12,20260401,21.66
010439128C,12,20260401,196.81
010439128C,11,20260401,11.30
010439128C,12,20260427,10.51
010439128C,12,20260427,215.52
010439156C,10,20241231,6000.00
010439156C,11,20241231,77.22
010439156C,12,20250203,48.48
010439156C,12,20250203,30.00
010439156C,11,20250203,48.24
010439156C,12,20250303,24.59
010439156C,12,20250303,30.00
010439156C,11,20250303,24.47
010439156C,12,20250401,30.00
010439156C,11,20250401,315.10
010439156C,12,20250501,30.00
010439156C,12,20250501,289.81
010439156C,11,20250501,288.36
010439156C,12,20250602,261.40
010439156C,12,20250602,30.00
010439156C,11,20250602,260.09
010439156C,12,20250701,235.67
010439156C,12,20250701,30.00
010439156C,11,20250701,234.50
010439156C,12,20250801,208.42
010439156C,12,20250801,30.00
010439156C,11,20250801,207.38
010439156C,12,20250902,180.47
010439156C,12,20250902,30.00
010439156C,11,20250902,179.57
010439156C,12,20251001,155.20
010439156C,12,20251001,30.00
010439156C,11,20251001,154.42
010439156C,12,20251103,126.71
010439156C,12,20251103,30.00
010439156C,11,20251103,126.08
010439156C,12,20251201,102.59
010439156C,12,20251201,30.00
010439156C,11,20251201,102.08
010439156C,12,20260102,75.25
010439156C,12,20260102,30.00
010439156C,11,20260102,74.87
010439156C,12,20260202,48.90
010439156C,12,20260202,30.00
010439156C,11,20260202,48.65
010439156C,12,20260302,25.21
010439156C,12,20260302,30.00
010439156C,11,20260302,25.09
010439156C,12,20260401,30.00
010439156C,11,20260401,312.29
010439156C,12,20260501,287.22
010439156C,12,20260501,30.00
010439156C,11,20260501,285.77
010439156C,12,20260601,259.89
010439156C,12,20260601,30.00
010439156C,11,20260601,258.58
010439277C,11,20180314,38.57
010439277C,12,20180414,35.37
010439277C,12,20180414,38.57
010439277C,11,20180414,33.51
010439277C,11,20190314,38.47
010439277C,12,20190514,32.19
010439277C,12,20190514,38.47
010439277C,11,20190514,30.51
010439277C,11,20200314,38.38
010439277C,11,20210314,40.40
010439277C,11,20220314,42.53
010439277C,11,20230314,44.76
010439277C,11,20240314,47.12
010439277C,11,20250314,49.60
010439277C,11,20260314,52.21
010439435C,11,20180401,82.05
010439435C,12,20180401,82.05
010439435C,12,20180401,128.26
010439435C,11,20180401,75.30
010439435C,11,20180701,53.83
010439435C,12,20180701,56.89
010439435C,12,20180701,77.95
010439435C,11,20190401,75.00
010439435C,12,20190401,75.00
010439435C,12,20190401,131.11
010439435C,11,20190401,68.10
010439435C,12,20190402,67.92
010439435C,12,20190402,71.25
010439435C,11,20190402,64.18
010439435C,11,20200401,67.74
010439435C,12,20200401,67.74
010439435C,12,20200401,133.87
010439435C,11,20200401,60.69
010439435C,12,20200407,59.72
010439435C,12,20200407,68.20
010439435C,11,20200407,56.19
010439435C,11,20210401,60.11
010439435C,12,20210401,60.11
010439435C,12,20210401,136.62
010439435C,11,20210401,52.92
010439435C,12,20210409,51.79
010439435C,12,20210409,57.11
010439435C,11,20210409,48.85
010439435C,12,20211006,24.52
010439435C,12,20211006,50.00
010439435C,11,20211006,23.27
010439435C,12,20220104,11.51
010439435C,12,20220104,68.20
010439435C,11,20220104,10.67
010439435C,11,20220401,46.22
010439435C,12,20220401,46.22
010439435C,12,20220401,139.28
010439435C,11,20220401,38.89
010439435C,12,20220407,38.27
010439435C,12,20220407,43.91
010439435C,11,20220407,35.99
010439435C,11,20230401,38.50
010439435C,12,20230401,38.50
010439435C,12,20230401,141.84
010439435C,11,20230401,31.04
010439435C,12,20230410,30.30
010439435C,12,20230410,36.58
010439435C,11,20230410,28.42
010439435C,11,20240401,30.65
010439435C,12,20240401,30.65
010439435C,12,20240401,144.40
010439435C,11,20240401,23.05
010439435C,12,20240403,22.93
010439435C,12,20240403,200.00
010439435C,11,20240403,12.46
010439435C,12,20240411,12.19
010439435C,12,20240411,23.05
010439435C,11,20240411,11.01
010439435C,11,20250401,11.91
010439435C,12,20250404,11.81
010439435C,12,20250404,11.31
010439435C,11,20250404,11.22
010439435C,11,20260401,11.91
010439435C,12,20260421,11.27
010439435C,12,20260421,11.31
010439435C,11,20260421,10.71
010439999C,11,20180326,165.17
010439999C,12,20180409,158.99
010439999C,12,20180409,156.92
010439999C,11,20180409,151.06
010439999C,11,20190326,165.19
010439999C,12,20190408,159.47
010439999C,12,20190408,156.93
010439999C,11,20190408,151.51
010439999C,11,20200326,165.21
010439999C,12,20200413,157.26
010439999C,12,20200413,156.95
010439999C,11,20200413,149.41
010439999C,11,20210326,165.23
010439999C,12,20210414,156.84
010439999C,12,20210414,156.97
010439999C,11,20210414,149.01
010439999C,11,20220326,165.25
010439999C,12,20220411,158.18
010439999C,12,20220411,156.99
010439999C,11,20220411,150.29
010439999C,11,20230326,165.27
010439999C,12,20230411,158.22
010439999C,12,20230411,157.01
010439999C,11,20230411,150.33
010439999C,11,20240326,165.29
010439999C,12,20240409,159.11
010439999C,12,20240409,157.03
010439999C,11,20240409,151.17
010439999C,11,20250326,165.31
010439999C,12,20250410,158.68
010439999C,12,20250410,157.04
010439999C,11,20250410,150.76
010439999C,11,20260326,165.33
010439999C,12,20260421,153.83
010439999C,12,20260421,157.06
010439999C,11,20260421,146.16
010440000C,12,20180319,1.71
010440000C,12,20180319,87.11
010440000C,11,20180319,1.63
010440000C,11,20180326,87.11
010440000C,12,20190319,1.71
010440000C,12,20190319,87.11
010440000C,11,20190319,1.63
