policy_number,mplan,plan_code,effective_date,trans_amount,policy_status,terminated_flag,has_560_same_or_policy,has_0090_same_or_policy,has_1020_same_or_policy,has_payout_pair_same_or_policy,deferred_hold,missing_date,missing_or_zero_amount,negative_amount
9010747636,1659C2,659 CEN II,20240410,134.75,,True,False,False,False,False,True,False,False,False
9010747636,1659C2,659 CEN II,20250410,134.75,,True,False,False,False,False,True,False,False,False
9010747636,1659C2,659 CEN II,20260410,134.75,,True,False,False,False,False,True,False,False,False
9010748070,1659CR,659 CEN SR,20180520,155.75,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20180415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20190415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20200415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20210415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20220415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20230415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20240415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20250415,114.5,,True,False,False,False,False,True,False,False,False
9010748334,1659C2,659 CEN II,20260415,114.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20180415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20190415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20200415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20210415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20220415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20230415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20240415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20250415,164.5,,True,False,False,False,False,True,False,False,False
9010748335,1659C2,659 CEN II,20260415,164.5,,True,False,False,False,False,True,False,False,False
9010748404,1659CR,659 CEN SR,20180415,369.7,,True,False,False,False,False,True,False,False,False
9010748517,1659CR,659 CEN SR,20180422,217.2,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20180421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20190421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20200421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20210421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20220421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20230421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20240421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20250421,121.0,,True,False,False,False,False,True,False,False,False
9010748556,1659C2,659 CEN II,20260421,121.0,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20180425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20190425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20200425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20210425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20220425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20230425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20240425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20250425,226.5,,True,False,False,False,False,True,False,False,False
9010749038,1659C2,659 CEN II,20260425,226.5,,True,False,False,False,False,True,False,False,False
9010749042,1659C2,659 CEN II,20180425,146.0,,True,False,False,False,False,True,False,False,False
9010749042,1659C2,659 CEN II,20190425,146.0,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20180424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20190424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20200424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20210424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20220424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20230424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20240424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20250424,321.5,,True,False,False,False,False,True,False,False,False
9010749463,1659C2,659 CEN II,20260424,321.5,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20180615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20190615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20200615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20210615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20220615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20230615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20240615,263.0,,True,False,False,False,False,True,False,False,False
9010749842,1659C2,659 CEN II,20250615,263.0,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20180615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20190615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20200615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20210615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20220615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20230615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20240615,287.25,,True,False,False,False,False,True,False,False,False
9010749843,1659C2,659 CEN II,20250615,287.25,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20180504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20190504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20200504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20210504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20220504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20230504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20240504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20250504,112.75,,True,False,False,False,False,True,False,False,False
9010749849,1659C2,659 CEN II,20260504,112.75,,True,False,False,False,False,True,False,False,False
9010749906,1659C2,659 CEN II,20180506,115.22,,True,False,False,False,False,True,False,False,False
9010749906,1659C2,659 CEN II,20190506,115.22,,True,False,False,False,False,True,False,False,False
9010749906,1659C2,659 CEN II,20200506,115.22,,True,False,False,False,False,True,False,False,False
9010749906,1659C2,659 CEN II,20210506,115.22,,True,False,False,False,False,True,False,False,False
9010749906,1659C2,659 CEN II,20220506,115.22,,True,False,False,False,False,True,False,False,False
9010749906,1659C2,659 CEN II,20230506,115.22,,True,False,False,False,False,True,False,False,False
9010749968,1659CR,659 CEN SR,20180509,163.2,,True,False,False,False,False,True,False,False,False
9010749968,1659CR,659 CEN SR,20190509,163.2,,True,False,False,False,False,True,False,False,False
9010749968,1659CR,659 CEN SR,20200509,163.2,,True,False,False,False,False,True,False,False,False
9010749968,1659CR,659 CEN SR,20210509,163.2,,True,False,False,False,False,True,False,False,False
9010749968,1659CR,659 CEN SR,20220509,163.2,,True,False,False,False,False,True,False,False,False
9010750755,1659C2,659 CEN II,20180514,121.0,,True,False,False,False,False,True,False,False,False
9010750755,1659C2,659 CEN II,20190514,121.0,,True,False,False,False,False,True,False,False,False
9010750755,1659C2,659 CEN II,20200514,121.0,,True,False,False,False,False,True,False,False,False
9010750755,1659C2,659 CEN II,20210514,121.0,,True,False,False,False,False,True,False,False,False
9010750755,1659C2,659 CEN II,20220514,121.0,,True,False,False,False,False,True,False,False,False
9010750755,1659C2,659 CEN II,20230514,121.0,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20180601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20190601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20200601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20210601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20220601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20230601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20240601,238.5,,True,False,False,False,False,True,False,False,False
9010752580,1659C2,659 CEN II,20250601,238.5,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20180605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20190605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20200605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20210605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20220605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20230605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20240605,279.25,,True,False,False,False,False,True,False,False,False
9010752702,1659C2,659 CEN II,20250605,279.25,,True,False,False,False,False,True,False,False,False
9010753409,1659C2,659 CEN II,20210612,121.0,,True,False,False,False,False,True,False,False,False
9010753409,1659C2,659 CEN II,20220612,121.0,,True,False,False,False,False,True,False,False,False
9010753409,1659C2,659 CEN II,20230612,121.0,,True,False,False,False,False,True,False,False,False
9010753409,1659C2,659 CEN II,20240612,121.0,,True,False,False,False,False,True,False,False,False
9010753409,1659C2,659 CEN II,20250612,121.0,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20180611,179.35,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20190611,179.35,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20200611,179.35,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20210611,179.35,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20220611,179.35,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20230611,179.35,,True,False,False,False,False,True,False,False,False
9010753687,1659CR,659 CEN SR,20240611,179.35,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20180527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20190527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20200527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20210527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20220527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20230527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20240527,390.25,,True,False,False,False,False,True,False,False,False
9010754359,1659C2,659 CEN II,20250527,390.25,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20180203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20190203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20200203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20210203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20220203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20230203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20240203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20250203,678.5,,True,False,False,False,False,True,False,False,False
9010754485,1659C2,659 CEN II,20260203,678.5,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20180701,440.1,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20190701,440.1,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20200701,440.1,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20210701,440.1,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20220701,440.1,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20230701,440.1,,True,False,False,False,False,True,False,False,False
9010754898,1659C2,659 CEN II,20240701,440.1,,True,False,False,False,False,True,False,False,False
9010755152,1659CR,659 CEN SR,20180626,241.09,,True,False,False,False,False,True,False,False,False
