reconstructed_claim_id,claim_family,mgrossamt_candidate,mnetamt_candidate,mpaid_candidate,mintamt_candidate,mfedtax_candidate,mloan_candidate,mbalancingstatus,revised_balancing_difference,derivation_status,derivation_confidence
RC-9010391228-1-SURRENDER_CLAIM-C2-20190421,SURRENDER_CLAIM,0.0,0.0,0.0,206.35,0.0,252.18,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C3-20191021,SURRENDER_CLAIM,0.0,0.0,0.0,72.49,0.0,118.32,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C4-20200421,SURRENDER_CLAIM,0.0,0.0,0.0,232.12,0.0,277.95,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C5-20201021,SURRENDER_CLAIM,0.0,0.0,0.0,80.97,0.0,126.8,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C6-20210421,SURRENDER_CLAIM,0.0,0.0,0.0,259.24,0.0,305.07,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C7-20211021,SURRENDER_CLAIM,0.0,0.0,0.0,90.09,0.0,135.92,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C8-20220421,SURRENDER_CLAIM,0.0,0.0,0.0,287.8,0.0,333.63,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391228-1-SURRENDER_CLAIM-C9-20221021,SURRENDER_CLAIM,0.0,0.0,0.0,99.71,0.0,145.54,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391359-1-DEATH_CLAIM-C0-20211119,DEATH_CLAIM,2000.0,2000.0,1260.06,0.0,0.0,0.0,UNBALANCED,739.94,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010391359-1-SURRENDER_CLAIM-C0-20180426,SURRENDER_CLAIM,0.0,0.0,0.0,81.5,0.0,81.5,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391359-1-SURRENDER_CLAIM-C1-20190426,SURRENDER_CLAIM,0.0,0.0,0.0,85.79,0.0,85.79,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391359-1-SURRENDER_CLAIM-C2-20200426,SURRENDER_CLAIM,0.0,0.0,0.0,90.31,0.0,90.31,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391359-1-SURRENDER_CLAIM-C3-20210426,SURRENDER_CLAIM,0.0,0.0,0.0,95.06,0.0,95.06,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391359-1-SURRENDER_CLAIM-C4-20211119,SURRENDER_CLAIM,0.0,0.0,0.0,41.75,0.0,41.75,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391359-2-DEATH_CLAIM-C0-20211119,DEATH_CLAIM,1118.65,1118.65,1118.65,0.0,0.0,0.0,UNBALANCED,1118.65,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010391359-3-DEATH_CLAIM-C0-20211119,DEATH_CLAIM,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391422-1-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,0.0,0.0,0.0,75.11,0.0,75.11,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391422-1-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,0.0,0.0,0.0,79.06,0.0,79.06,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010391422-1-SURRENDER_CLAIM-C2-20191120,SURRENDER_CLAIM,0.0,2418.29,2460.7,42.41,0.0,42.41,UNBALANCED,2418.29,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C0-20180601,SURRENDER_CLAIM,0.0,0.0,0.0,633.03,0.0,633.03,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C1-20190601,SURRENDER_CLAIM,0.0,0.0,0.0,666.35,0.0,666.35,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C2-20200529,SURRENDER_CLAIM,0.0,0.0,0.0,700.58,0.0,700.58,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C3-20210601,SURRENDER_CLAIM,0.0,0.0,0.0,725.76,0.0,725.76,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C4-20220601,SURRENDER_CLAIM,0.0,0.0,0.0,763.96,0.0,763.96,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C5-20230601,SURRENDER_CLAIM,0.0,0.0,0.0,804.17,0.0,804.17,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392138-1-SURRENDER_CLAIM-C6-20231206,SURRENDER_CLAIM,0.0,8174.98,8571.23,396.25,0.0,396.25,UNBALANCED,8174.98,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,DISBURSEMENT_CLAIM,0.0,18738.3,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,SURRENDER_CLAIM,0.0,3422.27,3422.27,0.0,0.0,0.0,UNBALANCED,3422.27,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010392763-1-DEATH_CLAIM-C0-20220408,DEATH_CLAIM,4188.0,4188.0,5098.01,0.0,0.0,0.0,UNBALANCED,-910.01,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010392763-2-DEATH_CLAIM-C0-20220408,DEATH_CLAIM,910.01,910.01,910.01,0.0,0.0,0.0,UNBALANCED,910.01,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393158-1-DEATH_CLAIM-C0-20210207,DEATH_CLAIM,6007.0,6007.0,11321.7,0.0,0.0,0.0,UNBALANCED,-5314.7,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393158-2-DEATH_CLAIM-C0-20210207,DEATH_CLAIM,5295.97,5295.97,5295.97,0.0,0.0,0.0,UNBALANCED,5295.97,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,DISBURSEMENT_CLAIM,0.0,2393.21,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,SURRENDER_CLAIM,0.0,0.0,0.0,85.74,0.0,85.74,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,SURRENDER_CLAIM,0.0,2504.5,2685.0,180.5,0.0,180.5,UNBALANCED,2504.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,DISBURSEMENT_CLAIM,0.0,9141.86,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,SURRENDER_CLAIM,0.0,9141.86,9141.86,0.0,0.0,0.0,UNBALANCED,9141.86,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394249-1-DEATH_CLAIM-C0-20240916,DEATH_CLAIM,6865.0,6865.0,13044.15,0.0,0.0,0.0,UNBALANCED,-6179.15,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394249-2-DEATH_CLAIM-C0-20240916,DEATH_CLAIM,6142.86,6142.86,6142.86,0.0,0.0,0.0,UNBALANCED,6142.86,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394662-1-DEATH_CLAIM-C0-20211009,DEATH_CLAIM,2917.0,2917.0,4928.4,0.0,0.0,0.0,UNBALANCED,-2011.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394662-2-DEATH_CLAIM-C0-20211009,DEATH_CLAIM,2011.4,2011.4,2011.4,0.0,0.0,0.0,UNBALANCED,2011.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395382-1-DEATH_CLAIM-C0-20240528,DEATH_CLAIM,10511.0,10511.0,4012.31,0.0,0.0,0.0,UNBALANCED,6498.69,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,0.0,0.0,636.16,0.0,636.16,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,0.0,0.0,0.0,669.64,0.0,669.64,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,SURRENDER_CLAIM,0.0,0.0,0.0,704.88,0.0,704.88,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,SURRENDER_CLAIM,0.0,0.0,0.0,741.98,0.0,741.98,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,SURRENDER_CLAIM,0.0,0.0,0.0,781.03,0.0,781.03,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,SURRENDER_CLAIM,0.0,0.0,0.0,822.14,0.0,822.14,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,SURRENDER_CLAIM,0.0,0.0,0.0,149.11,0.0,149.11,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-2-DEATH_CLAIM-C0-20240528,DEATH_CLAIM,9795.0,9795.0,9795.0,0.0,0.0,0.0,UNBALANCED,9795.0,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,0.0,0.0,600.96,0.0,600.96,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,SURRENDER_CLAIM,0.0,6088.47,6090.16,1.69,0.0,1.69,UNBALANCED,6088.47,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395878-1-DEATH_CLAIM-C0-20180113,DEATH_CLAIM,3869.0,3869.0,7158.62,0.0,0.0,0.0,UNBALANCED,-3289.62,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395878-2-DEATH_CLAIM-C0-20180113,DEATH_CLAIM,3289.62,3289.62,3289.62,0.0,0.0,0.0,UNBALANCED,3289.62,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395879-1-DEATH_CLAIM-C0-20230114,DEATH_CLAIM,4348.0,4348.0,4916.26,0.0,0.0,0.0,UNBALANCED,-568.26,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395879-2-DEATH_CLAIM-C0-20230114,DEATH_CLAIM,568.26,568.26,568.26,0.0,0.0,0.0,UNBALANCED,568.26,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010396147-1-DEATH_CLAIM-C0-20250106,DEATH_CLAIM,5016.0,5016.0,10133.83,0.0,0.0,0.0,UNBALANCED,-5117.83,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010396147-2-DEATH_CLAIM-C0-20250106,DEATH_CLAIM,5117.83,5117.83,5117.83,0.0,0.0,0.0,UNBALANCED,5117.83,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,0.0,291.68,0.0,291.68,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,0.0,307.03,0.0,307.03,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,0.0,0.0,0.0,323.19,0.0,323.19,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,0.0,0.0,0.0,340.2,0.0,340.2,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,SURRENDER_CLAIM,0.0,0.0,0.0,358.11,0.0,358.11,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,SURRENDER_CLAIM,0.0,0.0,0.0,376.96,0.0,376.96,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,SURRENDER_CLAIM,0.0,0.0,0.0,396.8,0.0,396.8,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,SURRENDER_CLAIM,0.0,0.0,0.0,417.68,0.0,417.68,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,0.0,269.49,0.0,269.49,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,0.0,273.05,0.0,273.05,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,0.0,0.0,0.0,274.05,0.0,274.05,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,0.0,0.0,0.0,273.09,0.0,273.09,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,SURRENDER_CLAIM,0.0,0.0,0.0,271.13,0.0,271.13,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,SURRENDER_CLAIM,0.0,0.0,0.0,272.2,0.0,272.2,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,SURRENDER_CLAIM,0.0,0.0,0.0,270.21,0.0,270.21,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,SURRENDER_CLAIM,0.0,0.0,0.0,273.23,0.0,273.23,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,DISBURSEMENT_CLAIM,0.0,30.0,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,SURRENDER_CLAIM,0.0,0.0,0.0,43090.04,0.0,43090.04,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397318-1-DEATH_CLAIM-C0-20200409,DEATH_CLAIM,3626.03,3626.03,3626.03,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,SURRENDER_CLAIM,0.0,0.0,0.0,358.74,0.0,358.74,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,SURRENDER_CLAIM,0.0,0.0,0.0,377.63,0.0,377.63,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,SURRENDER_CLAIM,0.0,0.0,0.0,379.69,0.0,379.69,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,SURRENDER_CLAIM,0.0,0.0,0.0,397.5,0.0,397.5,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,SURRENDER_CLAIM,0.0,8295.9,8297.02,1.12,0.0,1.12,UNBALANCED,8295.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010397945-1-DEATH_CLAIM-C0-20211113,DEATH_CLAIM,4188.0,4188.0,5367.56,0.0,0.0,0.0,UNBALANCED,-1179.56,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010397945-2-DEATH_CLAIM-C0-20211113,DEATH_CLAIM,1179.56,1179.56,1179.56,0.0,0.0,0.0,UNBALANCED,1179.56,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398274-1-DEATH_CLAIM-C0-20240313,DEATH_CLAIM,8009.0,8009.0,15088.91,0.0,0.0,0.0,UNBALANCED,-7079.91,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398274-2-DEATH_CLAIM-C0-20240313,DEATH_CLAIM,7073.78,7073.78,7073.78,0.0,0.0,0.0,UNBALANCED,7073.78,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398591-1-DEATH_CLAIM-C0-20190827,DEATH_CLAIM,6225.0,6225.0,11683.11,0.0,0.0,0.0,UNBALANCED,-5458.11,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398591-2-DEATH_CLAIM-C0-20190827,DEATH_CLAIM,5458.11,5458.11,5458.11,0.0,0.0,0.0,UNBALANCED,5458.11,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,0.0,0.0,0.0,390.21,0.0,390.21,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,SURRENDER_CLAIM,0.0,0.0,0.0,520.15,0.0,520.15,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,SURRENDER_CLAIM,0.0,0.0,0.0,408.02,0.0,408.02,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,SURRENDER_CLAIM,0.0,0.0,0.0,429.5,0.0,429.5,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,SURRENDER_CLAIM,0.0,0.0,0.0,452.1,0.0,452.1,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,SURRENDER_CLAIM,0.0,5125.38,5359.9,234.52,0.0,234.52,UNBALANCED,5125.38,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010401181-1-DEATH_CLAIM-C0-20180316,DEATH_CLAIM,4658.0,4658.0,8600.48,0.0,0.0,0.0,UNBALANCED,-3942.48,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010401181-2-DEATH_CLAIM-C0-20180316,DEATH_CLAIM,3937.32,3937.32,3937.32,0.0,0.0,0.0,UNBALANCED,3937.32,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010402010-1-DEATH_CLAIM-C0-20221021,DEATH_CLAIM,7139.57,8920.15,8920.15,1780.58,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-DEATH_CLAIM-C0-20230913,DEATH_CLAIM,4290.22,4290.22,4290.22,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,0.0,0.0,0.0,356.88,0.0,356.88,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,SURRENDER_CLAIM,0.0,0.0,0.0,375.67,0.0,375.67,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,SURRENDER_CLAIM,0.0,0.0,0.0,221.99,0.0,221.99,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,SURRENDER_CLAIM,0.0,5178.89,5178.89,0.0,0.0,0.0,UNBALANCED,5178.89,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,SURRENDER_CLAIM,0.0,7197.72,7197.72,0.0,0.0,0.0,UNBALANCED,7197.72,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,SURRENDER_CLAIM,0.0,0.0,0.0,488.2,0.0,488.2,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,SURRENDER_CLAIM,0.0,0.0,0.0,513.89,0.0,513.89,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,SURRENDER_CLAIM,0.0,0.0,0.0,540.94,0.0,540.94,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,SURRENDER_CLAIM,0.0,0.0,0.0,569.41,0.0,569.41,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,SURRENDER_CLAIM,0.0,0.0,0.0,599.38,0.0,599.38,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,SURRENDER_CLAIM,0.0,0.0,0.0,630.92,0.0,630.92,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,SURRENDER_CLAIM,0.0,0.0,0.0,664.13,0.0,664.13,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,SURRENDER_CLAIM,0.0,0.0,0.0,699.09,0.0,699.09,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,DISBURSEMENT_CLAIM,0.0,24.42,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,SURRENDER_CLAIM,0.0,0.0,0.0,212.9,0.0,512.9,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,SURRENDER_CLAIM,0.0,0.0,0.0,955.98,0.0,955.98,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,SURRENDER_CLAIM,0.0,0.0,0.0,286.23,0.0,286.23,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,SURRENDER_CLAIM,0.0,0.0,0.0,716.18,0.0,716.18,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,SURRENDER_CLAIM,0.0,0.0,0.0,217.12,0.0,217.12,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,SURRENDER_CLAIM,0.0,0.0,0.0,1076.97,0.0,1076.97,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,SURRENDER_CLAIM,0.0,0.0,0.0,189.85,0.0,189.85,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,SURRENDER_CLAIM,0.0,0.0,0.0,126.54,0.0,126.54,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,SURRENDER_CLAIM,0.0,0.0,0.0,284.33,0.0,284.33,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,SURRENDER_CLAIM,0.0,0.0,0.0,126.97,0.0,126.97,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,SURRENDER_CLAIM,0.0,0.0,0.0,1750.9,0.0,1750.9,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,SURRENDER_CLAIM,0.0,0.0,0.0,192.98,0.0,192.98,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,SURRENDER_CLAIM,0.0,0.0,0.0,192.15,0.0,192.15,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,SURRENDER_CLAIM,0.0,0.0,0.0,193.41,0.0,193.41,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,SURRENDER_CLAIM,0.0,0.0,0.0,189.73,0.0,189.73,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,SURRENDER_CLAIM,0.0,0.0,0.0,185.72,0.0,185.72,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,SURRENDER_CLAIM,0.0,0.0,0.0,188.79,0.0,188.79,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,SURRENDER_CLAIM,0.0,0.0,0.0,188.27,0.0,188.27,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,SURRENDER_CLAIM,0.0,0.0,0.0,188.14,0.0,188.14,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403922-1-DEATH_CLAIM-C0-20240412,DEATH_CLAIM,4831.0,4831.0,9666.78,0.0,0.0,0.0,UNBALANCED,-4835.78,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
