reconstructed_claim_id,policy_number,claim_family,reconstructed_lifecycle_status,mclaimstatus_candidate,claimstat_candidate,derivation_status,derivation_confidence
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,9010392493,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,9010393181,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,9010393181,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,9010393181,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,9010393931,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,9010393931,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,9010395382,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,9010395761,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,9010395761,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,9010396186,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,9010396425,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,9010397118,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,9010397118,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397318-1-DEATH_CLAIM-C0-20200409,9010397318,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,9010397583,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,9010397583,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,9010397583,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,9010397583,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,9010397583,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010397945-2-DEATH_CLAIM-C0-20211113,9010397945,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398274-2-DEATH_CLAIM-C0-20240313,9010398274,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010398591-2-DEATH_CLAIM-C0-20190827,9010398591,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,9010400462,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,9010400462,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,9010400462,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,9010400462,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,9010400462,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,9010400462,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010401181-1-DEATH_CLAIM-C0-20180316,9010401181,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010401181-2-DEATH_CLAIM-C0-20180316,9010401181,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010402010-1-DEATH_CLAIM-C0-20221021,9010402010,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-DEATH_CLAIM-C0-20230913,9010402014,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,9010402014,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,9010402014,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,9010402014,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,9010402060,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,9010402061,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,9010402105,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,9010403109,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,9010403109,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,9010403789,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010403922-1-DEATH_CLAIM-C0-20240412,9010403922,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010403922-2-DEATH_CLAIM-C0-20240412,9010403922,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,9010404600,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010404857-1-DEATH_CLAIM-C0-20180118,9010404857,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,9010404857,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,9010405440,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,9010405642,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,9010405858,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010406795-1-DEATH_CLAIM-C0-20180706,9010406795,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010406795-2-DEATH_CLAIM-C0-20180706,9010406795,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010406962-1-DEATH_CLAIM-C0-20210726,9010406962,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407533-1-DEATH_CLAIM-C0-20250911,9010407533,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010407533-2-DEATH_CLAIM-C0-20250911,9010407533,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,9010407925,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010410566-1-DEATH_CLAIM-C0-20230429,9010410566,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010410566-2-DEATH_CLAIM-C0-20230429,9010410566,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010410714-1-DEATH_CLAIM-C0-20190611,9010410714,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010410714-2-DEATH_CLAIM-C0-20190611,9010410714,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010411499-1-DEATH_CLAIM-C0-20200830,9010411499,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010411499-1-DEATH_CLAIM-C1-20210930,9010411499,DEATH_CLAIM,PAID,PAID,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010411499-2-DEATH_CLAIM-C0-20200830,9010411499,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010411727-1-DEATH_CLAIM-C0-20190315,9010411727,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010412522-1-DEATH_CLAIM-C0-20190718,9010412522,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010412522-2-DEATH_CLAIM-C0-20190718,9010412522,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010412526-1-DEATH_CLAIM-C0-20200727,9010412526,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010412526-2-DEATH_CLAIM-C0-20200727,9010412526,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,9010412640,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010413417-1-DEATH_CLAIM-C0-20181227,9010413417,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010413417-2-DEATH_CLAIM-C0-20181227,9010413417,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010413628-1-DEATH_CLAIM-C0-20210531,9010413628,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010413628-2-DEATH_CLAIM-C0-20210531,9010413628,DEATH_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
