reconstructed_claim_id,policy_number,claim_family,mpaycount_candidate,mpaid_candidate,total_canonical_payments,rulebook_ready_payments,max_payout_date,derivation_status
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,9010396186,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,9010396186,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,9010396186,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,9010396186,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,9010396186,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,9010396425,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,9010397118,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,9010397118,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397318-1-DEATH_CLAIM-C0-20200409,9010397318,DEATH_CLAIM,2,3626.03,2,2,20200409,RULEBOOK_READY
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,9010397583,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,9010397583,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,9010397583,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,9010397583,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,9010397583,SURRENDER_CLAIM,1,8297.02,1,0,,NEEDS_MANUAL_REVIEW
RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,DEATH_CLAIM,1,5367.56,1,1,20211113,NEEDS_MANUAL_REVIEW
RC-9010397945-2-DEATH_CLAIM-C0-20211113,9010397945,DEATH_CLAIM,1,1179.56,1,0,,NEEDS_MANUAL_REVIEW
RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,DEATH_CLAIM,4,15088.91,4,4,20240313,NEEDS_MANUAL_REVIEW
RC-9010398274-2-DEATH_CLAIM-C0-20240313,9010398274,DEATH_CLAIM,1,7073.78,1,0,,NEEDS_MANUAL_REVIEW
RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,DEATH_CLAIM,9,11683.11,9,9,20190827,NEEDS_MANUAL_REVIEW
RC-9010398591-2-DEATH_CLAIM-C0-20190827,9010398591,DEATH_CLAIM,1,5458.11,1,0,,NEEDS_MANUAL_REVIEW
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,9010400462,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,9010400462,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,9010400462,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,9010400462,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,9010400462,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,9010400462,SURRENDER_CLAIM,1,5359.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010401181-1-DEATH_CLAIM-C0-20180316,9010401181,DEATH_CLAIM,1,8600.48,1,1,20180316,NEEDS_MANUAL_REVIEW
RC-9010401181-2-DEATH_CLAIM-C0-20180316,9010401181,DEATH_CLAIM,1,3937.32,1,0,,NEEDS_MANUAL_REVIEW
RC-9010402010-1-DEATH_CLAIM-C0-20221021,9010402010,DEATH_CLAIM,1,8920.15,1,1,20221021,RULEBOOK_READY
RC-9010402014-1-DEATH_CLAIM-C0-20230913,9010402014,DEATH_CLAIM,1,4290.22,1,1,20230913,RULEBOOK_READY
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,9010402014,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,9010402014,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,9010402014,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,9010402060,SURRENDER_CLAIM,1,5178.89,1,0,,NEEDS_MANUAL_REVIEW
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,9010402061,SURRENDER_CLAIM,1,7197.72,1,0,,NEEDS_MANUAL_REVIEW
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,9010402105,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,9010403109,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,9010403109,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,9010403789,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010403922-1-DEATH_CLAIM-C0-20240412,9010403922,DEATH_CLAIM,1,9666.78,1,1,20240412,NEEDS_MANUAL_REVIEW
RC-9010403922-2-DEATH_CLAIM-C0-20240412,9010403922,DEATH_CLAIM,1,4835.78,1,0,,NEEDS_MANUAL_REVIEW
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,9010404600,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010404857-1-DEATH_CLAIM-C0-20180118,9010404857,DEATH_CLAIM,1,6292.7,1,1,20180118,NEEDS_MANUAL_REVIEW
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,9010404857,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,9010405440,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,9010405642,SURRENDER_CLAIM,1,964.44,1,0,,NEEDS_MANUAL_REVIEW
RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,9010405858,SURRENDER_CLAIM,1,4236.32,1,0,,NEEDS_MANUAL_REVIEW
RC-9010406795-1-DEATH_CLAIM-C0-20180706,9010406795,DEATH_CLAIM,1,8750.51,1,1,20180706,NEEDS_MANUAL_REVIEW
RC-9010406795-2-DEATH_CLAIM-C0-20180706,9010406795,DEATH_CLAIM,1,3361.51,1,0,,NEEDS_MANUAL_REVIEW
RC-9010406962-1-DEATH_CLAIM-C0-20210726,9010406962,DEATH_CLAIM,1,883.67,1,1,20210726,RULEBOOK_READY
RC-9010407533-1-DEATH_CLAIM-C0-20250911,9010407533,DEATH_CLAIM,4,9206.17,4,4,20250911,NEEDS_MANUAL_REVIEW
RC-9010407533-2-DEATH_CLAIM-C0-20250911,9010407533,DEATH_CLAIM,1,4548.17,1,0,,NEEDS_MANUAL_REVIEW
RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,9010407925,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010410566-1-DEATH_CLAIM-C0-20230429,9010410566,DEATH_CLAIM,1,5470.48,1,1,20230429,NEEDS_MANUAL_REVIEW
RC-9010410566-2-DEATH_CLAIM-C0-20230429,9010410566,DEATH_CLAIM,1,2162.48,1,0,,NEEDS_MANUAL_REVIEW
RC-9010410714-1-DEATH_CLAIM-C0-20190611,9010410714,DEATH_CLAIM,1,6140.25,1,1,20190611,NEEDS_MANUAL_REVIEW
RC-9010410714-2-DEATH_CLAIM-C0-20190611,9010410714,DEATH_CLAIM,1,2695.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010411499-1-DEATH_CLAIM-C0-20200830,9010411499,DEATH_CLAIM,2,20934.25,2,2,20200831,NEEDS_MANUAL_REVIEW
RC-9010411499-1-DEATH_CLAIM-C1-20210930,9010411499,DEATH_CLAIM,1,10467.29,1,0,20210930,NEEDS_MANUAL_REVIEW
RC-9010411499-2-DEATH_CLAIM-C0-20200830,9010411499,DEATH_CLAIM,1,14596.92,1,0,,NEEDS_MANUAL_REVIEW
RC-9010411727-1-DEATH_CLAIM-C0-20190315,9010411727,DEATH_CLAIM,2,17235.67,2,2,20190315,NEEDS_MANUAL_REVIEW
RC-9010412522-1-DEATH_CLAIM-C0-20190718,9010412522,DEATH_CLAIM,1,20435.43,1,1,20190718,NEEDS_MANUAL_REVIEW
RC-9010412522-2-DEATH_CLAIM-C0-20190718,9010412522,DEATH_CLAIM,1,8426.78,1,0,,NEEDS_MANUAL_REVIEW
RC-9010412526-1-DEATH_CLAIM-C0-20200727,9010412526,DEATH_CLAIM,1,9197.24,1,1,20200727,NEEDS_MANUAL_REVIEW
RC-9010412526-2-DEATH_CLAIM-C0-20200727,9010412526,DEATH_CLAIM,1,4354.63,1,0,,NEEDS_MANUAL_REVIEW
RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,9010412640,SURRENDER_CLAIM,1,4986.15,1,0,,NEEDS_MANUAL_REVIEW
RC-9010413417-1-DEATH_CLAIM-C0-20181227,9010413417,DEATH_CLAIM,1,11563.2,1,1,20181227,NEEDS_MANUAL_REVIEW
RC-9010413417-2-DEATH_CLAIM-C0-20181227,9010413417,DEATH_CLAIM,1,4632.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010413628-1-DEATH_CLAIM-C0-20210531,9010413628,DEATH_CLAIM,1,10234.54,1,1,20210531,NEEDS_MANUAL_REVIEW
RC-9010413628-2-DEATH_CLAIM-C0-20210531,9010413628,DEATH_CLAIM,1,4613.22,1,0,,NEEDS_MANUAL_REVIEW
RC-9010413745-1-SURRENDER_CLAIM-C0-20180622,9010413745,SURRENDER_CLAIM,1,5928.52,1,0,,NEEDS_MANUAL_REVIEW
RC-9010414235-1-DEATH_CLAIM-C0-20201120,9010414235,DEATH_CLAIM,1,9060.74,1,1,20201120,NEEDS_MANUAL_REVIEW
RC-9010414235-2-DEATH_CLAIM-C0-20201120,9010414235,DEATH_CLAIM,1,4239.07,1,0,,NEEDS_MANUAL_REVIEW
RC-9010415834-1-DEATH_CLAIM-C0-20200601,9010415834,DEATH_CLAIM,2,9380.63,2,2,20200722,NEEDS_MANUAL_REVIEW
RC-9010415834-2-DEATH_CLAIM-C0-20200601,9010415834,DEATH_CLAIM,1,4354.63,1,0,,NEEDS_MANUAL_REVIEW
RC-9010417200-1-DEATH_CLAIM-C0-20200521,9010417200,DEATH_CLAIM,1,3283.18,1,1,20200521,NEEDS_MANUAL_REVIEW
RC-9010417200-1-SURRENDER_CLAIM-C0-20180501,9010417200,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010417200-1-SURRENDER_CLAIM-C1-20190501,9010417200,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010417200-1-SURRENDER_CLAIM-C2-20200501,9010417200,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010417200-2-DEATH_CLAIM-C0-20200521,9010417200,DEATH_CLAIM,1,5836.13,1,0,,NEEDS_MANUAL_REVIEW
RC-9010418088-1-DEATH_CLAIM-C0-20240629,9010418088,DEATH_CLAIM,1,10000.0,1,1,20240629,RULEBOOK_READY
RC-9010418562-1-DEATH_CLAIM-C0-20180504,9010418562,DEATH_CLAIM,1,6816.41,1,1,20180504,NEEDS_MANUAL_REVIEW
RC-9010418562-2-DEATH_CLAIM-C0-20180504,9010418562,DEATH_CLAIM,1,3089.41,1,0,,NEEDS_MANUAL_REVIEW
RC-9010420983-1-SURRENDER_CLAIM-C0-20180108,9010420983,SURRENDER_CLAIM,1,3682.06,1,0,,NEEDS_MANUAL_REVIEW
RC-9010422033-1-SURRENDER_CLAIM-C0-20180601,9010422033,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422033-1-SURRENDER_CLAIM-C1-20190601,9010422033,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422033-1-SURRENDER_CLAIM-C2-20200601,9010422033,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422033-1-SURRENDER_CLAIM-C3-20210601,9010422033,SURRENDER_CLAIM,1,5451.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010422722-1-SURRENDER_CLAIM-C0-20180701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C1-20190701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C2-20200701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C3-20210701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C4-20220701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C5-20230701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C6-20240701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010422722-1-SURRENDER_CLAIM-C7-20250701,9010422722,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010424798-1-DEATH_CLAIM-C0-20230921,9010424798,DEATH_CLAIM,1,8389.72,1,1,20230921,NEEDS_MANUAL_REVIEW
RC-9010424798-2-DEATH_CLAIM-C0-20230921,9010424798,DEATH_CLAIM,1,4041.72,1,0,,NEEDS_MANUAL_REVIEW
RC-9010425718-1-DEATH_CLAIM-C0-20181217,9010425718,DEATH_CLAIM,1,6498.54,1,1,20181217,NEEDS_MANUAL_REVIEW
RC-9010425718-2-DEATH_CLAIM-C0-20181217,9010425718,DEATH_CLAIM,1,2887.99,1,0,,NEEDS_MANUAL_REVIEW
RC-9010425720-1-DEATH_CLAIM-C0-20201105,9010425720,DEATH_CLAIM,1,1918.99,1,1,20201105,NEEDS_MANUAL_REVIEW
RC-9010425720-1-SURRENDER_CLAIM-C0-20180614,9010425720,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425720-1-SURRENDER_CLAIM-C1-20180919,9010425720,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425720-1-SURRENDER_CLAIM-C2-20191010,9010425720,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425720-2-DEATH_CLAIM-C0-20201105,9010425720,DEATH_CLAIM,1,4145.12,1,0,,NEEDS_MANUAL_REVIEW
RC-9010425845-1-DEATH_CLAIM-C0-20210625,9010425845,DEATH_CLAIM,1,7547.16,1,1,20210625,RULEBOOK_READY
RC-9010425845-1-DISBURSEMENT_CLAIM-C0-20201229,9010425845,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425928-1-DEATH_CLAIM-C0-20231017,9010425928,DEATH_CLAIM,1,11036.05,1,1,20231017,NEEDS_MANUAL_REVIEW
RC-9010425928-2-DEATH_CLAIM-C0-20231017,9010425928,DEATH_CLAIM,1,5430.21,1,0,,NEEDS_MANUAL_REVIEW
RC-9010425941-1-SURRENDER_CLAIM-C0-20171213,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C1-20180613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C10-20240613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C11-20250613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C2-20181213,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C3-20190613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C4-20191213,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C5-20200613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C6-20201213,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C7-20210613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C8-20220613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425941-1-SURRENDER_CLAIM-C9-20230613,9010425941,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010425942-1-SURRENDER_CLAIM-C0-20180226,9010425942,SURRENDER_CLAIM,1,3689.53,1,0,,NEEDS_MANUAL_REVIEW
RC-9010426657-1-DEATH_CLAIM-C0-20220923,9010426657,DEATH_CLAIM,1,484.5,1,1,20221115,NEEDS_MANUAL_REVIEW
RC-9010426657-1-DISBURSEMENT_CLAIM-C0-20221122,9010426657,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426657-1-SURRENDER_CLAIM-C0-20180801,9010426657,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426657-1-SURRENDER_CLAIM-C1-20190801,9010426657,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426657-1-SURRENDER_CLAIM-C2-20200801,9010426657,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426657-1-SURRENDER_CLAIM-C3-20210801,9010426657,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426657-1-SURRENDER_CLAIM-C4-20220801,9010426657,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426657-2-DEATH_CLAIM-C0-20220923,9010426657,DEATH_CLAIM,1,5380.41,1,0,,NEEDS_MANUAL_REVIEW
RC-9010426747-1-SURRENDER_CLAIM-C0-20180701,9010426747,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426747-1-SURRENDER_CLAIM-C1-20190701,9010426747,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010426747-1-SURRENDER_CLAIM-C2-20200312,9010426747,SURRENDER_CLAIM,1,7665.07,1,0,,NEEDS_MANUAL_REVIEW
RC-9010426858-1-DEATH_CLAIM-C0-20181213,9010426858,DEATH_CLAIM,2,14301.78,2,2,20181213,NEEDS_MANUAL_REVIEW
RC-9010426858-2-DEATH_CLAIM-C0-20181213,9010426858,DEATH_CLAIM,1,5841.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010426961-1-DEATH_CLAIM-C0-20260125,9010426961,DEATH_CLAIM,2,22043.15,2,2,20260125,NEEDS_MANUAL_REVIEW
RC-9010426961-2-DEATH_CLAIM-C0-20260125,9010426961,DEATH_CLAIM,1,10735.76,1,0,,NEEDS_MANUAL_REVIEW
RC-9010427457-1-DEATH_CLAIM-C0-20231007,9010427457,DEATH_CLAIM,1,8367.72,1,1,20231007,NEEDS_MANUAL_REVIEW
