reconstructed_claim_id,claim_family,mresidual_candidate,decomposition_status,balancing_status,residual_reason,derivation_status,derivation_confidence
RC-9010425718-1-DEATH_CLAIM-C0-20181217,DEATH_CLAIM,-2887.99,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010425718-2-DEATH_CLAIM-C0-20181217,DEATH_CLAIM,2887.99,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010425720-1-DEATH_CLAIM-C0-20201105,DEATH_CLAIM,4306.01,CLEARING_ONLY_DISTORTION,UNBALANCED,CLEARING_ONLY_DISTORTION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010425720-2-DEATH_CLAIM-C0-20201105,DEATH_CLAIM,4145.12,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010425845-1-DEATH_CLAIM-C0-20210625,DEATH_CLAIM,-2.16,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010425928-1-DEATH_CLAIM-C0-20231017,DEATH_CLAIM,-5435.05,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010425928-2-DEATH_CLAIM-C0-20231017,DEATH_CLAIM,5430.21,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010425942-1-SURRENDER_CLAIM-C0-20180226,SURRENDER_CLAIM,3675.93,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426657-1-DEATH_CLAIM-C0-20220923,DEATH_CLAIM,7017.5,CLEARING_ONLY_DISTORTION,UNBALANCED,CLEARING_ONLY_DISTORTION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426657-2-DEATH_CLAIM-C0-20220923,DEATH_CLAIM,5380.41,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426747-1-SURRENDER_CLAIM-C2-20200312,SURRENDER_CLAIM,7451.85,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426858-1-DEATH_CLAIM-C0-20181213,DEATH_CLAIM,-5847.78,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426858-2-DEATH_CLAIM-C0-20181213,DEATH_CLAIM,5841.65,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426961-1-DEATH_CLAIM-C0-20260125,DEATH_CLAIM,-10739.15,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010426961-2-DEATH_CLAIM-C0-20260125,DEATH_CLAIM,10735.76,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010427457-1-DEATH_CLAIM-C0-20231007,DEATH_CLAIM,-4019.72,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010427457-2-DEATH_CLAIM-C0-20231007,DEATH_CLAIM,4019.72,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010427723-1-DEATH_CLAIM-C0-20180117,DEATH_CLAIM,-5484.33,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010427723-2-DEATH_CLAIM-C0-20180117,DEATH_CLAIM,5469.14,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010428771-1-DEATH_CLAIM-C0-20200311,DEATH_CLAIM,12468.0,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010428771-2-DEATH_CLAIM-C0-20200311,DEATH_CLAIM,2532.0,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429064-1-DEATH_CLAIM-C0-20240110,DEATH_CLAIM,-11257.89,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429064-2-DEATH_CLAIM-C0-20240110,DEATH_CLAIM,11103.79,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429259-1-DEATH_CLAIM-C0-20200707,DEATH_CLAIM,-7425.04,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429259-2-DEATH_CLAIM-C0-20200707,DEATH_CLAIM,7411.45,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429532-1-DEATH_CLAIM-C0-20210810,DEATH_CLAIM,-3317.35,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429532-2-DEATH_CLAIM-C0-20210810,DEATH_CLAIM,3317.35,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429558-1-DEATH_CLAIM-C0-20210821,DEATH_CLAIM,-5365.91,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429558-2-DEATH_CLAIM-C0-20210821,DEATH_CLAIM,5322.36,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429710-1-SURRENDER_CLAIM-C5-20230405,SURRENDER_CLAIM,4508.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429711-1-SURRENDER_CLAIM-C8-20260413,SURRENDER_CLAIM,5313.33,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429893-1-SURRENDER_CLAIM-C0-20210408,SURRENDER_CLAIM,589.81,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429958-1-DEATH_CLAIM-C0-20260221,DEATH_CLAIM,-10161.84,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429958-2-DEATH_CLAIM-C0-20260221,DEATH_CLAIM,10161.84,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429965-1-DEATH_CLAIM-C0-20251105,DEATH_CLAIM,-10431.31,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010429965-2-DEATH_CLAIM-C0-20251105,DEATH_CLAIM,10418.31,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430023-1-DEATH_CLAIM-C0-20201201,DEATH_CLAIM,-4763.61,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430023-2-DEATH_CLAIM-C0-20201201,DEATH_CLAIM,4753.61,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430086-1-DEATH_CLAIM-C0-20200112,DEATH_CLAIM,-2901.27,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430086-2-DEATH_CLAIM-C0-20200112,DEATH_CLAIM,2901.27,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430295-1-SURRENDER_CLAIM-C0-20230901,SURRENDER_CLAIM,2738.76,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430296-1-DEATH_CLAIM-C0-20230726,DEATH_CLAIM,-5537.87,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010430296-2-DEATH_CLAIM-C0-20230726,DEATH_CLAIM,5525.93,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010431738-1-DEATH_CLAIM-C0-20190712,DEATH_CLAIM,-2749.4,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010431738-2-DEATH_CLAIM-C0-20190712,DEATH_CLAIM,2749.4,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010432782-1-DEATH_CLAIM-C0-20190307,DEATH_CLAIM,-634.13,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010432782-3-DEATH_CLAIM-C0-20190307,DEATH_CLAIM,618.0,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010432865-1-SURRENDER_CLAIM-C0-20250514,SURRENDER_CLAIM,10612.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010432866-1-SURRENDER_CLAIM-C0-20250514,SURRENDER_CLAIM,11674.43,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010433786-1-DEATH_CLAIM-C0-20180514,DEATH_CLAIM,-4801.35,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010433786-2-DEATH_CLAIM-C0-20180514,DEATH_CLAIM,4801.35,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010434419-1-DEATH_CLAIM-C0-20240224,DEATH_CLAIM,-2.16,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010434419-2-DEATH_CLAIM-C0-20240224,DEATH_CLAIM,0.09,PARTIAL_DECOMPOSITION,MINOR_VARIANCE,PARTIAL_DECOMPOSITION,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010434424-1-SURRENDER_CLAIM-C0-20240228,SURRENDER_CLAIM,7511.87,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010434747-1-DEATH_CLAIM-C0-20190326,DEATH_CLAIM,-3389.59,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010434747-1-DEATH_CLAIM-C1-20190719,DEATH_CLAIM,-8205.6,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010434747-2-DEATH_CLAIM-C0-20190326,DEATH_CLAIM,3389.59,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010434876-1-DEATH_CLAIM-C0-20230302,DEATH_CLAIM,-3912.41,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010434876-2-DEATH_CLAIM-C0-20230302,DEATH_CLAIM,3912.41,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010435248-1-SURRENDER_CLAIM-C0-20180116,SURRENDER_CLAIM,3827.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010435466-1-DEATH_CLAIM-C0-20190129,DEATH_CLAIM,-2189.9,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010435466-2-DEATH_CLAIM-C0-20190129,DEATH_CLAIM,2189.9,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436044-1-DEATH_CLAIM-C0-20181023,DEATH_CLAIM,-3810.36,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436044-2-DEATH_CLAIM-C0-20181023,DEATH_CLAIM,3802.94,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436691-1-DEATH_CLAIM-C0-20201203,DEATH_CLAIM,-2358.03,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436691-2-DEATH_CLAIM-C0-20201203,DEATH_CLAIM,2358.03,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436727-1-DEATH_CLAIM-C0-20240321,DEATH_CLAIM,-2707.21,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436727-2-DEATH_CLAIM-C0-20240321,DEATH_CLAIM,2707.21,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436955-1-DEATH_CLAIM-C0-20230930,DEATH_CLAIM,-3787.49,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010436955-2-DEATH_CLAIM-C0-20230930,DEATH_CLAIM,3787.49,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010437335-1-DEATH_CLAIM-C0-20240324,DEATH_CLAIM,-4852.02,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010437335-2-DEATH_CLAIM-C0-20240324,DEATH_CLAIM,4852.02,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010437794-1-DEATH_CLAIM-C0-20201015,DEATH_CLAIM,-2190.31,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010437794-2-DEATH_CLAIM-C0-20201015,DEATH_CLAIM,2190.31,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,DEATH_CLAIM,-4093.4,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010438821-2-DEATH_CLAIM-C0-20190402,DEATH_CLAIM,8192.73,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010438942-1-DEATH_CLAIM-C0-20221231,DEATH_CLAIM,-1607.31,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010438942-2-DEATH_CLAIM-C0-20221231,DEATH_CLAIM,1607.31,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010439181-1-SURRENDER_CLAIM-C0-20240923,SURRENDER_CLAIM,3798.18,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010439527-1-DEATH_CLAIM-C0-20200223,DEATH_CLAIM,-1304.83,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010439527-3-DEATH_CLAIM-C0-20200223,DEATH_CLAIM,1297.59,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010439836-1-DEATH_CLAIM-C0-20250602,DEATH_CLAIM,-9046.05,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010439836-2-DEATH_CLAIM-C0-20250602,DEATH_CLAIM,8853.46,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010440345-1-DEATH_CLAIM-C0-20220822,DEATH_CLAIM,-2900.43,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010440345-2-DEATH_CLAIM-C0-20220822,DEATH_CLAIM,2900.43,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010440370-1-DEATH_CLAIM-C0-20220129,DEATH_CLAIM,-4894.17,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010440370-2-DEATH_CLAIM-C0-20220129,DEATH_CLAIM,4883.2,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010441927-1-DEATH_CLAIM-C0-20210221,DEATH_CLAIM,-4336.26,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010441927-2-DEATH_CLAIM-C0-20210221,DEATH_CLAIM,4328.4,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010442230-1-DEATH_CLAIM-C0-20250726,DEATH_CLAIM,-14562.01,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010442230-2-DEATH_CLAIM-C0-20250726,DEATH_CLAIM,14538.14,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010442330-1-SURRENDER_CLAIM-C0-20220915,SURRENDER_CLAIM,4261.61,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010442332-1-SURRENDER_CLAIM-C1-20190701,SURRENDER_CLAIM,3425.42,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010442552-1-DEATH_CLAIM-C0-20240517,DEATH_CLAIM,-186.04,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010442552-2-DEATH_CLAIM-C0-20240517,DEATH_CLAIM,3074.59,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010443109-1-DEATH_CLAIM-C0-20210514,DEATH_CLAIM,-817.9,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010443109-2-DEATH_CLAIM-C0-20210514,DEATH_CLAIM,1541.93,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010443816-1-DEATH_CLAIM-C0-20180710,DEATH_CLAIM,-3201.43,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010443816-2-DEATH_CLAIM-C0-20180710,DEATH_CLAIM,3189.76,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010444207-1-DEATH_CLAIM-C0-20220316,DEATH_CLAIM,-5689.15,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010444207-2-DEATH_CLAIM-C0-20220316,DEATH_CLAIM,5683.99,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010444283-1-SURRENDER_CLAIM-C0-20200526,SURRENDER_CLAIM,2760.58,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445074-1-DEATH_CLAIM-C0-20231220,DEATH_CLAIM,-6637.79,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445074-2-DEATH_CLAIM-C0-20231220,DEATH_CLAIM,6628.8,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445091-1-DEATH_CLAIM-C0-20210908,DEATH_CLAIM,-4424.16,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445091-2-DEATH_CLAIM-C0-20210908,DEATH_CLAIM,4421.9,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445275-1-SURRENDER_CLAIM-C0-20200810,SURRENDER_CLAIM,3668.18,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445351-1-DEATH_CLAIM-C0-20181121,DEATH_CLAIM,-5953.38,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445351-2-DEATH_CLAIM-C0-20181121,DEATH_CLAIM,5911.38,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445575-1-SURRENDER_CLAIM-C0-20241101,SURRENDER_CLAIM,3043.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445719-1-DEATH_CLAIM-C0-20180329,DEATH_CLAIM,-5318.21,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010445719-2-DEATH_CLAIM-C0-20180329,DEATH_CLAIM,5318.21,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010446416-1-SURRENDER_CLAIM-C0-20201115,SURRENDER_CLAIM,2572.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010446638-1-DEATH_CLAIM-C0-20201125,DEATH_CLAIM,-11114.64,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010446638-2-DEATH_CLAIM-C0-20201125,DEATH_CLAIM,11046.85,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010446852-1-DEATH_CLAIM-C0-20251222,DEATH_CLAIM,-181.05,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010446852-2-DEATH_CLAIM-C0-20251222,DEATH_CLAIM,5513.17,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010447574-1-DEATH_CLAIM-C0-20210322,DEATH_CLAIM,-4960.57,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
