POLICY_NUMBER,MPOLICY,CONTRACT_CODE,CONTRACT_REASON,PAID_UP_TYPE,CURRENT_KEY,PROPOSED_KEY,CURRENT_MSTATUS,PROPOSED_MSTATUS,EMITTED_MSTATUS,WOULD_CHANGE,PROPOSED_UNMAPPED
9010615192,010615192C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010713704,010713704C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010713705,010713705C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010713707,010713707C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9010715467,010715467C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010716973,010716973C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010717034,010717034C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010717447,010717447C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010718276,010718276C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010718277,010718277C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010718278,010718278C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010718309,010718309C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010719553,010719553C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010719815,010719815C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010720088,010720088C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010720759,010720759C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010721848,010721848C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010721849,010721849C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010722516,010722516C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010722550,010722550C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010722734,010722734C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010723386,010723386C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010723387,010723387C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010723388,010723388C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010723523,010723523C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010723524,010723524C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010724510,010724510C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010725643,010725643C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010726922,010726922C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010728947,010728947C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010729500,010729500C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010729999,010729999C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010730145,010730145C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010730780,010730780C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010731277,010731277C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010731278,010731278C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010731296,010731296C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010731608,010731608C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732078,010732078C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732270,010732270C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732271,010732271C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732276,010732276C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732280,010732280C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732281,010732281C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010732975,010732975C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010733564,010733564C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010733665,010733665C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010734462,010734462C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010734951,010734951C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010734954,010734954C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010735160,010735160C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010735585,010735585C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010735918,010735918C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010736036,010736036C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010736643,010736643C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010736702,010736702C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010736703,010736703C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010736736,010736736C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010736935,010736935C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010737378,010737378C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010737417,010737417C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010737619,010737619C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010738161,010738161C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010738207,010738207C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010738672,010738672C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010738936,010738936C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010739212,010739212C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010739794,010739794C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010739795,010739795C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010739886,010739886C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010739887,010739887C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010740132,010740132C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010741231,010741231C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010741232,010741232C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010741302,010741302C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010741334,010741334C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010742225,010742225C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010743395,010743395C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010743832,010743832C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010744223,010744223C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010744489,010744489C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010744818,010744818C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010745169,010745169C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010745456,010745456C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010745749,010745749C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010745750,010745750C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010745751,010745751C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010745752,010745752C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010746173,010746173C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010746670,010746670C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010746844,010746844C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010746846,010746846C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747013,010747013C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747243,010747243C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747320,010747320C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747437,010747437C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747636,010747636C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747875,010747875C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010747876,010747876C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010748073,010748073C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010748253,010748253C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010748334,010748334C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010748335,010748335C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010748556,010748556C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749038,010749038C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749401,010749401C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749463,010749463C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749628,010749628C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010749842,010749842C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749843,010749843C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749849,010749849C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749906,010749906C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749907,010749907C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010749942,010749942C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010750265,010750265C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010751057,010751057C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010751933,010751933C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010751934,010751934C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010751937,010751937C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752133,010752133C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752138,010752138C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752580,010752580C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752698,010752698C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752699,010752699C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752702,010752702C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010752831,010752831C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010753409,010753409C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754231,010754231C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754233,010754233C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754235,010754235C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754355,010754355C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010754359,010754359C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754480,010754480C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754485,010754485C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754538,010754538C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010754539,010754539C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010755152,010755152C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010755271,010755271C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010755495,010755495C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010755885,010755885C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756091,010756091C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756279,010756279C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010756540,010756540C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756833,010756833C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756895,010756895C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756909,010756909C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756916,010756916C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756925,010756925C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756926,010756926C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010756927,010756927C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010756928,010756928C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756934,010756934C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756936,010756936C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756937,010756937C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010756972,010756972C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757071,010757071C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757538,010757538C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757553,010757553C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757561,010757561C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010757606,010757606C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010757607,010757607C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757801,010757801C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757826,010757826C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757827,010757827C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010757840,010757840C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010758538,010758538C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010758540,010758540C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9010758550,010758550C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010758940,010758940C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010759008,010759008C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759385,010759385C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759541,010759541C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759548,010759548C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759550,010759550C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759552,010759552C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759555,010759555C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010759705,010759705C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760069,010760069C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010760160,010760160C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760295,010760295C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760296,010760296C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760298,010760298C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760304,010760304C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010760840,010760840C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760851,010760851C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760873,010760873C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760874,010760874C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760931,010760931C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010760943,010760943C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761092,010761092C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010761357,010761357C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761552,010761552C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761635,010761635C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761639,010761639C,A,RS,,ST_A_RS,ST_A_RS,22,22,22,False,False
9010761653,010761653C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761672,010761672C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761673,010761673C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761674,010761674C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761885,010761885C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010761913,010761913C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010761965,010761965C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9010761966,010761966C,A,RI,,ST_A_RI,ST_A_RI,22,22,22,False,False
9010762047,010762047C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010762068,010762068C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010762079,010762079C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010762559,010762559C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010762560,010762560C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010763063,010763063C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010763377,010763377C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010763378,010763378C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010763416,010763416C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764124,010764124C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010764158,010764158C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010764248,010764248C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010764319,010764319C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764322,010764322C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764341,010764341C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764368,010764368C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764369,010764369C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764379,010764379C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764392,010764392C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764684,010764684C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764810,010764810C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010764818,010764818C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765068,010765068C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765198,010765198C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765270,010765270C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765318,010765318C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765320,010765320C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765337,010765337C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765339,010765339C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765429,010765429C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765929,010765929C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765930,010765930C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765931,010765931C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765936,010765936C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010765949,010765949C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766060,010766060C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766062,010766062C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766284,010766284C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010766554,010766554C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766671,010766671C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766679,010766679C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010766847,010766847C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010766896,010766896C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766898,010766898C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766920,010766920C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010766921,010766921C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767171,010767171C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767172,010767172C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767222,010767222C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767768,010767768C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767770,010767770C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767772,010767772C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010767776,010767776C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010768067,010768067C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010768384,010768384C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010768385,010768385C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010768802,010768802C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010769190,010769190C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769191,010769191C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769195,010769195C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769198,010769198C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769232,010769232C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769233,010769233C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769345,010769345C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769554,010769554C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769606,010769606C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010769711,010769711C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770062,010770062C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770572,010770572C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770720,010770720C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770721,010770721C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770722,010770722C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770844,010770844C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010770904,010770904C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771065,010771065C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771070,010771070C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771339,010771339C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771349,010771349C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771354,010771354C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771532,010771532C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771658,010771658C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771679,010771679C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771763,010771763C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771832,010771832C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010771833,010771833C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010772297,010772297C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010772298,010772298C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010772903,010772903C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010772913,010772913C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010772919,010772919C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010772957,010772957C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010773468,010773468C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010773561,010773561C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010773575,010773575C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010773681,010773681C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010773682,010773682C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010773882,010773882C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774328,010774328C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774329,010774329C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774490,010774490C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774527,010774527C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774643,010774643C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774644,010774644C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774772,010774772C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774774,010774774C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010774793,010774793C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774795,010774795C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010774868,010774868C,A,RS,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010774973,010774973C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010775239,010775239C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010775244,010775244C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010775418,010775418C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010775583,010775583C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010775722,010775722C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010775723,010775723C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776005,010776005C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776007,010776007C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776025,010776025C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010776061,010776061C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010776062,010776062C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010776502,010776502C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776651,010776651C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776811,010776811C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776812,010776812C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776813,010776813C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776831,010776831C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776832,010776832C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776900,010776900C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010776909,010776909C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010777042,010777042C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010777059,010777059C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010777133,010777133C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010777321,010777321C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010777322,010777322C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010777439,010777439C,A,,ET,ST_PUT_ET,ST_PUT_ET,44,44,44,False,False
9010777501,010777501C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010777662,010777662C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010777665,010777665C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778016,010778016C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778303,010778303C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778304,010778304C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778361,010778361C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778381,010778381C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
9010778464,010778464C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778653,010778653C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778697,010778697C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010778707,010778707C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779031,010779031C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779032,010779032C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779034,010779034C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779456,010779456C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010779551,010779551C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779552,010779552C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779553,010779553C,A,,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010779563,010779563C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779718,010779718C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779719,010779719C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779720,010779720C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779727,010779727C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010779847,010779847C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780046,010780046C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780202,010780202C,A,RI,LE,ST_PUT_LE,ST_PUT_LE,44,44,44,False,False
9010780205,010780205C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780206,010780206C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780393,010780393C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780510,010780510C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780526,010780526C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780591,010780591C,A,,,ST_A_,ST_A_,22,22,22,False,False
9010780870,010780870C,A,,RU,ST_PUT_RU,ST_PUT_RU,45,45,45,False,False
