COMPANY_CODE,POLICY_NUMBER,ACCRUAL_DATE,STATUS_CODE,TYPE_CODE,PLAN_CODE,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,LOAN_BALANCE,ACCRUED_INT_AMT,INTEREST_RATE,INTEREST_TYPE,INT_METHOD,LAST_REPAY_DATE,LAST_REPAY_AMOUNT,CAPITALIZED_DATE,CAPITALIZED_AMOUNT,TAXABLE_AMOUNT,SPEC_CLS_LOAN_BAL,SPEC_CLS_INT_RATE,SPEC_CLS_CAPD_AMT,LAST_CHG_DATE,LAST_CHG_TIME,ENTRY_OPERATOR,ACTG_CNTRL_NUMBER,BANKERS_YEAR_IND,SPEC_CLS_LOAN_CHNG,ACTG_TYPE,LOAN_BASIS,INT_START_DATE,INT_DELAY_DAYS,LOAN_UPD_COUNT,LOAN_KEY0,ROW_COLUMN,_EXCLUDE_REASON,_LOAN_BALANCE_NUM,_ACCRUAL_DATE_TS,_LAST_CHG_DATE_TS,_LAST_REPAY_DATE_TS,_CAPITALIZED_DATE_TS,_INT_START_DATE_TS,_LAST_CHG_TIME_TS,_LATEST_BALANCE_CLASS
03          ,9010422033   ,    20210601,H          ,         ,670 GL85-M,         1307.37,      -1307.37,         .00,            .00,        .0500,F            ,D         ,       20210601,          1307.37,               0,               .00,           .00,              .00,            .0000,              .00,     20210629,       145029,CADA          ,        444661450271,N               ,               .00,         ,          ,      20210601,             0,             1,0x303339303130343232303333202032303231303630313230323130363239313435303239,0x30333930313034323230333320203230323130363031480036373020474C38352D4DB1FE01004F01FEFF000000000000000000500C46443230323130363031B1FE0100303030303030303000000000000000000000000000000C000000003230323130363239313435303239434144410444661450271F4E00000000202032303231303630312020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-06-01,2021-06-29,2021-06-01,,2021-06-01,1450-02-09,ZERO_BALANCE_HOLD
03          ,9010425720   ,    20201105,H          ,         ,670 GL85-M,         8451.13,      -8451.13,         .00,            .00,        .0500,F            ,D         ,       20201105,          8451.13,               0,               .00,           .00,              .00,            .0000,              .00,     20201125,        92322,PAKA          ,        442500923199,N               ,               .00,         ,          ,      20201105,             0,             1,0x303339303130343235373230202032303230313130353230323031313235303932333232,0x30333930313034323537323020203230323031313035480036373020474C38352D4D39E50C00C71AF3FF000000000000000000500C4644323032303131303539E50C00303030303030303000000000000000000000000000000C00000000323032303131323530393233323250414B410442500923199F4E00000000202032303230313130352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-11-05,2020-11-25,2020-11-05,,2020-11-05,,ZERO_BALANCE_HOLD
03          ,9010425944   ,    20120114,H          ,R        ,960 PO    ,         2316.97,      -2316.97,         .00,            .00,        .0500,F            ,D         ,       20120114,          2316.97,               0,               .00,           .00,              .00,            .0000,              .00,     20120208,        83242,MENA          ,        410310832414,                ,               .00,         ,          ,      20120114,             0,             1,0x303339303130343235393434202032303132303131343230313230323038303833323432,0x30333930313034323539343420203230313230313134485239363020504F2020202011890300EF76FCFF000000000000000000500C4644323031323031313411890300303030303030303000000000000000000000000000000C0000000032303132303230383038333234324D454E410410310832414F0000000000200032303132303131343030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2012-01-14,2012-02-08,2012-01-14,,2012-01-14,,ZERO_BALANCE_HOLD
03          ,9010426747   ,    20200312,H          ,         ,960 PO    ,        13600.04,     -13600.04,         .00,            .00,        .0500,F            ,D         ,       20200312,         13600.04,               0,               .00,           .00,              .00,            .0000,              .00,     20200312,        93806,MENA          ,        439920938056,N               ,               .00,         ,          ,      20200312,             0,             1,0x303339303130343236373437202032303230303331323230323030333132303933383036,0x30333930313034323637343720203230323030333132480039363020504F2020202084C014007C3FEBFF000000000000000000500C4644323032303033313284C01400303030303030303000000000000000000000000000000C0000000032303230303331323039333830364D454E410439920938056F4E00000000202032303230303331322020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-03-12,2020-03-12,2020-03-12,,2020-03-12,,ZERO_BALANCE_HOLD
03          ,9010427456   ,    20050815,H          ,R        ,670 GL85-M,          622.79,       -622.79,         .00,            .00,        .0500,F            ,D         ,       20050815,           622.79,               0,               .00,           .00,              .00,            .0000,              .00,     20050816,       102043,KAAA          ,        386581020428,N               ,               .00,         ,          ,      20050815,             0,             0,0x303339303130343237343536202032303035303831353230303530383136313032303433,0x30333930313034323734353620203230303530383135485236373020474C38352D4D47F30000B90CFFFF000000000000000000500C4644323030353038313547F30000303030303030303000000000000000000000000000000C0000000032303035303831363130323034334B4141410386581020428F4E00000000202032303035303831352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2005-08-15,2005-08-16,2005-08-15,,2005-08-15,1020-04-03,ZERO_BALANCE_HOLD
03          ,9010428771   ,    20130909,H          ,R        ,670 GL85-M,         1246.85,      -1246.85,         .00,            .00,        .0500,F            ,D         ,       20130909,          1246.85,               0,               .00,           .00,              .00,            .0000,              .00,     20130919,        91004,MENA          ,        416200910033,N               ,               .00,         ,          ,      20130909,             0,             1,0x303339303130343238373731202032303133303930393230313330393139303931303034,0x30333930313034323837373120203230313330393039485236373020474C38352D4D0DE70100F318FEFF000000000000000000500C464432303133303930390DE70100303030303030303000000000000000000000000000000C0000000032303133303931393039313030344D454E410416200910033F4E00000000202032303133303930392020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2013-09-09,2013-09-19,2013-09-09,,2013-09-09,,ZERO_BALANCE_HOLD
03          ,9010429710   ,    20230405,H          ,         ,670 GL85-M,         1481.04,      -1481.04,         .00,            .00,        .0500,F            ,D         ,       20230405,          1481.04,               0,               .00,           .00,              .00,            .0000,              .00,     20230406,       143230,CADA          ,        451141432296,N               ,               .00,         ,          ,      20230405,             0,             1,0x303339303130343239373130202032303233303430353230323330343036313433323330,0x30333930313034323937313020203230323330343035480036373020474C38352D4D8842020078BDFDFF000000000000000000500C4644323032333034303588420200303030303030303000000000000000000000000000000C000000003230323330343036313433323330434144410451141432296F4E00000000202032303233303430352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-04-05,2023-04-06,2023-04-05,,2023-04-05,,ZERO_BALANCE_HOLD
03          ,9010429711   ,    20260413,H          ,         ,670 GL85-8,         1719.93,      -1719.93,         .00,            .00,        .0500,F            ,D         ,       20260413,          1719.93,               0,               .00,           .00,              .00,            .0000,              .00,     20260413,       143407,CADA          ,        462191434068,N               ,               .00,         ,          ,      20260413,             0,             1,0x303339303130343239373131202032303236303431333230323630343133313433343037,0x30333930313034323937313120203230323630343133480036373020474C38352D38D99F02002760FDFF000000000000000000500C46443230323630343133D99F0200303030303030303000000000000000000000000000000C000000003230323630343133313433343037434144410462191434068F4E00000000202032303236303431332020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2026-04-13,2026-04-13,2026-04-13,,2026-04-13,,ZERO_BALANCE_HOLD
03          ,9010431738   ,    20121101,H          ,R        ,670 GL85-M,         2888.88,      -2888.88,         .00,            .00,        .0500,F            ,D         ,       20121101,          2888.88,               0,               .00,           .00,              .00,            .0000,              .00,     20121102,        82010,MENA          ,        412990820086,N               ,               .00,         ,          ,      20121101,             0,             1,0x303339303130343331373338202032303132313130313230313231313032303832303130,0x30333930313034333137333820203230313231313031485236373020474C38352D4D786804008897FBFF000000000000000000500C4644323031323131303178680400303030303030303000000000000000000000000000000C0000000032303132313130323038323031304D454E410412990820086F4E00000000202032303132313130312020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2012-11-01,2012-11-02,2012-11-01,,2012-11-01,,ZERO_BALANCE_HOLD
03          ,9010434421   ,    20191108,H          ,R        ,670 GL85-8,           20.77,        -20.77,         .00,            .00,        .0500,F            ,D         ,       20191108,            20.77,               0,               .00,           .00,              .00,            .0000,              .00,     20191108,       182048,C03A          ,        438661820470,                ,               .00,         ,          ,      20191108,             0,             1,0x303339303130343334343231202032303139313130383230313931313038313832303438,0x30333930313034333434323120203230313931313038485236373020474C38352D381D080000E3F7FFFF000000000000000000500C464432303139313130381D080000303030303030303000000000000000000000000000000C000000003230313931313038313832303438433033410438661820470F0000000000200032303139313130383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-11-08,2019-11-08,2019-11-08,,2019-11-08,1820-04-08,ZERO_BALANCE_HOLD
03          ,9010435244   ,    20100609,H          ,R        ,670 GL85-8,          630.12,       -630.12,         .00,            .00,        .0500,F            ,D         ,       20100609,           630.12,               0,               .00,           .00,              .00,            .0000,              .00,     20100609,       122250,MENA          ,        404201222490,N               ,               .00,         ,          ,      20100609,             0,             1,0x303339303130343335323434202032303130303630393230313030363039313232323530,0x30333930313034333532343420203230313030363039485236373020474C38352D3824F60000DC09FFFF000000000000000000500C4644323031303036303924F60000303030303030303000000000000000000000000000000C0000000032303130303630393132323235304D454E410404201222490F4E00000000202032303130303630392020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2010-06-09,2010-06-09,2010-06-09,,2010-06-09,2050-12-22,ZERO_BALANCE_HOLD
