SOURCE_POLICY,MPOLICY,CROSSWALK_STATUS,PLAN_CODE,QLA_PLAN,LOAN_BALANCE,MLOANPRIN_SOURCE,MLOANINT_SCALE_NOTE,MLOANINTX_SOURCE,MLOANINTX_RAW_QUIKPLAN,MLOANIDT_SOURCE,INTEREST_TYPE,INT_METHOD,BALANCE_CLASS,MLOANPRIN,MLOANBAL,MLOANINT,MLOANINTX,MLOANIDT,MLOANDATE,MLOANACCR,MLOANBILL
9010825720,010825720C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210208,20210208,0.00,0.00
9010825968,010825968C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20060207,20060207,0.00,0.00
9010825969,010825969C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20060207,20060207,0.00,0.00
9010826097,010826097C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190329,20190329,0.00,0.00
9010826130,010826130C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20080206,20080206,0.00,0.00
9010826133,010826133C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220322,20220322,0.00,0.00
9010827081,010827081C,CROSSWALK_APPLIED,659 CEN II,1659C2,12362.49,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,12362.49,12362.49,7.40,A,20260526,20260526,0.00,0.00
9010827434,010827434C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20110201,20110201,0.00,0.00
9010827507,010827507C,CROSSWALK_APPLIED,658 CEN I,1658C1,4683.40,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4683.40,4683.40,7.40,A,20260202,20260202,0.00,0.00
9010827528,010827528C,CROSSWALK_APPLIED,659 CEN II,1659C2,4669.08,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4669.08,4669.08,7.40,A,20260203,20260203,0.00,0.00
9010827575,010827575C,CROSSWALK_APPLIED,658 CEN I,1658C1,92.55,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,92.55,92.55,7.40,A,20260221,20260221,0.00,0.00
9010827674,010827674C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250202,20250202,0.00,0.00
9010827699,010827699C,CROSSWALK_APPLIED,658 CEN I,1658C1,9548.49,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,9548.49,9548.49,7.40,A,20260527,20260527,0.00,0.00
9010828368,010828368C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180425,20180425,0.00,0.00
9010828370,010828370C,CROSSWALK_APPLIED,659 CEN II,1659C2,48.60,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,48.60,48.60,7.40,A,20070203,20070203,0.00,0.00
9010831150,010831150C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20140310,20140310,0.00,0.00
9010831478,010831478C,CROSSWALK_APPLIED,658 CEN I,1658C1,1369.90,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1369.90,1369.90,7.40,A,20260323,20260323,0.00,0.00
9010832626,010832626C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190112,20190112,0.00,0.00
9010832740,010832740C,CROSSWALK_APPLIED,658 CEN I,1658C1,6539.61,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,6539.61,6539.61,7.40,A,20210423,20210423,0.00,0.00
9010833382,010833382C,CROSSWALK_APPLIED,659 CEN II,1659C2,13015.36,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,13015.36,13015.36,7.40,A,20260526,20260526,0.00,0.00
9010833467,010833467C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210213,20210213,0.00,0.00
9010834414,010834414C,CROSSWALK_APPLIED,658 CEN I,1658C1,3361.46,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3361.46,3361.46,7.40,A,20210626,20210626,0.00,0.00
9010834430,010834430C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181204,20181204,0.00,0.00
9010834489,010834489C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20100401,20100401,0.00,0.00
9010834689,010834689C,CROSSWALK_APPLIED,659 CEN SD,1659CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20211130,20211130,0.00,0.00
9010834690,010834690C,CROSSWALK_APPLIED,659 CEN SD,1659CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240928,20240928,0.00,0.00
9010835334,010835334C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20040506,20040506,0.00,0.00
9010836265,010836265C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.10,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,0.10,0.10,7.40,A,20040712,20040712,0.00,0.00
9010838863,010838863C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180501,20180501,0.00,0.00
9010839290,010839290C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160512,20160512,0.00,0.00
9010839783,010839783C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20150201,20150201,0.00,0.00
9010839784,010839784C,CROSSWALK_APPLIED,659 CEN II,1659C2,13198.25,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,13198.25,13198.25,7.40,A,20250714,20250714,0.00,0.00
9010840848,010840848C,CROSSWALK_APPLIED,659 CEN II,1659C2,170.09,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,170.09,170.09,7.40,A,20130526,20130526,0.00,0.00
9010841782,010841782C,CROSSWALK_APPLIED,658 CEN I,1658C1,4546.15,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4546.15,4546.15,7.40,A,20260408,20260408,0.00,0.00
9010841783,010841783C,CROSSWALK_APPLIED,658 CEN I,1658C1,4632.62,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4632.62,4632.62,7.40,A,20260518,20260518,0.00,0.00
9010842016,010842016C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230608,20230608,0.00,0.00
9010842017,010842017C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210415,20210415,0.00,0.00
9010842026,010842026C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20100201,20100201,0.00,0.00
9010842291,010842291C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210915,20210915,0.00,0.00
9010842857,010842857C,CROSSWALK_APPLIED,659 CEN II,1659C2,216.52,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,216.52,216.52,7.40,A,20210616,20210616,0.00,0.00
9010842863,010842863C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210617,20210617,0.00,0.00
9010842962,010842962C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20150309,20150309,0.00,0.00
9010844069,010844069C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260421,20260421,0.00,0.00
9010844322,010844322C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190701,20190701,0.00,0.00
9010844496,010844496C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20170716,20170716,0.00,0.00
9010845307,010845307C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120807,20120807,0.00,0.00
9010845706,010845706C,CROSSWALK_APPLIED,659 CEN SR,1659CR,88.30,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,88.30,88.30,7.40,A,20130714,20130714,0.00,0.00
9010845880,010845880C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160216,20160216,0.00,0.00
9010846851,010846851C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160502,20160502,0.00,0.00
9010847191,010847191C,CROSSWALK_APPLIED,659 CEN II,1659C2,1349.67,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1349.67,1349.67,7.40,A,20250918,20250918,0.00,0.00
9010847570,010847570C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220113,20220113,0.00,0.00
9010847571,010847571C,CROSSWALK_APPLIED,658 CEN I,1658C1,1471.75,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1471.75,1471.75,7.40,A,20250801,20250801,0.00,0.00
9010848255,010848255C,CROSSWALK_APPLIED,659 CEN II,1659C2,7957.24,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,7957.24,7957.24,7.40,A,20260503,20260503,0.00,0.00
9010848256,010848256C,CROSSWALK_APPLIED,659 CEN II,1659C2,7248.75,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,7248.75,7248.75,7.40,A,20260503,20260503,0.00,0.00
9010848292,010848292C,CROSSWALK_APPLIED,659 CEN II,1659C2,6942.08,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,6942.08,6942.08,7.40,A,20260401,20260401,0.00,0.00
9010851112,010851112C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220425,20220425,0.00,0.00
9010851148,010851148C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240519,20240519,0.00,0.00
9010851847,010851847C,CROSSWALK_APPLIED,659 CEN II,1659C2,8342.66,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,8342.66,8342.66,7.40,A,20191007,20191007,0.00,0.00
9010852709,010852709C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180504,20180504,0.00,0.00
9010852748,010852748C,CROSSWALK_APPLIED,658 CEN I,1658C1,1209.55,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1209.55,1209.55,7.40,A,20251202,20251202,0.00,0.00
9010853070,010853070C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200916,20200916,0.00,0.00
9010853285,010853285C,CROSSWALK_APPLIED,658 CEN I,1658C1,8747.48,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,8747.48,8747.48,7.40,A,20250916,20250916,0.00,0.00
9010854307,010854307C,CROSSWALK_APPLIED,658 CEN I,1658C1,6044.82,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,6044.82,6044.82,7.40,A,20260527,20260527,0.00,0.00
9010855657,010855657C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20221024,20221024,0.00,0.00
9010855945,010855945C,CROSSWALK_APPLIED,658 CEN I,1658C1,4922.33,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4922.33,4922.33,7.40,A,20260508,20260508,0.00,0.00
9010856188,010856188C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240306,20240306,0.00,0.00
9010856189,010856189C,CROSSWALK_APPLIED,658 CEN I,1658C1,2237.36,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2237.36,2237.36,7.40,A,20251006,20251006,0.00,0.00
9010856925,010856925C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190713,20190713,0.00,0.00
9010858099,010858099C,CROSSWALK_APPLIED,659 CEN II,1659C2,29802.15,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,29802.15,29802.15,7.40,A,20210620,20210620,0.00,0.00
9010858124,010858124C,CROSSWALK_APPLIED,658 CEN I,1658C1,3066.78,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3066.78,3066.78,7.40,A,20260421,20260421,0.00,0.00
9010858434,010858434C,CROSSWALK_APPLIED,658 CEN I,1658C1,1905.58,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1905.58,1905.58,7.40,A,20260323,20260323,0.00,0.00
9010858435,010858435C,CROSSWALK_APPLIED,658 CEN I,1658C1,1714.62,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1714.62,1714.62,7.40,A,20260323,20260323,0.00,0.00
9010858613,010858613C,CROSSWALK_APPLIED,658 CEN I,1658C1,79.10,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,79.10,79.10,7.40,A,20251025,20251025,0.00,0.00
9010860471,010860471C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20231207,20231207,0.00,0.00
9010860472,010860472C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210129,20210129,0.00,0.00
9010862097,010862097C,CROSSWALK_APPLIED,658 CEN I,1658C1,137.42,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,137.42,137.42,7.40,A,20251225,20251225,0.00,0.00
9010863788,010863788C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250905,20250905,0.00,0.00
9010864397,010864397C,CROSSWALK_APPLIED,658 CEN I,1658C1,3993.77,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3993.77,3993.77,7.40,A,20260115,20260115,0.00,0.00
9010866396,010866396C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210208,20210208,0.00,0.00
9010867974,010867974C,CROSSWALK_APPLIED,659 SR GD,1659SR,123.14,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,123.14,123.14,7.40,A,20191210,20191210,0.00,0.00
9010868131,010868131C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240220,20240220,0.00,0.00
9010870474,010870474C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180816,20180816,0.00,0.00
9010872105,010872105C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250319,20250319,0.00,0.00
9010872324,010872324C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20150117,20150117,0.00,0.00
9010872329,010872329C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260326,20260326,0.00,0.00
9010872404,010872404C,CROSSWALK_APPLIED,658 CEN I,1658C1,2365.80,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2365.80,2365.80,7.40,A,20260122,20260122,0.00,0.00
9010872406,010872406C,CROSSWALK_APPLIED,658 CEN I,1658C1,2541.61,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2541.61,2541.61,7.40,A,20260122,20260122,0.00,0.00
9010872522,010872522C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190121,20190121,0.00,0.00
9010873155,010873155C,CROSSWALK_APPLIED,659 CEN II,1659C2,3834.32,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3834.32,3834.32,7.40,A,20260126,20260126,0.00,0.00
9010873283,010873283C,CROSSWALK_APPLIED,658 CEN I,1658C1,698.11,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,698.11,698.11,7.40,A,20260123,20260123,0.00,0.00
9010874688,010874688C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20081118,20081118,0.00,0.00
9010875065,010875065C,CROSSWALK_APPLIED,668 SPWL,1668SP,14351.18,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,14351.18,14351.18,7.40,A,20240121,20240121,0.00,0.00
9010877009,010877009C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240127,20240127,0.00,0.00
9010878099,010878099C,CROSSWALK_APPLIED,659 CEN SR,1659CR,1808.14,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1808.14,1808.14,7.40,A,20260211,20260211,0.00,0.00
9010879786,010879786C,CROSSWALK_APPLIED,659 CEN SR,1659CR,29.45,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,29.45,29.45,7.40,A,20260401,20260401,0.00,0.00
9010880257,010880257C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180302,20180302,0.00,0.00
9010880362,010880362C,CROSSWALK_APPLIED,658 CEN I,1658C1,785.48,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,785.48,785.48,7.40,A,20260303,20260303,0.00,0.00
9010881272,010881272C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190806,20190806,0.00,0.00
9010881301,010881301C,CROSSWALK_APPLIED,659 CEN II,1659C2,38.46,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,38.46,38.46,7.40,A,20111101,20111101,0.00,0.00
9010882408,010882408C,CROSSWALK_APPLIED,658 CEN I,1658C1,342.34,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,342.34,342.34,7.40,A,20260311,20260311,0.00,0.00
9010883172,010883172C,CROSSWALK_APPLIED,658 CEN I,1658C1,2538.76,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2538.76,2538.76,7.40,A,20260314,20260314,0.00,0.00
9010883244,010883244C,CROSSWALK_APPLIED,658 CEN I,1658C1,2009.94,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2009.94,2009.94,7.40,A,20260314,20260314,0.00,0.00
9010883533,010883533C,CROSSWALK_APPLIED,659 CEN II,1659C2,5271.38,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,5271.38,5271.38,7.40,A,20260526,20260526,0.00,0.00
9010886528,010886528C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20161228,20161228,0.00,0.00
9010887927,010887927C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250408,20250408,0.00,0.00
9010887929,010887929C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240408,20240408,0.00,0.00
9010891075,010891075C,CROSSWALK_APPLIED,658 CEN I,1658C1,13272.42,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,13272.42,13272.42,7.40,A,20220225,20220225,0.00,0.00
9010892327,010892327C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180418,20180418,0.00,0.00
