reconstructed_claim_id,policy_number,payee_distribution_status,payout_sequence,payout_code,payout_date,payout_amount,assigned_name_id,assigned_relate_code,assignment_basis,inferred_share_pct,confidence_level
RC-9010434876-1-DEATH_CLAIM-C0-20230302,9010434876,MULTI_BENEFICIARY_SPLIT,1,0094,20230302,8560.0,680881,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010434876-1-DEATH_CLAIM-C0-20230302,9010434876,MULTI_BENEFICIARY_SPLIT,2,0094,20230302,157.47,701923,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010434876-1-DEATH_CLAIM-C0-20230302,9010434876,MULTI_BENEFICIARY_SPLIT,3,0094,20230302,157.47,704960,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010434876-1-DEATH_CLAIM-C0-20230302,9010434876,MULTI_BENEFICIARY_SPLIT,4,0094,20230302,157.47,704961,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9010435466-1-DEATH_CLAIM-C0-20190129,9010435466,SINGLE_PAYEE_MATCH,1,0094,20190129,5232.9,698554,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010436044-1-DEATH_CLAIM-C0-20181023,9010436044,SINGLE_PAYEE_MATCH,1,0094,20181023,8604.11,705787,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010436599-1-DEATH_CLAIM-C0-20190212,9010436599,SINGLE_PAYEE_MATCH,1,0094,20190212,1113.76,588607,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010436691-1-DEATH_CLAIM-C0-20201203,9010436691,MULTI_BENEFICIARY_SPLIT,1,0094,20201203,3147.08,686338,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010436691-1-DEATH_CLAIM-C0-20201203,9010436691,MULTI_BENEFICIARY_SPLIT,2,0094,20201203,2409.68,698195,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010436727-1-DEATH_CLAIM-C0-20240321,9010436727,SINGLE_PAYEE_MATCH,1,0094,20240321,6152.21,588621,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010436955-1-DEATH_CLAIM-C0-20230930,9010436955,MULTI_BENEFICIARY_SPLIT,1,0094,20230930,4041.24,698204,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010436955-1-DEATH_CLAIM-C0-20230930,9010436955,MULTI_BENEFICIARY_SPLIT,2,0094,20230930,4041.23,698205,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010437335-1-DEATH_CLAIM-C0-20240324,9010437335,SINGLE_PAYEE_MATCH,1,0094,20240324,9730.59,588641,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010437794-1-DEATH_CLAIM-C0-20201015,9010437794,SINGLE_PAYEE_MATCH,1,0094,20201015,5233.31,701923,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010438325-1-DEATH_CLAIM-C0-20231225,9010438325,SINGLE_PAYEE_MATCH,1,0094,20231225,4063.27,711886,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,MULTI_BENEFICIARY_SPLIT,1,0094,20190402,3095.29,709399,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,MULTI_BENEFICIARY_SPLIT,2,0094,20190402,3095.3,709400,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,MULTI_BENEFICIARY_SPLIT,3,0094,20190402,3095.3,709401,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,MULTI_BENEFICIARY_SPLIT,4,0094,20190402,3095.29,709402,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,MULTI_BENEFICIARY_SPLIT,5,0094,20190402,3095.29,709413,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9010438942-1-DEATH_CLAIM-C0-20221231,9010438942,SINGLE_PAYEE_MATCH,1,0094,20221231,5187.31,588697,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010439527-1-DEATH_CLAIM-C0-20200223,9010439527,SINGLE_PAYEE_MATCH,1,0094,20200223,6135.83,588716,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010439836-1-DEATH_CLAIM-C0-20250602,9010439836,SINGLE_PAYEE_MATCH,1,0094,20250602,19046.05,697389,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010440345-1-DEATH_CLAIM-C0-20220822,9010440345,MULTI_BENEFICIARY_SPLIT,1,0094,20220822,3260.12,698287,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010440345-1-DEATH_CLAIM-C0-20220822,9010440345,MULTI_BENEFICIARY_SPLIT,2,0094,20220822,3260.13,698288,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010440370-1-DEATH_CLAIM-C0-20220129,9010440370,MULTI_BENEFICIARY_SPLIT,1,0094,20220129,3515.25,698291,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010440370-1-DEATH_CLAIM-C0-20220129,9010440370,MULTI_BENEFICIARY_SPLIT,2,0094,20220129,3515.24,698292,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010440370-1-DEATH_CLAIM-C0-20220129,9010440370,MULTI_BENEFICIARY_SPLIT,3,0094,20220129,3515.25,698293,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010441927-1-DEATH_CLAIM-C0-20210221,9010441927,MULTI_BENEFICIARY_SPLIT,1,0094,20210221,8328.73,592720,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010441927-1-DEATH_CLAIM-C0-20210221,9010441927,MULTI_BENEFICIARY_SPLIT,2,0094,20210221,1023.53,698372,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010442230-1-DEATH_CLAIM-C0-20250726,9010442230,SINGLE_PAYEE_MATCH,1,0094,20250726,30774.01,588768,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010442552-1-DEATH_CLAIM-C0-20240517,9010442552,SINGLE_PAYEE_MATCH,1,0094,20240517,4716.41,588777,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010443109-1-DEATH_CLAIM-C0-20210514,9010443109,SINGLE_PAYEE_MATCH,1,0094,20210514,5504.36,698407,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010443816-1-DEATH_CLAIM-C0-20180710,9010443816,SINGLE_PAYEE_MATCH,1,0094,20180710,7070.43,698432,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010444207-1-DEATH_CLAIM-C0-20220316,9010444207,SINGLE_PAYEE_MATCH,1,0094,20220316,12591.98,588816,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010445074-1-DEATH_CLAIM-C0-20231220,9010445074,SINGLE_PAYEE_MATCH,1,0094,20231220,14646.79,588829,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010445091-1-DEATH_CLAIM-C0-20210908,9010445091,SINGLE_PAYEE_MATCH,1,0094,20210908,10431.16,702403,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010445131-1-DEATH_CLAIM-C0-20201201,9010445131,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20201201,5644.66,705266,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010445351-1-DEATH_CLAIM-C0-20181121,9010445351,SINGLE_PAYEE_MATCH,1,0094,20181121,13162.38,698462,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010445719-1-DEATH_CLAIM-C0-20180329,9010445719,MULTI_BENEFICIARY_SPLIT,1,0094,20180329,3074.17,690685,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010445719-1-DEATH_CLAIM-C0-20180329,9010445719,MULTI_BENEFICIARY_SPLIT,2,0094,20180329,3074.18,690749,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010445719-1-DEATH_CLAIM-C0-20180329,9010445719,MULTI_BENEFICIARY_SPLIT,3,0094,20180329,3074.17,690750,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010445719-1-DEATH_CLAIM-C0-20180329,9010445719,MULTI_BENEFICIARY_SPLIT,4,0094,20180329,3074.17,690751,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010446638-1-DEATH_CLAIM-C0-20201125,9010446638,SINGLE_PAYEE_MATCH,1,0094,20201125,26096.36,588859,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010446852-1-DEATH_CLAIM-C0-20251222,9010446852,SINGLE_PAYEE_MATCH,1,0094,20251222,6242.53,588868,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010447574-1-DEATH_CLAIM-C0-20210322,9010447574,SINGLE_PAYEE_MATCH,1,0094,20210322,11638.78,698524,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010449050-1-DEATH_CLAIM-C0-20180723,9010449050,SINGLE_PAYEE_MATCH,1,0094,20180723,8717.61,588939,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010449074-1-DEATH_CLAIM-C0-20190711,9010449074,SINGLE_PAYEE_MATCH,1,0094,20190711,5800.49,706589,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010449075-1-DEATH_CLAIM-C0-20181127,9010449075,SINGLE_PAYEE_MATCH,1,0094,20181127,3114.19,588946,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010449512-1-DEATH_CLAIM-C0-20200418,9010449512,MULTI_BENEFICIARY_SPLIT,1,0094,20200418,2359.03,588962,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010449512-1-DEATH_CLAIM-C0-20200418,9010449512,MULTI_BENEFICIARY_SPLIT,2,0094,20200418,2359.04,687105,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010449559-1-DEATH_CLAIM-C0-20190126,9010449559,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20190126,7316.82,698611,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010449959-1-DEATH_CLAIM-C0-20200508,9010449959,SINGLE_PAYEE_MATCH,1,0094,20200508,10397.25,588977,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010451215-1-DEATH_CLAIM-C0-20230626,9010451215,SINGLE_PAYEE_MATCH,1,0094,20230626,13033.03,710378,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010452516-1-DEATH_CLAIM-C0-20190323,9010452516,MULTI_BENEFICIARY_SPLIT,1,0094,20190323,8272.78,684375,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010452516-1-DEATH_CLAIM-C0-20190323,9010452516,MULTI_BENEFICIARY_SPLIT,2,0094,20190323,8272.78,684376,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9010454002-1-DEATH_CLAIM-C0-20230424,9010454002,MULTI_BENEFICIARY_SPLIT,1,0094,20230424,6869.42,589082,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010454002-1-DEATH_CLAIM-C0-20230424,9010454002,MULTI_BENEFICIARY_SPLIT,2,0094,20230424,6809.47,589082,B1,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9010454002-1-DEATH_CLAIM-C1-20230719,9010454002,SINGLE_PAYEE_MATCH,1,0094,20230719,6809.47,589082,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010455617-1-DEATH_CLAIM-C0-20210107,9010455617,SINGLE_PAYEE_MATCH,1,0094,20210107,8671.31,698714,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010456928-1-DEATH_CLAIM-C0-20250224,9010456928,SINGLE_PAYEE_MATCH,1,0094,20250224,15021.38,698754,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010457291-1-DEATH_CLAIM-C0-20211126,9010457291,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20211126,8829.12,707101,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010457537-1-DEATH_CLAIM-C0-20230120,9010457537,SINGLE_PAYEE_MATCH,1,0094,20230120,8536.83,698791,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010457603-1-DEATH_CLAIM-C0-20181008,9010457603,SINGLE_PAYEE_MATCH,1,0094,20181008,13625.64,698802,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010458657-1-DEATH_CLAIM-C0-20191012,9010458657,SINGLE_PAYEE_MATCH,1,0094,20191012,5056.24,590559,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010459164-1-DEATH_CLAIM-C0-20180513,9010459164,SINGLE_PAYEE_MATCH,1,0094,20180513,4720.67,698863,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010459653-1-DEATH_CLAIM-C0-20240313,9010459653,MULTI_BENEFICIARY_SPLIT,1,0094,20240313,4964.26,708842,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010459653-1-DEATH_CLAIM-C0-20240313,9010459653,MULTI_BENEFICIARY_SPLIT,2,0094,20240313,4964.26,708843,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010459653-1-DEATH_CLAIM-C0-20240313,9010459653,MULTI_BENEFICIARY_SPLIT,3,0094,20240313,4964.26,708844,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010459970-1-DEATH_CLAIM-C0-20190621,9010459970,SINGLE_PAYEE_MATCH,1,0094,20190621,3580.0,589216,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010460652-1-DEATH_CLAIM-C0-20190706,9010460652,SINGLE_PAYEE_MATCH,1,0094,20190706,9589.97,589228,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010461689-1-DEATH_CLAIM-C0-20210923,9010461689,SINGLE_PAYEE_MATCH,1,0094,20210923,11929.48,685409,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010463161-1-DEATH_CLAIM-C0-20220117,9010463161,MULTI_BENEFICIARY_SPLIT,1,0094,20220117,9013.74,709273,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010463161-1-DEATH_CLAIM-C0-20220117,9010463161,MULTI_BENEFICIARY_SPLIT,2,0094,20220117,9013.73,709274,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010463161-1-DEATH_CLAIM-C0-20220117,9010463161,MULTI_BENEFICIARY_SPLIT,3,0094,20220117,9013.73,709275,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010463420-1-DEATH_CLAIM-C0-20180117,9010463420,SINGLE_PAYEE_MATCH,1,0094,20180117,3599.65,706162,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010464265-1-DEATH_CLAIM-C0-20180624,9010464265,SINGLE_PAYEE_MATCH,1,0094,20180624,6850.39,704027,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,9010464590,MULTI_BENEFICIARY_SPLIT,1,0094,20200118,761.15,704029,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,9010464590,MULTI_BENEFICIARY_SPLIT,2,0094,20200118,761.15,704030,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,9010464590,MULTI_BENEFICIARY_SPLIT,3,0094,20200118,761.15,704032,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,9010464590,MULTI_BENEFICIARY_SPLIT,4,0094,20200118,761.14,704033,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010464869-1-DEATH_CLAIM-C0-20200415,9010464869,SINGLE_PAYEE_MATCH,1,0094,20200415,4716.62,589331,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,9010464870,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20240121,739.93,696694,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,9010464870,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20240121,739.93,696694,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,9010464870,TRUSTEE_MANAGED_DISTRIBUTION,3,0094,20240121,739.92,696694,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,9010464870,TRUSTEE_MANAGED_DISTRIBUTION,4,0094,20240121,739.92,696694,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010465265-1-DEATH_CLAIM-C0-20190224,9010465265,SINGLE_PAYEE_MATCH,1,0094,20190224,1664.33,589920,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010465451-1-DEATH_CLAIM-C0-20201112,9010465451,SINGLE_PAYEE_MATCH,1,0094,20201112,23882.33,704057,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010466458-1-DEATH_CLAIM-C0-20190511,9010466458,SINGLE_PAYEE_MATCH,1,0094,20190511,12956.86,680606,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010466702-1-DEATH_CLAIM-C0-20200520,9010466702,SINGLE_PAYEE_MATCH,1,0094,20200520,8359.83,704060,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010467190-1-DEATH_CLAIM-C0-20181119,9010467190,SINGLE_PAYEE_MATCH,1,0094,20181119,9397.35,589394,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010468946-1-DEATH_CLAIM-C0-20220917,9010468946,SINGLE_PAYEE_MATCH,1,0094,20220917,16784.01,589407,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010469430-1-DEATH_CLAIM-C1-20210830,9010469430,SINGLE_PAYEE_MATCH,1,0094,20210830,5459.07,588129,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010469430-1-DEATH_CLAIM-C2-20211207,9010469430,SINGLE_PAYEE_MATCH,1,0094,20211207,5493.8,588129,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010469984-1-DEATH_CLAIM-C0-20220117,9010469984,MULTI_BENEFICIARY_SPLIT,1,0094,20220117,2271.65,709273,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010469984-1-DEATH_CLAIM-C0-20220117,9010469984,MULTI_BENEFICIARY_SPLIT,2,0094,20220117,2271.65,709274,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010469984-1-DEATH_CLAIM-C0-20220117,9010469984,MULTI_BENEFICIARY_SPLIT,3,0094,20220117,2271.65,709275,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010469985-1-DEATH_CLAIM-C0-20190105,9010469985,SINGLE_PAYEE_MATCH,1,0094,20190105,38978.7,590578,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010471933-1-DEATH_CLAIM-C0-20191011,9010471933,SINGLE_PAYEE_MATCH,1,0094,20191011,10724.24,656219,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010473137-1-DEATH_CLAIM-C0-20190807,9010473137,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20190807,5224.98,702950,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,9010474519,MULTI_BENEFICIARY_SPLIT,1,0094,20180423,2835.56,589478,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,9010474519,MULTI_BENEFICIARY_SPLIT,2,0094,20180423,2835.56,704142,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,9010474519,MULTI_BENEFICIARY_SPLIT,3,0094,20180423,2835.57,704143,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,9010474519,MULTI_BENEFICIARY_SPLIT,4,0094,20180423,2835.56,704144,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010475576-1-DEATH_CLAIM-C0-20211004,9010475576,SINGLE_PAYEE_MATCH,1,0094,20211004,5238.62,704147,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,9010475850,MULTI_BENEFICIARY_SPLIT,1,0094,20180522,1094.77,709440,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,9010475850,MULTI_BENEFICIARY_SPLIT,2,0094,20180522,1094.76,709441,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,9010475850,MULTI_BENEFICIARY_SPLIT,3,0094,20180522,1094.77,709443,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,9010475850,MULTI_BENEFICIARY_SPLIT,4,0094,20180522,1094.77,709444,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180107,809.88,694576,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20180107,809.88,694576,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,3,0094,20180107,809.87,694576,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,4,0094,20180107,809.88,694576,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,5,0094,20180107,809.88,694576,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,6,0094,20180107,809.88,694576,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9010477512-1-DEATH_CLAIM-C0-20201122,9010477512,MULTI_BENEFICIARY_SPLIT,1,0094,20201122,3673.19,704151,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010477512-1-DEATH_CLAIM-C0-20201122,9010477512,MULTI_BENEFICIARY_SPLIT,2,0094,20201122,3673.19,710193,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010477512-1-DEATH_CLAIM-C0-20201122,9010477512,MULTI_BENEFICIARY_SPLIT,3,0094,20201122,3673.19,710194,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010477513-1-DEATH_CLAIM-C0-20200430,9010477513,SINGLE_PAYEE_MATCH,1,0094,20200430,12260.03,589507,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010478259-1-DEATH_CLAIM-C0-20190919,9010478259,SINGLE_PAYEE_MATCH,1,0094,20190919,1635.81,704180,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010478285-1-DEATH_CLAIM-C0-20200405,9010478285,SINGLE_PAYEE_MATCH,1,0094,20200405,8066.76,589519,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,MULTI_BENEFICIARY_SPLIT,1,0094,20200218,1886.85,589521,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,MULTI_BENEFICIARY_SPLIT,2,0094,20200218,1886.86,704181,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,MULTI_BENEFICIARY_SPLIT,3,0094,20200218,1886.85,710126,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,MULTI_BENEFICIARY_SPLIT,1,0094,20260105,2557.46,713546,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,MULTI_BENEFICIARY_SPLIT,2,0094,20260105,2557.46,713547,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,MULTI_BENEFICIARY_SPLIT,3,0094,20260105,2557.46,713548,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,MULTI_BENEFICIARY_SPLIT,1,0094,20190417,1756.5,589582,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,MULTI_BENEFICIARY_SPLIT,2,0094,20190417,1756.49,704214,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,MULTI_BENEFICIARY_SPLIT,3,0094,20190417,1756.49,704215,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9010486919-1-DEATH_CLAIM-C0-20250602,9010486919,SINGLE_PAYEE_MATCH,1,0094,20250602,1363.61,601413,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9010486964-1-DEATH_CLAIM-C0-20220313,9010486964,SINGLE_PAYEE_MATCH,1,0094,20220313,5636.74,589586,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
