reconstructed_claim_id,policy_number,payee_distribution_status,confidence_level,relationship_code_quality,payout_count_alignment,address_completeness,tax_id_completeness,confidence_rationale
RC-9010434876-2-DEATH_CLAIM-C0-20230302,9010434876,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010435466-1-DEATH_CLAIM-C0-20190129,9010435466,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010435466-2-DEATH_CLAIM-C0-20190129,9010435466,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010436044-1-DEATH_CLAIM-C0-20181023,9010436044,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010436044-2-DEATH_CLAIM-C0-20181023,9010436044,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010436599-1-DEATH_CLAIM-C0-20190212,9010436599,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Single payee match with address and tax ID completeness
RC-9010436691-1-DEATH_CLAIM-C0-20201203,9010436691,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010436691-2-DEATH_CLAIM-C0-20201203,9010436691,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010436727-1-DEATH_CLAIM-C0-20240321,9010436727,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010436727-2-DEATH_CLAIM-C0-20240321,9010436727,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010436955-1-DEATH_CLAIM-C0-20230930,9010436955,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010436955-2-DEATH_CLAIM-C0-20230930,9010436955,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010437335-1-DEATH_CLAIM-C0-20240324,9010437335,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010437335-2-DEATH_CLAIM-C0-20240324,9010437335,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010437794-1-DEATH_CLAIM-C0-20201015,9010437794,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010437794-2-DEATH_CLAIM-C0-20201015,9010437794,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010438325-1-DEATH_CLAIM-C0-20231225,9010438325,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010438821-1-DEATH_CLAIM-C0-20190402,9010438821,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010438821-2-DEATH_CLAIM-C0-20190402,9010438821,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010438942-1-DEATH_CLAIM-C0-20221231,9010438942,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010438942-2-DEATH_CLAIM-C0-20221231,9010438942,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010439527-1-DEATH_CLAIM-C0-20200223,9010439527,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010439527-3-DEATH_CLAIM-C0-20200223,9010439527,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010439836-1-DEATH_CLAIM-C0-20250602,9010439836,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010439836-2-DEATH_CLAIM-C0-20250602,9010439836,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010440345-1-DEATH_CLAIM-C0-20220822,9010440345,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010440345-2-DEATH_CLAIM-C0-20220822,9010440345,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010440370-1-DEATH_CLAIM-C0-20220129,9010440370,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010440370-2-DEATH_CLAIM-C0-20220129,9010440370,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010441927-1-DEATH_CLAIM-C0-20210221,9010441927,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010441927-2-DEATH_CLAIM-C0-20210221,9010441927,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010442230-1-DEATH_CLAIM-C0-20250726,9010442230,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010442230-2-DEATH_CLAIM-C0-20250726,9010442230,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010442552-1-DEATH_CLAIM-C0-20240517,9010442552,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010442552-2-DEATH_CLAIM-C0-20240517,9010442552,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010443109-1-DEATH_CLAIM-C0-20210514,9010443109,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010443109-2-DEATH_CLAIM-C0-20210514,9010443109,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010443816-1-DEATH_CLAIM-C0-20180710,9010443816,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010443816-2-DEATH_CLAIM-C0-20180710,9010443816,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010444207-1-DEATH_CLAIM-C0-20220316,9010444207,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010444207-2-DEATH_CLAIM-C0-20220316,9010444207,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010445074-1-DEATH_CLAIM-C0-20231220,9010445074,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010445074-2-DEATH_CLAIM-C0-20231220,9010445074,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010445091-1-DEATH_CLAIM-C0-20210908,9010445091,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010445091-2-DEATH_CLAIM-C0-20210908,9010445091,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010445131-1-DEATH_CLAIM-C0-20201201,9010445131,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010445351-1-DEATH_CLAIM-C0-20181121,9010445351,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010445351-2-DEATH_CLAIM-C0-20181121,9010445351,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010445719-1-DEATH_CLAIM-C0-20180329,9010445719,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010445719-2-DEATH_CLAIM-C0-20180329,9010445719,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010446638-1-DEATH_CLAIM-C0-20201125,9010446638,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010446638-2-DEATH_CLAIM-C0-20201125,9010446638,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010446852-1-DEATH_CLAIM-C0-20251222,9010446852,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010446852-2-DEATH_CLAIM-C0-20251222,9010446852,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010447574-1-DEATH_CLAIM-C0-20210322,9010447574,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010447574-2-DEATH_CLAIM-C0-20210322,9010447574,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010449050-1-DEATH_CLAIM-C0-20180723,9010449050,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010449050-2-DEATH_CLAIM-C0-20180723,9010449050,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010449074-1-DEATH_CLAIM-C0-20190711,9010449074,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010449074-2-DEATH_CLAIM-C0-20190711,9010449074,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010449075-1-DEATH_CLAIM-C0-20181127,9010449075,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010449075-2-DEATH_CLAIM-C0-20181127,9010449075,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010449512-1-DEATH_CLAIM-C0-20200418,9010449512,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010449512-2-DEATH_CLAIM-C0-20200418,9010449512,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010449559-1-DEATH_CLAIM-C0-20190126,9010449559,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010449559-2-DEATH_CLAIM-C0-20190126,9010449559,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010449959-1-DEATH_CLAIM-C0-20200508,9010449959,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010449959-2-DEATH_CLAIM-C0-20200508,9010449959,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010451215-1-DEATH_CLAIM-C0-20230626,9010451215,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010451215-2-DEATH_CLAIM-C0-20230626,9010451215,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010452516-1-DEATH_CLAIM-C0-20190323,9010452516,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010452516-2-DEATH_CLAIM-C0-20190323,9010452516,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010454002-1-DEATH_CLAIM-C0-20230424,9010454002,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010454002-1-DEATH_CLAIM-C1-20230719,9010454002,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010454002-2-DEATH_CLAIM-C0-20230424,9010454002,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010455617-1-DEATH_CLAIM-C0-20210107,9010455617,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010456928-1-DEATH_CLAIM-C0-20250224,9010456928,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010456928-2-DEATH_CLAIM-C0-20250224,9010456928,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010457291-1-DEATH_CLAIM-C0-20211126,9010457291,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010457291-2-DEATH_CLAIM-C0-20211126,9010457291,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010457537-1-DEATH_CLAIM-C0-20230120,9010457537,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010457537-2-DEATH_CLAIM-C0-20230120,9010457537,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010457603-1-DEATH_CLAIM-C0-20181008,9010457603,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010457603-2-DEATH_CLAIM-C0-20181008,9010457603,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010458657-1-DEATH_CLAIM-C0-20191012,9010458657,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010458657-2-DEATH_CLAIM-C0-20191012,9010458657,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010459164-1-DEATH_CLAIM-C0-20180513,9010459164,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010459164-2-DEATH_CLAIM-C0-20180513,9010459164,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010459653-1-DEATH_CLAIM-C0-20240313,9010459653,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010459653-2-DEATH_CLAIM-C0-20240313,9010459653,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010459970-1-DEATH_CLAIM-C0-20190621,9010459970,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010460652-1-DEATH_CLAIM-C0-20190706,9010460652,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010460652-2-DEATH_CLAIM-C0-20190706,9010460652,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010461689-1-DEATH_CLAIM-C0-20210923,9010461689,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010461689-2-DEATH_CLAIM-C0-20210923,9010461689,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010463161-1-DEATH_CLAIM-C0-20220117,9010463161,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010463161-2-DEATH_CLAIM-C0-20220117,9010463161,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010463420-1-DEATH_CLAIM-C0-20180117,9010463420,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010463420-2-DEATH_CLAIM-C0-20180117,9010463420,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010464265-1-DEATH_CLAIM-C0-20180624,9010464265,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010464265-2-DEATH_CLAIM-C0-20180624,9010464265,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010464590-1-DEATH_CLAIM-C0-20200118,9010464590,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010464869-1-DEATH_CLAIM-C0-20200415,9010464869,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010464869-2-DEATH_CLAIM-C0-20200415,9010464869,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010464870-1-DEATH_CLAIM-C0-20240121,9010464870,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010464870-2-DEATH_CLAIM-C0-20240121,9010464870,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010465265-1-DEATH_CLAIM-C0-20190224,9010465265,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010465451-1-DEATH_CLAIM-C0-20201112,9010465451,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010465451-2-DEATH_CLAIM-C0-20201112,9010465451,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010466458-1-DEATH_CLAIM-C0-20190511,9010466458,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010466458-2-DEATH_CLAIM-C0-20190511,9010466458,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010466702-1-DEATH_CLAIM-C0-20200520,9010466702,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010466702-2-DEATH_CLAIM-C0-20200520,9010466702,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010467190-1-DEATH_CLAIM-C0-20181119,9010467190,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010467190-2-DEATH_CLAIM-C0-20181119,9010467190,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010468946-1-DEATH_CLAIM-C0-20220917,9010468946,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010468946-2-DEATH_CLAIM-C0-20220917,9010468946,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010469430-1-DEATH_CLAIM-C0-20210130,9010469430,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010469430-1-DEATH_CLAIM-C1-20210830,9010469430,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010469430-1-DEATH_CLAIM-C2-20211207,9010469430,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010469984-1-DEATH_CLAIM-C0-20220117,9010469984,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010469984-2-DEATH_CLAIM-C0-20220117,9010469984,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010469985-1-DEATH_CLAIM-C0-20190105,9010469985,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010469985-2-DEATH_CLAIM-C0-20190105,9010469985,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010471933-1-DEATH_CLAIM-C0-20191011,9010471933,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010473137-1-DEATH_CLAIM-C0-20190807,9010473137,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010473137-2-DEATH_CLAIM-C0-20190807,9010473137,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010474519-1-DEATH_CLAIM-C0-20180423,9010474519,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010474519-2-DEATH_CLAIM-C0-20180423,9010474519,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010475576-1-DEATH_CLAIM-C0-20211004,9010475576,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010475850-1-DEATH_CLAIM-C0-20180522,9010475850,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010475850-2-DEATH_CLAIM-C0-20180522,9010475850,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010476803-1-DEATH_CLAIM-C0-20180107,9010476803,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9010476803-2-DEATH_CLAIM-C0-20180107,9010476803,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010477512-1-DEATH_CLAIM-C0-20201122,9010477512,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010477512-2-DEATH_CLAIM-C0-20201122,9010477512,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010477513-1-DEATH_CLAIM-C0-20200430,9010477513,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010477513-2-DEATH_CLAIM-C0-20200430,9010477513,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010478259-1-DEATH_CLAIM-C0-20190919,9010478259,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010478285-1-DEATH_CLAIM-C0-20200405,9010478285,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9010478285-2-DEATH_CLAIM-C0-20200405,9010478285,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
