LIFEPRO,MPOLICY,TYPE_CODE,SOURCE_FIELD,LP_NFO_CODE,MNFOPT,MDIVOPT,MSTATUS
9011141741,011141741C,BA,NON_FORFEITURE,4,0,0,53
9011141812,011141812C,BA,NON_FORFEITURE,4,0,0,53
9011141895,011141895C,BA,NON_FORFEITURE,4,0,0,53
9011142178,011142178C,BA,NON_FORFEITURE,4,0,0,53
9011142296,011142296C,BA,NON_FORFEITURE,4,0,0,22
9011142605,011142605C,BA,NON_FORFEITURE,4,0,0,53
9011142643,011142643C,BA,NON_FORFEITURE,4,0,0,22
9011143147,011143147C,BA,NON_FORFEITURE,4,0,0,22
9011143472,011143472C,BA,NON_FORFEITURE,4,0,0,53
9011143473,011143473C,BA,NON_FORFEITURE,4,0,0,53
9011143825,011143825C,BA,NON_FORFEITURE,4,0,0,53
9011144050,011144050C,BA,NON_FORFEITURE,4,2,0,55
9011144173,011144173C,BA,NON_FORFEITURE,4,0,0,53
9011145429,011145429C,BA,NON_FORFEITURE,4,0,0,55
9011145527,011145527C,BA,NON_FORFEITURE,4,0,0,55
9011145715,011145715C,BA,NON_FORFEITURE,4,0,0,53
9011145926,011145926C,BA,NON_FORFEITURE,4,0,0,57
9011146240,011146240C,BA,NON_FORFEITURE,4,2,0,57
9011146520,011146520C,BA,NON_FORFEITURE,4,0,0,53
9011146845,011146845C,BA,NON_FORFEITURE,4,0,0,53
9011146915,011146915C,BA,NON_FORFEITURE,4,0,0,53
9011146916,011146916C,BA,NON_FORFEITURE,4,0,0,53
9011146946,011146946C,BA,NON_FORFEITURE,4,0,0,53
9011147665,011147665C,BA,NON_FORFEITURE,4,0,0,22
9011147666,011147666C,BA,NON_FORFEITURE,4,0,0,22
9011147689,011147689C,BA,NON_FORFEITURE,4,0,0,53
9011147759,011147759C,BA,NON_FORFEITURE,4,0,0,22
9011147930,011147930C,BA,NON_FORFEITURE,4,0,0,53
9011147951,011147951C,BA,NON_FORFEITURE,4,3,0,53
9011148184,011148184C,BA,NON_FORFEITURE,4,0,0,22
9011148532,011148532C,BA,NON_FORFEITURE,4,0,0,57
9011149067,011149067C,BA,NON_FORFEITURE,4,0,0,53
9011149370,011149370C,BA,NON_FORFEITURE,4,0,0,53
9011149903,011149903C,BA,NON_FORFEITURE,4,0,0,53
9011150263,011150263C,BA,NON_FORFEITURE,4,0,0,55
9011150309,011150309C,BA,NON_FORFEITURE,4,0,0,53
9011150430,011150430C,BA,NON_FORFEITURE,4,0,0,22
9011150435,011150435C,BA,NON_FORFEITURE,4,0,0,55
9011150820,011150820C,BA,NON_FORFEITURE,4,0,0,53
9011150969,011150969C,BA,NON_FORFEITURE,4,0,0,41
9011150971,011150971C,BA,NON_FORFEITURE,4,0,0,57
9011150973,011150973C,BA,NON_FORFEITURE,4,0,0,53
9011151209,011151209C,BF,BF_NON_FORFEITURE,4,0,0,55
9011151285,011151285C,BA,NON_FORFEITURE,4,3,0,53
9011151293,011151293C,BA,NON_FORFEITURE,4,0,0,53
9011151378,011151378C,BA,NON_FORFEITURE,4,0,0,53
9011151486,011151486C,BA,NON_FORFEITURE,4,0,0,53
9011151909,011151909C,BA,NON_FORFEITURE,4,0,0,55
9011152181,011152181C,BA,NON_FORFEITURE,4,0,0,53
9011152369,011152369C,BA,NON_FORFEITURE,4,0,0,53
9011152874,011152874C,BA,NON_FORFEITURE,4,0,0,55
9011152961,011152961C,BA,NON_FORFEITURE,4,0,0,53
9011153148,011153148C,BA,NON_FORFEITURE,4,0,0,53
9011153183,011153183C,BA,NON_FORFEITURE,4,0,0,53
9011153424,011153424C,BA,NON_FORFEITURE,4,0,0,53
9011153547,011153547C,BA,NON_FORFEITURE,4,0,0,53
9011153789,011153789C,BA,NON_FORFEITURE,4,0,0,22
9011153873,011153873C,BA,NON_FORFEITURE,4,0,0,53
9011153921,011153921C,BA,NON_FORFEITURE,4,0,0,22
9011154270,011154270C,BA,NON_FORFEITURE,4,0,0,41
9011154271,011154271C,BA,NON_FORFEITURE,4,0,0,53
9011154622,011154622C,BA,NON_FORFEITURE,4,0,0,53
9011154852,011154852C,BF,BF_NON_FORFEITURE,4,0,0,55
9011154856,011154856C,BF,BF_NON_FORFEITURE,4,3,0,55
9011154868,011154868C,BA,NON_FORFEITURE,4,0,0,53
9011155011,011155011C,BA,NON_FORFEITURE,4,0,0,53
9011155354,011155354C,BA,NON_FORFEITURE,4,0,0,22
9011155359,011155359C,BA,NON_FORFEITURE,4,0,0,22
9011155635,011155635C,BA,NON_FORFEITURE,4,0,0,53
9011156098,011156098C,BA,NON_FORFEITURE,4,0,0,53
9011156655,011156655C,BA,NON_FORFEITURE,4,0,0,53
9011156964,011156964C,BA,NON_FORFEITURE,4,0,0,55
9011157086,011157086C,BA,NON_FORFEITURE,4,0,0,53
9011157087,011157087C,BA,NON_FORFEITURE,4,0,0,53
9011157291,011157291C,BA,NON_FORFEITURE,4,0,0,53
9011157373,011157373C,BA,NON_FORFEITURE,4,0,0,53
9011157556,011157556C,BA,NON_FORFEITURE,4,0,0,22
9011158068,011158068C,BA,NON_FORFEITURE,4,0,0,55
9011158164,011158164C,BA,NON_FORFEITURE,4,0,0,53
9011158551,011158551C,BA,NON_FORFEITURE,4,0,0,53
9011158638,011158638C,BA,NON_FORFEITURE,4,0,0,53
9011159295,011159295C,BA,NON_FORFEITURE,4,0,0,53
9011159476,011159476C,BA,NON_FORFEITURE,4,0,0,55
9011159843,011159843C,BA,NON_FORFEITURE,4,2,0,53
9011159916,011159916C,BA,NON_FORFEITURE,4,2,0,57
9011160075,011160075C,BA,NON_FORFEITURE,4,0,0,53
9011160182,011160182C,BA,NON_FORFEITURE,4,0,0,41
9011160346,011160346C,BA,NON_FORFEITURE,4,0,0,53
9011160408,011160408C,BA,NON_FORFEITURE,4,0,0,55
9011160990,011160990C,BA,NON_FORFEITURE,4,0,0,55
9011161110,011161110C,BA,NON_FORFEITURE,4,0,0,53
9011161363,011161363C,BA,NON_FORFEITURE,4,0,0,22
9011162328,011162328C,BA,NON_FORFEITURE,4,0,0,53
9011162365,011162365C,BA,NON_FORFEITURE,4,0,0,22
9011162387,011162387C,BA,NON_FORFEITURE,4,0,0,53
9011162391,011162391C,BA,NON_FORFEITURE,4,0,0,53
9011162541,011162541C,BA,NON_FORFEITURE,4,0,0,53
9011163086,011163086C,BA,NON_FORFEITURE,4,0,0,53
9011163353,011163353C,BA,NON_FORFEITURE,4,0,0,22
9011174630,011174630C,BA,NON_FORFEITURE,4,0,0,22
9011174928,011174928C,BA,NON_FORFEITURE,4,0,0,53
9011175086,011175086C,BA,NON_FORFEITURE,4,0,0,53
9011175088,011175088C,BA,NON_FORFEITURE,4,0,0,53
9011175485,011175485C,BA,NON_FORFEITURE,4,0,0,53
9011175626,011175626C,BA,NON_FORFEITURE,5,0,0,53
9011176023,011176023C,BA,NON_FORFEITURE,4,0,0,53
9011176029,011176029C,BA,NON_FORFEITURE,4,0,0,53
9011176237,011176237C,BA,NON_FORFEITURE,4,0,0,55
9011176239,011176239C,BA,NON_FORFEITURE,4,0,0,53
9011176240,011176240C,BA,NON_FORFEITURE,4,0,0,50
9011176406,011176406C,BA,NON_FORFEITURE,4,0,0,53
9011176438,011176438C,BA,NON_FORFEITURE,4,0,0,53
9011176525,011176525C,BA,NON_FORFEITURE,4,0,0,22
9011177102,011177102C,BA,NON_FORFEITURE,4,0,0,53
9011177241,011177241C,BA,NON_FORFEITURE,4,0,0,53
9011177441,011177441C,BA,NON_FORFEITURE,4,0,0,53
9011177459,011177459C,BA,NON_FORFEITURE,4,0,0,22
9011177817,011177817C,BA,NON_FORFEITURE,4,0,0,53
9011177866,011177866C,BA,NON_FORFEITURE,4,0,0,50
9011177870,011177870C,BA,NON_FORFEITURE,4,0,0,53
9011178240,011178240C,BA,NON_FORFEITURE,4,0,0,53
9011178435,011178435C,BA,NON_FORFEITURE,4,0,0,53
9011178449,011178449C,BA,NON_FORFEITURE,4,0,0,53
9011178455,011178455C,BA,NON_FORFEITURE,4,0,0,53
9011178457,011178457C,BA,NON_FORFEITURE,4,0,0,53
9011178618,011178618C,BA,NON_FORFEITURE,4,0,0,53
9011178660,011178660C,BA,NON_FORFEITURE,4,0,0,55
9011179151,011179151C,BA,NON_FORFEITURE,4,2,0,44
9011179609,011179609C,BA,NON_FORFEITURE,4,0,0,55
9011179610,011179610C,BA,NON_FORFEITURE,4,0,0,55
9011179948,011179948C,BA,NON_FORFEITURE,4,0,0,55
9011179951,011179951C,BA,NON_FORFEITURE,4,0,0,53
9011180194,011180194C,BA,NON_FORFEITURE,4,2,0,57
9011180300,011180300C,BA,NON_FORFEITURE,4,0,0,53
9011180368,011180368C,BA,NON_FORFEITURE,4,0,0,22
9011180732,011180732C,BA,NON_FORFEITURE,4,0,0,53
9011180733,011180733C,BA,NON_FORFEITURE,4,0,0,55
9011180887,011180887C,BA,NON_FORFEITURE,4,0,0,53
9011180907,011180907C,BA,NON_FORFEITURE,4,0,0,53
9011180927,011180927C,BA,NON_FORFEITURE,4,0,0,55
9011181080,011181080C,BA,NON_FORFEITURE,4,0,0,53
9011181208,011181208C,BA,NON_FORFEITURE,4,0,0,53
9011181335,011181335C,BA,NON_FORFEITURE,4,0,0,22
9011181417,011181417C,BA,NON_FORFEITURE,4,0,0,22
9011181680,011181680C,BA,NON_FORFEITURE,4,0,0,53
9011181952,011181952C,BA,NON_FORFEITURE,4,0,0,53
9011182070,011182070C,BA,NON_FORFEITURE,4,0,0,53
9011182104,011182104C,BA,NON_FORFEITURE,4,0,0,53
9011182373,011182373C,BA,NON_FORFEITURE,4,0,0,53
9011182732,011182732C,BA,NON_FORFEITURE,4,0,0,22
9011182763,011182763C,BA,NON_FORFEITURE,4,0,0,53
9011182823,011182823C,BA,NON_FORFEITURE,4,0,0,53
9011182954,011182954C,BA,NON_FORFEITURE,5,3,0,53
9011183020,011183020C,BA,NON_FORFEITURE,4,0,0,22
9011183055,011183055C,BA,NON_FORFEITURE,4,0,0,53
9011183074,011183074C,BA,NON_FORFEITURE,4,0,0,53
9011183334,011183334C,BA,NON_FORFEITURE,4,3,0,55
9011183505,011183505C,BA,NON_FORFEITURE,5,0,0,53
9011184199,011184199C,BA,NON_FORFEITURE,4,0,0,22
9011184248,011184248C,BA,NON_FORFEITURE,4,2,0,57
9011184291,011184291C,BA,NON_FORFEITURE,4,0,0,53
9011184470,011184470C,BA,NON_FORFEITURE,4,0,0,55
9011184576,011184576C,BA,NON_FORFEITURE,4,0,0,53
9011184745,011184745C,BA,NON_FORFEITURE,4,0,0,53
9011184752,011184752C,BA,NON_FORFEITURE,4,0,0,55
9011184813,011184813C,BA,NON_FORFEITURE,4,0,0,22
9011184817,011184817C,BA,NON_FORFEITURE,4,2,0,53
9011184821,011184821C,BA,NON_FORFEITURE,4,0,0,41
9011184934,011184934C,BA,NON_FORFEITURE,4,0,0,53
9011184993,011184993C,BA,NON_FORFEITURE,4,0,0,53
9011185002,011185002C,BA,NON_FORFEITURE,4,2,0,57
9011185539,011185539C,BA,NON_FORFEITURE,4,3,0,45
9011185552,011185552C,BA,NON_FORFEITURE,4,0,0,53
9011185623,011185623C,BA,NON_FORFEITURE,4,3,0,45
9011185893,011185893C,BA,NON_FORFEITURE,4,3,0,53
9011186216,011186216C,BA,NON_FORFEITURE,4,0,0,53
9011186243,011186243C,BA,NON_FORFEITURE,4,0,0,53
9011186328,011186328C,BA,NON_FORFEITURE,4,0,0,22
9011186457,011186457C,BA,NON_FORFEITURE,4,3,0,45
9011186460,011186460C,BA,NON_FORFEITURE,4,0,0,53
9011186462,011186462C,BA,NON_FORFEITURE,4,0,0,53
9011186904,011186904C,BA,NON_FORFEITURE,4,0,0,53
9011187006,011187006C,BA,NON_FORFEITURE,5,0,0,53
9011187013,011187013C,BA,NON_FORFEITURE,4,0,0,22
9011187167,011187167C,BA,NON_FORFEITURE,4,0,0,55
9011187172,011187172C,BA,NON_FORFEITURE,4,0,0,53
9011187175,011187175C,BA,NON_FORFEITURE,4,0,0,22
9011187202,011187202C,BA,NON_FORFEITURE,4,0,0,41
9011187300,011187300C,BA,NON_FORFEITURE,4,0,0,53
9011187601,011187601C,BA,NON_FORFEITURE,4,0,0,53
9011187904,011187904C,BA,NON_FORFEITURE,4,0,0,53
9011188136,011188136C,BA,NON_FORFEITURE,4,2,0,44
9011188277,011188277C,BA,NON_FORFEITURE,4,0,0,22
9011188279,011188279C,BA,NON_FORFEITURE,4,0,0,53
9011188377,011188377C,BA,NON_FORFEITURE,4,0,0,55
9011188426,011188426C,BA,NON_FORFEITURE,4,3,0,53
9011188773,011188773C,BA,NON_FORFEITURE,4,0,0,22
9011188865,011188865C,BA,NON_FORFEITURE,4,0,0,22
9011188870,011188870C,BA,NON_FORFEITURE,4,0,0,53
9011188927,011188927C,BA,NON_FORFEITURE,4,0,0,53
9011189250,011189250C,BA,NON_FORFEITURE,4,0,0,41
9011189325,011189325C,BA,NON_FORFEITURE,4,0,0,55
9011189420,011189420C,BA,NON_FORFEITURE,4,0,0,53
9011189535,011189535C,BA,NON_FORFEITURE,4,0,0,53
9011189620,011189620C,BA,NON_FORFEITURE,4,0,0,53
9011189657,011189657C,BA,NON_FORFEITURE,4,0,0,53
9011189746,011189746C,BA,NON_FORFEITURE,4,0,0,53
9011189753,011189753C,BA,NON_FORFEITURE,4,0,0,22
9011189754,011189754C,BA,NON_FORFEITURE,4,3,0,53
9011189757,011189757C,BA,NON_FORFEITURE,4,0,0,53
9011189786,011189786C,BA,NON_FORFEITURE,4,0,0,53
9011189791,011189791C,BA,NON_FORFEITURE,4,0,0,53
9011189855,011189855C,BA,NON_FORFEITURE,4,2,0,53
9011189885,011189885C,BA,NON_FORFEITURE,4,0,0,53
9011189913,011189913C,BA,NON_FORFEITURE,4,0,0,55
9011189940,011189940C,BA,NON_FORFEITURE,4,0,0,22
9011189989,011189989C,BA,NON_FORFEITURE,4,0,0,22
9011190049,011190049C,BA,NON_FORFEITURE,4,0,0,53
9011190146,011190146C,BA,NON_FORFEITURE,5,0,0,55
9011190380,011190380C,BA,NON_FORFEITURE,4,0,0,53
9011190410,011190410C,BA,NON_FORFEITURE,4,0,0,53
9011190411,011190411C,BA,NON_FORFEITURE,4,0,0,53
9011190416,011190416C,BA,NON_FORFEITURE,4,0,0,50
9011190417,011190417C,BA,NON_FORFEITURE,4,0,0,53
9011190599,011190599C,BA,NON_FORFEITURE,4,0,0,53
9011190613,011190613C,BA,NON_FORFEITURE,4,0,0,53
9011190669,011190669C,BA,NON_FORFEITURE,4,0,0,53
9011190670,011190670C,BA,NON_FORFEITURE,4,0,0,41
9011190722,011190722C,BA,NON_FORFEITURE,4,0,0,55
9011190873,011190873C,BA,NON_FORFEITURE,4,0,0,22
9011191041,011191041C,BA,NON_FORFEITURE,4,0,0,53
9011191042,011191042C,BA,NON_FORFEITURE,4,0,0,53
9011191043,011191043C,BA,NON_FORFEITURE,4,0,0,22
9011191045,011191045C,BA,NON_FORFEITURE,4,0,0,22
9011191189,011191189C,BA,NON_FORFEITURE,4,0,0,53
9011191287,011191287C,BA,NON_FORFEITURE,4,3,0,45
9011191288,011191288C,BA,NON_FORFEITURE,4,3,0,45
9011191289,011191289C,BA,NON_FORFEITURE,4,0,0,53
9011191362,011191362C,BA,NON_FORFEITURE,4,0,0,22
9011191390,011191390C,BA,NON_FORFEITURE,4,0,0,22
9011191392,011191392C,BA,NON_FORFEITURE,4,0,0,53
9011191414,011191414C,BA,NON_FORFEITURE,4,0,0,22
9011191513,011191513C,BA,NON_FORFEITURE,4,0,0,53
9011191578,011191578C,BA,NON_FORFEITURE,4,0,0,53
9011191579,011191579C,BA,NON_FORFEITURE,4,0,0,22
9011191584,011191584C,BA,NON_FORFEITURE,4,0,0,53
9011191586,011191586C,BA,NON_FORFEITURE,4,0,0,22
9011191662,011191662C,BA,NON_FORFEITURE,4,0,0,53
9011191664,011191664C,BA,NON_FORFEITURE,4,0,0,41
9011191702,011191702C,BA,NON_FORFEITURE,4,0,0,53
9011191782,011191782C,BA,NON_FORFEITURE,4,0,0,22
9011191804,011191804C,BA,NON_FORFEITURE,4,0,0,22
9011191829,011191829C,BA,NON_FORFEITURE,4,0,0,22
9011191889,011191889C,BA,NON_FORFEITURE,4,0,0,53
9011191890,011191890C,BA,NON_FORFEITURE,4,0,0,53
9011191896,011191896C,BA,NON_FORFEITURE,4,0,0,55
9011191940,011191940C,BA,NON_FORFEITURE,4,0,0,53
9011192032,011192032C,BA,NON_FORFEITURE,4,0,0,53
9011192047,011192047C,BA,NON_FORFEITURE,4,0,0,53
9011192065,011192065C,BA,NON_FORFEITURE,4,0,0,53
9011192106,011192106C,BA,NON_FORFEITURE,4,0,0,53
9011192151,011192151C,BA,NON_FORFEITURE,4,0,0,22
9011192239,011192239C,BA,NON_FORFEITURE,4,0,0,53
9011192240,011192240C,BA,NON_FORFEITURE,4,0,0,53
9011192253,011192253C,BA,NON_FORFEITURE,4,0,0,53
9011192322,011192322C,BA,NON_FORFEITURE,4,0,0,55
9011192391,011192391C,BA,NON_FORFEITURE,4,0,0,22
9011192392,011192392C,BA,NON_FORFEITURE,4,0,0,53
9011192400,011192400C,BA,NON_FORFEITURE,4,2,0,57
9011192476,011192476C,BA,NON_FORFEITURE,4,0,0,55
9011192477,011192477C,BA,NON_FORFEITURE,4,2,0,44
9011192949,011192949C,BA,NON_FORFEITURE,4,0,0,53
9011193040,011193040C,BA,NON_FORFEITURE,4,0,0,22
9011193156,011193156C,BA,NON_FORFEITURE,4,2,0,44
9011193157,011193157C,BA,NON_FORFEITURE,4,2,0,44
9011193165,011193165C,BA,NON_FORFEITURE,4,0,0,22
9011193169,011193169C,BA,NON_FORFEITURE,4,0,0,22
9011193243,011193243C,BA,NON_FORFEITURE,5,0,0,22
9011193336,011193336C,BA,NON_FORFEITURE,4,0,0,53
9011193421,011193421C,BA,NON_FORFEITURE,4,0,0,53
9011193585,011193585C,BA,NON_FORFEITURE,4,0,0,41
9011193709,011193709C,BA,NON_FORFEITURE,4,0,0,41
9011193836,011193836C,BA,NON_FORFEITURE,4,0,0,53
9011193872,011193872C,BA,NON_FORFEITURE,4,0,0,53
9011193876,011193876C,BA,NON_FORFEITURE,4,2,0,44
9011194064,011194064C,BA,NON_FORFEITURE,4,0,0,53
9011194070,011194070C,BA,NON_FORFEITURE,4,0,0,53
9011194088,011194088C,BA,NON_FORFEITURE,4,0,0,22
9011194111,011194111C,BA,NON_FORFEITURE,4,0,0,53
9011194146,011194146C,BA,NON_FORFEITURE,4,0,0,50
9011194161,011194161C,BA,NON_FORFEITURE,4,0,0,53
9011194186,011194186C,BA,NON_FORFEITURE,4,0,0,22
9011194190,011194190C,BA,NON_FORFEITURE,4,0,0,22
9011194191,011194191C,BA,NON_FORFEITURE,4,0,0,22
9011194208,011194208C,BA,NON_FORFEITURE,4,0,0,55
9011194225,011194225C,BA,NON_FORFEITURE,4,0,0,53
9011194273,011194273C,BA,NON_FORFEITURE,4,0,0,53
9011194346,011194346C,BA,NON_FORFEITURE,4,0,0,22
9011194436,011194436C,BA,NON_FORFEITURE,4,0,0,53
9011194498,011194498C,BA,NON_FORFEITURE,4,0,0,55
9011194499,011194499C,BA,NON_FORFEITURE,4,0,0,53
9011194542,011194542C,BA,NON_FORFEITURE,4,0,0,53
9011194622,011194622C,BA,NON_FORFEITURE,4,0,0,55
9011194623,011194623C,BA,NON_FORFEITURE,4,0,0,55
9011194751,011194751C,BA,NON_FORFEITURE,4,0,0,53
9011194752,011194752C,BA,NON_FORFEITURE,4,0,0,53
9011194789,011194789C,BA,NON_FORFEITURE,4,0,0,22
9011194799,011194799C,BA,NON_FORFEITURE,4,0,0,53
9011194803,011194803C,BA,NON_FORFEITURE,4,0,0,22
9011194873,011194873C,BA,NON_FORFEITURE,4,2,0,44
9011194874,011194874C,BA,NON_FORFEITURE,4,2,0,44
9011194875,011194875C,BA,NON_FORFEITURE,4,2,0,44
9011195093,011195093C,BA,NON_FORFEITURE,4,0,0,53
9011195139,011195139C,BA,NON_FORFEITURE,4,0,0,53
9011195144,011195144C,BA,NON_FORFEITURE,4,0,0,53
9011195201,011195201C,BA,NON_FORFEITURE,4,0,0,22
9011195295,011195295C,BA,NON_FORFEITURE,4,0,0,53
9011195296,011195296C,BA,NON_FORFEITURE,4,0,0,53
9011195373,011195373C,BA,NON_FORFEITURE,4,0,0,22
9011195486,011195486C,BA,NON_FORFEITURE,4,0,0,53
9011195533,011195533C,BA,NON_FORFEITURE,4,0,0,55
9011195603,011195603C,BA,NON_FORFEITURE,4,0,0,41
9011195642,011195642C,BA,NON_FORFEITURE,4,0,0,53
9011195673,011195673C,BA,NON_FORFEITURE,4,0,0,53
9011195801,011195801C,BA,NON_FORFEITURE,4,0,0,22
9011195904,011195904C,BA,NON_FORFEITURE,4,0,0,22
9011195919,011195919C,BA,NON_FORFEITURE,4,0,0,53
9011196010,011196010C,BA,NON_FORFEITURE,4,0,0,22
9011196031,011196031C,BA,NON_FORFEITURE,4,0,0,22
9011196109,011196109C,BA,NON_FORFEITURE,4,0,0,22
9011196111,011196111C,BA,NON_FORFEITURE,4,0,0,53
9011196163,011196163C,BA,NON_FORFEITURE,4,0,0,22
9011196168,011196168C,BA,NON_FORFEITURE,4,0,0,55
9011196182,011196182C,BA,NON_FORFEITURE,4,0,0,53
9011196276,011196276C,BA,NON_FORFEITURE,4,2,0,57
9011196296,011196296C,BA,NON_FORFEITURE,4,0,0,55
9011196297,011196297C,BA,NON_FORFEITURE,4,0,0,55
9011196356,011196356C,BA,NON_FORFEITURE,4,0,0,22
9011196420,011196420C,BA,NON_FORFEITURE,4,2,0,57
9011196510,011196510C,BA,NON_FORFEITURE,4,0,0,41
9011196525,011196525C,BA,NON_FORFEITURE,4,0,0,22
9011196569,011196569C,BA,NON_FORFEITURE,4,0,0,53
9011196570,011196570C,BA,NON_FORFEITURE,4,0,0,55
9011196571,011196571C,BA,NON_FORFEITURE,4,0,0,55
9011196751,011196751C,BA,NON_FORFEITURE,4,2,0,57
9011196775,011196775C,BA,NON_FORFEITURE,4,0,0,53
9011196776,011196776C,BA,NON_FORFEITURE,4,0,0,22
9011196852,011196852C,BA,NON_FORFEITURE,4,0,0,53
9011196932,011196932C,BA,NON_FORFEITURE,4,3,0,45
9011196933,011196933C,BA,NON_FORFEITURE,4,3,0,45
9011196975,011196975C,BA,NON_FORFEITURE,4,0,0,22
9011196981,011196981C,BA,NON_FORFEITURE,4,0,0,22
9011197039,011197039C,BA,NON_FORFEITURE,4,0,0,53
9011197062,011197062C,BA,NON_FORFEITURE,4,0,0,53
9011197222,011197222C,BA,NON_FORFEITURE,4,0,0,53
9011197288,011197288C,BA,NON_FORFEITURE,4,0,0,55
9011197430,011197430C,BA,NON_FORFEITURE,4,2,0,57
9011197461,011197461C,BA,NON_FORFEITURE,4,0,0,22
9011197462,011197462C,BA,NON_FORFEITURE,4,2,0,44
9011197492,011197492C,BA,NON_FORFEITURE,4,0,0,53
9011197533,011197533C,BA,NON_FORFEITURE,4,0,0,53
9011197560,011197560C,BA,NON_FORFEITURE,4,0,0,22
9011197578,011197578C,BA,NON_FORFEITURE,4,0,0,53
9011197646,011197646C,BA,NON_FORFEITURE,4,0,0,22
9011197647,011197647C,BA,NON_FORFEITURE,4,0,0,55
9011197709,011197709C,BA,NON_FORFEITURE,4,0,0,53
9011197743,011197743C,BA,NON_FORFEITURE,4,0,0,55
9011197810,011197810C,BA,NON_FORFEITURE,4,0,0,22
9011197815,011197815C,BA,NON_FORFEITURE,4,0,0,22
9011198150,011198150C,BA,NON_FORFEITURE,4,2,0,57
9011198207,011198207C,BA,NON_FORFEITURE,4,0,0,22
9011198366,011198366C,BA,NON_FORFEITURE,4,0,0,53
9011198446,011198446C,BA,NON_FORFEITURE,4,2,0,44
9011198532,011198532C,BA,NON_FORFEITURE,4,2,0,53
9011198534,011198534C,BA,NON_FORFEITURE,4,0,0,53
9011198540,011198540C,BA,NON_FORFEITURE,4,2,0,53
9011198584,011198584C,BA,NON_FORFEITURE,4,0,0,22
9011198734,011198734C,BA,NON_FORFEITURE,4,0,0,53
9011198765,011198765C,BA,NON_FORFEITURE,4,0,0,22
9011198766,011198766C,BA,NON_FORFEITURE,4,0,0,22
9011198799,011198799C,BA,NON_FORFEITURE,4,0,0,22
9011198806,011198806C,BA,NON_FORFEITURE,4,0,0,53
9011198846,011198846C,BA,NON_FORFEITURE,4,0,0,22
9011198877,011198877C,BA,NON_FORFEITURE,4,0,0,22
9011198926,011198926C,BA,NON_FORFEITURE,4,2,0,55
9011199046,011199046C,BA,NON_FORFEITURE,4,0,0,53
9011199328,011199328C,BA,NON_FORFEITURE,4,0,0,22
9011199349,011199349C,BA,NON_FORFEITURE,4,0,0,22
9011199350,011199350C,BA,NON_FORFEITURE,4,0,0,22
9011199527,011199527C,BA,NON_FORFEITURE,4,0,0,53
9011199570,011199570C,BA,NON_FORFEITURE,4,3,0,45
9011199593,011199593C,BA,NON_FORFEITURE,4,2,0,57
9011199612,011199612C,BA,NON_FORFEITURE,4,0,0,55
9011199632,011199632C,BA,NON_FORFEITURE,4,0,0,53
9011199709,011199709C,BA,NON_FORFEITURE,4,0,0,55
9011199710,011199710C,BA,NON_FORFEITURE,4,0,0,55
9011199737,011199737C,BA,NON_FORFEITURE,4,0,0,22
9011199782,011199782C,BA,NON_FORFEITURE,4,0,0,22
9011199908,011199908C,BA,NON_FORFEITURE,4,2,0,44
9011199974,011199974C,BA,NON_FORFEITURE,4,0,0,55
9011200210,011200210C,BA,NON_FORFEITURE,4,0,0,22
9011200251,011200251C,BA,NON_FORFEITURE,4,0,0,53
9011200276,011200276C,BA,NON_FORFEITURE,4,0,0,22
9011200338,011200338C,BA,NON_FORFEITURE,4,0,0,22
9011200500,011200500C,BA,NON_FORFEITURE,4,0,0,53
9011200570,011200570C,BA,NON_FORFEITURE,4,0,0,22
9011200672,011200672C,BA,NON_FORFEITURE,4,2,0,55
9011200691,011200691C,BA,NON_FORFEITURE,4,0,0,22
9011201212,011201212C,BA,NON_FORFEITURE,4,0,0,53
9011201227,011201227C,BA,NON_FORFEITURE,4,0,0,22
9011201280,011201280C,BA,NON_FORFEITURE,4,0,0,22
9011201312,011201312C,BA,NON_FORFEITURE,4,0,0,53
9011201331,011201331C,BA,NON_FORFEITURE,4,0,0,22
9011201332,011201332C,BA,NON_FORFEITURE,4,0,0,22
9011201656,011201656C,BA,NON_FORFEITURE,4,0,0,53
9011201896,011201896C,BA,NON_FORFEITURE,4,3,0,53
9011201953,011201953C,BA,NON_FORFEITURE,4,0,0,55
9011202039,011202039C,BA,NON_FORFEITURE,4,2,0,44
9011202182,011202182C,BA,NON_FORFEITURE,4,3,0,53
9011202381,011202381C,BA,NON_FORFEITURE,4,0,0,53
9011202501,011202501C,BA,NON_FORFEITURE,4,2,0,57
9011202724,011202724C,BA,NON_FORFEITURE,4,0,0,55
9011203193,011203193C,BA,NON_FORFEITURE,4,0,0,22
9011203311,011203311C,BA,NON_FORFEITURE,4,0,0,53
9011203335,011203335C,BA,NON_FORFEITURE,4,0,0,22
9011203426,011203426C,BA,NON_FORFEITURE,4,0,0,22
9011203772,011203772C,BA,NON_FORFEITURE,4,0,0,22
9011203803,011203803C,BA,NON_FORFEITURE,4,0,0,22
9011203804,011203804C,BA,NON_FORFEITURE,4,0,0,22
9011203904,011203904C,BA,NON_FORFEITURE,4,0,0,53
9011204042,011204042C,BA,NON_FORFEITURE,4,0,0,53
9011204044,011204044C,BA,NON_FORFEITURE,4,0,0,22
9011204061,011204061C,BA,NON_FORFEITURE,4,2,0,44
9011204257,011204257C,BA,NON_FORFEITURE,4,0,0,22
9011204292,011204292C,BA,NON_FORFEITURE,4,0,0,53
