policy_number,relationship_count,insured_count,beneficiary_count,payee_count,owner_count,trustee_count,assignee_count,custodian_count,distinct_relate_codes,likely_primary_relationship,possible_conflict_flag
9010487886,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010487888,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010488274,16,2,3,5,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010489508,10,1,2,2,1,0,1,0,AS|B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010491000,9,1,1,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010492604,9,1,3,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010494171,10,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|PW|SA,PE,Y
9010494229,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010495113,11,1,3,3,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010495122,8,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010496486,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010497768,13,1,2,6,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010498153,9,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010498260,16,1,6,5,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010498617,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010499269,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010499674,11,1,2,1,1,0,1,0,AS|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010499702,30,2,10,10,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010500769,9,1,2,3,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010501142,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010501466,7,1,0,1,1,0,1,0,AS|BK|IN|PA|PE|PO|SA,PE,Y
9010501836,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010502820,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010503560,28,8,4,2,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010505294,16,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010505297,18,6,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010505549,10,2,2,2,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010506789,16,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010506832,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010510671,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010510979,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010511203,11,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010511240,20,2,2,4,2,0,2,0,AS|B1|IN|PA|PE|PO|SA|WA,PE,Y
9010511355,20,2,4,2,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010512061,16,2,4,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010514051,26,2,4,4,2,0,2,0,AS|B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010515598,10,1,2,1,1,0,1,0,AS|B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010517231,14,1,5,4,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010518050,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010518545,16,2,2,0,2,0,2,0,AS|B1|BK|IN|PA|PO|SA|WA,B1,Y
9010520217,11,1,3,4,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010520451,10,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010521160,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010521213,19,1,6,0,3,0,0,0,B1|BK|IN|PA|PO|PW|SA,B1,Y
9010521651,42,3,6,3,3,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010521756,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010523058,20,2,2,4,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010524029,9,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010526524,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010526526,8,1,2,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010529973,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010529993,10,1,3,2,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010530033,10,1,3,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010539198,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010540781,8,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010544182,10,1,2,3,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010545196,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010545623,12,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010546961,14,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA|WA,PE,Y
9010546964,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,Y
9010547021,12,2,0,0,2,0,0,0,BK|IN|PA|PO|SA|WA,PO,Y
9010547488,9,1,0,3,1,0,0,0,GU|IN|PA|PE|PO|SA,PE,Y
9010548366,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010549966,10,1,1,4,1,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010550088,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010550564,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010556634,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010557142,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010559537,8,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010564241,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010565013,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,Y
9010578820,32,2,12,8,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010580464,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010581795,14,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA|WA,PE,Y
9010586005,8,1,2,1,1,0,1,0,AS|B1|B2|IN|PA|PE|PO|SA,PE,Y
9010607249,12,1,3,3,1,0,0,0,B1|BK|IN|PA|PE|PO|PW|SA,PE,Y
9010653595,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010653596,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010716974,11,2,2,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010717034,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010718495,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010719553,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010719815,9,1,0,3,1,0,0,0,IN|PA|PE|PO|PW|SA,PE,Y
9010720759,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010722345,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010722734,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010723386,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010723388,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010723523,5,2,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010723524,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010724403,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010724510,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010726104,8,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010726317,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010726318,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010726319,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010728696,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010729500,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010729999,10,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,Y
9010730647,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010731608,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010731970,22,4,2,6,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010732270,26,2,8,4,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010732276,22,2,8,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010732278,18,2,2,4,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010732280,16,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010733162,8,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010733472,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010733665,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010735585,9,1,2,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010736035,20,2,2,8,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010736283,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010736643,10,1,4,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010736736,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010736738,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010736935,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010737378,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010737619,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010738161,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010738207,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010738539,10,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010738672,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010738751,7,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010738752,7,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010738753,7,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010740836,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010740877,11,1,1,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010741234,10,1,3,3,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010741302,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010741334,7,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010741943,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|PW|SA,PE,Y
9010742224,8,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010742814,9,1,0,2,1,0,1,0,AS|IN|PA|PE|PO|SA,PE,Y
9010743074,20,2,4,6,2,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010743082,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010743395,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010743638,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010743832,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010744412,20,2,4,2,2,0,2,0,AS|B1|B2|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010744489,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010745344,14,1,2,4,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010745640,8,1,1,2,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010745751,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010745811,8,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010746005,11,1,4,1,1,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA,PE,Y
9010746424,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010746498,11,1,3,3,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010747186,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010747241,14,1,4,5,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010747243,9,1,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010747320,12,1,5,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010747438,9,1,2,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010747636,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010748070,9,1,1,2,1,0,1,0,AS|B1|IN|PA|PE|PO|SA,PE,Y
9010748073,13,1,2,6,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010748253,10,1,4,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010748300,14,1,4,5,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010748335,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010748404,38,2,8,18,2,0,0,0,B1|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010748432,14,2,0,2,2,0,0,0,BK|IN|PA|PE|PO|SA|WA,PE,Y
9010748517,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010748556,10,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,Y
9010749038,7,1,2,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010749041,8,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010749042,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010749053,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010749054,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010749401,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010749459,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010749463,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010749842,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010749843,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010749849,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010749906,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010749907,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010749942,10,1,2,2,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010749968,10,1,3,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010750265,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010750754,7,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010750755,7,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010750812,8,1,0,4,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010750813,7,1,0,2,1,0,1,0,AS|IN|PA|PE|PO|SA,PE,Y
9010751057,7,1,1,1,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010752132,7,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010752477,8,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010752513,9,1,0,4,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010752580,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010752702,8,1,3,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010752703,6,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010753311,9,1,2,2,1,0,0,0,B1|IN|O1|PA|PE|PO|SA,PE,Y
9010753409,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010753675,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010753676,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010753687,8,1,2,2,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010754359,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010754480,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010754485,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010754898,14,2,0,6,2,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010754964,32,2,10,10,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010755152,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010755885,6,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010756020,26,2,4,4,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010756024,26,2,2,6,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010756033,54,2,20,16,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010756034,32,2,6,8,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010756091,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010756212,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010756540,8,1,2,2,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010756833,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010756906,36,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010756909,56,8,0,4,4,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010756916,12,1,3,1,1,0,0,0,B1|B2|IN|PA|PE|PO|SA,PE,Y
9010756925,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010756929,24,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010756931,39,3,3,3,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010756938,36,4,2,4,2,0,2,0,AS|B1|IN|PA|PE|PO|SA|WA,PE,Y
9010756939,14,2,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010756940,11,2,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010756941,11,2,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010757042,10,1,2,1,1,0,0,0,B1|B2|GU|IN|PA|PE|PO|SA,PE,Y
9010757508,24,2,6,6,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010757536,26,2,8,6,2,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010757541,16,2,2,4,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010757542,34,2,10,12,2,0,0,0,B1|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010757551,18,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010757801,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010757817,28,2,4,4,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010757840,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010758074,16,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010758447,9,1,0,5,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010758520,18,2,4,2,2,0,0,0,B1|B2|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010758540,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010758549,22,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010758550,18,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,Y
9010758573,22,2,2,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010759008,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010759357,9,1,2,2,1,0,1,0,AS|B1|IN|PA|PE|PO|SA,PE,Y
9010759385,18,3,0,0,3,0,0,0,IN|PA|PO|SA|WA,PO,Y
9010759529,24,2,0,6,2,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010759530,42,3,0,12,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010759537,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010759541,18,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,Y
9010759548,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010759550,24,2,4,2,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010759552,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010759555,24,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010759559,54,3,6,15,3,0,0,0,B2|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010759932,10,1,1,3,1,0,0,0,B1|IN|PA|PE|PO|PW|SA,PE,Y
9010760160,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010760294,39,3,3,6,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760295,33,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010760297,26,2,2,4,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760298,36,3,3,3,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760306,42,2,6,16,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010760840,26,2,2,6,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760851,36,3,0,3,3,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010760865,75,3,12,30,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760872,51,3,9,9,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760873,48,3,12,3,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010760942,8,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|PW|SA,PE,Y
9010761450,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010761554,13,1,3,5,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010761639,45,3,0,9,3,0,0,0,BK|IN|PA|PE|PO|SA|WA,PE,Y
9010761804,9,1,2,2,1,0,0,0,B1|BK|IN|PA|PE|PO|SA,PE,Y
9010761870,51,3,9,9,3,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010761874,42,3,3,9,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010761882,39,3,3,6,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010761943,60,3,12,12,3,0,0,0,B1|IN|PA|PE|PO|PW|SA|WA,PE,Y
9010761965,22,2,0,4,2,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010761966,22,2,0,4,2,0,0,0,IN|PA|PE|PO|SA|WA,PE,Y
9010762047,9,1,2,2,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010762068,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010762076,7,1,0,3,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010762079,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010762319,12,1,2,4,1,0,1,0,AS|B1|B2|IN|PA|PE|PO|SA,PE,Y
9010762331,7,1,0,2,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010762332,6,1,0,1,1,0,0,0,BK|IN|PA|PE|PO|SA,PE,Y
9010762678,7,1,1,1,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010763006,18,1,4,8,1,0,0,0,B1|GU|IN|PA|PE|PO|SA,PE,Y
9010763012,5,1,0,1,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010763063,33,3,0,0,3,0,0,0,IN|PA|PO|SA|WA,PO,Y
9010763378,6,1,0,2,1,0,0,0,IN|PA|PE|PO|SA,PE,Y
9010763450,8,1,1,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010764120,39,3,3,3,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010764121,39,3,3,3,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010764250,9,1,3,1,1,0,0,0,B1|B2|BK|IN|PA|PE|PO|SA,PE,Y
9010764319,33,3,0,0,3,0,0,0,IN|PA|PO|SA|WA,PO,Y
9010764339,26,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010764348,11,1,3,3,1,0,0,0,B1|IN|PA|PE|PO|SA,PE,Y
9010764368,32,2,10,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010764369,32,2,10,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010764374,36,2,6,10,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010764376,16,2,2,2,2,0,0,0,B1|BK|IN|PA|PE|PO|SA|WA,PE,Y
9010764379,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,Y
9010764385,48,3,12,6,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010764400,42,3,3,9,3,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010764810,16,2,4,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
9010764812,32,2,10,12,2,0,0,0,B1|IN|PA|PE|PO|SA|WA,PE,Y
9010764818,20,2,8,2,2,0,0,0,B1|B2|IN|PA|PE|PO|SA|WA,PE,Y
