reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_principal_offset,loan_interest_offset,surrender_charge_amount,withholding_amount,total_cash_amount,partial_surrender_amount,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_status,confidence_level
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,0.0,0.0,0.0,0.0,0.0,0.0,3422.27,0.0,3422.27,3422.27,3422.27,UNBALANCED,LOW
RC-9010392763-1-DEATH_CLAIM-C0-20220408,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4188.0,9286.01,-910.01,UNBALANCED,LOW
RC-9010392763-2-DEATH_CLAIM-C0-20220408,910.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.01,910.01,910.01,UNBALANCED,LOW
RC-9010393158-1-DEATH_CLAIM-C0-20210207,6007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6007.0,17347.43,-5314.7,UNBALANCED,LOW
RC-9010393158-2-DEATH_CLAIM-C0-20210207,5295.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.97,5295.97,5295.97,UNBALANCED,LOW
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393.21,-2393.21,UNBALANCED,LOW
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,0.0,85.74,0.0,85.74,0.0,0.0,0.0,0.0,0.0,85.74,0.0,BALANCED,HIGH
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,0.0,180.5,0.0,180.5,0.0,0.0,2685.0,0.0,2685.0,2865.5,2685.0,UNBALANCED,LOW
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9141.86,-9141.86,UNBALANCED,LOW
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,0.0,0.0,0.0,0.0,0.0,0.0,9141.86,0.0,9141.86,9141.86,9141.86,UNBALANCED,LOW
RC-9010394249-1-DEATH_CLAIM-C0-20240916,6865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6865.0,19945.44,-6179.15,UNBALANCED,LOW
RC-9010394249-2-DEATH_CLAIM-C0-20240916,6142.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6142.86,6142.86,6142.86,UNBALANCED,LOW
RC-9010394662-1-DEATH_CLAIM-C0-20211009,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917.0,7845.4,-2011.4,UNBALANCED,LOW
RC-9010394662-2-DEATH_CLAIM-C0-20211009,2011.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.4,2011.4,2011.4,UNBALANCED,LOW
RC-9010395382-1-DEATH_CLAIM-C0-20240528,10511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10511.0,30817.0,6498.69,UNBALANCED,LOW
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,0.0,636.16,0.0,636.16,0.0,0.0,0.0,0.0,0.0,636.16,0.0,BALANCED,HIGH
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,0.0,669.64,0.0,669.64,0.0,0.0,0.0,0.0,0.0,669.64,0.0,BALANCED,HIGH
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,0.0,704.88,0.0,704.88,0.0,0.0,0.0,0.0,0.0,704.88,0.0,BALANCED,HIGH
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,0.0,741.98,0.0,741.98,0.0,0.0,0.0,0.0,0.0,741.98,0.0,BALANCED,HIGH
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,0.0,781.03,0.0,781.03,0.0,0.0,0.0,0.0,0.0,781.03,0.0,BALANCED,HIGH
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,0.0,822.14,0.0,822.14,0.0,0.0,0.0,0.0,0.0,822.14,0.0,BALANCED,HIGH
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,0.0,149.11,0.0,149.11,0.0,0.0,0.0,0.0,0.0,149.11,0.0,BALANCED,HIGH
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9795.0,9795.0,9795.0,UNBALANCED,LOW
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,0.0,600.96,0.0,600.96,0.0,0.0,0.0,0.0,0.0,600.96,0.0,BALANCED,HIGH
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,0.0,1.69,0.0,1.69,0.0,0.0,6090.16,0.0,6090.16,6091.85,6090.16,UNBALANCED,LOW
RC-9010395878-1-DEATH_CLAIM-C0-20180113,3869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869.0,11027.62,-3289.62,UNBALANCED,LOW
RC-9010395878-2-DEATH_CLAIM-C0-20180113,3289.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289.62,3289.62,3289.62,UNBALANCED,LOW
RC-9010395879-1-DEATH_CLAIM-C0-20230114,4348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4348.0,14180.52,-568.26,UNBALANCED,LOW
RC-9010395879-2-DEATH_CLAIM-C0-20230114,568.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.26,568.26,568.26,UNBALANCED,LOW
RC-9010396147-1-DEATH_CLAIM-C0-20250106,5016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.0,15149.83,-5117.83,UNBALANCED,LOW
RC-9010396147-2-DEATH_CLAIM-C0-20250106,5117.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117.83,5117.83,5117.83,UNBALANCED,LOW
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,0.0,291.68,0.0,291.68,0.0,0.0,0.0,0.0,0.0,291.68,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,0.0,307.03,0.0,307.03,0.0,0.0,0.0,0.0,0.0,307.03,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,0.0,323.19,0.0,323.19,0.0,0.0,0.0,0.0,0.0,323.19,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,0.0,340.2,0.0,340.2,0.0,0.0,0.0,0.0,0.0,340.2,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,0.0,358.11,0.0,358.11,0.0,0.0,0.0,0.0,0.0,358.11,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,0.0,376.96,0.0,376.96,0.0,0.0,0.0,0.0,0.0,376.96,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,0.0,396.8,0.0,396.8,0.0,0.0,0.0,0.0,0.0,396.8,0.0,BALANCED,HIGH
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,0.0,417.68,0.0,417.68,0.0,0.0,0.0,0.0,0.0,417.68,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,0.0,269.49,0.0,269.49,0.0,0.0,0.0,0.0,0.0,269.49,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,0.0,273.05,0.0,273.05,0.0,0.0,0.0,0.0,0.0,273.05,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,0.0,274.05,0.0,274.05,0.0,0.0,0.0,0.0,0.0,274.05,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,0.0,273.09,0.0,273.09,0.0,0.0,0.0,0.0,0.0,273.09,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,0.0,271.13,0.0,271.13,0.0,0.0,0.0,0.0,0.0,271.13,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,0.0,272.2,0.0,272.2,0.0,0.0,0.0,0.0,0.0,272.2,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,0.0,270.21,0.0,270.21,0.0,0.0,0.0,0.0,0.0,270.21,0.0,BALANCED,HIGH
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,0.0,273.23,0.0,273.23,0.0,0.0,0.0,0.0,0.0,273.23,0.0,BALANCED,HIGH
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,-30.0,MINOR_VARIANCE,MEDIUM
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,0.0,43090.04,0.0,43090.04,0.0,0.0,0.0,0.0,0.0,43090.04,0.0,BALANCED,HIGH
RC-9010397318-1-DEATH_CLAIM-C0-20200409,3626.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.03,7252.06,0.0,BALANCED,HIGH
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,0.0,358.74,0.0,358.74,0.0,0.0,0.0,0.0,0.0,358.74,0.0,BALANCED,HIGH
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,0.0,377.63,0.0,377.63,0.0,0.0,0.0,0.0,0.0,377.63,0.0,BALANCED,HIGH
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,0.0,379.69,0.0,379.69,0.0,0.0,0.0,0.0,0.0,379.69,0.0,BALANCED,HIGH
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,0.0,397.5,0.0,397.5,0.0,0.0,0.0,0.0,0.0,397.5,0.0,BALANCED,HIGH
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,0.0,1.12,0.0,1.12,0.0,0.0,8297.02,0.0,8297.02,8298.14,8297.02,UNBALANCED,LOW
RC-9010397945-1-DEATH_CLAIM-C0-20211113,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4188.0,9555.56,-1179.56,UNBALANCED,LOW
RC-9010397945-2-DEATH_CLAIM-C0-20211113,1179.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.56,1179.56,1179.56,UNBALANCED,LOW
RC-9010398274-1-DEATH_CLAIM-C0-20240313,8009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009.0,23104.04,-7079.91,UNBALANCED,LOW
RC-9010398274-2-DEATH_CLAIM-C0-20240313,7073.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7073.78,7073.78,7073.78,UNBALANCED,LOW
RC-9010398591-1-DEATH_CLAIM-C0-20190827,6225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6225.0,17908.11,-5458.11,UNBALANCED,LOW
RC-9010398591-2-DEATH_CLAIM-C0-20190827,5458.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5458.11,5458.11,5458.11,UNBALANCED,LOW
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,0.0,390.21,0.0,390.21,0.0,0.0,0.0,0.0,0.0,390.21,0.0,BALANCED,HIGH
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,0.0,520.15,0.0,520.15,0.0,0.0,0.0,0.0,0.0,520.15,0.0,BALANCED,HIGH
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,0.0,408.02,0.0,408.02,0.0,0.0,0.0,0.0,0.0,408.02,0.0,BALANCED,HIGH
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,0.0,429.5,0.0,429.5,0.0,0.0,0.0,0.0,0.0,429.5,0.0,BALANCED,HIGH
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,0.0,452.1,0.0,452.1,0.0,0.0,0.0,0.0,0.0,452.1,0.0,BALANCED,HIGH
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,0.0,234.52,0.0,234.52,0.0,0.0,5359.9,0.0,5359.9,5594.42,5359.9,UNBALANCED,LOW
RC-9010401181-1-DEATH_CLAIM-C0-20180316,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.0,13263.64,-3942.48,UNBALANCED,LOW
RC-9010401181-2-DEATH_CLAIM-C0-20180316,3937.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.32,3937.32,3937.32,UNBALANCED,LOW
RC-9010402010-1-DEATH_CLAIM-C0-20221021,7139.57,1780.58,0.0,0.0,0.0,0.0,0.0,0.0,8920.15,17840.3,0.0,BALANCED,HIGH
RC-9010402014-1-DEATH_CLAIM-C0-20230913,4290.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4290.22,8580.44,0.0,BALANCED,HIGH
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,0.0,356.88,0.0,356.88,0.0,0.0,0.0,0.0,0.0,356.88,0.0,BALANCED,HIGH
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,0.0,375.67,0.0,375.67,0.0,0.0,0.0,0.0,0.0,375.67,0.0,BALANCED,HIGH
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,0.0,221.99,0.0,221.99,0.0,0.0,0.0,0.0,0.0,221.99,0.0,BALANCED,HIGH
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,0.0,0.0,0.0,0.0,0.0,0.0,5178.89,0.0,5178.89,5178.89,5178.89,UNBALANCED,LOW
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,0.0,0.0,0.0,0.0,0.0,0.0,7197.72,0.0,7197.72,7197.72,7197.72,UNBALANCED,LOW
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,0.0,488.2,0.0,488.2,0.0,0.0,0.0,0.0,0.0,488.2,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,0.0,513.89,0.0,513.89,0.0,0.0,0.0,0.0,0.0,513.89,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,0.0,540.94,0.0,540.94,0.0,0.0,0.0,0.0,0.0,540.94,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,0.0,569.41,0.0,569.41,0.0,0.0,0.0,0.0,0.0,569.41,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,0.0,599.38,0.0,599.38,0.0,0.0,0.0,0.0,0.0,599.38,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,0.0,630.92,0.0,630.92,0.0,0.0,0.0,0.0,0.0,630.92,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,0.0,664.13,0.0,664.13,0.0,0.0,0.0,0.0,0.0,664.13,0.0,BALANCED,HIGH
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,0.0,699.09,0.0,699.09,0.0,0.0,0.0,0.0,0.0,699.09,0.0,BALANCED,HIGH
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.42,-24.42,MINOR_VARIANCE,MEDIUM
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,0.0,212.9,300.0,212.9,0.0,0.0,0.0,0.0,-300.0,512.9,-300.0,UNBALANCED,LOW
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,0.0,955.98,0.0,955.98,0.0,0.0,0.0,0.0,0.0,955.98,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,0.0,286.23,0.0,286.23,0.0,0.0,0.0,0.0,0.0,286.23,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,0.0,716.18,0.0,716.18,0.0,0.0,0.0,0.0,0.0,716.18,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,0.0,217.12,0.0,217.12,0.0,0.0,0.0,0.0,0.0,217.12,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,0.0,1076.97,0.0,1076.97,0.0,0.0,0.0,0.0,0.0,1076.97,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,0.0,189.85,0.0,189.85,0.0,0.0,0.0,0.0,0.0,189.85,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,0.0,126.54,0.0,126.54,0.0,0.0,0.0,0.0,0.0,126.54,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,0.0,284.33,0.0,284.33,0.0,0.0,0.0,0.0,0.0,284.33,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,0.0,126.97,0.0,126.97,0.0,0.0,0.0,0.0,0.0,126.97,0.0,BALANCED,HIGH
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,0.0,1750.9,0.0,1750.9,0.0,0.0,0.0,0.0,0.0,1750.9,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,0.0,192.98,0.0,192.98,0.0,0.0,0.0,0.0,0.0,192.98,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,0.0,192.15,0.0,192.15,0.0,0.0,0.0,0.0,0.0,192.15,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,0.0,193.41,0.0,193.41,0.0,0.0,0.0,0.0,0.0,193.41,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,0.0,189.73,0.0,189.73,0.0,0.0,0.0,0.0,0.0,189.73,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,0.0,185.72,0.0,185.72,0.0,0.0,0.0,0.0,0.0,185.72,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,0.0,188.79,0.0,188.79,0.0,0.0,0.0,0.0,0.0,188.79,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,0.0,188.27,0.0,188.27,0.0,0.0,0.0,0.0,0.0,188.27,0.0,BALANCED,HIGH
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,0.0,188.14,0.0,188.14,0.0,0.0,0.0,0.0,0.0,188.14,0.0,BALANCED,HIGH
RC-9010403922-1-DEATH_CLAIM-C0-20240412,4831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.0,14497.78,-4835.78,UNBALANCED,LOW
RC-9010403922-2-DEATH_CLAIM-C0-20240412,4835.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4835.78,4835.78,4835.78,UNBALANCED,LOW
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,0.0,626.63,0.0,626.63,0.0,0.0,0.0,0.0,0.0,626.63,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,0.0,659.62,0.0,659.62,0.0,0.0,0.0,0.0,0.0,659.62,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,0.0,694.33,0.0,694.33,0.0,0.0,0.0,0.0,0.0,694.33,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,0.0,730.88,0.0,730.88,0.0,0.0,0.0,0.0,0.0,730.88,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,0.0,769.34,0.0,769.34,0.0,0.0,0.0,0.0,0.0,769.34,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,0.0,809.84,0.0,809.84,0.0,0.0,0.0,0.0,0.0,809.84,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,0.0,852.46,0.0,852.46,0.0,0.0,0.0,0.0,0.0,852.46,0.0,BALANCED,HIGH
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,0.0,897.32,0.0,897.32,0.0,0.0,0.0,0.0,0.0,897.32,0.0,BALANCED,HIGH
RC-9010404857-1-DEATH_CLAIM-C0-20180118,8454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8454.0,16937.04,2161.3,UNBALANCED,LOW
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,0.0,99.12,0.0,99.12,0.0,0.0,0.0,0.0,0.0,99.12,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,0.0,113.42,0.0,113.42,0.0,0.0,0.0,0.0,0.0,113.42,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,0.0,175.7,0.0,175.7,0.0,0.0,0.0,0.0,0.0,175.7,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,0.0,173.01,0.0,173.01,0.0,0.0,0.0,0.0,0.0,173.01,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,0.0,175.76,0.0,175.76,0.0,0.0,0.0,0.0,0.0,175.76,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,0.0,172.1,0.0,172.1,0.0,0.0,0.0,0.0,0.0,172.1,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,0.0,172.93,0.0,172.93,0.0,0.0,0.0,0.0,0.0,172.93,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,0.0,174.1,0.0,174.1,0.0,0.0,0.0,0.0,0.0,174.1,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,0.0,172.36,0.0,172.36,0.0,0.0,0.0,0.0,0.0,172.36,0.0,BALANCED,HIGH
RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,0.0,170.34,0.0,170.34,0.0,0.0,0.0,0.0,0.0,170.34,0.0,BALANCED,HIGH
RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,0.0,0.0,0.0,0.0,0.0,0.0,964.44,0.0,964.44,964.44,964.44,UNBALANCED,LOW
RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,0.0,0.0,0.0,0.0,0.0,0.0,4236.32,0.0,4236.32,4236.32,4236.32,UNBALANCED,LOW
RC-9010406795-1-DEATH_CLAIM-C0-20180706,5389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389.0,14139.51,-3361.51,UNBALANCED,LOW
RC-9010406795-2-DEATH_CLAIM-C0-20180706,3361.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3361.51,3361.51,3361.51,UNBALANCED,LOW
RC-9010406962-1-DEATH_CLAIM-C0-20210726,883.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.67,1767.34,0.0,BALANCED,HIGH
RC-9010407533-1-DEATH_CLAIM-C0-20250911,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.0,13864.17,-4548.17,UNBALANCED,LOW
RC-9010407533-2-DEATH_CLAIM-C0-20250911,4548.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4548.17,4548.17,4548.17,UNBALANCED,LOW
RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,0.0,697.67,0.0,697.67,0.0,0.0,0.0,0.0,0.0,697.67,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,0.0,716.24,0.0,716.24,0.0,0.0,0.0,0.0,0.0,716.24,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,0.0,714.31,0.0,714.31,0.0,0.0,0.0,0.0,0.0,714.31,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,0.0,688.46,0.0,688.46,0.0,0.0,0.0,0.0,0.0,688.46,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,0.0,686.82,0.0,686.82,0.0,0.0,0.0,0.0,0.0,686.82,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,0.0,688.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,0.0,688.82,0.0,688.82,0.0,0.0,0.0,0.0,0.0,688.82,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,0.0,676.55,0.0,676.55,0.0,0.0,0.0,0.0,0.0,676.55,0.0,BALANCED,HIGH
RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,0.0,677.6,0.0,677.6,0.0,0.0,0.0,0.0,0.0,677.6,0.0,BALANCED,HIGH
RC-9010410566-1-DEATH_CLAIM-C0-20230429,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.0,8778.48,-2162.48,UNBALANCED,LOW
RC-9010410566-2-DEATH_CLAIM-C0-20230429,2162.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.48,2162.48,2162.48,UNBALANCED,LOW
RC-9010410714-1-DEATH_CLAIM-C0-20190611,3445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445.0,9585.25,-2695.25,UNBALANCED,LOW
RC-9010410714-2-DEATH_CLAIM-C0-20190611,2695.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.25,2695.25,2695.25,UNBALANCED,LOW
RC-9010411499-1-DEATH_CLAIM-C0-20200830,16803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16803.0,37738.22,-4131.25,UNBALANCED,LOW
RC-9010411499-1-DEATH_CLAIM-C1-20210930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10467.29,-10467.29,UNBALANCED,LOW
RC-9010411499-2-DEATH_CLAIM-C0-20200830,14596.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14596.92,14596.92,14596.92,UNBALANCED,LOW
RC-9010411727-1-DEATH_CLAIM-C0-20190315,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,34471.34,-7235.67,UNBALANCED,LOW
RC-9010412522-1-DEATH_CLAIM-C0-20190718,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,32444.08,-8435.43,UNBALANCED,LOW
RC-9010412522-2-DEATH_CLAIM-C0-20190718,8426.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8426.78,8426.78,8426.78,UNBALANCED,LOW
RC-9010412526-1-DEATH_CLAIM-C0-20200727,4831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.0,14039.85,-4366.24,UNBALANCED,LOW
RC-9010412526-2-DEATH_CLAIM-C0-20200727,4354.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.63,4354.63,4354.63,UNBALANCED,LOW
RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,0.0,0.0,0.0,0.0,0.0,0.0,4986.15,0.0,4986.15,4986.15,4986.15,UNBALANCED,LOW
RC-9010413417-1-DEATH_CLAIM-C0-20181227,6931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6931.0,18494.2,-4632.2,UNBALANCED,LOW
RC-9010413417-2-DEATH_CLAIM-C0-20181227,4632.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.2,4632.2,4632.2,UNBALANCED,LOW
RC-9010413628-1-DEATH_CLAIM-C0-20210531,5601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5601.0,15855.86,-4633.54,UNBALANCED,LOW
RC-9010413628-2-DEATH_CLAIM-C0-20210531,4613.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4613.22,4613.22,4613.22,UNBALANCED,LOW
RC-9010413745-1-SURRENDER_CLAIM-C0-20180622,0.0,0.0,0.0,0.0,0.0,0.0,5928.52,0.0,5928.52,5928.52,5928.52,UNBALANCED,LOW
RC-9010414235-1-DEATH_CLAIM-C0-20201120,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.0,13882.41,-4402.74,UNBALANCED,LOW
