reconstructed_claim_id,policy_number,benefit_seq,claim_family,claim_subtype,reconstructed_lifecycle_status,first_activity_date,latest_activity_date,claim_activity_row_count,claim_relevant_transaction_codes,possible_reversal_flag,confidence_level,reconstruction_notes
RC-9010382426-1-SURRENDER_CLAIM-C9-20220412,9010382426,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220412,20220412,2,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010382520-1-DEATH_CLAIM-C0-20200820,9010382520,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20200820,20200820,2,0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010382520-3-DEATH_CLAIM-C0-20200820,9010382520,3,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20200820,20200820,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010382931-1-DEATH_CLAIM-C0-20220210,9010382931,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20220210,20220210,4,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010382931-1-SURRENDER_CLAIM-C0-20180115,9010382931,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180115,20180117,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010382931-1-SURRENDER_CLAIM-C1-20190117,9010382931,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190117,20190117,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010382931-1-SURRENDER_CLAIM-C2-20200117,9010382931,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200117,20200129,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010382931-1-SURRENDER_CLAIM-C3-20210114,9010382931,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210114,20210117,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010382931-1-SURRENDER_CLAIM-C4-20220117,9010382931,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220117,20220210,4,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010382931-2-DEATH_CLAIM-C0-20220210,9010382931,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20220210,20220210,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_BENEFIT_INTEREST|DEATH_CLAIM_PAYOUT,SETTLED,20190501,20190501,10,0094|0530|0630,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,1,DEATH_CLAIM,DEATH_CLAIM_PAYOUT,PAID,20210707,20210707,1,0094,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010385491-2-DEATH_CLAIM-C0-20190501,9010385491,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20190501,20190501,3,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010385636-1-SURRENDER_CLAIM-C0-20180209,9010385636,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180209,20180209,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010385636-1-SURRENDER_CLAIM-C1-20180507,9010385636,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|TOTAL_CASH,FUNDED,20180507,20180507,3,0412|0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20240727,20240727,2,0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010389651-2-DEATH_CLAIM-C0-20240727,9010389651,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20240727,20240727,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010389802-1-SURRENDER_CLAIM-C0-20201026,9010389802,1,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20201026,20201026,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C0-20180501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180501,20180516,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C1-20190501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190501,20190513,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C2-20200501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200501,20200518,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C3-20210501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210501,20210518,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C4-20220501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220501,20220523,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C5-20230501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230501,20230512,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C6-20240501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240501,20240514,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391004-1-SURRENDER_CLAIM-C7-20250501,9010391004,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20250501,20250528,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C0-20180421,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20180421,20180421,4,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C1-20181021,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20181021,20181021,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C10-20230421,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20230421,20230421,4,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C11-20231021,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20231021,20231021,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C12-20240319,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|TOTAL_CASH,FUNDED,20240319,20240319,3,0412|0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C2-20190421,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20190421,20190421,4,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C3-20191021,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20191021,20191021,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C4-20200421,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20200421,20200421,4,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C5-20201021,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20201021,20201021,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C6-20210421,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20210421,20210421,4,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C7-20211021,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20211021,20211021,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C8-20220421,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20220421,20220421,4,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391228-1-SURRENDER_CLAIM-C9-20221021,9010391228,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,INFERRED,20221021,20221021,3,0411|0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20211119,20211119,4,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010391359-1-SURRENDER_CLAIM-C0-20180426,9010391359,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180426,20180426,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391359-1-SURRENDER_CLAIM-C1-20190426,9010391359,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190426,20190426,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391359-1-SURRENDER_CLAIM-C2-20200426,9010391359,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200426,20200426,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391359-1-SURRENDER_CLAIM-C3-20210426,9010391359,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210426,20210426,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391359-1-SURRENDER_CLAIM-C4-20211119,9010391359,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20211119,20211119,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391359-2-DEATH_CLAIM-C0-20211119,9010391359,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20211119,20211119,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010391359-3-DEATH_CLAIM-C0-20211119,9010391359,3,DEATH_CLAIM,DEATH_CLAIM_CLEARING,FUNDED,20211119,20211119,1,0038,N,MEDIUM,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010391422-1-SURRENDER_CLAIM-C0-20180601,9010391422,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180601,20180601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391422-1-SURRENDER_CLAIM-C1-20190601,9010391422,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190601,20190601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010391422-1-SURRENDER_CLAIM-C2-20191120,9010391422,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|TOTAL_CASH,FUNDED,20191120,20191120,3,0412|0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C0-20180601,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180601,20180601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C1-20190601,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190601,20190601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C2-20200529,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200529,20200601,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C3-20210601,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210601,20210601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C4-20220601,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220601,20220601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C5-20230601,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230601,20230601,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392138-1-SURRENDER_CLAIM-C6-20231206,9010392138,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|TOTAL_CASH,FUNDED,20231206,20231206,3,0412|0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,9010392493,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20200210,20200225,3,0090,N,LOW,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,9010392493,1,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20200210,20200210,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20220408,20220408,5,0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20220408,20220408,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20210207,20210207,3,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20210207,20210207,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,9010393181,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20190702,20190702,1,0090,N,LOW,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,9010393181,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180701,20180701,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,9010393181,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|TOTAL_CASH,FUNDED,20190701,20190701,3,0412|0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,9010393931,1,DISBURSEMENT_CLAIM,CASH_DISBURSEMENT,PAID,20251215,20251215,1,0090,N,LOW,Prototype grouping by policy/benefit_seq/DISBURSEMENT_CLAIM with 60-day date cluster window
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,9010393931,1,SURRENDER_CLAIM,TOTAL_CASH,FUNDED,20251208,20251208,2,0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20240916,20240916,3,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20240916,20240916,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20211009,20211009,2,0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20211009,20211009,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20240528,20240528,3,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180801,20180801,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190801,20190801,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200801,20200801,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210801,20210801,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220801,20220801,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230801,20230801,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,9010395382,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240528,20240528,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20240528,20240528,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,9010395761,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180801,20180822,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,9010395761,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET|TOTAL_CASH,FUNDED,20190729,20190729,3,0412|0560,N,LOW,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20180113,20180113,2,0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20180113,20180113,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_CLEARING|DEATH_CLAIM_PAYOUT,SETTLED,20230114,20230321,9,0038|0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20230114,20230114,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,1,DEATH_CLAIM,DEATH_BENEFIT|DEATH_CLAIM_PAYOUT,SETTLED,20250106,20250106,2,0094|0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,2,DEATH_CLAIM,DEATH_BENEFIT,FUNDED,20250106,20250106,1,0530,N,LOW,Prototype grouping by policy/benefit_seq/DEATH_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180901,20180901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20190901,20190901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20200901,20200901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20210901,20210901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20220901,20220901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20230901,20230901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20240901,20240901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,9010396186,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20250901,20250901,1,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,9010396425,1,SURRENDER_CLAIM,LOAN_INTEREST_OFFSET,INFERRED,20180901,20180924,3,0412,N,MEDIUM,Prototype grouping by policy/benefit_seq/SURRENDER_CLAIM with 60-day date cluster window
