reconstructed_claim_id,policy_number,likely_payee_name_id,likely_payee_relationship,payee_resolution_method,fallback_strategy_used,address_available_flag,tax_id_available_flag,trust_indicator,business_indicator,confidence_level,resolution_notes
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,9010393181,237424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,9010393181,237424,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,9010393931,587857,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,9010393931,587857,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,697448,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,697448,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,689946,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,689946,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,death_claim_payment
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,627639,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,627639,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,death_claim_payment
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,9010395761,587900,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,9010395761,587900,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,587905,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,587905,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712147,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,712147,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,708165,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,708165,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,9010396186,587915,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,9010396425,587922,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,9010397118,587934,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,9010397118,587934,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397318-1-DEATH_CLAIM-C0-20200409,9010397318,707079,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,9010397583,587946,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,9010397583,587946,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,9010397583,587946,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,9010397583,587946,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,9010397583,587946,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,587950,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010397945-2-DEATH_CLAIM-C0-20211113,9010397945,587950,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,712804,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010398274-2-DEATH_CLAIM-C0-20240313,9010398274,712804,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,697229,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010398591-2-DEATH_CLAIM-C0-20190827,9010398591,697229,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,9010400462,587984,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,9010400462,587984,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,9010400462,587984,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,9010400462,587984,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,9010400462,587984,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,9010400462,587984,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010401181-1-DEATH_CLAIM-C0-20180316,9010401181,703423,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010401181-2-DEATH_CLAIM-C0-20180316,9010401181,703423,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010402010-1-DEATH_CLAIM-C0-20221021,9010402010,588001,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010402014-1-DEATH_CLAIM-C0-20230913,9010402014,689946,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,9010402014,689946,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,9010402014,689946,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,9010402014,689946,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,surrender_payment
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,9010402060,588004,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,9010402061,588005,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,9010402105,588006,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,9010403109,588011,PE,PACTG_PAYEE_RELA_CODE,PO|B1|IN|PE,Y,Y,N,N,HIGH,missing_payee_relationship
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,9010403109,588011,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,9010403789,588029,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010403922-1-DEATH_CLAIM-C0-20240412,9010403922,697633,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010403922-2-DEATH_CLAIM-C0-20240412,9010403922,697633,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,9010404600,588038,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010404857-1-DEATH_CLAIM-C0-20180118,9010404857,707137,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,9010404857,707137,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,9010405440,588058,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,9010405642,588062,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,9010405858,588065,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010406795-1-DEATH_CLAIM-C0-20180706,9010406795,691613,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010406795-2-DEATH_CLAIM-C0-20180706,9010406795,691613,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010406962-1-DEATH_CLAIM-C0-20210726,9010406962,706888,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010407533-1-DEATH_CLAIM-C0-20250911,9010407533,695261,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010407533-2-DEATH_CLAIM-C0-20250911,9010407533,695261,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,9010407925,588116,PO,PRELSA_PRIORITY,PE|PO,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010410566-1-DEATH_CLAIM-C0-20230429,9010410566,697767,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010410566-2-DEATH_CLAIM-C0-20230429,9010410566,697767,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010410714-1-DEATH_CLAIM-C0-20190611,9010410714,709391,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010410714-2-DEATH_CLAIM-C0-20190611,9010410714,709391,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,death_claim_payment
RC-9010411499-1-DEATH_CLAIM-C0-20200830,9010411499,711170,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9010411499-1-DEATH_CLAIM-C1-20210930,9010411499,711170,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,death_claim_payment
RC-9010411499-2-DEATH_CLAIM-C0-20200830,9010411499,711170,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,death_claim_payment
RC-9010411727-1-DEATH_CLAIM-C0-20190315,9010411727,707149,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010412522-1-DEATH_CLAIM-C0-20190718,9010412522,697787,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010412522-2-DEATH_CLAIM-C0-20190718,9010412522,697787,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010412526-1-DEATH_CLAIM-C0-20200727,9010412526,588157,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010412526-2-DEATH_CLAIM-C0-20200727,9010412526,588157,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,9010412640,697792,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010413417-1-DEATH_CLAIM-C0-20181227,9010413417,697804,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,Y,HIGH,death_claim_payment
RC-9010413417-2-DEATH_CLAIM-C0-20181227,9010413417,697804,PE,PRELSA_PRIORITY,PE,Y,Y,N,Y,MEDIUM,death_claim_payment
RC-9010413628-1-DEATH_CLAIM-C0-20210531,9010413628,553846,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010413628-2-DEATH_CLAIM-C0-20210531,9010413628,553846,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010413745-1-SURRENDER_CLAIM-C0-20180622,9010413745,590443,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010414235-1-DEATH_CLAIM-C0-20201120,9010414235,697809,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010414235-2-DEATH_CLAIM-C0-20201120,9010414235,697809,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
RC-9010415834-1-DEATH_CLAIM-C0-20200601,9010415834,710287,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,N,N,Y,HIGH,death_claim_payment
RC-9010415834-2-DEATH_CLAIM-C0-20200601,9010415834,710287,PE,PRELSA_PRIORITY,PE,Y,N,N,Y,MEDIUM,death_claim_payment
RC-9010417200-1-DEATH_CLAIM-C0-20200521,9010417200,705761,PE,PACTG_PAYEE_RELA_CODE,PO|B1|TR|PE|B2|IN,Y,Y,N,N,HIGH,death_claim_payment
RC-9010417200-1-SURRENDER_CLAIM-C0-20180501,9010417200,705761,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010417200-1-SURRENDER_CLAIM-C1-20190501,9010417200,705761,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010417200-1-SURRENDER_CLAIM-C2-20200501,9010417200,705761,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,surrender_payment
RC-9010417200-2-DEATH_CLAIM-C0-20200521,9010417200,705761,PE,PRELSA_PRIORITY,PE,Y,Y,N,N,MEDIUM,death_claim_payment
