reconstructed_claim_id,canonical_payment_stage_id,payment_sequence,distribution_type,payee_distribution_status,equal_split_detected,beneficiary_name_id,relationship_code,confidence_level
RC-9010459653-1-DEATH_CLAIM-C0-20240313,CPS-RC-9010459653-1-DEATH_CLAIM-C0-20240313-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708844,PE,HIGH_CONFIDENCE
RC-9010463161-1-DEATH_CLAIM-C0-20220117,CPS-RC-9010463161-1-DEATH_CLAIM-C0-20220117-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709273,PE,HIGH_CONFIDENCE
RC-9010463161-1-DEATH_CLAIM-C0-20220117,CPS-RC-9010463161-1-DEATH_CLAIM-C0-20220117-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709274,PE,HIGH_CONFIDENCE
RC-9010463161-1-DEATH_CLAIM-C0-20220117,CPS-RC-9010463161-1-DEATH_CLAIM-C0-20220117-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709275,PE,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010464590-1-DEATH_CLAIM-C0-20200118-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704029,PE,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010464590-1-DEATH_CLAIM-C0-20200118-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704030,PE,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010464590-1-DEATH_CLAIM-C0-20200118-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704032,PE,HIGH_CONFIDENCE
RC-9010464590-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010464590-1-DEATH_CLAIM-C0-20200118-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704033,PE,HIGH_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,CPS-RC-9010464870-1-DEATH_CLAIM-C0-20240121-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,696694,PW,MODERATE_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,CPS-RC-9010464870-1-DEATH_CLAIM-C0-20240121-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,696694,PW,MODERATE_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,CPS-RC-9010464870-1-DEATH_CLAIM-C0-20240121-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,696694,PW,MODERATE_CONFIDENCE
RC-9010464870-1-DEATH_CLAIM-C0-20240121,CPS-RC-9010464870-1-DEATH_CLAIM-C0-20240121-P4,4,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,696694,PW,MODERATE_CONFIDENCE
RC-9010469984-1-DEATH_CLAIM-C0-20220117,CPS-RC-9010469984-1-DEATH_CLAIM-C0-20220117-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709273,PE,HIGH_CONFIDENCE
RC-9010469984-1-DEATH_CLAIM-C0-20220117,CPS-RC-9010469984-1-DEATH_CLAIM-C0-20220117-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709274,PE,HIGH_CONFIDENCE
RC-9010469984-1-DEATH_CLAIM-C0-20220117,CPS-RC-9010469984-1-DEATH_CLAIM-C0-20220117-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709275,PE,HIGH_CONFIDENCE
RC-9010473137-1-DEATH_CLAIM-C0-20190807,CPS-RC-9010473137-1-DEATH_CLAIM-C0-20190807-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,702950,PW,MODERATE_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,CPS-RC-9010474519-1-DEATH_CLAIM-C0-20180423-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,589478,PE,HIGH_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,CPS-RC-9010474519-1-DEATH_CLAIM-C0-20180423-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704142,PE,HIGH_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,CPS-RC-9010474519-1-DEATH_CLAIM-C0-20180423-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704143,PE,HIGH_CONFIDENCE
RC-9010474519-1-DEATH_CLAIM-C0-20180423,CPS-RC-9010474519-1-DEATH_CLAIM-C0-20180423-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704144,PE,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,CPS-RC-9010475850-1-DEATH_CLAIM-C0-20180522-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709440,PE,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,CPS-RC-9010475850-1-DEATH_CLAIM-C0-20180522-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709441,PE,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,CPS-RC-9010475850-1-DEATH_CLAIM-C0-20180522-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709443,PE,HIGH_CONFIDENCE
RC-9010475850-1-DEATH_CLAIM-C0-20180522,CPS-RC-9010475850-1-DEATH_CLAIM-C0-20180522-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709444,PE,HIGH_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,CPS-RC-9010476803-1-DEATH_CLAIM-C0-20180107-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,694576,PW,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,CPS-RC-9010476803-1-DEATH_CLAIM-C0-20180107-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,694576,PW,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,CPS-RC-9010476803-1-DEATH_CLAIM-C0-20180107-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,694576,PW,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,CPS-RC-9010476803-1-DEATH_CLAIM-C0-20180107-P4,4,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,694576,PW,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,CPS-RC-9010476803-1-DEATH_CLAIM-C0-20180107-P5,5,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,694576,PW,MODERATE_CONFIDENCE
RC-9010476803-1-DEATH_CLAIM-C0-20180107,CPS-RC-9010476803-1-DEATH_CLAIM-C0-20180107-P6,6,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,694576,PW,MODERATE_CONFIDENCE
RC-9010477512-1-DEATH_CLAIM-C0-20201122,CPS-RC-9010477512-1-DEATH_CLAIM-C0-20201122-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704151,PE,HIGH_CONFIDENCE
RC-9010477512-1-DEATH_CLAIM-C0-20201122,CPS-RC-9010477512-1-DEATH_CLAIM-C0-20201122-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710193,PE,HIGH_CONFIDENCE
RC-9010477512-1-DEATH_CLAIM-C0-20201122,CPS-RC-9010477512-1-DEATH_CLAIM-C0-20201122-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710194,PE,HIGH_CONFIDENCE
RC-9010478574-1-DEATH_CLAIM-C0-20200218,CPS-RC-9010478574-1-DEATH_CLAIM-C0-20200218-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,589521,PE,HIGH_CONFIDENCE
RC-9010478574-1-DEATH_CLAIM-C0-20200218,CPS-RC-9010478574-1-DEATH_CLAIM-C0-20200218-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704181,PE,HIGH_CONFIDENCE
RC-9010478574-1-DEATH_CLAIM-C0-20200218,CPS-RC-9010478574-1-DEATH_CLAIM-C0-20200218-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710126,PE,HIGH_CONFIDENCE
RC-9010479749-1-DEATH_CLAIM-C0-20260105,CPS-RC-9010479749-1-DEATH_CLAIM-C0-20260105-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713546,PE,HIGH_CONFIDENCE
RC-9010479749-1-DEATH_CLAIM-C0-20260105,CPS-RC-9010479749-1-DEATH_CLAIM-C0-20260105-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713547,PE,HIGH_CONFIDENCE
RC-9010479749-1-DEATH_CLAIM-C0-20260105,CPS-RC-9010479749-1-DEATH_CLAIM-C0-20260105-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713548,PE,HIGH_CONFIDENCE
RC-9010484821-1-DEATH_CLAIM-C0-20190417,CPS-RC-9010484821-1-DEATH_CLAIM-C0-20190417-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,589582,PE,HIGH_CONFIDENCE
RC-9010484821-1-DEATH_CLAIM-C0-20190417,CPS-RC-9010484821-1-DEATH_CLAIM-C0-20190417-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704214,PE,HIGH_CONFIDENCE
RC-9010484821-1-DEATH_CLAIM-C0-20190417,CPS-RC-9010484821-1-DEATH_CLAIM-C0-20190417-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704215,PE,HIGH_CONFIDENCE
RC-9010489508-1-DEATH_CLAIM-C0-20200127,CPS-RC-9010489508-1-DEATH_CLAIM-C0-20200127-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,695092,PE,HIGH_CONFIDENCE
RC-9010489508-1-DEATH_CLAIM-C0-20200127,CPS-RC-9010489508-1-DEATH_CLAIM-C0-20200127-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710032,PE,HIGH_CONFIDENCE
RC-9010498153-1-DEATH_CLAIM-C0-20240405,CPS-RC-9010498153-1-DEATH_CLAIM-C0-20240405-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,704288,PW,MODERATE_CONFIDENCE
RC-9010498153-1-DEATH_CLAIM-C0-20240405,CPS-RC-9010498153-1-DEATH_CLAIM-C0-20240405-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,704288,PW,MODERATE_CONFIDENCE
RC-9010498260-1-DEATH_CLAIM-C0-20240415,CPS-RC-9010498260-1-DEATH_CLAIM-C0-20240415-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704291,PE,HIGH_CONFIDENCE
RC-9010498260-1-DEATH_CLAIM-C0-20240415,CPS-RC-9010498260-1-DEATH_CLAIM-C0-20240415-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704292,PE,HIGH_CONFIDENCE
RC-9010498260-1-DEATH_CLAIM-C0-20240415,CPS-RC-9010498260-1-DEATH_CLAIM-C0-20240415-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704293,PE,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,468860,PE,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,589666,PE,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711521,PE,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711522,PE,HIGH_CONFIDENCE
RC-9010500769-1-DEATH_CLAIM-C0-20230824,CPS-RC-9010500769-1-DEATH_CLAIM-C0-20230824-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,590722,PE,HIGH_CONFIDENCE
RC-9010500769-1-DEATH_CLAIM-C0-20230824,CPS-RC-9010500769-1-DEATH_CLAIM-C0-20230824-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,704384,PE,HIGH_CONFIDENCE
RC-9010514051-1-DEATH_CLAIM-C0-20241117,CPS-RC-9010514051-1-DEATH_CLAIM-C0-20241117-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,590820,PE,HIGH_CONFIDENCE
RC-9010514051-1-DEATH_CLAIM-C0-20241117,CPS-RC-9010514051-1-DEATH_CLAIM-C0-20241117-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,707364,PE,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704500,PE,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704501,PE,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704502,PE,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704503,PE,HIGH_CONFIDENCE
RC-9010578820-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010578820-1-DEATH_CLAIM-C0-20200118-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704029,PE,HIGH_CONFIDENCE
RC-9010578820-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010578820-1-DEATH_CLAIM-C0-20200118-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704030,PE,HIGH_CONFIDENCE
RC-9010578820-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010578820-1-DEATH_CLAIM-C0-20200118-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704032,PE,HIGH_CONFIDENCE
RC-9010578820-1-DEATH_CLAIM-C0-20200118,CPS-RC-9010578820-1-DEATH_CLAIM-C0-20200118-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,704033,PE,HIGH_CONFIDENCE
RC-9010607249-1-DEATH_CLAIM-C0-20221102,CPS-RC-9010607249-1-DEATH_CLAIM-C0-20221102-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,705459,PW,MODERATE_CONFIDENCE
RC-9010607249-1-DEATH_CLAIM-C0-20221102,CPS-RC-9010607249-1-DEATH_CLAIM-C0-20221102-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,705459,PW,MODERATE_CONFIDENCE
RC-9010607249-1-DEATH_CLAIM-C0-20221102,CPS-RC-9010607249-1-DEATH_CLAIM-C0-20221102-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,705459,PW,MODERATE_CONFIDENCE
RC-9010741943-1-DEATH_CLAIM-C0-20250718,CPS-RC-9010741943-1-DEATH_CLAIM-C0-20250718-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,691142,PW,MODERATE_CONFIDENCE
RC-9010742224-1-DEATH_CLAIM-C0-20220411,CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,597579,PE,HIGH_CONFIDENCE
RC-9010742224-1-DEATH_CLAIM-C0-20220411,CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711647,PE,HIGH_CONFIDENCE
RC-9010744412-1-DEATH_CLAIM-C0-20221103,CPS-RC-9010744412-1-DEATH_CLAIM-C0-20221103-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710656,PW,MODERATE_CONFIDENCE
RC-9010745344-1-DEATH_CLAIM-C0-20180225,CPS-RC-9010745344-1-DEATH_CLAIM-C0-20180225-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,314287,PW,MODERATE_CONFIDENCE
RC-9010745344-1-DEATH_CLAIM-C0-20180225,CPS-RC-9010745344-1-DEATH_CLAIM-C0-20180225-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,314287,PW,MODERATE_CONFIDENCE
RC-9010745640-1-DEATH_CLAIM-C0-20230901,CPS-RC-9010745640-1-DEATH_CLAIM-C0-20230901-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,695463,PW,MODERATE_CONFIDENCE
RC-9010745640-1-DEATH_CLAIM-C0-20230901,CPS-RC-9010745640-1-DEATH_CLAIM-C0-20230901-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,695463,PW,MODERATE_CONFIDENCE
RC-9010745640-1-DEATH_CLAIM-C0-20230901,CPS-RC-9010745640-1-DEATH_CLAIM-C0-20230901-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,695463,PW,MODERATE_CONFIDENCE
RC-9010746498-1-DEATH_CLAIM-C0-20181005,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708971,PE,HIGH_CONFIDENCE
RC-9010746498-1-DEATH_CLAIM-C0-20181005,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708972,PE,HIGH_CONFIDENCE
RC-9010746498-1-DEATH_CLAIM-C0-20181005,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708973,PE,HIGH_CONFIDENCE
RC-9010747241-1-DEATH_CLAIM-C0-20180806,CPS-RC-9010747241-1-DEATH_CLAIM-C0-20180806-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,708021,PW,MODERATE_CONFIDENCE
RC-9010747241-1-DEATH_CLAIM-C0-20180806,CPS-RC-9010747241-1-DEATH_CLAIM-C0-20180806-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,708021,PW,MODERATE_CONFIDENCE
RC-9010747241-1-DEATH_CLAIM-C0-20180806,CPS-RC-9010747241-1-DEATH_CLAIM-C0-20180806-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,708021,PW,MODERATE_CONFIDENCE
RC-9010747241-1-DEATH_CLAIM-C0-20180806,CPS-RC-9010747241-1-DEATH_CLAIM-C0-20180806-P4,4,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,708021,PW,MODERATE_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,526950,PE,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,597761,PE,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710139,PE,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710140,PE,HIGH_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P4,4,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P5,5,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P6,6,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P7,7,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P8,8,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C1-20190131,CPS-RC-9010748404-1-DEATH_CLAIM-C1-20190131-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,646372,PW,MODERATE_CONFIDENCE
RC-9010749054-1-DEATH_CLAIM-C0-20190313,CPS-RC-9010749054-1-DEATH_CLAIM-C0-20190313-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,704359,PW,MODERATE_CONFIDENCE
RC-9010753311-1-DEATH_CLAIM-C0-20210730,CPS-RC-9010753311-1-DEATH_CLAIM-C0-20210730-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,696189,PE,HIGH_CONFIDENCE
RC-9010753311-1-DEATH_CLAIM-C0-20210730,CPS-RC-9010753311-1-DEATH_CLAIM-C0-20210730-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,696190,PE,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,699435,PE,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,699436,PE,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,699437,PE,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,699438,PE,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,699439,PE,HIGH_CONFIDENCE
RC-9010756033-1-DEATH_CLAIM-C0-20231027,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,598130,PE,HIGH_CONFIDENCE
RC-9010756033-1-DEATH_CLAIM-C0-20231027,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711378,PE,HIGH_CONFIDENCE
RC-9010756033-1-DEATH_CLAIM-C0-20231027,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712510,PE,HIGH_CONFIDENCE
RC-9010756033-1-DEATH_CLAIM-C0-20231027,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712511,PE,HIGH_CONFIDENCE
RC-9010756033-1-DEATH_CLAIM-C0-20231027,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712512,PE,HIGH_CONFIDENCE
RC-9010756033-1-DEATH_CLAIM-C0-20231027,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712513,PE,HIGH_CONFIDENCE
