canonical_residual_stage_id,reconstructed_claim_id,policy_number,enhanced_settlement_group_id,residual_type,residual_amount,residual_reason,gap_direction,decomposition_status,balancing_status,payee_distribution_status,canonical_status,confidence_level,derivation_lineage,production_dbf_flag
CRS-RC-9010397945-1-DEATH_CLAIM-C0-20211113,RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,ESG-9010397945-RC-9010397945-1-DEATH_CLAIM-C0-20211113-SOLO,PAYOUT_EXCESS_RESIDUAL,-1179.56,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010397945-1-DEATH_CLAIM-C0-20211113,N
CRS-RC-9010397945-2-DEATH_CLAIM-C0-20211113,RC-9010397945-2-DEATH_CLAIM-C0-20211113,9010397945,ESG-9010397945-RC-9010397945-2-DEATH_CLAIM-C0-20211113-SOLO,UNRESOLVED_PAYEE_RESIDUAL,1179.56,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010397945-2-DEATH_CLAIM-C0-20211113,N
CRS-RC-9010398274-1-DEATH_CLAIM-C0-20240313,RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,ESG-9010398274-RC-9010398274-1-DEATH_CLAIM-C0-20240313-SOLO,PAYOUT_EXCESS_RESIDUAL,-7079.91,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010398274-1-DEATH_CLAIM-C0-20240313,N
CRS-RC-9010398274-2-DEATH_CLAIM-C0-20240313,RC-9010398274-2-DEATH_CLAIM-C0-20240313,9010398274,ESG-9010398274-RC-9010398274-2-DEATH_CLAIM-C0-20240313-SOLO,UNRESOLVED_PAYEE_RESIDUAL,7073.78,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010398274-2-DEATH_CLAIM-C0-20240313,N
CRS-RC-9010398591-1-DEATH_CLAIM-C0-20190827,RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,ESG-9010398591-RC-9010398591-1-DEATH_CLAIM-C0-20190827-SOLO,PAYOUT_EXCESS_RESIDUAL,-5458.11,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010398591-1-DEATH_CLAIM-C0-20190827,N
CRS-RC-9010398591-2-DEATH_CLAIM-C0-20190827,RC-9010398591-2-DEATH_CLAIM-C0-20190827,9010398591,ESG-9010398591-RC-9010398591-2-DEATH_CLAIM-C0-20190827-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5458.11,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010398591-2-DEATH_CLAIM-C0-20190827,N
CRS-RC-9010401181-1-DEATH_CLAIM-C0-20180316,RC-9010401181-1-DEATH_CLAIM-C0-20180316,9010401181,ESG-9010401181-RC-9010401181-1-DEATH_CLAIM-C0-20180316-SOLO,PAYOUT_EXCESS_RESIDUAL,-3942.48,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010401181-1-DEATH_CLAIM-C0-20180316,N
CRS-RC-9010401181-2-DEATH_CLAIM-C0-20180316,RC-9010401181-2-DEATH_CLAIM-C0-20180316,9010401181,ESG-9010401181-RC-9010401181-2-DEATH_CLAIM-C0-20180316-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3937.32,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010401181-2-DEATH_CLAIM-C0-20180316,N
CRS-RC-9010403922-1-DEATH_CLAIM-C0-20240412,RC-9010403922-1-DEATH_CLAIM-C0-20240412,9010403922,ESG-9010403922-RC-9010403922-1-DEATH_CLAIM-C0-20240412-SOLO,PAYOUT_EXCESS_RESIDUAL,-4835.78,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010403922-1-DEATH_CLAIM-C0-20240412,N
CRS-RC-9010403922-2-DEATH_CLAIM-C0-20240412,RC-9010403922-2-DEATH_CLAIM-C0-20240412,9010403922,ESG-9010403922-RC-9010403922-2-DEATH_CLAIM-C0-20240412-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4835.78,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010403922-2-DEATH_CLAIM-C0-20240412,N
CRS-RC-9010404857-1-DEATH_CLAIM-C0-20180118,RC-9010404857-1-DEATH_CLAIM-C0-20180118,9010404857,ESG-9010404857-RC-9010404857-1-DEATH_CLAIM-C0-20180118-SOLO,PAYOUT_SHORTFALL_RESIDUAL,2161.3,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010404857-1-DEATH_CLAIM-C0-20180118,N
CRS-RC-9010406795-1-DEATH_CLAIM-C0-20180706,RC-9010406795-1-DEATH_CLAIM-C0-20180706,9010406795,ESG-9010406795-RC-9010406795-1-DEATH_CLAIM-C0-20180706-SOLO,PAYOUT_EXCESS_RESIDUAL,-3361.51,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010406795-1-DEATH_CLAIM-C0-20180706,N
CRS-RC-9010406795-2-DEATH_CLAIM-C0-20180706,RC-9010406795-2-DEATH_CLAIM-C0-20180706,9010406795,ESG-9010406795-RC-9010406795-2-DEATH_CLAIM-C0-20180706-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3361.51,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010406795-2-DEATH_CLAIM-C0-20180706,N
CRS-RC-9010407533-1-DEATH_CLAIM-C0-20250911,RC-9010407533-1-DEATH_CLAIM-C0-20250911,9010407533,ESG-9010407533-RC-9010407533-1-DEATH_CLAIM-C0-20250911-SOLO,PAYOUT_EXCESS_RESIDUAL,-4548.17,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010407533-1-DEATH_CLAIM-C0-20250911,N
CRS-RC-9010407533-2-DEATH_CLAIM-C0-20250911,RC-9010407533-2-DEATH_CLAIM-C0-20250911,9010407533,ESG-9010407533-RC-9010407533-2-DEATH_CLAIM-C0-20250911-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4548.17,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010407533-2-DEATH_CLAIM-C0-20250911,N
CRS-RC-9010410566-1-DEATH_CLAIM-C0-20230429,RC-9010410566-1-DEATH_CLAIM-C0-20230429,9010410566,ESG-9010410566-RC-9010410566-1-DEATH_CLAIM-C0-20230429-SOLO,PAYOUT_EXCESS_RESIDUAL,-2162.48,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010410566-1-DEATH_CLAIM-C0-20230429,N
CRS-RC-9010410566-2-DEATH_CLAIM-C0-20230429,RC-9010410566-2-DEATH_CLAIM-C0-20230429,9010410566,ESG-9010410566-RC-9010410566-2-DEATH_CLAIM-C0-20230429-SOLO,UNRESOLVED_PAYEE_RESIDUAL,2162.48,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010410566-2-DEATH_CLAIM-C0-20230429,N
CRS-RC-9010410714-1-DEATH_CLAIM-C0-20190611,RC-9010410714-1-DEATH_CLAIM-C0-20190611,9010410714,ESG-9010410714-RC-9010410714-1-DEATH_CLAIM-C0-20190611-SOLO,PAYOUT_EXCESS_RESIDUAL,-2695.25,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010410714-1-DEATH_CLAIM-C0-20190611,N
CRS-RC-9010410714-2-DEATH_CLAIM-C0-20190611,RC-9010410714-2-DEATH_CLAIM-C0-20190611,9010410714,ESG-9010410714-RC-9010410714-2-DEATH_CLAIM-C0-20190611-SOLO,UNRESOLVED_PAYEE_RESIDUAL,2695.25,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010410714-2-DEATH_CLAIM-C0-20190611,N
CRS-RC-9010411499-1-DEATH_CLAIM-C0-20200830,RC-9010411499-1-DEATH_CLAIM-C0-20200830,9010411499,ESG-9010411499-RC-9010411499-1-DEATH_CLAIM-C0-20200830-SOLO,PAYOUT_EXCESS_RESIDUAL,-4131.25,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010411499-1-DEATH_CLAIM-C0-20200830,N
CRS-RC-9010411499-1-DEATH_CLAIM-C1-20210930,RC-9010411499-1-DEATH_CLAIM-C1-20210930,9010411499,ESG-9010411499-RC-9010411499-1-DEATH_CLAIM-C1-20210930-SOLO,PAYOUT_EXCESS_RESIDUAL,-10467.29,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,INFERRED,RC-9010411499-1-DEATH_CLAIM-C1-20210930,N
CRS-RC-9010411499-2-DEATH_CLAIM-C0-20200830,RC-9010411499-2-DEATH_CLAIM-C0-20200830,9010411499,ESG-9010411499-RC-9010411499-2-DEATH_CLAIM-C0-20200830-SOLO,UNRESOLVED_PAYEE_RESIDUAL,14596.92,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010411499-2-DEATH_CLAIM-C0-20200830,N
CRS-RC-9010411727-1-DEATH_CLAIM-C0-20190315,RC-9010411727-1-DEATH_CLAIM-C0-20190315,9010411727,ESG-9010411727-RC-9010411727-1-DEATH_CLAIM-C0-20190315-SOLO,PAYOUT_EXCESS_RESIDUAL,-7235.67,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010411727-1-DEATH_CLAIM-C0-20190315,N
CRS-RC-9010412522-1-DEATH_CLAIM-C0-20190718,RC-9010412522-1-DEATH_CLAIM-C0-20190718,9010412522,ESG-9010412522-RC-9010412522-1-DEATH_CLAIM-C0-20190718-SOLO,PAYOUT_EXCESS_RESIDUAL,-8435.43,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010412522-1-DEATH_CLAIM-C0-20190718,N
CRS-RC-9010412522-2-DEATH_CLAIM-C0-20190718,RC-9010412522-2-DEATH_CLAIM-C0-20190718,9010412522,ESG-9010412522-RC-9010412522-2-DEATH_CLAIM-C0-20190718-SOLO,UNRESOLVED_PAYEE_RESIDUAL,8426.78,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010412522-2-DEATH_CLAIM-C0-20190718,N
CRS-RC-9010412526-1-DEATH_CLAIM-C0-20200727,RC-9010412526-1-DEATH_CLAIM-C0-20200727,9010412526,ESG-9010412526-RC-9010412526-1-DEATH_CLAIM-C0-20200727-SOLO,PAYOUT_EXCESS_RESIDUAL,-4366.24,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010412526-1-DEATH_CLAIM-C0-20200727,N
CRS-RC-9010412526-2-DEATH_CLAIM-C0-20200727,RC-9010412526-2-DEATH_CLAIM-C0-20200727,9010412526,ESG-9010412526-RC-9010412526-2-DEATH_CLAIM-C0-20200727-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4354.63,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010412526-2-DEATH_CLAIM-C0-20200727,N
CRS-RC-9010413417-1-DEATH_CLAIM-C0-20181227,RC-9010413417-1-DEATH_CLAIM-C0-20181227,9010413417,ESG-9010413417-RC-9010413417-1-DEATH_CLAIM-C0-20181227-SOLO,PAYOUT_EXCESS_RESIDUAL,-4632.2,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010413417-1-DEATH_CLAIM-C0-20181227,N
CRS-RC-9010413417-2-DEATH_CLAIM-C0-20181227,RC-9010413417-2-DEATH_CLAIM-C0-20181227,9010413417,ESG-9010413417-RC-9010413417-2-DEATH_CLAIM-C0-20181227-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4632.2,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010413417-2-DEATH_CLAIM-C0-20181227,N
CRS-RC-9010413628-1-DEATH_CLAIM-C0-20210531,RC-9010413628-1-DEATH_CLAIM-C0-20210531,9010413628,ESG-9010413628-RC-9010413628-1-DEATH_CLAIM-C0-20210531-SOLO,PAYOUT_EXCESS_RESIDUAL,-4633.54,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010413628-1-DEATH_CLAIM-C0-20210531,N
CRS-RC-9010413628-2-DEATH_CLAIM-C0-20210531,RC-9010413628-2-DEATH_CLAIM-C0-20210531,9010413628,ESG-9010413628-RC-9010413628-2-DEATH_CLAIM-C0-20210531-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4613.22,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010413628-2-DEATH_CLAIM-C0-20210531,N
CRS-RC-9010414235-1-DEATH_CLAIM-C0-20201120,RC-9010414235-1-DEATH_CLAIM-C0-20201120,9010414235,ESG-9010414235-RC-9010414235-1-DEATH_CLAIM-C0-20201120-SOLO,PAYOUT_EXCESS_RESIDUAL,-4402.74,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010414235-1-DEATH_CLAIM-C0-20201120,N
CRS-RC-9010414235-2-DEATH_CLAIM-C0-20201120,RC-9010414235-2-DEATH_CLAIM-C0-20201120,9010414235,ESG-9010414235-RC-9010414235-2-DEATH_CLAIM-C0-20201120-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4239.07,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010414235-2-DEATH_CLAIM-C0-20201120,N
CRS-RC-9010415834-1-DEATH_CLAIM-C0-20200601,RC-9010415834-1-DEATH_CLAIM-C0-20200601,9010415834,ESG-9010415834-RC-9010415834-1-DEATH_CLAIM-C0-20200601-SOLO,PAYOUT_EXCESS_RESIDUAL,-4549.63,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9010415834-1-DEATH_CLAIM-C0-20200601,N
CRS-RC-9010415834-2-DEATH_CLAIM-C0-20200601,RC-9010415834-2-DEATH_CLAIM-C0-20200601,9010415834,ESG-9010415834-RC-9010415834-2-DEATH_CLAIM-C0-20200601-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4354.63,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010415834-2-DEATH_CLAIM-C0-20200601,N
CRS-RC-9010417200-1-DEATH_CLAIM-C0-20200521,RC-9010417200-1-DEATH_CLAIM-C0-20200521,9010417200,ESG-9010417200-RC-9010417200-1-DEATH_CLAIM-C0-20200521-SOLO,PAYOUT_SHORTFALL_RESIDUAL,7239.79,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010417200-1-DEATH_CLAIM-C0-20200521,N
CRS-RC-9010417200-2-DEATH_CLAIM-C0-20200521,RC-9010417200-2-DEATH_CLAIM-C0-20200521,9010417200,ESG-9010417200-RC-9010417200-2-DEATH_CLAIM-C0-20200521-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5836.13,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010417200-2-DEATH_CLAIM-C0-20200521,N
CRS-RC-9010418562-1-DEATH_CLAIM-C0-20180504,RC-9010418562-1-DEATH_CLAIM-C0-20180504,9010418562,ESG-9010418562-RC-9010418562-1-DEATH_CLAIM-C0-20180504-SOLO,PAYOUT_EXCESS_RESIDUAL,-3089.41,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010418562-1-DEATH_CLAIM-C0-20180504,N
CRS-RC-9010418562-2-DEATH_CLAIM-C0-20180504,RC-9010418562-2-DEATH_CLAIM-C0-20180504,9010418562,ESG-9010418562-RC-9010418562-2-DEATH_CLAIM-C0-20180504-SOLO,UNRESOLVED_PAYEE_RESIDUAL,3089.41,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010418562-2-DEATH_CLAIM-C0-20180504,N
CRS-RC-9010424798-1-DEATH_CLAIM-C0-20230921,RC-9010424798-1-DEATH_CLAIM-C0-20230921,9010424798,ESG-9010424798-RC-9010424798-1-DEATH_CLAIM-C0-20230921-SOLO,PAYOUT_EXCESS_RESIDUAL,-4041.72,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010424798-1-DEATH_CLAIM-C0-20230921,N
CRS-RC-9010424798-2-DEATH_CLAIM-C0-20230921,RC-9010424798-2-DEATH_CLAIM-C0-20230921,9010424798,ESG-9010424798-RC-9010424798-2-DEATH_CLAIM-C0-20230921-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4041.72,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010424798-2-DEATH_CLAIM-C0-20230921,N
CRS-RC-9010425718-1-DEATH_CLAIM-C0-20181217,RC-9010425718-1-DEATH_CLAIM-C0-20181217,9010425718,ESG-9010425718-RC-9010425718-1-DEATH_CLAIM-C0-20181217-SOLO,PAYOUT_EXCESS_RESIDUAL,-2887.99,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010425718-1-DEATH_CLAIM-C0-20181217,N
CRS-RC-9010425718-2-DEATH_CLAIM-C0-20181217,RC-9010425718-2-DEATH_CLAIM-C0-20181217,9010425718,ESG-9010425718-RC-9010425718-2-DEATH_CLAIM-C0-20181217-SOLO,UNRESOLVED_PAYEE_RESIDUAL,2887.99,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010425718-2-DEATH_CLAIM-C0-20181217,N
CRS-RC-9010425720-1-DEATH_CLAIM-C0-20201105,RC-9010425720-1-DEATH_CLAIM-C0-20201105,9010425720,ESG-9010425720-RC-9010425720-1-DEATH_CLAIM-C0-20201105-SOLO,PAYOUT_SHORTFALL_RESIDUAL,4306.01,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010425720-1-DEATH_CLAIM-C0-20201105,N
CRS-RC-9010425720-2-DEATH_CLAIM-C0-20201105,RC-9010425720-2-DEATH_CLAIM-C0-20201105,9010425720,ESG-9010425720-RC-9010425720-2-DEATH_CLAIM-C0-20201105-SOLO,UNRESOLVED_PAYEE_RESIDUAL,4145.12,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010425720-2-DEATH_CLAIM-C0-20201105,N
CRS-RC-9010425845-1-DEATH_CLAIM-C0-20210625,RC-9010425845-1-DEATH_CLAIM-C0-20210625,9010425845,ESG-9010425845-RC-9010425845-1-DEATH_CLAIM-C0-20210625-SOLO,PAYOUT_EXCESS_RESIDUAL,-2.16,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010425845-1-DEATH_CLAIM-C0-20210625,N
CRS-RC-9010425928-1-DEATH_CLAIM-C0-20231017,RC-9010425928-1-DEATH_CLAIM-C0-20231017,9010425928,ESG-9010425928-RC-9010425928-1-DEATH_CLAIM-C0-20231017-SOLO,PAYOUT_EXCESS_RESIDUAL,-5435.05,PARTIAL_DECOMPOSITION,PAYOUT_EXCESS,PARTIAL_DECOMPOSITION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010425928-1-DEATH_CLAIM-C0-20231017,N
CRS-RC-9010425928-2-DEATH_CLAIM-C0-20231017,RC-9010425928-2-DEATH_CLAIM-C0-20231017,9010425928,ESG-9010425928-RC-9010425928-2-DEATH_CLAIM-C0-20231017-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5430.21,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010425928-2-DEATH_CLAIM-C0-20231017,N
CRS-RC-9010426657-1-DEATH_CLAIM-C0-20220923,RC-9010426657-1-DEATH_CLAIM-C0-20220923,9010426657,ESG-9010426657-RC-9010426657-1-DEATH_CLAIM-C0-20220923-SOLO,PAYOUT_SHORTFALL_RESIDUAL,7017.5,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9010426657-1-DEATH_CLAIM-C0-20220923,N
CRS-RC-9010426657-2-DEATH_CLAIM-C0-20220923,RC-9010426657-2-DEATH_CLAIM-C0-20220923,9010426657,ESG-9010426657-RC-9010426657-2-DEATH_CLAIM-C0-20220923-SOLO,UNRESOLVED_PAYEE_RESIDUAL,5380.41,UNRESOLVED_PAYEE;PARTIAL_DECOMPOSITION,PAYOUT_SHORTFALL,PARTIAL_DECOMPOSITION,UNBALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9010426657-2-DEATH_CLAIM-C0-20220923,N
