source_claim_id,target_claim_id,linkage_status,confidence_level,temporal_proximity,semantic_compatibility,amount_alignment,linkage_rationale
RC-9010392138-1-SURRENDER_CLAIM-C6-20231206,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,POSSIBLE_MATCH,LOW_CONFIDENCE,STRONG,CROSS_FAMILY,N,Amount alignment required; candidate retained as POSSIBLE_MATCH
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010392763-2-DEATH_CLAIM-C0-20220408,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010393158-1-DEATH_CLAIM-C0-20210207,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010393158-2-DEATH_CLAIM-C0-20210207,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,CROSS_FAMILY_LINK,MODERATE_CONFIDENCE,STRONG,CROSS_FAMILY,Y,Delayed payout linkage within window (cross-family); amount aligned
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,CROSS_FAMILY_LINK,MODERATE_CONFIDENCE,MODERATE,CROSS_FAMILY,Y,Delayed payout linkage within window (cross-family); amount aligned
RC-9010394249-1-DEATH_CLAIM-C0-20240916,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010394249-2-DEATH_CLAIM-C0-20240916,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010394662-1-DEATH_CLAIM-C0-20211009,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010394662-2-DEATH_CLAIM-C0-20211009,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-DEATH_CLAIM-C0-20240528,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,RC-9010395382-1-DEATH_CLAIM-C0-20240528,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395382-2-DEATH_CLAIM-C0-20240528,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395878-1-DEATH_CLAIM-C0-20180113,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395878-2-DEATH_CLAIM-C0-20180113,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010395879-2-DEATH_CLAIM-C0-20230114,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396147-1-DEATH_CLAIM-C0-20250106,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396147-2-DEATH_CLAIM-C0-20250106,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397945-1-DEATH_CLAIM-C0-20211113,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010397945-2-DEATH_CLAIM-C0-20211113,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010398274-2-DEATH_CLAIM-C0-20240313,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010398591-2-DEATH_CLAIM-C0-20190827,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010401181-1-DEATH_CLAIM-C0-20180316,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010401181-2-DEATH_CLAIM-C0-20180316,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403922-1-DEATH_CLAIM-C0-20240412,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010403922-2-DEATH_CLAIM-C0-20240412,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404857-1-DEATH_CLAIM-C0-20180118,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,RC-9010404857-1-DEATH_CLAIM-C0-20180118,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
