reconstructed_claim_id,policy_number,claim_family,baseline_balancing_status,enhanced_balancing_status,baseline_balancing_difference,enhanced_balancing_difference,linked_payout_added,in_group_payout,enhanced_payout_total,balancing_impact,cross_claim_linkage_applied
RC-9010392763-1-DEATH_CLAIM-C0-20220408,9010392763,DEATH_CLAIM,UNBALANCED,UNBALANCED,-910.01,-910.01,0.0,5098.01,5098.01,No change,N
RC-9010392763-2-DEATH_CLAIM-C0-20220408,9010392763,DEATH_CLAIM,UNBALANCED,UNBALANCED,910.01,910.01,0.0,0.0,0.0,No change,N
RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,DEATH_CLAIM,UNBALANCED,UNBALANCED,-5314.7,-5314.7,0.0,11321.7,11321.7,No change,N
RC-9010393158-2-DEATH_CLAIM-C0-20210207,9010393158,DEATH_CLAIM,UNBALANCED,UNBALANCED,5295.97,5295.97,0.0,0.0,0.0,No change,N
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,9010393181,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,2393.21,2393.21,No change,N
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,9010393181,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,9010393181,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,2504.5,111.29,2393.21,0.0,2393.21,No change,Y
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,9010393931,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,9141.86,9141.86,No change,N
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,9010393931,SURRENDER_CLAIM,UNBALANCED,BALANCED,9141.86,0.0,9141.86,0.0,9141.86,UNBALANCED -> BALANCED,Y
RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,DEATH_CLAIM,UNBALANCED,UNBALANCED,-6179.15,-6179.15,0.0,13044.15,13044.15,No change,N
RC-9010394249-2-DEATH_CLAIM-C0-20240916,9010394249,DEATH_CLAIM,UNBALANCED,UNBALANCED,6142.86,6142.86,0.0,0.0,0.0,No change,N
RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,DEATH_CLAIM,UNBALANCED,UNBALANCED,-2011.4,-2011.4,0.0,4928.4,4928.4,No change,N
RC-9010394662-2-DEATH_CLAIM-C0-20211009,9010394662,DEATH_CLAIM,UNBALANCED,UNBALANCED,2011.4,2011.4,0.0,0.0,0.0,No change,N
RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,DEATH_CLAIM,UNBALANCED,UNBALANCED,6498.69,6498.69,0.0,4012.31,4012.31,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,9010395382,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9010395382,DEATH_CLAIM,UNBALANCED,UNBALANCED,9795.0,9795.0,0.0,0.0,0.0,No change,N
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,9010395761,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,9010395761,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,6088.47,6088.47,0.0,0.0,0.0,No change,N
RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,DEATH_CLAIM,UNBALANCED,UNBALANCED,-3289.62,-3289.62,0.0,7158.62,7158.62,No change,N
RC-9010395878-2-DEATH_CLAIM-C0-20180113,9010395878,DEATH_CLAIM,UNBALANCED,UNBALANCED,3289.62,3289.62,0.0,0.0,0.0,No change,N
RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,DEATH_CLAIM,UNBALANCED,UNBALANCED,-568.26,-568.26,0.0,4916.26,4916.26,No change,N
RC-9010395879-2-DEATH_CLAIM-C0-20230114,9010395879,DEATH_CLAIM,UNBALANCED,UNBALANCED,568.26,568.26,0.0,0.0,0.0,No change,N
RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,DEATH_CLAIM,UNBALANCED,UNBALANCED,-5117.83,-5117.83,0.0,10133.83,10133.83,No change,N
RC-9010396147-2-DEATH_CLAIM-C0-20250106,9010396147,DEATH_CLAIM,UNBALANCED,UNBALANCED,5117.83,5117.83,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,9010396186,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,9010396425,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,9010397118,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,30.0,30.0,No change,N
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,9010397118,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010397318-1-DEATH_CLAIM-C0-20200409,9010397318,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,3626.03,3626.03,No change,N
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,9010397583,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,9010397583,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,9010397583,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,9010397583,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,9010397583,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,8295.9,8295.9,0.0,0.0,0.0,No change,N
RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,DEATH_CLAIM,UNBALANCED,UNBALANCED,-1179.56,-1179.56,0.0,5367.56,5367.56,No change,N
RC-9010397945-2-DEATH_CLAIM-C0-20211113,9010397945,DEATH_CLAIM,UNBALANCED,UNBALANCED,1179.56,1179.56,0.0,0.0,0.0,No change,N
RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,DEATH_CLAIM,UNBALANCED,UNBALANCED,-7079.91,-7079.91,0.0,15088.91,15088.91,No change,N
RC-9010398274-2-DEATH_CLAIM-C0-20240313,9010398274,DEATH_CLAIM,UNBALANCED,UNBALANCED,7073.78,7073.78,0.0,0.0,0.0,No change,N
RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,DEATH_CLAIM,UNBALANCED,UNBALANCED,-5458.11,-5458.11,0.0,11683.11,11683.11,No change,N
RC-9010398591-2-DEATH_CLAIM-C0-20190827,9010398591,DEATH_CLAIM,UNBALANCED,UNBALANCED,5458.11,5458.11,0.0,0.0,0.0,No change,N
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,9010400462,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,9010400462,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,9010400462,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,9010400462,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,9010400462,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,9010400462,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,5125.38,5125.38,0.0,0.0,0.0,No change,N
RC-9010401181-1-DEATH_CLAIM-C0-20180316,9010401181,DEATH_CLAIM,UNBALANCED,UNBALANCED,-3942.48,-3942.48,0.0,8600.48,8600.48,No change,N
RC-9010401181-2-DEATH_CLAIM-C0-20180316,9010401181,DEATH_CLAIM,UNBALANCED,UNBALANCED,3937.32,3937.32,0.0,0.0,0.0,No change,N
RC-9010402010-1-DEATH_CLAIM-C0-20221021,9010402010,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,8920.15,8920.15,No change,N
RC-9010402014-1-DEATH_CLAIM-C0-20230913,9010402014,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,4290.22,4290.22,No change,N
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,9010402014,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,9010402014,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,9010402014,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,9010402060,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,5178.89,5178.89,0.0,0.0,0.0,No change,N
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,9010402061,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,7197.72,7197.72,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,9010402105,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,9010403109,DISBURSEMENT_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,24.42,24.42,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,9010403109,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,9010403789,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010403922-1-DEATH_CLAIM-C0-20240412,9010403922,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4835.78,-4835.78,0.0,9666.78,9666.78,No change,N
RC-9010403922-2-DEATH_CLAIM-C0-20240412,9010403922,DEATH_CLAIM,UNBALANCED,UNBALANCED,4835.78,4835.78,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,9010404600,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010404857-1-DEATH_CLAIM-C0-20180118,9010404857,DEATH_CLAIM,UNBALANCED,UNBALANCED,2161.3,2161.3,0.0,6292.7,6292.7,No change,N
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,9010404857,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,9010405440,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,9010405642,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,964.44,964.44,0.0,0.0,0.0,No change,N
RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,9010405858,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,4236.32,4236.32,0.0,0.0,0.0,No change,N
RC-9010406795-1-DEATH_CLAIM-C0-20180706,9010406795,DEATH_CLAIM,UNBALANCED,UNBALANCED,-3361.51,-3361.51,0.0,8750.51,8750.51,No change,N
RC-9010406795-2-DEATH_CLAIM-C0-20180706,9010406795,DEATH_CLAIM,UNBALANCED,UNBALANCED,3361.51,3361.51,0.0,0.0,0.0,No change,N
RC-9010406962-1-DEATH_CLAIM-C0-20210726,9010406962,DEATH_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,883.67,883.67,No change,N
RC-9010407533-1-DEATH_CLAIM-C0-20250911,9010407533,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4548.17,-4548.17,0.0,9206.17,9206.17,No change,N
RC-9010407533-2-DEATH_CLAIM-C0-20250911,9010407533,DEATH_CLAIM,UNBALANCED,UNBALANCED,4548.17,4548.17,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,9010407925,SURRENDER_CLAIM,BALANCED,BALANCED,0.0,0.0,0.0,0.0,0.0,No change,N
RC-9010410566-1-DEATH_CLAIM-C0-20230429,9010410566,DEATH_CLAIM,UNBALANCED,UNBALANCED,-2162.48,-2162.48,0.0,5470.48,5470.48,No change,N
RC-9010410566-2-DEATH_CLAIM-C0-20230429,9010410566,DEATH_CLAIM,UNBALANCED,UNBALANCED,2162.48,2162.48,0.0,0.0,0.0,No change,N
RC-9010410714-1-DEATH_CLAIM-C0-20190611,9010410714,DEATH_CLAIM,UNBALANCED,UNBALANCED,-2695.25,-2695.25,0.0,6140.25,6140.25,No change,N
RC-9010410714-2-DEATH_CLAIM-C0-20190611,9010410714,DEATH_CLAIM,UNBALANCED,UNBALANCED,2695.25,2695.25,0.0,0.0,0.0,No change,N
RC-9010411499-1-DEATH_CLAIM-C0-20200830,9010411499,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4131.25,-4131.25,0.0,20934.25,20934.25,No change,N
RC-9010411499-1-DEATH_CLAIM-C1-20210930,9010411499,DEATH_CLAIM,UNBALANCED,UNBALANCED,-10467.29,-10467.29,0.0,10467.29,10467.29,No change,N
RC-9010411499-2-DEATH_CLAIM-C0-20200830,9010411499,DEATH_CLAIM,UNBALANCED,UNBALANCED,14596.92,14596.92,0.0,0.0,0.0,No change,N
RC-9010411727-1-DEATH_CLAIM-C0-20190315,9010411727,DEATH_CLAIM,UNBALANCED,UNBALANCED,-7235.67,-7235.67,0.0,17235.67,17235.67,No change,N
RC-9010412522-1-DEATH_CLAIM-C0-20190718,9010412522,DEATH_CLAIM,UNBALANCED,UNBALANCED,-8435.43,-8435.43,0.0,20435.43,20435.43,No change,N
RC-9010412522-2-DEATH_CLAIM-C0-20190718,9010412522,DEATH_CLAIM,UNBALANCED,UNBALANCED,8426.78,8426.78,0.0,0.0,0.0,No change,N
RC-9010412526-1-DEATH_CLAIM-C0-20200727,9010412526,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4366.24,-4366.24,0.0,9197.24,9197.24,No change,N
RC-9010412526-2-DEATH_CLAIM-C0-20200727,9010412526,DEATH_CLAIM,UNBALANCED,UNBALANCED,4354.63,4354.63,0.0,0.0,0.0,No change,N
RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,9010412640,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,4986.15,4986.15,0.0,0.0,0.0,No change,N
RC-9010413417-1-DEATH_CLAIM-C0-20181227,9010413417,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4632.2,-4632.2,0.0,11563.2,11563.2,No change,N
RC-9010413417-2-DEATH_CLAIM-C0-20181227,9010413417,DEATH_CLAIM,UNBALANCED,UNBALANCED,4632.2,4632.2,0.0,0.0,0.0,No change,N
RC-9010413628-1-DEATH_CLAIM-C0-20210531,9010413628,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4633.54,-4633.54,0.0,10234.54,10234.54,No change,N
RC-9010413628-2-DEATH_CLAIM-C0-20210531,9010413628,DEATH_CLAIM,UNBALANCED,UNBALANCED,4613.22,4613.22,0.0,0.0,0.0,No change,N
RC-9010413745-1-SURRENDER_CLAIM-C0-20180622,9010413745,SURRENDER_CLAIM,UNBALANCED,UNBALANCED,5928.52,5928.52,0.0,0.0,0.0,No change,N
RC-9010414235-1-DEATH_CLAIM-C0-20201120,9010414235,DEATH_CLAIM,UNBALANCED,UNBALANCED,-4402.74,-4402.74,0.0,9060.74,9060.74,No change,N
RC-9010414235-2-DEATH_CLAIM-C0-20201120,9010414235,DEATH_CLAIM,UNBALANCED,UNBALANCED,4239.07,4239.07,0.0,0.0,0.0,No change,N
