reconstructed_claim_id,policy_number,claim_family,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_gap_percent,balancing_gap_category,likely_missing_components,likely_grouping_issue,likely_reversal_issue,confidence_level,reconciliation_notes
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,9010396425,SURRENDER_CLAIM,0.0,273.23,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,9010397118,SURRENDER_CLAIM,0.0,43090.04,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010397318-1-DEATH_CLAIM-C0-20200409,9010397318,DEATH_CLAIM,3626.03,7252.06,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,9010397583,SURRENDER_CLAIM,0.0,358.74,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,9010397583,SURRENDER_CLAIM,0.0,377.63,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,9010397583,SURRENDER_CLAIM,0.0,379.69,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,9010397583,SURRENDER_CLAIM,0.0,397.5,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,9010400462,SURRENDER_CLAIM,0.0,390.21,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,9010400462,SURRENDER_CLAIM,0.0,520.15,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,9010400462,SURRENDER_CLAIM,0.0,408.02,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,9010400462,SURRENDER_CLAIM,0.0,429.5,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,9010400462,SURRENDER_CLAIM,0.0,452.1,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402010-1-DEATH_CLAIM-C0-20221021,9010402010,DEATH_CLAIM,8920.15,17840.3,0.0,0.0,BALANCED,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010402014-1-DEATH_CLAIM-C0-20230913,9010402014,DEATH_CLAIM,4290.22,8580.44,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,9010402014,SURRENDER_CLAIM,0.0,356.88,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,9010402014,SURRENDER_CLAIM,0.0,375.67,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,9010402014,SURRENDER_CLAIM,0.0,221.99,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,9010402105,SURRENDER_CLAIM,0.0,488.2,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,9010402105,SURRENDER_CLAIM,0.0,513.89,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,9010402105,SURRENDER_CLAIM,0.0,540.94,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,9010402105,SURRENDER_CLAIM,0.0,569.41,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,9010402105,SURRENDER_CLAIM,0.0,599.38,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,9010402105,SURRENDER_CLAIM,0.0,630.92,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,9010402105,SURRENDER_CLAIM,0.0,664.13,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,9010402105,SURRENDER_CLAIM,0.0,699.09,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,9010403109,SURRENDER_CLAIM,0.0,955.98,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,9010403109,SURRENDER_CLAIM,0.0,286.23,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,9010403109,SURRENDER_CLAIM,0.0,716.18,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,9010403109,SURRENDER_CLAIM,0.0,217.12,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,9010403109,SURRENDER_CLAIM,0.0,1076.97,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,9010403109,SURRENDER_CLAIM,0.0,189.85,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,9010403109,SURRENDER_CLAIM,0.0,126.54,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,9010403109,SURRENDER_CLAIM,0.0,284.33,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,9010403109,SURRENDER_CLAIM,0.0,126.97,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,9010403109,SURRENDER_CLAIM,0.0,1750.9,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,9010403789,SURRENDER_CLAIM,0.0,192.98,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,9010403789,SURRENDER_CLAIM,0.0,192.15,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,9010403789,SURRENDER_CLAIM,0.0,193.41,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,9010403789,SURRENDER_CLAIM,0.0,189.73,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,9010403789,SURRENDER_CLAIM,0.0,185.72,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,9010403789,SURRENDER_CLAIM,0.0,188.79,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,9010403789,SURRENDER_CLAIM,0.0,188.27,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,9010403789,SURRENDER_CLAIM,0.0,188.14,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,9010404600,SURRENDER_CLAIM,0.0,626.63,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,9010404600,SURRENDER_CLAIM,0.0,659.62,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,9010404600,SURRENDER_CLAIM,0.0,694.33,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,9010404600,SURRENDER_CLAIM,0.0,730.88,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,9010404600,SURRENDER_CLAIM,0.0,769.34,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,9010404600,SURRENDER_CLAIM,0.0,809.84,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,9010404600,SURRENDER_CLAIM,0.0,852.46,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,9010404600,SURRENDER_CLAIM,0.0,897.32,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,9010404857,SURRENDER_CLAIM,0.0,99.12,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,9010405440,SURRENDER_CLAIM,0.0,113.42,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,9010405440,SURRENDER_CLAIM,0.0,175.7,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,9010405440,SURRENDER_CLAIM,0.0,173.01,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,9010405440,SURRENDER_CLAIM,0.0,175.76,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,9010405440,SURRENDER_CLAIM,0.0,172.1,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,9010405440,SURRENDER_CLAIM,0.0,172.93,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,9010405440,SURRENDER_CLAIM,0.0,174.1,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,9010405440,SURRENDER_CLAIM,0.0,172.36,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,9010405440,SURRENDER_CLAIM,0.0,170.34,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010406962-1-DEATH_CLAIM-C0-20210726,9010406962,DEATH_CLAIM,883.67,1767.34,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,9010407925,SURRENDER_CLAIM,0.0,697.67,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,9010407925,SURRENDER_CLAIM,0.0,716.24,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,9010407925,SURRENDER_CLAIM,0.0,714.31,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,9010407925,SURRENDER_CLAIM,0.0,688.46,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,9010407925,SURRENDER_CLAIM,0.0,686.82,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,9010407925,SURRENDER_CLAIM,0.0,688.0,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,9010407925,SURRENDER_CLAIM,0.0,688.82,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,9010407925,SURRENDER_CLAIM,0.0,676.55,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,9010407925,SURRENDER_CLAIM,0.0,677.6,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010417200-1-SURRENDER_CLAIM-C0-20180501,9010417200,SURRENDER_CLAIM,0.0,619.73,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010417200-1-SURRENDER_CLAIM-C1-20190501,9010417200,SURRENDER_CLAIM,0.0,652.34,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010417200-1-SURRENDER_CLAIM-C2-20200501,9010417200,SURRENDER_CLAIM,0.0,1336.64,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010418088-1-DEATH_CLAIM-C0-20240629,9010418088,DEATH_CLAIM,10000.0,20000.0,0.0,0.0,BALANCED,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422033-1-SURRENDER_CLAIM-C0-20180601,9010422033,SURRENDER_CLAIM,0.0,71.64,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422033-1-SURRENDER_CLAIM-C1-20190601,9010422033,SURRENDER_CLAIM,0.0,221.29,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422033-1-SURRENDER_CLAIM-C2-20200601,9010422033,SURRENDER_CLAIM,0.0,205.27,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C0-20180701,9010422722,SURRENDER_CLAIM,0.0,273.91,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C1-20190701,9010422722,SURRENDER_CLAIM,0.0,288.33,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C2-20200701,9010422722,SURRENDER_CLAIM,0.0,303.5,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C3-20210701,9010422722,SURRENDER_CLAIM,0.0,319.48,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C4-20220701,9010422722,SURRENDER_CLAIM,0.0,336.29,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C5-20230701,9010422722,SURRENDER_CLAIM,0.0,353.99,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C6-20240701,9010422722,SURRENDER_CLAIM,0.0,372.62,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010422722-1-SURRENDER_CLAIM-C7-20250701,9010422722,SURRENDER_CLAIM,0.0,392.23,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425720-1-SURRENDER_CLAIM-C0-20180614,9010425720,SURRENDER_CLAIM,0.0,2328.02,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425720-1-SURRENDER_CLAIM-C1-20180919,9010425720,SURRENDER_CLAIM,0.0,5695.12,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425720-1-SURRENDER_CLAIM-C2-20191010,9010425720,SURRENDER_CLAIM,0.0,6848.02,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010425941-1-SURRENDER_CLAIM-C1-20180613,9010425941,SURRENDER_CLAIM,0.0,71.98,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425941-1-SURRENDER_CLAIM-C10-20240613,9010425941,SURRENDER_CLAIM,0.0,313.89,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425941-1-SURRENDER_CLAIM-C11-20250613,9010425941,SURRENDER_CLAIM,0.0,306.62,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425941-1-SURRENDER_CLAIM-C5-20200613,9010425941,SURRENDER_CLAIM,0.0,90.39,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425941-1-SURRENDER_CLAIM-C8-20220613,9010425941,SURRENDER_CLAIM,0.0,311.01,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010425941-1-SURRENDER_CLAIM-C9-20230613,9010425941,SURRENDER_CLAIM,0.0,304.36,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010426657-1-SURRENDER_CLAIM-C0-20180801,9010426657,SURRENDER_CLAIM,0.0,486.31,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010426657-1-SURRENDER_CLAIM-C1-20190801,9010426657,SURRENDER_CLAIM,0.0,511.9,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010426657-1-SURRENDER_CLAIM-C2-20200801,9010426657,SURRENDER_CLAIM,0.0,538.85,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010426657-1-SURRENDER_CLAIM-C3-20210801,9010426657,SURRENDER_CLAIM,0.0,567.21,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010426657-1-SURRENDER_CLAIM-C4-20220801,9010426657,SURRENDER_CLAIM,0.0,1109.31,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,Y,N,HIGH,Components reconcile within tolerance; Review claim grouping window or benefit_seq partition
RC-9010426747-1-SURRENDER_CLAIM-C0-20180701,9010426747,SURRENDER_CLAIM,0.0,656.13,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010426747-1-SURRENDER_CLAIM-C1-20190701,9010426747,SURRENDER_CLAIM,0.0,690.66,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010429710-1-SURRENDER_CLAIM-C0-20180901,9010429710,SURRENDER_CLAIM,0.0,75.86,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010429710-1-SURRENDER_CLAIM-C1-20190901,9010429710,SURRENDER_CLAIM,0.0,233.9,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010429710-1-SURRENDER_CLAIM-C2-20200901,9010429710,SURRENDER_CLAIM,0.0,231.56,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010429710-1-SURRENDER_CLAIM-C3-20210901,9010429710,SURRENDER_CLAIM,0.0,228.96,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010429710-1-SURRENDER_CLAIM-C4-20220901,9010429710,SURRENDER_CLAIM,0.0,228.58,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
RC-9010429711-1-SURRENDER_CLAIM-C0-20180901,9010429711,SURRENDER_CLAIM,0.0,87.93,0.0,0.0,BALANCED,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,HIGH,Components reconcile within tolerance
