reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_offsets,withholding_amount,surrender_charges,payout_amount,unidentified_amount,missing_component_candidates,suspected_unlinked_transactions,balancing_status
RC-9010391228-1-SURRENDER_CLAIM-C4-20200421,0.0,232.12,277.95,0.0,0.0,0.0,45.83,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9010391228-1-SURRENDER_CLAIM-C5-20201021,0.0,80.97,126.8,0.0,0.0,0.0,45.83,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9010391228-1-SURRENDER_CLAIM-C6-20210421,0.0,259.24,305.07,0.0,0.0,0.0,45.83,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9010391228-1-SURRENDER_CLAIM-C7-20211021,0.0,90.09,135.92,0.0,0.0,0.0,45.83,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9010391228-1-SURRENDER_CLAIM-C8-20220421,0.0,287.8,333.63,0.0,0.0,0.0,45.83,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9010391228-1-SURRENDER_CLAIM-C9-20221021,0.0,99.71,145.54,0.0,0.0,0.0,45.83,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9010391359-1-DEATH_CLAIM-C0-20211119,2000.0,0.0,0.0,0.0,0.0,1260.06,3120.27,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010391359-1-SURRENDER_CLAIM-C0-20180426,0.0,81.5,81.5,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391359-1-SURRENDER_CLAIM-C1-20190426,0.0,85.79,85.79,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391359-1-SURRENDER_CLAIM-C2-20200426,0.0,90.31,90.31,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391359-1-SURRENDER_CLAIM-C3-20210426,0.0,95.06,95.06,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391359-1-SURRENDER_CLAIM-C4-20211119,0.0,41.75,41.75,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391359-2-DEATH_CLAIM-C0-20211119,1118.65,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010391359-3-DEATH_CLAIM-C0-20211119,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0094|0411|0412|0530|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,BALANCED
RC-9010391422-1-SURRENDER_CLAIM-C0-20180601,0.0,75.11,75.11,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391422-1-SURRENDER_CLAIM-C1-20190601,0.0,79.06,79.06,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010391422-1-SURRENDER_CLAIM-C2-20191120,0.0,42.41,42.41,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010392138-1-SURRENDER_CLAIM-C0-20180601,0.0,633.03,633.03,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010392138-1-SURRENDER_CLAIM-C1-20190601,0.0,666.35,666.35,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010392138-1-SURRENDER_CLAIM-C2-20200529,0.0,700.58,700.58,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010392138-1-SURRENDER_CLAIM-C3-20210601,0.0,725.76,725.76,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010392138-1-SURRENDER_CLAIM-C4-20220601,0.0,763.96,763.96,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010392138-1-SURRENDER_CLAIM-C5-20230601,0.0,804.17,804.17,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010392138-1-SURRENDER_CLAIM-C6-20231206,0.0,396.25,396.25,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,0.0,0.0,0.0,0.0,0.0,18738.3,18738.3,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9010392493-1-SURRENDER_CLAIM-C0-20200210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010392763-1-DEATH_CLAIM-C0-20220408,4188.0,0.0,0.0,0.0,0.0,5098.01,5098.01,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010392763-2-DEATH_CLAIM-C0-20220408,910.01,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010393158-1-DEATH_CLAIM-C0-20210207,6007.0,0.0,0.0,0.0,0.0,11321.7,11340.43,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010393158-2-DEATH_CLAIM-C0-20210207,5295.97,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,0.0,0.0,0.0,0.0,0.0,2393.21,2393.21,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,0.0,85.74,85.74,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,0.0,180.5,180.5,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,0.0,0.0,0.0,0.0,0.0,9141.86,9141.86,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010394249-1-DEATH_CLAIM-C0-20240916,6865.0,0.0,0.0,0.0,0.0,13044.15,13080.44,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010394249-2-DEATH_CLAIM-C0-20240916,6142.86,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010394662-1-DEATH_CLAIM-C0-20211009,2917.0,0.0,0.0,0.0,0.0,4928.4,4928.4,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010394662-2-DEATH_CLAIM-C0-20211009,2011.4,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010395382-1-DEATH_CLAIM-C0-20240528,10511.0,0.0,0.0,0.0,0.0,4012.31,20306.0,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,0.0,636.16,636.16,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,0.0,669.64,669.64,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,0.0,704.88,704.88,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,0.0,741.98,741.98,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,0.0,781.03,781.03,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,0.0,822.14,822.14,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,0.0,149.11,149.11,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395382-2-DEATH_CLAIM-C0-20240528,9795.0,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,0.0,600.96,600.96,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,0.0,1.69,1.69,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010395878-1-DEATH_CLAIM-C0-20180113,3869.0,0.0,0.0,0.0,0.0,7158.62,7158.62,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010395878-2-DEATH_CLAIM-C0-20180113,3289.62,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010395879-1-DEATH_CLAIM-C0-20230114,4348.0,0.0,0.0,0.0,0.0,4916.26,9832.52,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010395879-2-DEATH_CLAIM-C0-20230114,568.26,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010396147-1-DEATH_CLAIM-C0-20250106,5016.0,0.0,0.0,0.0,0.0,10133.83,10133.83,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010396147-2-DEATH_CLAIM-C0-20250106,5117.83,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,0.0,291.68,291.68,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,0.0,307.03,307.03,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,0.0,323.19,323.19,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,0.0,340.2,340.2,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,0.0,358.11,358.11,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,0.0,376.96,376.96,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,0.0,396.8,396.8,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,0.0,417.68,417.68,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,0.0,269.49,269.49,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,0.0,273.05,273.05,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,0.0,274.05,274.05,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,0.0,273.09,273.09,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,0.0,271.13,271.13,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,0.0,272.2,272.2,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,0.0,270.21,270.21,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,0.0,273.23,273.23,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,0.0,43090.04,43090.04,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397318-1-DEATH_CLAIM-C0-20200409,3626.03,0.0,0.0,0.0,0.0,3626.03,3626.03,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,0.0,358.74,358.74,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,0.0,377.63,377.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,0.0,379.69,379.69,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,0.0,397.5,397.5,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,0.0,1.12,1.12,0.0,0.0,0.0,-0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010397945-1-DEATH_CLAIM-C0-20211113,4188.0,0.0,0.0,0.0,0.0,5367.56,5367.56,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010397945-2-DEATH_CLAIM-C0-20211113,1179.56,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010398274-1-DEATH_CLAIM-C0-20240313,8009.0,0.0,0.0,0.0,0.0,15088.91,15095.04,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010398274-2-DEATH_CLAIM-C0-20240313,7073.78,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010398591-1-DEATH_CLAIM-C0-20190827,6225.0,0.0,0.0,0.0,0.0,11683.11,11683.11,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010398591-2-DEATH_CLAIM-C0-20190827,5458.11,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,0.0,390.21,390.21,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,0.0,520.15,520.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,0.0,408.02,408.02,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,0.0,429.5,429.5,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,0.0,452.1,452.1,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,0.0,234.52,234.52,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010401181-1-DEATH_CLAIM-C0-20180316,4658.0,0.0,0.0,0.0,0.0,8600.48,8605.64,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9010401181-2-DEATH_CLAIM-C0-20180316,3937.32,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010402010-1-DEATH_CLAIM-C0-20221021,7139.57,1780.58,0.0,0.0,0.0,8920.15,8920.15,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402014-1-DEATH_CLAIM-C0-20230913,4290.22,0.0,0.0,0.0,0.0,4290.22,4290.22,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,0.0,356.88,356.88,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,0.0,375.67,375.67,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,0.0,221.99,221.99,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,0.0,488.2,488.2,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,0.0,513.89,513.89,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,0.0,540.94,540.94,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,0.0,569.41,569.41,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,0.0,599.38,599.38,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,0.0,630.92,630.92,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,0.0,664.13,664.13,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,0.0,699.09,699.09,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,0.0,0.0,0.0,0.0,0.0,24.42,24.42,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,0.0,212.9,512.9,0.0,0.0,0.0,300.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,0.0,955.98,955.98,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,0.0,286.23,286.23,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,0.0,716.18,716.18,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,0.0,217.12,217.12,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,0.0,1076.97,1076.97,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,0.0,189.85,189.85,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,0.0,126.54,126.54,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,0.0,284.33,284.33,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,0.0,126.97,126.97,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,0.0,1750.9,1750.9,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,0.0,192.98,192.98,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,0.0,192.15,192.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,0.0,193.41,193.41,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,0.0,189.73,189.73,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,0.0,185.72,185.72,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,0.0,188.79,188.79,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,0.0,188.27,188.27,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,0.0,188.14,188.14,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010403922-1-DEATH_CLAIM-C0-20240412,4831.0,0.0,0.0,0.0,0.0,9666.78,9666.78,0038|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010403922-2-DEATH_CLAIM-C0-20240412,4835.78,0.0,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,0.0,626.63,626.63,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,0.0,659.62,659.62,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
