policy_number,name_id,relate_code,address_present_flag,city_present_flag,state_present_flag,zip_present_flag,foreign_address_flag,incomplete_address_flag
9010480683,14060,BK,N,Y,Y,Y,N,Y
9010480683,14060,BK,N,Y,Y,Y,N,Y
9010481459,17040,BK,N,Y,Y,N,N,Y
9010483386,14329,BK,N,Y,Y,N,N,Y
9010484578,560066,B2,N,N,N,N,N,Y
9010484578,13298,BK,N,Y,Y,Y,N,Y
9010484821,14089,BK,Y,Y,Y,N,N,Y
9010484821,14089,BK,Y,Y,Y,N,N,Y
9010486919,14863,BK,N,Y,Y,Y,N,Y
9010486919,14863,BK,N,Y,Y,Y,N,Y
9010486961,560066,B2,N,N,N,N,N,Y
9010486961,560066,B2,N,N,N,N,N,Y
9010486961,14089,BK,Y,Y,Y,N,N,Y
9010486961,14089,BK,Y,Y,Y,N,N,Y
9010486964,560066,B2,N,N,N,N,N,Y
9010486964,560066,B2,N,N,N,N,N,Y
9010487396,14329,BK,N,Y,Y,N,N,Y
9010487888,697442,B2,N,N,N,N,N,Y
9010488273,14267,BK,N,Y,Y,N,N,Y
9010488274,14267,BK,N,Y,Y,N,N,Y
9010489508,12003,BK,N,Y,Y,N,N,Y
9010492604,12467,BK,N,Y,Y,N,N,Y
9010492604,31057,SA,Y,N,Y,Y,N,Y
9010494171,11918,BK,N,Y,Y,N,N,Y
9010495113,712216,BK,N,Y,Y,Y,N,Y
9010495120,14267,BK,N,Y,Y,N,N,Y
9010496486,15177,BK,N,Y,Y,Y,N,Y
9010497263,12264,BK,N,Y,Y,Y,N,Y
9010497264,12264,BK,N,Y,Y,Y,N,Y
9010497768,14063,BK,N,Y,Y,N,N,Y
9010498260,14185,BK,N,Y,Y,N,N,Y
9010499269,701632,BK,N,Y,Y,Y,N,Y
9010499349,2483,BK,N,Y,Y,N,N,Y
9010499674,560682,B2,N,N,N,N,N,Y
9010499674,14247,BK,N,Y,Y,N,N,Y
9010499702,560066,B2,N,N,N,N,N,Y
9010499702,560066,B2,N,N,N,N,N,Y
9010501466,15895,BK,N,Y,Y,N,N,Y
9010501836,14267,BK,N,Y,Y,N,N,Y
9010502820,11921,BK,N,Y,Y,N,N,Y
9010502995,560066,B2,N,N,N,N,N,Y
9010502996,560066,B2,N,N,N,N,N,Y
9010503391,29186,BK,N,Y,Y,N,N,Y
9010503560,12011,BK,N,Y,Y,N,N,Y
9010503560,12011,BK,N,Y,Y,N,N,Y
9010505549,12180,BK,N,Y,Y,Y,N,Y
9010506408,560066,B2,N,N,N,N,N,Y
9010506408,14251,BK,N,Y,Y,N,N,Y
9010506497,28789,BK,N,Y,Y,Y,N,Y
9010506789,14334,BK,N,Y,Y,N,N,Y
9010506789,14334,BK,N,Y,Y,N,N,Y
9010510979,28784,BK,N,Y,Y,Y,N,Y
9010511203,17044,BK,N,Y,Y,Y,N,Y
9010511355,16099,BK,N,Y,Y,Y,N,Y
9010511355,16099,BK,N,Y,Y,Y,N,Y
9010511795,709781,BK,N,Y,Y,Y,N,Y
9010511795,709781,BK,N,Y,Y,Y,N,Y
9010512061,560066,B2,N,N,N,N,N,Y
9010512061,560066,B2,N,N,N,N,N,Y
9010513607,14089,BK,Y,Y,Y,N,N,Y
9010513607,14089,BK,Y,Y,Y,N,N,Y
9010513848,12319,BK,N,Y,Y,N,N,Y
9010513849,12319,BK,N,Y,Y,N,N,Y
9010514051,15177,BK,N,Y,Y,Y,N,Y
9010514051,15177,BK,N,Y,Y,Y,N,Y
9010514052,15177,BK,N,Y,Y,Y,N,Y
9010514052,15177,BK,N,Y,Y,Y,N,Y
9010515598,14251,BK,N,Y,Y,N,N,Y
9010516211,560066,B2,N,N,N,N,N,Y
9010516466,668234,B2,N,N,N,N,N,Y
9010516466,668234,B2,N,N,N,N,N,Y
9010516466,14209,BK,N,Y,Y,Y,N,Y
9010516466,14209,BK,N,Y,Y,Y,N,Y
9010518048,560066,B2,N,N,N,N,N,Y
9010518048,14251,BK,N,Y,Y,N,N,Y
9010518049,560066,B2,N,N,N,N,N,Y
9010518049,14251,BK,N,Y,Y,N,N,Y
9010518050,560066,B2,N,N,N,N,N,Y
9010518050,14251,BK,N,Y,Y,N,N,Y
9010518051,14251,BK,N,Y,Y,N,N,Y
9010518545,14332,BK,N,Y,Y,N,N,Y
9010518545,14332,BK,N,Y,Y,N,N,Y
9010520451,16005,BK,N,Y,Y,N,N,Y
9010521160,560066,B2,N,N,N,N,N,Y
9010521160,12399,BK,N,Y,Y,Y,N,Y
9010521160,31057,SA,Y,N,Y,Y,N,Y
9010521213,28769,BK,N,Y,Y,Y,N,Y
9010521651,13876,BK,N,Y,Y,N,N,Y
9010521651,13876,BK,N,Y,Y,N,N,Y
9010521651,13876,BK,N,Y,Y,N,N,Y
9010521756,14329,BK,N,Y,Y,N,N,Y
9010523058,20566,BK,N,Y,Y,Y,N,Y
9010523058,20566,BK,N,Y,Y,Y,N,Y
9010524282,10971,BK,N,Y,Y,Y,N,Y
9010526524,14187,BK,N,Y,Y,N,N,Y
9010526526,14187,BK,N,Y,Y,N,N,Y
9010527102,13970,BK,N,Y,Y,N,N,Y
9010527102,13970,BK,N,Y,Y,N,N,Y
9010527102,13970,BK,N,Y,Y,N,N,Y
9010527103,13970,BK,N,Y,Y,N,N,Y
9010527103,13970,BK,N,Y,Y,N,N,Y
9010527103,13970,BK,N,Y,Y,N,N,Y
9010527336,15177,BK,N,Y,Y,Y,N,Y
9010529613,14187,BK,N,Y,Y,N,N,Y
9010529993,28661,BK,N,Y,Y,Y,N,Y
9010540774,14251,BK,N,Y,Y,N,N,Y
9010540781,30100,BK,N,Y,Y,Y,N,Y
9010543558,15084,BK,N,Y,Y,Y,N,Y
9010543559,15084,BK,N,Y,Y,Y,N,Y
9010544182,16011,BK,N,Y,Y,N,N,Y
9010545623,28769,BK,N,Y,Y,Y,N,Y
9010545623,28769,BK,N,Y,Y,Y,N,Y
9010546961,14100,BK,N,Y,Y,N,N,Y
9010546961,14100,BK,N,Y,Y,N,N,Y
9010546964,14080,BK,N,Y,Y,Y,N,Y
9010547021,14100,BK,N,Y,Y,N,N,Y
9010547021,14100,BK,N,Y,Y,N,N,Y
9010548366,16120,BK,N,Y,Y,N,N,Y
9010550564,14245,BK,N,Y,Y,N,N,Y
9010552856,14250,BK,N,Y,Y,Y,N,Y
9010555054,16089,BK,N,Y,Y,Y,N,Y
9010555714,17681,BK,N,Y,Y,Y,N,Y
9010556634,28784,BK,N,Y,Y,Y,N,Y
9010556736,14247,BK,N,Y,Y,N,N,Y
9010557142,560066,B2,N,N,N,N,N,Y
9010557142,14190,BK,N,Y,Y,N,N,Y
9010559537,14060,BK,N,Y,Y,Y,N,Y
9010560185,2035,BK,Y,Y,Y,N,N,Y
9010565013,14060,BK,N,Y,Y,Y,N,Y
9010578820,14089,BK,Y,Y,Y,N,N,Y
9010578820,14089,BK,Y,Y,Y,N,N,Y
9010580464,14089,BK,Y,Y,Y,N,N,Y
9010580685,28787,BK,N,Y,Y,N,N,Y
9010580685,28787,BK,N,Y,Y,N,N,Y
9010590419,13970,BK,N,Y,Y,N,N,Y
9010598049,14227,BK,N,Y,Y,N,N,Y
9010598050,14227,BK,N,Y,Y,N,N,Y
9010607249,14176,BK,N,Y,Y,N,N,Y
9010615191,14227,BK,N,Y,Y,N,N,Y
9010615192,14227,BK,N,Y,Y,N,N,Y
9010713704,696354,B1,Y,N,Y,Y,N,Y
9010713704,590346,B2,Y,N,Y,Y,N,Y
9010713704,17040,BK,N,Y,Y,N,N,Y
9010713704,342153,IN,Y,N,Y,Y,N,Y
9010713704,342153,PA,Y,N,Y,Y,N,Y
9010713704,342153,PO,Y,N,Y,Y,N,Y
9010713704,44748,SA,N,N,N,N,N,Y
9010713705,696353,B1,Y,N,Y,Y,N,Y
9010713705,342153,B2,Y,N,Y,Y,N,Y
9010713705,17040,BK,N,Y,Y,N,N,Y
9010713705,590346,IN,Y,N,Y,Y,N,Y
9010713705,342153,PA,Y,N,Y,Y,N,Y
9010713705,342153,PO,Y,N,Y,Y,N,Y
9010713705,44748,SA,N,N,N,N,N,Y
9010713707,342153,B2,Y,N,Y,Y,N,Y
9010713707,590346,B2,Y,N,Y,Y,N,Y
9010713707,44748,SA,N,N,N,N,N,Y
9010718309,12058,BK,N,Y,Y,N,N,Y
9010718309,12058,BK,N,Y,Y,N,N,Y
9010721849,16064,BK,N,Y,Y,Y,N,Y
9010722516,12350,BK,N,Y,Y,N,N,Y
9010728947,17366,BK,N,Y,Y,N,N,Y
9010728947,17366,BK,N,Y,Y,N,N,Y
9010730145,11071,BK,N,Y,Y,Y,N,Y
9010730647,17044,BK,N,Y,Y,Y,N,Y
9010731277,17566,BK,N,Y,Y,N,N,Y
9010731278,17566,BK,N,Y,Y,N,N,Y
9010731970,14510,BK,N,Y,Y,Y,N,Y
9010731970,14510,BK,N,Y,Y,Y,N,Y
9010732975,13453,BK,N,Y,Y,N,N,Y
9010733162,789,BK,N,Y,Y,N,N,Y
9010733564,29390,BK,N,Y,Y,Y,N,Y
9010735160,13268,BK,N,Y,Y,N,N,Y
9010735611,560682,B1,N,N,N,N,N,Y
9010736283,15432,BK,N,Y,Y,N,N,Y
9010736702,17621,BK,N,Y,Y,N,N,Y
9010736703,15411,BK,N,Y,Y,N,N,Y
9010736703,15411,BK,N,Y,Y,N,N,Y
9010737417,17621,BK,N,Y,Y,N,N,Y
9010737619,12467,BK,N,Y,Y,N,N,Y
9010738751,12305,BK,N,Y,Y,Y,N,Y
9010738752,12305,BK,N,Y,Y,Y,N,Y
9010738753,12305,BK,N,Y,Y,Y,N,Y
9010739212,560066,B2,N,N,N,N,N,Y
9010739794,29649,BK,N,Y,Y,Y,N,Y
9010739795,7981,BK,N,Y,Y,Y,N,Y
9010739886,14886,BK,N,Y,Y,Y,N,Y
9010739886,14886,BK,N,Y,Y,Y,N,Y
9010739887,14886,BK,N,Y,Y,Y,N,Y
9010739887,14886,BK,N,Y,Y,Y,N,Y
9010740132,259545,BK,N,Y,Y,Y,N,Y
9010741231,15593,BK,Y,N,N,N,N,Y
9010741231,15593,BK,N,Y,Y,Y,N,Y
9010741232,15593,BK,Y,N,N,N,N,Y
9010741232,15593,BK,N,Y,Y,Y,N,Y
9010741943,12305,BK,N,Y,Y,Y,N,Y
9010743082,14080,BK,N,Y,Y,Y,N,Y
9010743395,12526,BK,N,Y,Y,N,N,Y
9010743832,14313,BK,N,Y,Y,N,N,Y
9010745752,657509,BK,N,Y,Y,Y,N,Y
9010745811,12359,BK,N,Y,Y,N,N,Y
9010746173,13297,BK,N,Y,Y,Y,N,Y
9010746498,15557,BK,N,Y,Y,Y,N,Y
9010747013,26955,BK,N,Y,Y,Y,N,Y
9010747243,713308,BK,N,Y,Y,Y,N,Y
9010747320,7533,BK,N,Y,Y,Y,N,Y
9010747438,29660,BK,N,Y,Y,Y,N,Y
9010748070,694511,AS,Y,N,N,Y,N,Y
9010748073,13521,BK,N,Y,Y,N,N,Y
9010748432,14004,BK,N,Y,Y,N,N,Y
9010748432,14004,BK,N,Y,Y,N,N,Y
9010749041,17661,BK,N,Y,Y,Y,N,Y
9010749053,27070,BK,N,Y,Y,Y,N,Y
9010749942,4287,BK,N,Y,Y,N,N,Y
9010751057,12305,BK,N,Y,Y,Y,N,Y
9010751937,29258,BK,N,Y,Y,Y,N,Y
9010752133,15614,BK,N,Y,Y,Y,N,Y
9010752138,4314,BK,N,Y,Y,Y,N,Y
9010752703,709341,B1,Y,N,N,N,N,Y
9010752703,709341,PE,Y,N,N,N,N,Y
9010754231,27863,BK,N,Y,Y,N,N,Y
9010754233,28210,BK,N,Y,Y,Y,N,Y
9010754235,12305,BK,N,Y,Y,Y,N,Y
9010754538,16948,BK,N,Y,Y,N,N,Y
9010754538,16948,BK,N,Y,Y,N,N,Y
9010754539,16948,BK,N,Y,Y,N,N,Y
9010754539,16948,BK,N,Y,Y,N,N,Y
9010755495,5201,BK,N,Y,Y,Y,N,Y
9010756895,10420,BK,N,Y,Y,N,N,Y
9010756895,10420,BK,N,Y,Y,N,N,Y
9010756928,10420,BK,N,Y,Y,N,N,Y
9010756928,10420,BK,N,Y,Y,N,N,Y
9010756929,10370,BK,N,Y,Y,N,N,Y
9010756929,10370,BK,N,Y,Y,N,N,Y
9010756934,10230,BK,N,Y,Y,N,N,Y
9010756934,10230,BK,N,Y,Y,N,N,Y
9010756936,10102,BK,N,Y,Y,N,N,Y
9010756937,28186,BK,N,Y,Y,Y,N,Y
9010756939,28188,BK,N,Y,Y,Y,N,Y
9010756940,28188,BK,N,Y,Y,Y,N,Y
9010756941,28188,BK,N,Y,Y,Y,N,Y
9010757508,14058,BK,N,Y,Y,Y,N,Y
9010757508,14058,BK,N,Y,Y,Y,N,Y
9010757536,13906,BK,N,Y,Y,N,N,Y
9010757536,13906,BK,N,Y,Y,N,N,Y
9010757538,13915,BK,N,Y,Y,N,N,Y
9010757538,13915,BK,N,Y,Y,N,N,Y
9010757551,13906,BK,N,Y,Y,N,N,Y
9010757551,13906,BK,N,Y,Y,N,N,Y
9010757553,13906,BK,N,Y,Y,N,N,Y
9010757553,13906,BK,N,Y,Y,N,N,Y
9010757817,10102,BK,N,Y,Y,N,N,Y
9010757817,10102,BK,N,Y,Y,N,N,Y
9010759555,10510,BK,N,Y,Y,N,N,Y
9010759555,10510,BK,N,Y,Y,N,N,Y
9010760069,17987,BK,N,Y,Y,Y,N,Y
9010760296,17615,BK,N,Y,Y,N,N,Y
9010760296,17615,BK,N,Y,Y,N,N,Y
9010760306,10511,BK,N,Y,Y,N,N,Y
9010760306,10511,BK,N,Y,Y,N,N,Y
9010760931,12260,BK,N,Y,Y,Y,N,Y
9010760942,16543,BK,N,Y,Y,Y,N,Y
9010761357,15177,BK,N,Y,Y,Y,N,Y
9010761450,12301,BK,N,Y,Y,N,N,Y
9010761552,27059,BK,N,Y,Y,N,N,Y
9010761554,6544,BK,N,Y,Y,N,N,Y
9010761635,10224,BK,N,Y,Y,N,N,Y
9010761635,10224,BK,N,Y,Y,N,N,Y
9010761635,10224,BK,N,Y,Y,N,N,Y
9010761639,10224,BK,N,Y,Y,N,N,Y
9010761639,10224,BK,N,Y,Y,N,N,Y
9010761639,10224,BK,N,Y,Y,N,N,Y
9010761653,10224,BK,N,Y,Y,N,N,Y
9010761653,10224,BK,N,Y,Y,N,N,Y
9010761653,10224,BK,N,Y,Y,N,N,Y
9010761672,10224,BK,N,Y,Y,N,N,Y
9010761672,10224,BK,N,Y,Y,N,N,Y
9010761672,10224,BK,N,Y,Y,N,N,Y
9010761674,17057,BK,N,Y,Y,N,N,Y
9010761674,17057,BK,N,Y,Y,N,N,Y
9010761674,17057,BK,N,Y,Y,N,N,Y
9010761804,18857,BK,N,Y,Y,Y,N,Y
9010762047,16543,BK,N,Y,Y,Y,N,Y
9010762331,13298,BK,N,Y,Y,Y,N,Y
9010762332,13298,BK,N,Y,Y,Y,N,Y
9010762558,12497,BK,N,Y,Y,Y,N,Y
9010762559,12497,BK,N,Y,Y,Y,N,Y
9010762560,12497,BK,N,Y,Y,Y,N,Y
9010763006,597316,B1,N,Y,Y,Y,N,Y
9010763006,597316,GU,N,Y,Y,Y,N,Y
9010763006,597316,PE,N,Y,Y,Y,N,Y
9010763006,597316,PE,N,Y,Y,Y,N,Y
9010763416,12260,BK,N,Y,Y,Y,N,Y
9010764124,14060,BK,N,Y,Y,Y,N,Y
9010764124,14060,BK,N,Y,Y,Y,N,Y
9010764124,14060,BK,N,Y,Y,Y,N,Y
9010764158,29649,BK,N,Y,Y,Y,N,Y
9010764250,17040,BK,N,Y,Y,N,N,Y
9010764322,10549,BK,N,Y,Y,N,N,Y
9010764322,10549,BK,N,Y,Y,N,N,Y
9010764322,10549,BK,N,Y,Y,N,N,Y
9010764339,10422,BK,N,Y,Y,N,N,Y
9010764339,10422,BK,N,Y,Y,N,N,Y
9010764341,10422,BK,N,Y,Y,N,N,Y
9010764341,10422,BK,N,Y,Y,N,N,Y
9010764376,10422,BK,N,Y,Y,N,N,Y
9010764376,10422,BK,N,Y,Y,N,N,Y
9010764392,10422,BK,N,Y,Y,N,N,Y
9010764392,10422,BK,N,Y,Y,N,N,Y
9010764392,10422,BK,N,Y,Y,N,N,Y
9010764810,560066,B2,N,N,N,N,N,Y
9010764810,560066,B2,N,N,N,N,N,Y
9010765068,31244,SA,Y,N,Y,Y,N,Y
9010765270,12501,BK,N,Y,Y,Y,N,Y
9010765929,4360,BK,N,Y,Y,Y,N,Y
9010765930,4360,BK,N,Y,Y,Y,N,Y
9010765931,4360,BK,N,Y,Y,Y,N,Y
9010765936,14526,BK,N,Y,Y,Y,N,Y
9010765949,17314,BK,N,Y,Y,N,N,Y
9010766057,5201,BK,N,Y,Y,Y,N,Y
9010766060,17044,BK,N,Y,Y,Y,N,Y
9010766062,13271,BK,N,Y,Y,N,N,Y
9010766284,6551,BK,N,Y,Y,N,N,Y
9010766671,12305,BK,N,Y,Y,Y,N,Y
9010766671,12305,BK,N,Y,Y,Y,N,Y
9010766847,3318,BK,N,Y,Y,Y,N,Y
9010766896,17448,BK,N,Y,Y,N,N,Y
9010768207,17506,BK,N,Y,Y,N,N,Y
9010768802,28840,BK,N,Y,Y,N,N,Y
9010768802,28840,BK,N,Y,Y,N,N,Y
9010769198,13915,BK,N,Y,Y,N,N,Y
9010769198,13915,BK,N,Y,Y,N,N,Y
9010769220,13915,BK,N,Y,Y,N,N,Y
9010769220,13915,BK,N,Y,Y,N,N,Y
9010769220,13915,BK,N,Y,Y,N,N,Y
9010769221,13915,BK,N,Y,Y,N,N,Y
9010769221,13915,BK,N,Y,Y,N,N,Y
9010769221,713073,PW,N,Y,Y,Y,N,Y
9010769221,713073,PW,N,Y,Y,Y,N,Y
9010770580,15084,BK,N,Y,Y,Y,N,Y
9010770719,27392,BK,N,Y,Y,Y,N,Y
9010770720,27392,BK,N,Y,Y,Y,N,Y
9010770721,27392,BK,N,Y,Y,Y,N,Y
9010770722,27392,BK,N,Y,Y,Y,N,Y
9010770816,17041,BK,N,Y,Y,Y,N,Y
9010770904,16119,BK,N,Y,Y,Y,N,Y
9010771065,19695,BK,N,Y,Y,N,N,Y
9010771349,17157,BK,N,Y,Y,N,N,Y
9010771349,17157,BK,N,Y,Y,N,N,Y
9010771349,17157,BK,N,Y,Y,N,N,Y
9010771352,17157,BK,N,Y,Y,N,N,Y
9010771352,17157,BK,N,Y,Y,N,N,Y
9010771352,17157,BK,N,Y,Y,N,N,Y
9010771354,18668,BK,N,Y,Y,Y,N,Y
9010771654,10300,BK,N,Y,Y,N,N,Y
9010771654,10300,BK,N,Y,Y,N,N,Y
9010771658,10637,BK,N,Y,Y,N,N,Y
9010771658,10637,BK,N,Y,Y,N,N,Y
9010771662,10683,BK,N,Y,Y,N,N,Y
9010771662,10683,BK,N,Y,Y,N,N,Y
9010771662,10683,BK,N,Y,Y,N,N,Y
9010771679,10104,BK,N,Y,Y,Y,N,Y
9010771679,10104,BK,N,Y,Y,Y,N,Y
9010771763,18082,BK,N,Y,Y,Y,N,Y
9010772297,17157,BK,N,Y,Y,N,N,Y
9010772297,17157,BK,N,Y,Y,N,N,Y
9010772297,17157,BK,N,Y,Y,N,N,Y
9010772298,17157,BK,N,Y,Y,N,N,Y
9010772298,17157,BK,N,Y,Y,N,N,Y
9010772298,17157,BK,N,Y,Y,N,N,Y
9010772903,12305,BK,N,Y,Y,Y,N,Y
9010772915,20566,BK,N,Y,Y,Y,N,Y
9010772915,20566,BK,N,Y,Y,Y,N,Y
9010772915,20566,BK,N,Y,Y,Y,N,Y
9010772916,20566,BK,N,Y,Y,Y,N,Y
9010772916,20566,BK,N,Y,Y,Y,N,Y
9010772916,20566,BK,N,Y,Y,Y,N,Y
9010772919,10214,BK,N,Y,Y,N,N,Y
9010772919,10214,BK,N,Y,Y,N,N,Y
9010772919,10214,BK,N,Y,Y,N,N,Y
9010773267,4314,BK,N,Y,Y,Y,N,Y
9010773575,625678,B1,N,N,N,N,N,Y
9010773575,625679,B2,N,N,N,N,N,Y
9010774484,10463,BK,N,Y,Y,N,N,Y
9010774484,10463,BK,N,Y,Y,N,N,Y
9010774643,16120,BK,N,Y,Y,N,N,Y
9010774644,16120,BK,N,Y,Y,N,N,Y
9010774773,599378,IN,Y,Y,N,Y,N,Y
9010774793,10623,BK,N,Y,Y,N,N,Y
9010774793,10623,BK,N,Y,Y,N,N,Y
9010774795,28198,BK,N,Y,Y,Y,N,Y
9010774795,28198,BK,N,Y,Y,Y,N,Y
9010774795,28198,BK,N,Y,Y,Y,N,Y
9010775583,10576,BK,N,Y,Y,N,N,Y
9010775723,693086,B2,N,N,N,N,N,Y
9010775723,693086,B2,N,N,N,N,N,Y
9010775723,693086,B2,N,N,N,N,N,Y
9010775940,6551,BK,N,Y,Y,N,N,Y
9010776002,15953,BK,N,Y,Y,N,N,Y
9010776005,15919,BK,N,Y,Y,N,N,Y
9010776007,15919,BK,N,Y,Y,N,N,Y
9010776653,17394,BK,N,Y,Y,Y,N,Y
9010776811,713568,B1,Y,Y,N,Y,N,Y
9010776811,15177,BK,N,Y,Y,Y,N,Y
9010776908,12305,BK,N,Y,Y,Y,N,Y
9010777042,4436,BK,N,Y,Y,N,N,Y
9010777043,4436,BK,N,Y,Y,N,N,Y
9010777124,15177,BK,N,Y,Y,Y,N,Y
9010777133,10719,BK,N,Y,Y,N,N,Y
9010777133,10719,BK,N,Y,Y,N,N,Y
9010777321,18710,BK,N,Y,Y,N,N,Y
9010777322,18710,BK,N,Y,Y,N,N,Y
9010777546,14089,BK,Y,Y,Y,N,N,Y
9010777546,14089,BK,Y,Y,Y,N,N,Y
9010777662,17681,BK,N,Y,Y,Y,N,Y
9010777665,15491,BK,N,Y,Y,N,N,Y
9010778016,26955,BK,N,Y,Y,Y,N,Y
9010778702,15948,BK,N,Y,Y,Y,N,Y
9010778841,25095,BK,N,Y,Y,Y,N,Y
9010779032,28207,BK,N,Y,Y,Y,N,Y
9010779032,28207,BK,N,Y,Y,Y,N,Y
9010779130,701247,B1,Y,Y,N,Y,N,Y
9010779197,16115,BK,N,Y,Y,N,N,Y
9010779456,629810,B2,N,N,N,N,N,Y
9010779456,45817,SA,Y,N,Y,Y,N,Y
9010779553,17041,BK,N,Y,Y,Y,N,Y
9010779718,4990,BK,N,Y,Y,N,N,Y
9010779719,4990,BK,N,Y,Y,N,N,Y
9010779720,4990,BK,N,Y,Y,N,N,Y
9010779736,4820,BK,N,Y,Y,Y,N,Y
9010779847,15593,BK,N,Y,Y,Y,N,Y
9010779847,15593,BK,Y,N,N,N,N,Y
9010779912,14060,BK,N,Y,Y,Y,N,Y
9010780000,14134,BK,N,Y,Y,N,N,Y
9010780046,29654,BK,N,Y,Y,N,N,Y
9010780050,10224,BK,N,Y,Y,N,N,Y
9010780205,16120,BK,N,Y,Y,N,N,Y
9010780206,16120,BK,N,Y,Y,N,N,Y
9010780408,4764,BK,N,Y,Y,Y,N,Y
9010781863,16060,BK,N,Y,Y,Y,N,Y
9010782018,17123,BK,N,Y,Y,Y,N,Y
9010782022,20566,BK,N,Y,Y,Y,N,Y
9010782078,26738,BK,N,Y,Y,Y,N,Y
9010782119,26738,BK,N,Y,Y,Y,N,Y
9010782192,5043,BK,N,Y,Y,Y,N,Y
9010782357,14299,BK,N,Y,Y,Y,N,Y
9010782671,15177,BK,N,Y,Y,Y,N,Y
9010782675,29303,BK,N,Y,Y,Y,N,Y
9010782676,17802,BK,N,Y,Y,Y,N,Y
9010783085,17582,BK,N,Y,Y,Y,N,Y
9010783086,14247,BK,N,Y,Y,N,N,Y
9010783087,13875,BK,N,Y,Y,Y,N,Y
9010783296,15614,BK,N,Y,Y,Y,N,Y
9010783296,15614,BK,N,Y,Y,Y,N,Y
9010784248,15828,BK,N,Y,Y,N,N,Y
9010784248,15828,BK,N,Y,Y,N,N,Y
9010784249,15828,BK,N,Y,Y,N,N,Y
9010784249,15828,BK,N,Y,Y,N,N,Y
9010784251,15913,BK,N,Y,Y,N,N,Y
9010784596,3409,BK,N,Y,Y,Y,N,Y
9010784731,12144,BK,N,Y,Y,Y,N,Y
9010784756,13155,BK,N,Y,Y,N,N,Y
9010784757,13155,BK,N,Y,Y,N,N,Y
9010784767,14327,BK,N,Y,Y,N,N,Y
9010785284,11440,BK,N,Y,Y,Y,N,Y
9010785298,709867,B1,Y,N,Y,Y,N,Y
9010785310,11954,BK,N,Y,Y,N,N,Y
9010785831,34030,SA,Y,N,Y,Y,N,Y
9010785834,15177,BK,N,Y,Y,Y,N,Y
9010785834,15177,BK,N,Y,Y,Y,N,Y
9010785932,10340,BK,N,Y,Y,N,N,Y
9010786057,29654,BK,N,Y,Y,N,N,Y
9010786243,15931,BK,N,Y,Y,Y,N,Y
9010786823,14247,BK,N,Y,Y,N,N,Y
9010786823,713242,PW,N,Y,Y,Y,N,Y
9010786824,14247,BK,N,Y,Y,N,N,Y
9010786896,14187,BK,N,Y,Y,N,N,Y
9010786945,29649,BK,N,Y,Y,Y,N,Y
9010787151,4314,BK,N,Y,Y,Y,N,Y
9010787390,3671,BK,N,Y,Y,N,N,Y
9010787511,12231,BK,N,Y,Y,N,N,Y
9010788086,10287,BK,N,Y,Y,N,N,Y
9010788421,5045,BK,N,Y,Y,N,N,Y
9010789384,11997,BK,N,Y,Y,N,N,Y
9010789876,17040,BK,N,Y,Y,N,N,Y
9010790054,4753,BK,N,Y,Y,Y,N,Y
9010790531,29947,BK,N,Y,Y,Y,N,Y
9010790532,29947,BK,N,Y,Y,Y,N,Y
9010790755,560066,B2,N,N,N,N,N,Y
9010790758,14187,BK,N,Y,Y,N,N,Y
9010790759,14187,BK,N,Y,Y,N,N,Y
9010790779,591130,PA,Y,Y,Y,N,Y,Y
9010790779,591130,PO,Y,Y,Y,N,Y,Y
9010790782,14187,BK,N,Y,Y,N,N,Y
9010790787,15919,BK,N,Y,Y,N,N,Y
9010791497,12159,BK,N,Y,Y,N,N,Y
9010791597,12159,BK,N,Y,Y,N,N,Y
9010792038,705370,B1,Y,N,Y,Y,N,Y
9010792038,705370,PE,Y,N,Y,Y,N,Y
9010792068,19329,BK,N,Y,Y,Y,N,Y
9010792082,14295,BK,N,Y,Y,N,N,Y
9010792296,699635,BK,N,Y,Y,Y,N,Y
9010792420,29947,BK,N,Y,Y,Y,N,Y
9010792609,14089,BK,Y,Y,Y,N,N,Y
9010792705,284296,BK,N,Y,Y,Y,N,Y
9010792706,284296,BK,N,Y,Y,Y,N,Y
9010792713,12058,BK,N,Y,Y,N,N,Y
9010792979,34438,SA,N,Y,Y,Y,N,Y
9010793204,701632,BK,N,Y,Y,Y,N,Y
9010793292,17982,BK,N,Y,Y,Y,N,Y
9010793582,34438,SA,N,Y,Y,Y,N,Y
9010793738,14089,BK,Y,Y,Y,N,N,Y
9010793968,26993,BK,N,Y,Y,Y,N,Y
9010793970,26993,BK,N,Y,Y,Y,N,Y
9010794095,11849,BK,N,Y,Y,N,N,Y
9010794095,11849,BK,N,Y,Y,N,N,Y
9010794372,12058,BK,N,Y,Y,N,N,Y
9010794372,12058,BK,N,Y,Y,N,N,Y
9010794520,702218,AS,Y,N,N,Y,Y,Y
9010794520,702218,PE,Y,N,N,Y,Y,Y
9010794629,696068,B1,Y,N,Y,Y,N,Y
9010795121,11849,BK,N,Y,Y,N,N,Y
9010795121,11849,BK,N,Y,Y,N,N,Y
9010795213,15984,BK,N,Y,Y,N,N,Y
9010795215,15984,BK,N,Y,Y,N,N,Y
9010795228,5203,BK,N,Y,Y,N,N,Y
9010795229,5203,BK,N,Y,Y,N,N,Y
9010795562,16035,BK,N,Y,Y,N,N,Y
9010796325,14768,BK,N,Y,Y,Y,N,Y
9010796459,12231,BK,N,Y,Y,N,N,Y
