COVERAGE_ID,SEQ   ,SEGT_FLAG,SEGT_ID   ,COVR_KEY0                     
0823 960CH ,    56,N        ,          ,0x3038323320393630434830303536
0823 960LP ,     1,Y        ,0823 960LP,0x30383233203936304C5030303031
0823 960LP ,     2,N        ,          ,0x30383233203936304C5030303032
0823 960LP ,     3,N        ,          ,0x30383233203936304C5030303033
0823 960LP ,     4,N        ,          ,0x30383233203936304C5030303034
0823 960LP ,     5,N        ,          ,0x30383233203936304C5030303035
0823 960LP ,     6,N        ,          ,0x30383233203936304C5030303036
0823 960LP ,     7,Y        ,ZERO      ,0x30383233203936304C5030303037
0823 960LP ,     8,N        ,          ,0x30383233203936304C5030303038
0823 960LP ,     9,N        ,          ,0x30383233203936304C5030303039
0823 960LP ,    10,N        ,          ,0x30383233203936304C5030303130
0823 960LP ,    11,N        ,          ,0x30383233203936304C5030303131
0823 960LP ,    12,Y        ,WPAD061 1 ,0x30383233203936304C5030303132
0823 960LP ,    13,Y        ,WPAD061 1 ,0x30383233203936304C5030303133
0823 960LP ,    14,N        ,          ,0x30383233203936304C5030303134
0823 960LP ,    15,N        ,          ,0x30383233203936304C5030303135
0823 960LP ,    16,N        ,          ,0x30383233203936304C5030303136
0823 960LP ,    17,N        ,          ,0x30383233203936304C5030303137
0823 960LP ,    18,Y        ,LIFE WP   ,0x30383233203936304C5030303138
0823 960LP ,    19,Y        ,BASE      ,0x30383233203936304C5030303139
0823 960LP ,    20,N        ,          ,0x30383233203936304C5030303230
0823 960LP ,    21,N        ,          ,0x30383233203936304C5030303231
0823 960LP ,    22,N        ,          ,0x30383233203936304C5030303232
0823 960LP ,    23,N        ,          ,0x30383233203936304C5030303233
0823 960LP ,    24,N        ,          ,0x30383233203936304C5030303234
0823 960LP ,    25,N        ,          ,0x30383233203936304C5030303235
0823 960LP ,    26,N        ,          ,0x30383233203936304C5030303236
0823 960LP ,    27,N        ,          ,0x30383233203936304C5030303237
0823 960LP ,    28,N        ,          ,0x30383233203936304C5030303238
0823 960LP ,    29,N        ,          ,0x30383233203936304C5030303239
0823 960LP ,    30,N        ,          ,0x30383233203936304C5030303330
0823 960LP ,    31,N        ,          ,0x30383233203936304C5030303331
0823 960LP ,    32,N        ,          ,0x30383233203936304C5030303332
0823 960LP ,    33,N        ,          ,0x30383233203936304C5030303333
0823 960LP ,    34,N        ,          ,0x30383233203936304C5030303334
0823 960LP ,    35,N        ,          ,0x30383233203936304C5030303335
0823 960LP ,    36,N        ,          ,0x30383233203936304C5030303336
0823 960LP ,    37,N        ,          ,0x30383233203936304C5030303337
0823 960LP ,    38,N        ,          ,0x30383233203936304C5030303338
0823 960LP ,    39,N        ,          ,0x30383233203936304C5030303339
0823 960LP ,    40,N        ,          ,0x30383233203936304C5030303430
0823 960LP ,    41,N        ,          ,0x30383233203936304C5030303431
0823 960LP ,    42,N        ,          ,0x30383233203936304C5030303432
0823 960LP ,    43,N        ,          ,0x30383233203936304C5030303433
0823 960LP ,    44,N        ,          ,0x30383233203936304C5030303434
0823 960LP ,    45,N        ,          ,0x30383233203936304C5030303435
0823 960LP ,    46,N        ,          ,0x30383233203936304C5030303436
0823 960LP ,    47,N        ,          ,0x30383233203936304C5030303437
0823 960LP ,    48,N        ,          ,0x30383233203936304C5030303438
0823 960LP ,    49,N        ,          ,0x30383233203936304C5030303439
0823 960LP ,    50,N        ,          ,0x30383233203936304C5030303530
0823 960LP ,    51,N        ,          ,0x30383233203936304C5030303531
0823 960LP ,    52,N        ,          ,0x30383233203936304C5030303532
0823 960LP ,    53,N        ,          ,0x30383233203936304C5030303533
0823 960LP ,    54,N        ,          ,0x30383233203936304C5030303534
0823 960LP ,    55,N        ,          ,0x30383233203936304C5030303535
0823 960LP ,    56,N        ,          ,0x30383233203936304C5030303536
0823 960OL ,     1,Y        ,0823 960OL,0x30383233203936304F4C30303031
0823 960OL ,     2,N        ,          ,0x30383233203936304F4C30303032
0823 960OL ,     3,N        ,          ,0x30383233203936304F4C30303033
0823 960OL ,     4,N        ,          ,0x30383233203936304F4C30303034
0823 960OL ,     5,N        ,          ,0x30383233203936304F4C30303035
0823 960OL ,     6,N        ,          ,0x30383233203936304F4C30303036
0823 960OL ,     7,Y        ,ZERO      ,0x30383233203936304F4C30303037
0823 960OL ,     8,N        ,          ,0x30383233203936304F4C30303038
0823 960OL ,     9,N        ,          ,0x30383233203936304F4C30303039
0823 960OL ,    10,N        ,          ,0x30383233203936304F4C30303130
0823 960OL ,    11,N        ,          ,0x30383233203936304F4C30303131
0823 960OL ,    12,Y        ,WPAD061 2 ,0x30383233203936304F4C30303132
0823 960OL ,    13,Y        ,WPAD061 2 ,0x30383233203936304F4C30303133
0823 960OL ,    14,N        ,          ,0x30383233203936304F4C30303134
0823 960OL ,    15,N        ,          ,0x30383233203936304F4C30303135
0823 960OL ,    16,N        ,          ,0x30383233203936304F4C30303136
0823 960OL ,    17,N        ,          ,0x30383233203936304F4C30303137
0823 960OL ,    18,Y        ,LIFE WP   ,0x30383233203936304F4C30303138
0823 960OL ,    19,Y        ,BASE      ,0x30383233203936304F4C30303139
0823 960OL ,    20,N        ,          ,0x30383233203936304F4C30303230
0823 960OL ,    21,N        ,          ,0x30383233203936304F4C30303231
0823 960OL ,    22,N        ,          ,0x30383233203936304F4C30303232
0823 960OL ,    23,N        ,          ,0x30383233203936304F4C30303233
0823 960OL ,    24,N        ,          ,0x30383233203936304F4C30303234
0823 960OL ,    25,N        ,          ,0x30383233203936304F4C30303235
0823 960OL ,    26,N        ,          ,0x30383233203936304F4C30303236
0823 960OL ,    27,N        ,          ,0x30383233203936304F4C30303237
0823 960OL ,    28,N        ,          ,0x30383233203936304F4C30303238
0823 960OL ,    29,N        ,          ,0x30383233203936304F4C30303239
0823 960OL ,    30,N        ,          ,0x30383233203936304F4C30303330
0823 960OL ,    31,N        ,          ,0x30383233203936304F4C30303331
0823 960OL ,    32,N        ,          ,0x30383233203936304F4C30303332
0823 960OL ,    33,N        ,          ,0x30383233203936304F4C30303333
0823 960OL ,    34,N        ,          ,0x30383233203936304F4C30303334
0823 960OL ,    35,N        ,          ,0x30383233203936304F4C30303335
0823 960OL ,    36,N        ,          ,0x30383233203936304F4C30303336
0823 960OL ,    37,N        ,          ,0x30383233203936304F4C30303337
0823 960OL ,    38,N        ,          ,0x30383233203936304F4C30303338
0823 960OL ,    39,N        ,          ,0x30383233203936304F4C30303339
0823 960OL ,    40,N        ,          ,0x30383233203936304F4C30303430
0823 960OL ,    41,N        ,          ,0x30383233203936304F4C30303431
0823 960OL ,    42,N        ,          ,0x30383233203936304F4C30303432
0823 960OL ,    43,N        ,          ,0x30383233203936304F4C30303433
0823 960OL ,    44,N        ,          ,0x30383233203936304F4C30303434
0823 960OL ,    45,N        ,          ,0x30383233203936304F4C30303435
0823 960OL ,    46,N        ,          ,0x30383233203936304F4C30303436
0823 960OL ,    47,N        ,          ,0x30383233203936304F4C30303437
0823 960OL ,    48,N        ,          ,0x30383233203936304F4C30303438
0823 960OL ,    49,N        ,          ,0x30383233203936304F4C30303439
0823 960OL ,    50,N        ,          ,0x30383233203936304F4C30303530
0823 960OL ,    51,N        ,          ,0x30383233203936304F4C30303531
0823 960OL ,    52,N        ,          ,0x30383233203936304F4C30303532
0823 960OL ,    53,N        ,          ,0x30383233203936304F4C30303533
0823 960OL ,    54,N        ,          ,0x30383233203936304F4C30303534
0823 960OL ,    55,N        ,          ,0x30383233203936304F4C30303535
0823 960OL ,    56,N        ,          ,0x30383233203936304F4C30303536
0823 960PO ,     1,Y        ,WP 960PO  ,0x3038323320393630504F30303031
0823 960PO ,     2,N        ,          ,0x3038323320393630504F30303032
0823 960PO ,     3,N        ,          ,0x3038323320393630504F30303033
0823 960PO ,     4,N        ,          ,0x3038323320393630504F30303034
0823 960PO ,     5,N        ,          ,0x3038323320393630504F30303035
0823 960PO ,     6,N        ,          ,0x3038323320393630504F30303036
0823 960PO ,     7,Y        ,ZERO      ,0x3038323320393630504F30303037
0823 960PO ,     8,N        ,          ,0x3038323320393630504F30303038
0823 960PO ,     9,N        ,          ,0x3038323320393630504F30303039
0823 960PO ,    10,N        ,          ,0x3038323320393630504F30303130
0823 960PO ,    11,N        ,          ,0x3038323320393630504F30303131
0823 960PO ,    12,Y        ,WPAD061 2 ,0x3038323320393630504F30303132
0823 960PO ,    13,Y        ,WPAD061 2 ,0x3038323320393630504F30303133
0823 960PO ,    14,N        ,          ,0x3038323320393630504F30303134
0823 960PO ,    15,N        ,          ,0x3038323320393630504F30303135
0823 960PO ,    16,N        ,          ,0x3038323320393630504F30303136
0823 960PO ,    17,N        ,          ,0x3038323320393630504F30303137
0823 960PO ,    18,Y        ,LIFE WP   ,0x3038323320393630504F30303138
0823 960PO ,    19,Y        ,BASE      ,0x3038323320393630504F30303139
0823 960PO ,    20,N        ,          ,0x3038323320393630504F30303230
0823 960PO ,    21,N        ,          ,0x3038323320393630504F30303231
0823 960PO ,    22,N        ,          ,0x3038323320393630504F30303232
0823 960PO ,    23,N        ,          ,0x3038323320393630504F30303233
0823 960PO ,    24,N        ,          ,0x3038323320393630504F30303234
0823 960PO ,    25,N        ,          ,0x3038323320393630504F30303235
0823 960PO ,    26,N        ,          ,0x3038323320393630504F30303236
0823 960PO ,    27,N        ,          ,0x3038323320393630504F30303237
0823 960PO ,    28,N        ,          ,0x3038323320393630504F30303238
0823 960PO ,    29,N        ,          ,0x3038323320393630504F30303239
0823 960PO ,    30,N        ,          ,0x3038323320393630504F30303330
0823 960PO ,    31,N        ,          ,0x3038323320393630504F30303331
0823 960PO ,    32,N        ,          ,0x3038323320393630504F30303332
0823 960PO ,    33,N        ,          ,0x3038323320393630504F30303333
0823 960PO ,    34,N        ,          ,0x3038323320393630504F30303334
0823 960PO ,    35,N        ,          ,0x3038323320393630504F30303335
0823 960PO ,    36,N        ,          ,0x3038323320393630504F30303336
0823 960PO ,    37,N        ,          ,0x3038323320393630504F30303337
0823 960PO ,    38,N        ,          ,0x3038323320393630504F30303338
0823 960PO ,    39,N        ,          ,0x3038323320393630504F30303339
0823 960PO ,    40,N        ,          ,0x3038323320393630504F30303430
0823 960PO ,    41,N        ,          ,0x3038323320393630504F30303431
0823 960PO ,    42,N        ,          ,0x3038323320393630504F30303432
0823 960PO ,    43,N        ,          ,0x3038323320393630504F30303433
0823 960PO ,    44,N        ,          ,0x3038323320393630504F30303434
0823 960PO ,    45,N        ,          ,0x3038323320393630504F30303435
0823 960PO ,    46,N        ,          ,0x3038323320393630504F30303436
0823 960PO ,    47,N        ,          ,0x3038323320393630504F30303437
0823 960PO ,    48,N        ,          ,0x3038323320393630504F30303438
0823 960PO ,    49,N        ,          ,0x3038323320393630504F30303439
0823 960PO ,    50,N        ,          ,0x3038323320393630504F30303530
0823 960PO ,    51,N        ,          ,0x3038323320393630504F30303531
0823 960PO ,    52,N        ,          ,0x3038323320393630504F30303532
0823 960PO ,    53,N        ,          ,0x3038323320393630504F30303533
0823 960PO ,    54,N        ,          ,0x3038323320393630504F30303534
0823 960PO ,    55,N        ,          ,0x3038323320393630504F30303535
0823 960PO ,    56,N        ,          ,0x3038323320393630504F30303536
0823 960SP ,     1,Y        ,0823 960SP,0x3038323320393630535030303031
0823 960SP ,     2,N        ,          ,0x3038323320393630535030303032
0823 960SP ,     3,N        ,          ,0x3038323320393630535030303033
0823 960SP ,     4,N        ,          ,0x3038323320393630535030303034
0823 960SP ,     5,N        ,          ,0x3038323320393630535030303035
0823 960SP ,     6,N        ,          ,0x3038323320393630535030303036
0823 960SP ,     7,Y        ,ZERO      ,0x3038323320393630535030303037
0823 960SP ,     8,N        ,          ,0x3038323320393630535030303038
0823 960SP ,     9,N        ,          ,0x3038323320393630535030303039
0823 960SP ,    10,N        ,          ,0x3038323320393630535030303130
0823 960SP ,    11,N        ,          ,0x3038323320393630535030303131
0823 960SP ,    12,Y        ,WPAD061 2 ,0x3038323320393630535030303132
0823 960SP ,    13,Y        ,WPAD061 2 ,0x3038323320393630535030303133
0823 960SP ,    14,N        ,          ,0x3038323320393630535030303134
0823 960SP ,    15,N        ,          ,0x3038323320393630535030303135
0823 960SP ,    16,N        ,          ,0x3038323320393630535030303136
