audit_timestamp,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,applied_balancing_profile,revised_balancing_status,revised_balancing_difference,balancing_confidence,balancing_notes,excluded_transaction_codes,optional_components_missing,root_cause,production_dbf_flag,failure_pattern,severity,remediability,governance_status,recommended_remediation,replay_simulation_eligible,balancing_difference_abs,lifecycle_only_excluded
2026-05-24T19:18:38Z,RC-9010393158-1-DEATH_CLAIM-C0-20210207,QDC-RC-9010393158-1-DEATH_CLAIM-C0-20210207,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-5314.7,LOW,Excluded lifecycle-only amount 18.73; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,5314.7,18.73
2026-05-24T19:18:38Z,RC-9010393158-2-DEATH_CLAIM-C0-20210207,QDC-RC-9010393158-2-DEATH_CLAIM-C0-20210207,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,5295.97,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,5295.97,0.0
2026-05-24T19:18:38Z,RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,QDC-RC-9010393181-1-SURRENDER_CLAIM-C1-20190701,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,2504.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,2504.5,0.0
2026-05-24T19:18:38Z,RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,QDC-RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,9141.86,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,9141.86,0.0
2026-05-24T19:18:38Z,RC-9010394249-1-DEATH_CLAIM-C0-20240916,QDC-RC-9010394249-1-DEATH_CLAIM-C0-20240916,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-6179.15,LOW,Excluded lifecycle-only amount 36.29; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,6179.15,36.29
2026-05-24T19:18:38Z,RC-9010394249-2-DEATH_CLAIM-C0-20240916,QDC-RC-9010394249-2-DEATH_CLAIM-C0-20240916,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,6142.86,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,6142.86,0.0
2026-05-24T19:18:38Z,RC-9010394662-1-DEATH_CLAIM-C0-20211009,QDC-RC-9010394662-1-DEATH_CLAIM-C0-20211009,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-2011.4,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,2011.4,0.0
2026-05-24T19:18:38Z,RC-9010394662-2-DEATH_CLAIM-C0-20211009,QDC-RC-9010394662-2-DEATH_CLAIM-C0-20211009,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,2011.4,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,2011.4,0.0
2026-05-24T19:18:38Z,RC-9010395382-1-DEATH_CLAIM-C0-20240528,QDC-RC-9010395382-1-DEATH_CLAIM-C0-20240528,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,6498.69,LOW,Excluded lifecycle-only amount 16293.69; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,6498.69,16293.69
2026-05-24T19:18:38Z,RC-9010395382-2-DEATH_CLAIM-C0-20240528,QDC-RC-9010395382-2-DEATH_CLAIM-C0-20240528,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,9795.0,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,9795.0,0.0
2026-05-24T19:18:38Z,RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,QDC-RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,6088.47,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,6088.47,0.0
2026-05-24T19:18:38Z,RC-9010395878-1-DEATH_CLAIM-C0-20180113,QDC-RC-9010395878-1-DEATH_CLAIM-C0-20180113,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-3289.62,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,3289.62,0.0
2026-05-24T19:18:38Z,RC-9010395878-2-DEATH_CLAIM-C0-20180113,QDC-RC-9010395878-2-DEATH_CLAIM-C0-20180113,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,3289.62,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,3289.62,0.0
2026-05-24T19:18:38Z,RC-9010395879-1-DEATH_CLAIM-C0-20230114,QDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-568.26,LOW,Excluded lifecycle-only amount 4916.26; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,568.26,4916.26
2026-05-24T19:18:38Z,RC-9010395879-2-DEATH_CLAIM-C0-20230114,QDC-RC-9010395879-2-DEATH_CLAIM-C0-20230114,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,568.26,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,568.26,0.0
2026-05-24T19:18:38Z,RC-9010396147-1-DEATH_CLAIM-C0-20250106,QDC-RC-9010396147-1-DEATH_CLAIM-C0-20250106,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-5117.83,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,5117.83,0.0
2026-05-24T19:18:38Z,RC-9010396147-2-DEATH_CLAIM-C0-20250106,QDC-RC-9010396147-2-DEATH_CLAIM-C0-20250106,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,5117.83,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,5117.83,0.0
2026-05-24T19:18:38Z,RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,QDC-RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,8295.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,8295.9,0.0
2026-05-24T19:18:38Z,RC-9010397945-1-DEATH_CLAIM-C0-20211113,QDC-RC-9010397945-1-DEATH_CLAIM-C0-20211113,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-1179.56,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,1179.56,0.0
2026-05-24T19:18:38Z,RC-9010397945-2-DEATH_CLAIM-C0-20211113,QDC-RC-9010397945-2-DEATH_CLAIM-C0-20211113,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,1179.56,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,1179.56,0.0
2026-05-24T19:18:38Z,RC-9010398274-1-DEATH_CLAIM-C0-20240313,QDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-7079.91,LOW,Excluded lifecycle-only amount 6.13; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,7079.91,6.13
2026-05-24T19:18:38Z,RC-9010398274-2-DEATH_CLAIM-C0-20240313,QDC-RC-9010398274-2-DEATH_CLAIM-C0-20240313,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,7073.78,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,7073.78,0.0
2026-05-24T19:18:38Z,RC-9010398591-1-DEATH_CLAIM-C0-20190827,QDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-5458.11,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,5458.11,0.0
2026-05-24T19:18:38Z,RC-9010398591-2-DEATH_CLAIM-C0-20190827,QDC-RC-9010398591-2-DEATH_CLAIM-C0-20190827,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,5458.11,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,5458.11,0.0
2026-05-24T19:18:38Z,RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,QDC-RC-9010400462-1-SURRENDER_CLAIM-C5-20220428,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,5125.38,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,5125.38,0.0
2026-05-24T19:18:38Z,RC-9010401181-1-DEATH_CLAIM-C0-20180316,QDC-RC-9010401181-1-DEATH_CLAIM-C0-20180316,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-3942.48,LOW,Excluded lifecycle-only amount 5.16; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,3942.48,5.16
2026-05-24T19:18:38Z,RC-9010401181-2-DEATH_CLAIM-C0-20180316,QDC-RC-9010401181-2-DEATH_CLAIM-C0-20180316,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,3937.32,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,3937.32,0.0
2026-05-24T19:18:38Z,RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,QDC-RC-9010402060-1-SURRENDER_CLAIM-C0-20230925,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,5178.89,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,5178.89,0.0
2026-05-24T19:18:38Z,RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,QDC-RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,7197.72,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,7197.72,0.0
2026-05-24T19:18:38Z,RC-9010403922-1-DEATH_CLAIM-C0-20240412,QDC-RC-9010403922-1-DEATH_CLAIM-C0-20240412,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-4835.78,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4835.78,0.0
2026-05-24T19:18:38Z,RC-9010403922-2-DEATH_CLAIM-C0-20240412,QDC-RC-9010403922-2-DEATH_CLAIM-C0-20240412,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,4835.78,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4835.78,0.0
2026-05-24T19:18:38Z,RC-9010404857-1-DEATH_CLAIM-C0-20180118,QDC-RC-9010404857-1-DEATH_CLAIM-C0-20180118,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,2161.3,LOW,Excluded lifecycle-only amount 2190.34; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,2161.3,2190.34
2026-05-24T19:18:38Z,RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,QDC-RC-9010405642-1-SURRENDER_CLAIM-C0-20191121,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,964.44,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,964.44,0.0
2026-05-24T19:18:38Z,RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,QDC-RC-9010405858-1-SURRENDER_CLAIM-C0-20200113,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,4236.32,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,4236.32,0.0
2026-05-24T19:18:38Z,RC-9010406795-1-DEATH_CLAIM-C0-20180706,QDC-RC-9010406795-1-DEATH_CLAIM-C0-20180706,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-3361.51,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,3361.51,0.0
2026-05-24T19:18:38Z,RC-9010406795-2-DEATH_CLAIM-C0-20180706,QDC-RC-9010406795-2-DEATH_CLAIM-C0-20180706,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,3361.51,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,3361.51,0.0
2026-05-24T19:18:38Z,RC-9010407533-1-DEATH_CLAIM-C0-20250911,QDC-RC-9010407533-1-DEATH_CLAIM-C0-20250911,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-4548.17,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4548.17,0.0
2026-05-24T19:18:38Z,RC-9010407533-2-DEATH_CLAIM-C0-20250911,QDC-RC-9010407533-2-DEATH_CLAIM-C0-20250911,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,4548.17,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4548.17,0.0
2026-05-24T19:18:38Z,RC-9010410566-1-DEATH_CLAIM-C0-20230429,QDC-RC-9010410566-1-DEATH_CLAIM-C0-20230429,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-2162.48,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,2162.48,0.0
2026-05-24T19:18:38Z,RC-9010410566-2-DEATH_CLAIM-C0-20230429,QDC-RC-9010410566-2-DEATH_CLAIM-C0-20230429,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,2162.48,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,2162.48,0.0
2026-05-24T19:18:38Z,RC-9010410714-1-DEATH_CLAIM-C0-20190611,QDC-RC-9010410714-1-DEATH_CLAIM-C0-20190611,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-2695.25,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,2695.25,0.0
2026-05-24T19:18:38Z,RC-9010410714-2-DEATH_CLAIM-C0-20190611,QDC-RC-9010410714-2-DEATH_CLAIM-C0-20190611,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,2695.25,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,2695.25,0.0
2026-05-24T19:18:38Z,RC-9010411499-1-DEATH_CLAIM-C0-20200830,QDC-RC-9010411499-1-DEATH_CLAIM-C0-20200830,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-4131.25,LOW,Excluded lifecycle-only amount 0.97; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,4131.25,0.97
2026-05-24T19:18:38Z,RC-9010411499-1-DEATH_CLAIM-C1-20210930,QDC-RC-9010411499-1-DEATH_CLAIM-C1-20210930,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-10467.29,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,10467.29,0.0
2026-05-24T19:18:38Z,RC-9010411499-2-DEATH_CLAIM-C0-20200830,QDC-RC-9010411499-2-DEATH_CLAIM-C0-20200830,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,14596.92,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,14596.92,0.0
2026-05-24T19:18:38Z,RC-9010411727-1-DEATH_CLAIM-C0-20190315,QDC-RC-9010411727-1-DEATH_CLAIM-C0-20190315,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-7235.67,LOW,Excluded lifecycle-only amount 7235.67; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,7235.67,7235.67
2026-05-24T19:18:38Z,RC-9010412522-1-DEATH_CLAIM-C0-20190718,QDC-RC-9010412522-1-DEATH_CLAIM-C0-20190718,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-8435.43,LOW,Excluded lifecycle-only amount 8.65; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,8435.43,8.65
2026-05-24T19:18:38Z,RC-9010412522-2-DEATH_CLAIM-C0-20190718,QDC-RC-9010412522-2-DEATH_CLAIM-C0-20190718,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,8426.78,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,8426.78,0.0
2026-05-24T19:18:38Z,RC-9010412526-1-DEATH_CLAIM-C0-20200727,QDC-RC-9010412526-1-DEATH_CLAIM-C0-20200727,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-4366.24,LOW,Excluded lifecycle-only amount 11.61; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,4366.24,11.61
2026-05-24T19:18:38Z,RC-9010412526-2-DEATH_CLAIM-C0-20200727,QDC-RC-9010412526-2-DEATH_CLAIM-C0-20200727,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,4354.63,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4354.63,0.0
2026-05-24T19:18:38Z,RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,QDC-RC-9010412640-1-SURRENDER_CLAIM-C0-20180412,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,4986.15,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,4986.15,0.0
2026-05-24T19:18:38Z,RC-9010413417-1-DEATH_CLAIM-C0-20181227,QDC-RC-9010413417-1-DEATH_CLAIM-C0-20181227,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,-4632.2,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4632.2,0.0
2026-05-24T19:18:38Z,RC-9010413417-2-DEATH_CLAIM-C0-20181227,QDC-RC-9010413417-2-DEATH_CLAIM-C0-20181227,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,4632.2,LOW,Optional components absent (not forced),,0810|0820|0411|0412|1020|0630,UNBALANCED,N,DEATH_DECOMPOSITION_GAP,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review Phase 7C decomposition and payee distribution before balancing replay,N,4632.2,0.0
