MPOLICY,TYPE_CODE,SOURCE_COL,SOURCE_RAW,CURRENT_MNFOPT,SIM_CURRENT,SIM_PROPOSED,WOULD_CHANGE
010468946C,BA,NON_FORFEITURE,4,0,0,0,False
010469081C,BA,NON_FORFEITURE,4,0,0,0,False
010469430C,BA,NON_FORFEITURE,1,1,1,1,False
010469579C,BA,NON_FORFEITURE,4,0,0,0,False
010469666C,BA,NON_FORFEITURE,2,2,2,1,True
010469728C,BA,NON_FORFEITURE,4,2,0,0,True
010469896C,BA,NON_FORFEITURE,1,1,1,1,False
010469984C,BA,NON_FORFEITURE,1,0,1,1,True
010469985C,BA,NON_FORFEITURE,1,0,1,1,True
010470522C,BA,NON_FORFEITURE,5,3,0,0,True
010471046C,BA,NON_FORFEITURE,1,1,1,1,False
010471532C,BA,NON_FORFEITURE,5,3,0,0,True
010471534C,BA,NON_FORFEITURE,4,3,0,0,True
010471769C,BA,NON_FORFEITURE,4,3,0,0,True
010471933C,BA,NON_FORFEITURE,1,1,1,1,False
010472182C,BA,NON_FORFEITURE,4,0,0,0,False
010472183C,BA,NON_FORFEITURE,4,0,0,0,False
010473137C,BA,NON_FORFEITURE,4,0,0,0,False
010473866C,BA,NON_FORFEITURE,4,0,0,0,False
010473867C,BA,NON_FORFEITURE,4,0,0,0,False
010473868C,BA,NON_FORFEITURE,4,0,0,0,False
010474317C,BA,NON_FORFEITURE,4,0,0,0,False
010474318C,BA,NON_FORFEITURE,4,0,0,0,False
010474519C,BA,NON_FORFEITURE,4,0,0,0,False
010474522C,BA,NON_FORFEITURE,4,0,0,0,False
010475571C,BA,NON_FORFEITURE,4,0,0,0,False
010475576C,BA,NON_FORFEITURE,4,3,0,0,True
010475850C,BA,NON_FORFEITURE,4,0,0,0,False
010476803C,BA,NON_FORFEITURE,4,0,0,0,False
010477512C,BA,NON_FORFEITURE,4,0,0,0,False
010477513C,BA,NON_FORFEITURE,4,0,0,0,False
010477989C,BA,NON_FORFEITURE,4,0,0,0,False
010478048C,BA,NON_FORFEITURE,4,3,0,0,True
010478213C,BA,NON_FORFEITURE,1,1,1,1,False
010478214C,BA,NON_FORFEITURE,1,1,1,1,False
010478259C,BA,NON_FORFEITURE,5,3,0,0,True
010478260C,BA,NON_FORFEITURE,4,2,0,0,True
010478285C,BA,NON_FORFEITURE,4,0,0,0,False
010478574C,BA,NON_FORFEITURE,4,0,0,0,False
010478890C,BA,NON_FORFEITURE,4,2,0,0,True
010479749C,BA,NON_FORFEITURE,4,0,0,0,False
010480683C,BA,NON_FORFEITURE,4,3,0,0,True
010481459C,BA,NON_FORFEITURE,1,1,1,1,False
010483380C,BA,NON_FORFEITURE,4,2,0,0,True
010483386C,BA,NON_FORFEITURE,4,0,0,0,False
010484578C,BA,NON_FORFEITURE,1,1,1,1,False
010484821C,BA,NON_FORFEITURE,4,0,0,0,False
010484864C,BA,NON_FORFEITURE,1,1,1,1,False
010486919C,BA,NON_FORFEITURE,4,0,0,0,False
010486961C,BA,NON_FORFEITURE,4,0,0,0,False
010486964C,BA,NON_FORFEITURE,4,0,0,0,False
010487125C,BA,NON_FORFEITURE,4,0,0,0,False
010487396C,BA,NON_FORFEITURE,4,0,0,0,False
010487886C,BA,NON_FORFEITURE,1,1,1,1,False
010487888C,BA,NON_FORFEITURE,1,1,1,1,False
010488273C,BA,NON_FORFEITURE,4,0,0,0,False
010488274C,BA,NON_FORFEITURE,4,0,0,0,False
010488878C,BA,NON_FORFEITURE,1,1,1,1,False
010489508C,BA,NON_FORFEITURE,4,0,0,0,False
010491000C,BA,NON_FORFEITURE,1,1,1,1,False
010492604C,BA,NON_FORFEITURE,1,1,1,1,False
010494171C,BA,NON_FORFEITURE,4,0,0,0,False
010494229C,BA,NON_FORFEITURE,1,1,1,1,False
010495113C,BA,NON_FORFEITURE,1,1,1,1,False
010495120C,BA,NON_FORFEITURE,4,0,0,0,False
010495122C,BA,NON_FORFEITURE,5,0,0,0,False
010496486C,BA,NON_FORFEITURE,1,1,1,1,False
010497263C,BA,NON_FORFEITURE,4,0,0,0,False
010497264C,BA,NON_FORFEITURE,5,0,0,0,False
010497363C,BA,NON_FORFEITURE,4,2,0,0,True
010497768C,BA,NON_FORFEITURE,4,0,0,0,False
010498153C,BA,NON_FORFEITURE,1,1,1,1,False
010498260C,BA,NON_FORFEITURE,4,0,0,0,False
010498617C,BA,NON_FORFEITURE,1,1,1,1,False
010499269C,BA,NON_FORFEITURE,1,1,1,1,False
010499349C,BA,NON_FORFEITURE,0,0,0,0,False
010499674C,BA,NON_FORFEITURE,4,0,0,0,False
010499702C,BA,NON_FORFEITURE,4,0,0,0,False
010500671C,BA,NON_FORFEITURE,1,0,1,1,True
010500769C,BA,NON_FORFEITURE,1,0,1,1,True
010501142C,BA,NON_FORFEITURE,1,1,1,1,False
010501466C,BA,NON_FORFEITURE,1,1,1,1,False
010501836C,BA,NON_FORFEITURE,4,0,0,0,False
010502776C,BA,NON_FORFEITURE,4,0,0,0,False
010502820C,BA,NON_FORFEITURE,1,1,1,1,False
010502995C,BA,NON_FORFEITURE,4,2,0,0,True
010502996C,BA,NON_FORFEITURE,4,2,0,0,True
010503391C,BA,NON_FORFEITURE,4,0,0,0,False
010503560C,BA,NON_FORFEITURE,4,0,0,0,False
010505294C,BA,NON_FORFEITURE,1,1,1,1,False
010505297C,BA,NON_FORFEITURE,4,0,0,0,False
010505481C,BA,NON_FORFEITURE,5,3,0,0,True
010505549C,BA,NON_FORFEITURE,1,1,1,1,False
010506408C,BA,NON_FORFEITURE,4,0,0,0,False
010506497C,BA,NON_FORFEITURE,4,0,0,0,False
010506789C,BA,NON_FORFEITURE,4,3,0,0,True
010506832C,BA,NON_FORFEITURE,2,3,2,1,True
010507004C,BA,NON_FORFEITURE,1,1,1,1,False
010507005C,BA,NON_FORFEITURE,1,1,1,1,False
010507705C,BA,NON_FORFEITURE,1,2,1,1,True
010510553C,BA,NON_FORFEITURE,4,3,0,0,True
010510671C,BA,NON_FORFEITURE,1,2,1,1,True
010510979C,BA,NON_FORFEITURE,4,0,0,0,False
010511203C,BA,NON_FORFEITURE,1,1,1,1,False
010511240C,BA,NON_FORFEITURE,4,0,0,0,False
010511355C,BA,NON_FORFEITURE,4,0,0,0,False
010511795C,BA,NON_FORFEITURE,5,0,0,0,False
010512061C,BA,NON_FORFEITURE,4,0,0,0,False
010513607C,BA,NON_FORFEITURE,4,0,0,0,False
010513627C,BA,NON_FORFEITURE,1,1,1,1,False
010513711C,BA,NON_FORFEITURE,1,1,1,1,False
010513712C,BA,NON_FORFEITURE,1,2,1,1,True
010513848C,BA,NON_FORFEITURE,1,1,1,1,False
010513849C,BA,NON_FORFEITURE,1,1,1,1,False
010514051C,BA,NON_FORFEITURE,1,1,1,1,False
010514052C,BA,NON_FORFEITURE,1,1,1,1,False
010515598C,BA,NON_FORFEITURE,4,0,0,0,False
010516211C,BA,NON_FORFEITURE,0,2,0,0,True
010516466C,BA,NON_FORFEITURE,4,3,0,0,True
010517231C,BA,NON_FORFEITURE,4,0,0,0,False
010518048C,BA,NON_FORFEITURE,4,0,0,0,False
010518049C,BA,NON_FORFEITURE,4,0,0,0,False
010518050C,BA,NON_FORFEITURE,4,0,0,0,False
010518051C,BA,NON_FORFEITURE,4,0,0,0,False
010518545C,BA,NON_FORFEITURE,4,0,0,0,False
010520217C,BA,NON_FORFEITURE,1,1,1,1,False
010520451C,BA,NON_FORFEITURE,1,1,1,1,False
010521160C,BA,NON_FORFEITURE,2,2,2,1,True
010521213C,BA,NON_FORFEITURE,4,0,0,0,False
010521651C,BA,NON_FORFEITURE,4,0,0,0,False
010521756C,BA,NON_FORFEITURE,1,1,1,1,False
010523058C,BA,NON_FORFEITURE,4,0,0,0,False
010523097C,BA,NON_FORFEITURE,1,1,1,1,False
010524029C,BA,NON_FORFEITURE,4,2,0,0,True
010524282C,BA,NON_FORFEITURE,1,1,1,1,False
010525250C,BA,NON_FORFEITURE,4,2,0,0,True
010526232C,BA,NON_FORFEITURE,0,0,0,0,False
010526522C,BA,NON_FORFEITURE,4,2,0,0,True
010526524C,BA,NON_FORFEITURE,4,0,0,0,False
010526526C,BA,NON_FORFEITURE,4,0,0,0,False
010527102C,BA,NON_FORFEITURE,4,0,0,0,False
010527103C,BA,NON_FORFEITURE,4,0,0,0,False
010527336C,BA,NON_FORFEITURE,1,1,1,1,False
010529613C,BA,NON_FORFEITURE,4,0,0,0,False
010529973C,BA,NON_FORFEITURE,1,3,1,1,True
010529993C,BA,NON_FORFEITURE,4,0,0,0,False
010530033C,BA,NON_FORFEITURE,1,1,1,1,False
010532612C,BA,NON_FORFEITURE,1,2,1,1,True
010538650C,BA,NON_FORFEITURE,4,2,0,0,True
010539198C,BA,NON_FORFEITURE,4,0,0,0,False
010540774C,BA,NON_FORFEITURE,4,0,0,0,False
010540781C,BA,NON_FORFEITURE,4,0,0,0,False
010541669C,BA,NON_FORFEITURE,4,2,0,0,True
010542288C,BA,NON_FORFEITURE,1,1,1,1,False
010543558C,BA,NON_FORFEITURE,4,0,0,0,False
010543559C,BA,NON_FORFEITURE,4,0,0,0,False
010544182C,BA,NON_FORFEITURE,1,3,1,1,True
010544183C,BA,NON_FORFEITURE,1,1,1,1,False
010545196C,BA,NON_FORFEITURE,1,1,1,1,False
010545623C,BA,NON_FORFEITURE,4,0,0,0,False
010546961C,BA,NON_FORFEITURE,4,0,0,0,False
010546964C,BA,NON_FORFEITURE,4,0,0,0,False
010547021C,BA,NON_FORFEITURE,4,0,0,0,False
010547488C,BA,NON_FORFEITURE,1,1,1,1,False
010547892C,BA,NON_FORFEITURE,4,0,0,0,False
010548366C,BA,NON_FORFEITURE,1,1,1,1,False
010549966C,BA,NON_FORFEITURE,5,0,0,0,False
010550088C,BA,NON_FORFEITURE,4,0,0,0,False
010550564C,BA,NON_FORFEITURE,4,0,0,0,False
010552856C,BA,NON_FORFEITURE,4,0,0,0,False
010555054C,BA,NON_FORFEITURE,1,1,1,1,False
010555714C,BA,NON_FORFEITURE,1,1,1,1,False
010556634C,BA,NON_FORFEITURE,5,0,0,0,False
010556736C,BA,NON_FORFEITURE,4,3,0,0,True
010557142C,BA,NON_FORFEITURE,4,0,0,0,False
010559537C,BA,NON_FORFEITURE,4,0,0,0,False
010560185C,BA,NON_FORFEITURE,4,0,0,0,False
010564241C,BA,NON_FORFEITURE,1,2,1,1,True
010565013C,BA,NON_FORFEITURE,4,0,0,0,False
010567983C,BA,NON_FORFEITURE,1,1,1,1,False
010576755C,BA,NON_FORFEITURE,4,2,0,0,True
010578323C,BA,NON_FORFEITURE,1,1,1,1,False
010578820C,BA,NON_FORFEITURE,4,3,0,0,True
010580464C,BA,NON_FORFEITURE,4,3,0,0,True
010580685C,BA,NON_FORFEITURE,4,0,0,0,False
010581795C,BA,NON_FORFEITURE,4,0,0,0,False
010583923C,BA,NON_FORFEITURE,1,2,1,1,True
010586005C,BA,NON_FORFEITURE,1,1,1,1,False
010590419C,BA,NON_FORFEITURE,4,0,0,0,False
010591112C,BA,NON_FORFEITURE,4,3,0,0,True
010598049C,BA,NON_FORFEITURE,4,0,0,0,False
010598050C,BA,NON_FORFEITURE,4,0,0,0,False
010607249C,BA,NON_FORFEITURE,4,0,0,0,False
010615191C,BA,NON_FORFEITURE,4,0,0,0,False
010615192C,BA,NON_FORFEITURE,4,0,0,0,False
010639996C,BA,NON_FORFEITURE,1,2,1,1,True
010653595C,BA,NON_FORFEITURE,1,1,1,1,False
010653596C,BA,NON_FORFEITURE,1,1,1,1,False
010713704C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010713705C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010713707C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010715467C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010716973C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010716974C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010717034C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010717447C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010718276C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010718277C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010718278C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010718309C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010718495C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010719553C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010719815C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010720088C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010720759C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010721848C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010721849C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010722345C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010722516C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010722550C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010722734C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010723386C,BF,BF_NON_FORFEITURE,9,0,0,9,True
010723387C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010723388C,BF,BF_NON_FORFEITURE,9,0,0,9,True
010723523C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010723524C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010724403C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010724510C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010725643C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010726104C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010726317C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010726318C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010726319C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010726922C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010728696C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010728947C,BA,NON_FORFEITURE,1,1,1,1,False
010729500C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010729999C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010730145C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010730647C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010730780C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010731277C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010731278C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010731296C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010731608C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010731970C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732078C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732270C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732271C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732276C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732278C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732280C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732281C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010732975C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010733162C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010733472C,BF,BF_NON_FORFEITURE,1,2,0,1,True
010733564C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010733665C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010734462C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010734951C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010734954C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010735160C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010735585C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010735611C,BF,BF_NON_FORFEITURE,9,0,0,9,True
010735781C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010735918C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736035C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736036C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736283C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736643C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736702C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736703C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736736C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736738C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010736935C,BF,BF_NON_FORFEITURE,1,2,0,1,True
010737378C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010737417C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010737619C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010738161C,BF,BF_NON_FORFEITURE,3,0,0,3,True
010738207C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010738539C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010738672C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010738751C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010738752C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010738753C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010738936C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010739212C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010739794C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010739795C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010739886C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010739887C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010740132C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010740836C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010740877C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010741231C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010741232C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010741234C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010741302C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010741334C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010741943C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010742224C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010742225C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010742814C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010743074C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010743082C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010743395C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010743638C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010743832C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010744223C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010744412C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010744489C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010744818C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745169C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745344C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745456C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745640C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745749C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745750C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745751C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745752C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010745811C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010746005C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010746173C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010746424C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010746498C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010746670C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010746844C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010746846C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747013C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747186C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010747241C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747243C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747320C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747437C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747438C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747636C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747875C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010747876C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010748070C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010748073C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010748253C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010748300C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010748334C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010748335C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010748404C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010748432C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010748517C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010748556C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749038C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749041C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749042C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010749053C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010749054C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749401C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749459C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010749463C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010749628C,BF,BF_NON_FORFEITURE,4,3,0,0,True
010749842C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749843C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749849C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749906C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749907C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749942C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010749968C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010750265C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010750754C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010750755C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010750812C,BF,BF_NON_FORFEITURE,1,2,0,1,True
010750813C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010751057C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010751933C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010751934C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010751937C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752132C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752133C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752138C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752477C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010752513C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752580C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752698C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752699C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752702C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752703C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010752831C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010753311C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010753409C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010753675C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010753676C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010753687C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010754231C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754233C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754235C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754355C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010754359C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754480C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754485C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010754538C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754539C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754898C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010754964C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010755152C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010755271C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010755495C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010755885C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756020C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756024C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010756033C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756034C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756091C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756212C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756279C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010756442C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010756540C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756833C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756895C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756906C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756909C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756916C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756925C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756926C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010756927C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010756928C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756929C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756931C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756934C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756936C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756937C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756938C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756939C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756940C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756941C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010756972C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757042C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010757071C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757392C,BF,BF_NON_FORFEITURE,4,2,0,0,True
010757508C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010757536C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010757538C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010757541C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010757542C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757551C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757553C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757561C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010757606C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010757607C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757801C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757817C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010757826C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757827C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010757840C,BF,BF_NON_FORFEITURE,1,0,0,1,True
010758074C,BF,BF_NON_FORFEITURE,4,0,0,0,False
010758447C,BF,BF_NON_FORFEITURE,1,3,0,1,True
010758520C,BF,BF_NON_FORFEITURE,1,0,0,1,True
