generation_status,prototype_claimnum,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,derivation_confidence,target_table,production_dbf_flag,record_type,canonical_payment_stage_id,rejection_reason
ACCEPTED,CLM0000076,RC-9010391004-1-SURRENDER_CLAIM-C2-20200501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C2-20200501,ESG-9010391004-RC-9010391004-1-SURRENDER_CLAIM-C2-20200501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000077,RC-9010391004-1-SURRENDER_CLAIM-C3-20210501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C3-20210501,ESG-9010391004-RC-9010391004-1-SURRENDER_CLAIM-C3-20210501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000078,RC-9010391004-1-SURRENDER_CLAIM-C4-20220501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C4-20220501,ESG-9010391004-RC-9010391004-1-SURRENDER_CLAIM-C4-20220501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000079,RC-9010391004-1-SURRENDER_CLAIM-C5-20230501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C5-20230501,ESG-9010391004-RC-9010391004-1-SURRENDER_CLAIM-C5-20230501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000080,RC-9010391004-1-SURRENDER_CLAIM-C6-20240501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C6-20240501,ESG-9010391004-RC-9010391004-1-SURRENDER_CLAIM-C6-20240501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000081,RC-9010391004-1-SURRENDER_CLAIM-C7-20250501,QDC-RC-9010391004-1-SURRENDER_CLAIM-C7-20250501,ESG-9010391004-RC-9010391004-1-SURRENDER_CLAIM-C7-20250501-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000082,RC-9010391228-1-SURRENDER_CLAIM-C0-20180421,QDC-RC-9010391228-1-SURRENDER_CLAIM-C0-20180421,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C0-20180421-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000083,RC-9010391228-1-SURRENDER_CLAIM-C1-20181021,QDC-RC-9010391228-1-SURRENDER_CLAIM-C1-20181021,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C1-20181021-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000084,RC-9010391228-1-SURRENDER_CLAIM-C10-20230421,QDC-RC-9010391228-1-SURRENDER_CLAIM-C10-20230421,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C10-20230421-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000085,RC-9010391228-1-SURRENDER_CLAIM-C11-20231021,QDC-RC-9010391228-1-SURRENDER_CLAIM-C11-20231021,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C11-20231021-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000086,RC-9010391228-1-SURRENDER_CLAIM-C2-20190421,QDC-RC-9010391228-1-SURRENDER_CLAIM-C2-20190421,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C2-20190421-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000087,RC-9010391228-1-SURRENDER_CLAIM-C3-20191021,QDC-RC-9010391228-1-SURRENDER_CLAIM-C3-20191021,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C3-20191021-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000088,RC-9010391228-1-SURRENDER_CLAIM-C4-20200421,QDC-RC-9010391228-1-SURRENDER_CLAIM-C4-20200421,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C4-20200421-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000089,RC-9010391228-1-SURRENDER_CLAIM-C5-20201021,QDC-RC-9010391228-1-SURRENDER_CLAIM-C5-20201021,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C5-20201021-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000090,RC-9010391228-1-SURRENDER_CLAIM-C6-20210421,QDC-RC-9010391228-1-SURRENDER_CLAIM-C6-20210421,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C6-20210421-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000091,RC-9010391228-1-SURRENDER_CLAIM-C7-20211021,QDC-RC-9010391228-1-SURRENDER_CLAIM-C7-20211021,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C7-20211021-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000092,RC-9010391228-1-SURRENDER_CLAIM-C8-20220421,QDC-RC-9010391228-1-SURRENDER_CLAIM-C8-20220421,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C8-20220421-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000093,RC-9010391228-1-SURRENDER_CLAIM-C9-20221021,QDC-RC-9010391228-1-SURRENDER_CLAIM-C9-20221021,ESG-9010391228-RC-9010391228-1-SURRENDER_CLAIM-C9-20221021-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000094,RC-9010391359-1-SURRENDER_CLAIM-C0-20180426,QDC-RC-9010391359-1-SURRENDER_CLAIM-C0-20180426,ESG-9010391359-RC-9010391359-1-SURRENDER_CLAIM-C0-20180426-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000095,RC-9010391359-1-SURRENDER_CLAIM-C1-20190426,QDC-RC-9010391359-1-SURRENDER_CLAIM-C1-20190426,ESG-9010391359-RC-9010391359-1-SURRENDER_CLAIM-C1-20190426-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000096,RC-9010391359-1-SURRENDER_CLAIM-C2-20200426,QDC-RC-9010391359-1-SURRENDER_CLAIM-C2-20200426,ESG-9010391359-RC-9010391359-1-SURRENDER_CLAIM-C2-20200426-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000097,RC-9010391359-1-SURRENDER_CLAIM-C3-20210426,QDC-RC-9010391359-1-SURRENDER_CLAIM-C3-20210426,ESG-9010391359-RC-9010391359-1-SURRENDER_CLAIM-C3-20210426-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000098,RC-9010391359-1-SURRENDER_CLAIM-C4-20211119,QDC-RC-9010391359-1-SURRENDER_CLAIM-C4-20211119,ESG-9010391359-RC-9010391359-1-SURRENDER_CLAIM-C4-20211119-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000099,RC-9010391359-3-DEATH_CLAIM-C0-20211119,QDC-RC-9010391359-3-DEATH_CLAIM-C0-20211119,ESG-9010391359-RC-9010391359-3-DEATH_CLAIM-C0-20211119-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000100,RC-9010391422-1-SURRENDER_CLAIM-C0-20180601,QDC-RC-9010391422-1-SURRENDER_CLAIM-C0-20180601,ESG-9010391422-RC-9010391422-1-SURRENDER_CLAIM-C0-20180601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000101,RC-9010391422-1-SURRENDER_CLAIM-C1-20190601,QDC-RC-9010391422-1-SURRENDER_CLAIM-C1-20190601,ESG-9010391422-RC-9010391422-1-SURRENDER_CLAIM-C1-20190601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000102,RC-9010392138-1-SURRENDER_CLAIM-C0-20180601,QDC-RC-9010392138-1-SURRENDER_CLAIM-C0-20180601,ESG-9010392138-RC-9010392138-1-SURRENDER_CLAIM-C0-20180601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000103,RC-9010392138-1-SURRENDER_CLAIM-C1-20190601,QDC-RC-9010392138-1-SURRENDER_CLAIM-C1-20190601,ESG-9010392138-RC-9010392138-1-SURRENDER_CLAIM-C1-20190601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000104,RC-9010392138-1-SURRENDER_CLAIM-C2-20200529,QDC-RC-9010392138-1-SURRENDER_CLAIM-C2-20200529,ESG-9010392138-RC-9010392138-1-SURRENDER_CLAIM-C2-20200529-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000105,RC-9010392138-1-SURRENDER_CLAIM-C3-20210601,QDC-RC-9010392138-1-SURRENDER_CLAIM-C3-20210601,ESG-9010392138-RC-9010392138-1-SURRENDER_CLAIM-C3-20210601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000106,RC-9010392138-1-SURRENDER_CLAIM-C4-20220601,QDC-RC-9010392138-1-SURRENDER_CLAIM-C4-20220601,ESG-9010392138-RC-9010392138-1-SURRENDER_CLAIM-C4-20220601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000107,RC-9010392138-1-SURRENDER_CLAIM-C5-20230601,QDC-RC-9010392138-1-SURRENDER_CLAIM-C5-20230601,ESG-9010392138-RC-9010392138-1-SURRENDER_CLAIM-C5-20230601-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000108,RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,QDC-RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210,ESG-9010392493-RC-9010392493-1-DISBURSEMENT_CLAIM-C0-20200210-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000109,RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,QDC-RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,ESG-9010393181-RC-9010393181-1-DISBURSEMENT_CLAIM-C0-20190702,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000110,RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,QDC-RC-9010393181-1-SURRENDER_CLAIM-C0-20180701,ESG-9010393181-RC-9010393181-1-SURRENDER_CLAIM-C0-20180701-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000111,RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,QDC-RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,ESG-9010393931-RC-9010393931-1-DISBURSEMENT_CLAIM-C0-20251215,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000112,RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,QDC-RC-9010395382-1-SURRENDER_CLAIM-C0-20180801,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C0-20180801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000113,RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,QDC-RC-9010395382-1-SURRENDER_CLAIM-C1-20190801,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C1-20190801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000114,RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,QDC-RC-9010395382-1-SURRENDER_CLAIM-C2-20200801,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C2-20200801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000115,RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,QDC-RC-9010395382-1-SURRENDER_CLAIM-C3-20210801,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C3-20210801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000116,RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,QDC-RC-9010395382-1-SURRENDER_CLAIM-C4-20220801,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C4-20220801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000117,RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,QDC-RC-9010395382-1-SURRENDER_CLAIM-C5-20230801,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C5-20230801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000118,RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,QDC-RC-9010395382-1-SURRENDER_CLAIM-C6-20240528,ESG-9010395382-RC-9010395382-1-SURRENDER_CLAIM-C6-20240528-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000119,RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,QDC-RC-9010395761-1-SURRENDER_CLAIM-C0-20180801,ESG-9010395761-RC-9010395761-1-SURRENDER_CLAIM-C0-20180801-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000120,RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C0-20180901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C0-20180901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000121,RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C1-20190901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C1-20190901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000122,RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C2-20200901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C2-20200901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000123,RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C3-20210901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C3-20210901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000124,RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C4-20220901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C4-20220901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000125,RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C5-20230901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C5-20230901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000126,RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C6-20240901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C6-20240901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000127,RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,QDC-RC-9010396186-1-SURRENDER_CLAIM-C7-20250901,ESG-9010396186-RC-9010396186-1-SURRENDER_CLAIM-C7-20250901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000128,RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C0-20180901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C0-20180901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000129,RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C1-20190901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C1-20190901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000130,RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C2-20200901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C2-20200901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000131,RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C3-20210901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C3-20210901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000132,RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C4-20220901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C4-20220901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000133,RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C5-20230901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C5-20230901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000134,RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C6-20240901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C6-20240901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000135,RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,QDC-RC-9010396425-1-SURRENDER_CLAIM-C7-20250901,ESG-9010396425-RC-9010396425-1-SURRENDER_CLAIM-C7-20250901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000136,RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,QDC-RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122,ESG-9010397118-RC-9010397118-1-DISBURSEMENT_CLAIM-C0-20211122-SOLO,DISBURSEMENT_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000137,RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,QDC-RC-9010397118-1-SURRENDER_CLAIM-C0-20180108,ESG-9010397118-RC-9010397118-1-SURRENDER_CLAIM-C0-20180108-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000138,RC-9010397318-1-DEATH_CLAIM-C0-20200409,QDC-RC-9010397318-1-DEATH_CLAIM-C0-20200409,ESG-9010397318-RC-9010397318-1-DEATH_CLAIM-C0-20200409-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000139,RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,QDC-RC-9010397583-1-SURRENDER_CLAIM-C0-20180901,ESG-9010397583-RC-9010397583-1-SURRENDER_CLAIM-C0-20180901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000140,RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,QDC-RC-9010397583-1-SURRENDER_CLAIM-C1-20190901,ESG-9010397583-RC-9010397583-1-SURRENDER_CLAIM-C1-20190901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000141,RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,QDC-RC-9010397583-1-SURRENDER_CLAIM-C2-20200831,ESG-9010397583-RC-9010397583-1-SURRENDER_CLAIM-C2-20200831-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000142,RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,QDC-RC-9010397583-1-SURRENDER_CLAIM-C3-20210901,ESG-9010397583-RC-9010397583-1-SURRENDER_CLAIM-C3-20210901-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000143,RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,QDC-RC-9010400462-1-SURRENDER_CLAIM-C0-20181101,ESG-9010400462-RC-9010400462-1-SURRENDER_CLAIM-C0-20181101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000144,RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,QDC-RC-9010400462-1-SURRENDER_CLAIM-C1-20190304,ESG-9010400462-RC-9010400462-1-SURRENDER_CLAIM-C1-20190304-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000145,RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,QDC-RC-9010400462-1-SURRENDER_CLAIM-C2-20191101,ESG-9010400462-RC-9010400462-1-SURRENDER_CLAIM-C2-20191101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000146,RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,QDC-RC-9010400462-1-SURRENDER_CLAIM-C3-20201101,ESG-9010400462-RC-9010400462-1-SURRENDER_CLAIM-C3-20201101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000147,RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,QDC-RC-9010400462-1-SURRENDER_CLAIM-C4-20211101,ESG-9010400462-RC-9010400462-1-SURRENDER_CLAIM-C4-20211101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000148,RC-9010402010-1-DEATH_CLAIM-C0-20221021,QDC-RC-9010402010-1-DEATH_CLAIM-C0-20221021,ESG-9010402010-RC-9010402010-1-DEATH_CLAIM-C0-20221021-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000149,RC-9010402014-1-DEATH_CLAIM-C0-20230913,QDC-RC-9010402014-1-DEATH_CLAIM-C0-20230913,ESG-9010402014-RC-9010402014-1-DEATH_CLAIM-C0-20230913-SOLO,DEATH_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000150,RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,QDC-RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,ESG-9010402014-RC-9010402014-1-SURRENDER_CLAIM-C0-20181101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
ACCEPTED,CLM0000151,RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,QDC-RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,ESG-9010402014-RC-9010402014-1-SURRENDER_CLAIM-C1-20191101-SOLO,SURRENDER_CLAIM,HIGH_CONFIDENCE,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,
