prototype_claimnum,reconstructed_claim_id,policy_number,claim_family,quikclms_mpaid,quikclmp_sum_mamount,mpaid_variance,mnetamt,net_payment_variance,quikclms_mpaycount,quikclmp_payment_count,payment_count_match,amount_reconciliation,mresidual,residual_preserved,reconciliation_status
CLM0000148,RC-9010402010-1-DEATH_CLAIM-C0-20221021,9010402010,DEATH_CLAIM,8920.15,8920.15,0.0,8920.15,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000149,RC-9010402014-1-DEATH_CLAIM-C0-20230913,9010402014,DEATH_CLAIM,4290.22,4290.22,0.0,4290.22,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000150,RC-9010402014-1-SURRENDER_CLAIM-C0-20181101,9010402014,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000151,RC-9010402014-1-SURRENDER_CLAIM-C1-20191101,9010402014,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000152,RC-9010402014-1-SURRENDER_CLAIM-C2-20200401,9010402014,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000153,RC-9010402105-1-SURRENDER_CLAIM-C0-20181201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000154,RC-9010402105-1-SURRENDER_CLAIM-C1-20191201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000155,RC-9010402105-1-SURRENDER_CLAIM-C2-20201201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000156,RC-9010402105-1-SURRENDER_CLAIM-C3-20211201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000157,RC-9010402105-1-SURRENDER_CLAIM-C4-20221201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000158,RC-9010402105-1-SURRENDER_CLAIM-C5-20231201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000159,RC-9010402105-1-SURRENDER_CLAIM-C6-20241201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000160,RC-9010402105-1-SURRENDER_CLAIM-C7-20251201,9010402105,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000161,RC-9010403109-1-DISBURSEMENT_CLAIM-C0-20260109,9010403109,DISBURSEMENT_CLAIM,0.0,0.0,0.0,24.42,,0,0,Y,PASS,0.0,N,PASS
CLM0000162,RC-9010403109-1-SURRENDER_CLAIM-C0-20180501,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000163,RC-9010403109-1-SURRENDER_CLAIM-C1-20181201,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000164,RC-9010403109-1-SURRENDER_CLAIM-C10-20241104,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000165,RC-9010403109-1-SURRENDER_CLAIM-C2-20190307,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000166,RC-9010403109-1-SURRENDER_CLAIM-C3-20190722,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000167,RC-9010403109-1-SURRENDER_CLAIM-C4-20191201,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000168,RC-9010403109-1-SURRENDER_CLAIM-C5-20200519,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000169,RC-9010403109-1-SURRENDER_CLAIM-C6-20200723,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000170,RC-9010403109-1-SURRENDER_CLAIM-C7-20200922,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000171,RC-9010403109-1-SURRENDER_CLAIM-C8-20210521,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000172,RC-9010403109-1-SURRENDER_CLAIM-C9-20211122,9010403109,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000173,RC-9010403789-1-SURRENDER_CLAIM-C0-20181201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000174,RC-9010403789-1-SURRENDER_CLAIM-C1-20191201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000175,RC-9010403789-1-SURRENDER_CLAIM-C2-20201201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000176,RC-9010403789-1-SURRENDER_CLAIM-C3-20211201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000177,RC-9010403789-1-SURRENDER_CLAIM-C4-20221201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000178,RC-9010403789-1-SURRENDER_CLAIM-C5-20231201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000179,RC-9010403789-1-SURRENDER_CLAIM-C6-20241201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000180,RC-9010403789-1-SURRENDER_CLAIM-C7-20251201,9010403789,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000181,RC-9010404600-1-SURRENDER_CLAIM-C0-20181201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000182,RC-9010404600-1-SURRENDER_CLAIM-C1-20191201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000183,RC-9010404600-1-SURRENDER_CLAIM-C2-20201201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000184,RC-9010404600-1-SURRENDER_CLAIM-C3-20211201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000185,RC-9010404600-1-SURRENDER_CLAIM-C4-20221201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000186,RC-9010404600-1-SURRENDER_CLAIM-C5-20231201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000187,RC-9010404600-1-SURRENDER_CLAIM-C6-20241201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000188,RC-9010404600-1-SURRENDER_CLAIM-C7-20251201,9010404600,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000189,RC-9010404857-1-SURRENDER_CLAIM-C0-20180118,9010404857,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000190,RC-9010405440-1-SURRENDER_CLAIM-C0-20180122,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000191,RC-9010405440-1-SURRENDER_CLAIM-C1-20181228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000192,RC-9010405440-1-SURRENDER_CLAIM-C2-20191228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000193,RC-9010405440-1-SURRENDER_CLAIM-C3-20201228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000194,RC-9010405440-1-SURRENDER_CLAIM-C4-20211228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000195,RC-9010405440-1-SURRENDER_CLAIM-C5-20221228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000196,RC-9010405440-1-SURRENDER_CLAIM-C6-20231228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000197,RC-9010405440-1-SURRENDER_CLAIM-C7-20241228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000198,RC-9010405440-1-SURRENDER_CLAIM-C8-20251228,9010405440,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000199,RC-9010406962-1-DEATH_CLAIM-C0-20210726,9010406962,DEATH_CLAIM,883.67,883.67,0.0,883.67,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000200,RC-9010407925-1-SURRENDER_CLAIM-C0-20180301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000201,RC-9010407925-1-SURRENDER_CLAIM-C1-20190301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000202,RC-9010407925-1-SURRENDER_CLAIM-C2-20200301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000203,RC-9010407925-1-SURRENDER_CLAIM-C3-20210301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000204,RC-9010407925-1-SURRENDER_CLAIM-C4-20220301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000205,RC-9010407925-1-SURRENDER_CLAIM-C5-20230301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000206,RC-9010407925-1-SURRENDER_CLAIM-C6-20240301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000207,RC-9010407925-1-SURRENDER_CLAIM-C7-20250301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000208,RC-9010407925-1-SURRENDER_CLAIM-C8-20260301,9010407925,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000209,RC-9010417200-1-SURRENDER_CLAIM-C0-20180501,9010417200,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000210,RC-9010417200-1-SURRENDER_CLAIM-C1-20190501,9010417200,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000211,RC-9010417200-1-SURRENDER_CLAIM-C2-20200501,9010417200,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000212,RC-9010418088-1-DEATH_CLAIM-C0-20240629,9010418088,DEATH_CLAIM,10000.0,10000.0,0.0,10000.0,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000213,RC-9010422033-1-SURRENDER_CLAIM-C0-20180601,9010422033,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000214,RC-9010422033-1-SURRENDER_CLAIM-C1-20190601,9010422033,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000215,RC-9010422033-1-SURRENDER_CLAIM-C2-20200601,9010422033,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000216,RC-9010422722-1-SURRENDER_CLAIM-C0-20180701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000217,RC-9010422722-1-SURRENDER_CLAIM-C1-20190701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000218,RC-9010422722-1-SURRENDER_CLAIM-C2-20200701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000219,RC-9010422722-1-SURRENDER_CLAIM-C3-20210701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000220,RC-9010422722-1-SURRENDER_CLAIM-C4-20220701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000221,RC-9010422722-1-SURRENDER_CLAIM-C5-20230701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000222,RC-9010422722-1-SURRENDER_CLAIM-C6-20240701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000223,RC-9010422722-1-SURRENDER_CLAIM-C7-20250701,9010422722,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000224,RC-9010425720-1-SURRENDER_CLAIM-C0-20180614,9010425720,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000225,RC-9010425720-1-SURRENDER_CLAIM-C1-20180919,9010425720,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000226,RC-9010425720-1-SURRENDER_CLAIM-C2-20191010,9010425720,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000227,RC-9010425845-1-DEATH_CLAIM-C0-20210625,9010425845,DEATH_CLAIM,7547.16,7547.16,0.0,7545.0,-2.16,1,1,Y,PASS,-2.16,Y,PASS
CLM0000228,RC-9010425845-1-DISBURSEMENT_CLAIM-C0-20201229,9010425845,DISBURSEMENT_CLAIM,0.0,0.0,0.0,64.8,,0,0,Y,PASS,0.0,N,PASS
CLM0000229,RC-9010425941-1-SURRENDER_CLAIM-C0-20171213,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000230,RC-9010425941-1-SURRENDER_CLAIM-C1-20180613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000231,RC-9010425941-1-SURRENDER_CLAIM-C10-20240613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000232,RC-9010425941-1-SURRENDER_CLAIM-C11-20250613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000233,RC-9010425941-1-SURRENDER_CLAIM-C2-20181213,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000234,RC-9010425941-1-SURRENDER_CLAIM-C3-20190613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000235,RC-9010425941-1-SURRENDER_CLAIM-C4-20191213,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000236,RC-9010425941-1-SURRENDER_CLAIM-C5-20200613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000237,RC-9010425941-1-SURRENDER_CLAIM-C6-20201213,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000238,RC-9010425941-1-SURRENDER_CLAIM-C7-20210613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000239,RC-9010425941-1-SURRENDER_CLAIM-C8-20220613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000240,RC-9010425941-1-SURRENDER_CLAIM-C9-20230613,9010425941,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000241,RC-9010426657-1-DISBURSEMENT_CLAIM-C0-20221122,9010426657,DISBURSEMENT_CLAIM,0.0,0.0,0.0,968.98,,0,0,Y,PASS,0.0,N,PASS
CLM0000242,RC-9010426657-1-SURRENDER_CLAIM-C0-20180801,9010426657,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000243,RC-9010426657-1-SURRENDER_CLAIM-C1-20190801,9010426657,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000244,RC-9010426657-1-SURRENDER_CLAIM-C2-20200801,9010426657,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000245,RC-9010426657-1-SURRENDER_CLAIM-C3-20210801,9010426657,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000246,RC-9010426657-1-SURRENDER_CLAIM-C4-20220801,9010426657,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000247,RC-9010426747-1-SURRENDER_CLAIM-C0-20180701,9010426747,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000248,RC-9010426747-1-SURRENDER_CLAIM-C1-20190701,9010426747,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000249,RC-9010429710-1-SURRENDER_CLAIM-C0-20180901,9010429710,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000250,RC-9010429710-1-SURRENDER_CLAIM-C1-20190901,9010429710,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000251,RC-9010429710-1-SURRENDER_CLAIM-C2-20200901,9010429710,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000252,RC-9010429710-1-SURRENDER_CLAIM-C3-20210901,9010429710,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000253,RC-9010429710-1-SURRENDER_CLAIM-C4-20220901,9010429710,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000254,RC-9010429711-1-SURRENDER_CLAIM-C0-20180901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000255,RC-9010429711-1-SURRENDER_CLAIM-C1-20190901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000256,RC-9010429711-1-SURRENDER_CLAIM-C2-20200901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000257,RC-9010429711-1-SURRENDER_CLAIM-C3-20210901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000258,RC-9010429711-1-SURRENDER_CLAIM-C4-20220901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000259,RC-9010429711-1-SURRENDER_CLAIM-C5-20230901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000260,RC-9010429711-1-SURRENDER_CLAIM-C6-20240901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000261,RC-9010429711-1-SURRENDER_CLAIM-C7-20250901,9010429711,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000262,RC-9010434092-1-SURRENDER_CLAIM-C0-20181201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000263,RC-9010434092-1-SURRENDER_CLAIM-C1-20191201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000264,RC-9010434092-1-SURRENDER_CLAIM-C2-20201201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000265,RC-9010434092-1-SURRENDER_CLAIM-C3-20211201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000266,RC-9010434092-1-SURRENDER_CLAIM-C4-20221201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000267,RC-9010434092-1-SURRENDER_CLAIM-C5-20231201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000268,RC-9010434092-1-SURRENDER_CLAIM-C6-20241201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000269,RC-9010434092-1-SURRENDER_CLAIM-C7-20251201,9010434092,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000270,RC-9010434419-1-DEATH_CLAIM-C0-20240224,9010434419,DEATH_CLAIM,5603.16,5603.16,0.0,5601.0,-2.16,1,1,Y,PASS,-2.16,Y,PASS
CLM0000271,RC-9010434419-2-DEATH_CLAIM-C0-20240224,9010434419,DEATH_CLAIM,0.09,0.0,0.09,0.09,,1,0,N,PASS,0.09,Y,REVIEW
CLM0000272,RC-9010434421-1-DISBURSEMENT_CLAIM-C0-20191203,9010434421,DISBURSEMENT_CLAIM,0.0,0.0,0.0,4.23,,0,0,Y,PASS,0.0,N,PASS
CLM0000273,RC-9010434421-1-SURRENDER_CLAIM-C0-20180108,9010434421,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000274,RC-9010434747-1-DISBURSEMENT_CLAIM-C0-20190719,9010434747,DISBURSEMENT_CLAIM,0.0,0.0,0.0,8205.6,,0,0,Y,PASS,0.0,N,PASS
CLM0000275,RC-9010435671-1-SURRENDER_CLAIM-C0-20181207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000276,RC-9010435671-1-SURRENDER_CLAIM-C1-20191207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000277,RC-9010435671-1-SURRENDER_CLAIM-C2-20201207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000278,RC-9010435671-1-SURRENDER_CLAIM-C3-20211207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000279,RC-9010435671-1-SURRENDER_CLAIM-C4-20221207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000280,RC-9010435671-1-SURRENDER_CLAIM-C5-20231207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000281,RC-9010435671-1-SURRENDER_CLAIM-C6-20241207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000282,RC-9010435671-1-SURRENDER_CLAIM-C7-20251207,9010435671,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000283,RC-9010435672-1-SURRENDER_CLAIM-C0-20181207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000284,RC-9010435672-1-SURRENDER_CLAIM-C1-20191207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000285,RC-9010435672-1-SURRENDER_CLAIM-C2-20201207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000286,RC-9010435672-1-SURRENDER_CLAIM-C3-20211207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000287,RC-9010435672-1-SURRENDER_CLAIM-C4-20221207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000288,RC-9010435672-1-SURRENDER_CLAIM-C5-20231207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000289,RC-9010435672-1-SURRENDER_CLAIM-C6-20241207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000290,RC-9010435672-1-SURRENDER_CLAIM-C7-20251207,9010435672,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000291,RC-9010436599-1-DEATH_CLAIM-C0-20190212,9010436599,DEATH_CLAIM,1113.76,1113.76,0.0,1113.76,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0000292,RC-9010437232-1-SURRENDER_CLAIM-C0-20180215,9010437232,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000293,RC-9010437232-1-SURRENDER_CLAIM-C1-20190215,9010437232,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000294,RC-9010437232-1-SURRENDER_CLAIM-C2-20200215,9010437232,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0000295,RC-9010437232-1-SURRENDER_CLAIM-C3-20210215,9010437232,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
